,POP_2015,active_living,community_space,education,health_wellbeing,ID_HDC_G0,lng,lat
368,102.907,1704,1863,732,0,8739.0,83.19999443884237,23.131281127360456
369,52.589,2388,1989,1115,856,8739.0,83.20314696880233,23.13128112736046
370,117.829,2213,2245,858,943,8739.0,83.20419781212235,23.131281127360463
371,127.926,2219,2239,864,949,8739.0,83.20524865544233,23.131281127360456
372,67.932,2442,2238,1087,1054,8739.0,83.20629949876232,23.13128112736046
373,95.951,2494,2377,1140,1193,8739.0,83.20840118540231,23.131281127360463
374,120.661,2494,2377,1140,1193,8739.0,83.20945202872231,23.13128112736046
375,70.26,2090,2364,1538,1160,8739.0,83.174453290223,23.1304460691476
376,12.229,1233,1496,1133,1071,8739.0,83.17760580801973,23.1304460691476
377,108.012,1198,1461,1098,1036,8739.0,83.17865664728531,23.1304460691476
378,72.503,1035,1297,935,873,8739.0,83.1797074865509,23.130446069147595
379,79.964,1035,1297,935,873,8739.0,83.18075832581646,23.1304460691476
380,44.035,888,1151,788,726,8739.0,83.18180916508207,23.1304460691476
381,60.221,94,440,605,328,8739.0,83.18811420067554,23.130446069147602
382,60.638,57,401,629,273,8739.0,83.18916503994112,23.130446069147595
383,97.241,755,925,818,541,8739.0,83.19231755773785,23.1304460691476
384,136.901,902,1044,965,639,8739.0,83.19336839700343,23.1304460691476
385,90.819,929,1069,951,612,8739.0,83.19441923626901,23.130446069147602
386,85.882,1195,1138,846,346,8739.0,83.19547007553459,23.1304460691476
387,75.673,1259,1201,782,283,8739.0,83.19652091480016,23.1304460691476
388,30.796,1367,1309,890,391,8739.0,83.19757175406573,23.130446069147602
389,18.68,1885,2097,530,615,8739.0,83.20177511112804,23.1304460691476
390,38.397,2019,2231,664,749,8739.0,83.20282595039362,23.1304460691476
391,78.59,2019,2231,664,749,8739.0,83.20387678965922,23.1304460691476
392,77.636,2316,2342,961,1065,8739.0,83.2049276289248,23.1304460691476
393,118.614,2316,2342,961,1065,8739.0,83.2059784681904,23.130446069147602
394,105.712,2313,2497,958,1313,8739.0,83.20702930745597,23.1304460691476
395,96.765,2355,2458,1000,1274,8739.0,83.20808014672154,23.1304460691476
396,119.708,2494,2377,1140,1193,8739.0,83.20913098598712,23.1304460691476
397,70.568,2081,2355,1529,1177,8739.0,83.17413239633686,23.129611012911766
398,67.09,332,593,233,355,8739.0,83.18569158366175,23.129611012911766
399,56.937,318,606,245,368,8739.0,83.18674241887312,23.129611012911766
400,19.766,0,421,572,293,8739.0,83.18884408929583,23.129611012911766
401,79.852,157,579,414,450,8739.0,83.18989492450717,23.129611012911766
402,135.667,166,588,406,459,8739.0,83.19094575971853,23.129611012911766
403,109.751,668,943,731,627,8739.0,83.1919965949299,23.129611012911766
404,118.025,623,988,686,658,8739.0,83.19304743014123,23.129611012911766
405,106.666,958,1124,908,615,8739.0,83.1940982653526,23.12961101291176
406,144.586,1111,1259,966,467,8739.0,83.19514910056395,23.129611012911766
407,67.679,1111,1259,966,467,8739.0,83.19619993577533,23.129611012911766
408,89.977,1776,2206,421,724,8739.0,83.20145411183208,23.129611012911766
409,96.4,2019,2231,664,749,8739.0,83.20250494704342,23.129611012911766
410,75.168,2019,2231,664,749,8739.0,83.20355578225481,23.129611012911766
411,51.692,2006,2445,651,1037,8739.0,83.20460661746614,23.129611012911766
412,94.381,2161,2497,806,1191,8739.0,83.2056574526775,23.129611012911766
413,58.788,2288,2529,933,1315,8739.0,83.20670828788886,23.129611012911766
414,75.673,2355,2518,1000,1334,8739.0,83.2077591231002,23.129611012911766
415,57.722,2567,2730,1212,1546,8739.0,83.20880995831156,23.129611012911763
416,0.449,2567,2730,1212,1546,8739.0,83.20986079352292,23.129611012911766
417,114.968,1344,1607,881,758,8739.0,83.17906567329018,23.128775958652856
418,58.367,1139,1402,949,826,8739.0,83.18011650444751,23.128775958652863
419,67.399,233,739,365,243,8739.0,83.18537066023411,23.128775958652856
420,79.515,310,614,241,364,8739.0,83.18642149139144,23.12877595865286
421,43.481,169,790,402,565,8739.0,83.18747232254876,23.128775958652856
422,17.53,169,790,402,565,8739.0,83.18852315370607,23.128775958652856
423,76.318,157,579,414,450,8739.0,83.18957398486339,23.128775958652856
424,128.739,214,636,357,508,8739.0,83.19062481602073,23.12877595865286
425,131.656,254,676,317,548,8739.0,83.19167564717804,23.12877595865286
426,112.079,510,932,574,599,8739.0,83.19272647833536,23.12877595865286
427,161.976,761,1182,711,448,8739.0,83.19377730949267,23.128775958652856
428,62.49,761,1182,711,448,8739.0,83.19482814064999,23.12877595865286
429,26.954,1356,1484,499,0,8739.0,83.19692980296463,23.128775958652856
430,64.959,1387,1826,415,316,8739.0,83.19798063412196,23.12877595865286
431,62.462,1460,1900,342,389,8739.0,83.19903146527929,23.128775958652863
432,95.474,1530,1969,272,459,8739.0,83.2000822964366,23.12877595865286
433,117.464,1671,2110,316,758,8739.0,83.20113312759392,23.12877595865286
434,105.572,2006,2445,651,1037,8739.0,83.20428562106588,23.128775958652856
435,48.466,2137,2521,782,1167,8739.0,83.2053364522232,23.128775958652856
436,2.412,2161,2497,806,1191,8739.0,83.20638728338052,23.128775958652856
437,33.293,2567,2730,1212,1546,8739.0,83.20848894569518,23.128775958652863
438,80.273,2588,2751,1233,1567,8739.0,83.20953977685248,23.12877595865286
439,41.511,1836,2111,1284,1161,8739.0,83.1745414808262,23.127940906370803
440,100.972,1812,2086,1260,1137,8739.0,83.1755923079297,23.127940906370807
441,14.949,1788,2062,1236,1113,8739.0,83.17664313503316,23.127940906370807
442,124.644,1344,1607,881,758,8739.0,83.17874478924013,23.127940906370807
443,96.232,1276,1538,813,690,8739.0,83.17979561634358,23.127940906370803
444,46.279,803,1077,251,374,8739.0,83.18189727055055,23.127940906370807
445,42.212,803,1077,251,374,8739.0,83.18294809765402,23.127940906370807
446,64.987,552,826,0,122,8739.0,83.18399892475749,23.127940906370803
447,33.18,552,826,0,122,8739.0,83.18504975186097,23.127940906370807
448,103.692,119,805,402,533,8739.0,83.18715140606791,23.127940906370803
449,13.715,169,790,402,565,8739.0,83.1882022331714,23.127940906370803
450,67.707,0,773,232,645,8739.0,83.1892530602749,23.127940906370803
451,85.602,268,810,223,682,8739.0,83.19030388737836,23.127940906370807
452,110.957,384,887,340,759,8739.0,83.19135471448186,23.127940906370807
453,107.731,407,869,416,719,8739.0,83.1924055415853,23.127940906370807
454,98.111,642,1064,694,467,8739.0,83.19345636868879,23.127940906370807
455,114.126,721,1143,661,399,8739.0,83.19450719579227,23.127940906370807
456,65.688,902,1324,589,327,8739.0,83.19555802289574,23.127940906370807
457,109.358,902,1324,589,327,8739.0,83.1966088499992,23.127940906370807
458,96.316,1356,1484,499,0,8739.0,83.19765967710272,23.127940906370807
459,87.032,1271,1710,414,271,8739.0,83.19871050420618,23.127940906370807
460,105.572,1562,2002,259,492,8739.0,83.19976133130966,23.127940906370807
461,61.368,1595,2034,247,524,8739.0,83.20081215841313,23.127940906370807
462,4.656,2441,2755,1140,1525,8739.0,83.20711712103399,23.127940906370807
463,82.264,2441,2755,1140,1525,8739.0,83.20816794813746,23.127940906370807
464,94.942,2557,2898,1283,1644,8739.0,83.20921877524094,23.127940906370807
465,41.455,4572,5000,4303,1701,8739.0,83.1626615744956,23.127105856065523
466,80.441,1722,1996,1170,1047,8739.0,83.17527145109348,23.127105856065523
467,56.516,1697,1971,1145,1022,8739.0,83.1763222741433,23.127105856065523
468,90.706,1294,1568,742,619,8739.0,83.17947474329277,23.12710585606552
469,71.41,675,949,122,0,8739.0,83.18367803549206,23.127105856065523
470,85.489,675,949,122,0,8739.0,83.1847288585419,23.127105856065523
471,52.505,22,947,472,390,8739.0,83.18683050464153,23.127105856065523
472,27.122,0,924,495,413,8739.0,83.18788132769134,23.12710585606552
473,50.851,0,773,232,645,8739.0,83.18893215074117,23.12710585606552
474,80.104,165,872,121,744,8739.0,83.189982973791,23.127105856065523
475,100.046,384,887,340,759,8739.0,83.19103379684083,23.127105856065523
476,110.592,400,940,356,735,8739.0,83.19208461989064,23.127105856065523
477,131.488,543,998,499,557,8739.0,83.19313544294047,23.12710585606552
478,91.239,604,1059,560,519,8739.0,83.19418626599028,23.127105856065523
479,93.707,842,1264,529,267,8739.0,83.19523708904013,23.12710585606552
480,130.506,902,1324,589,327,8739.0,83.19628791208993,23.127105856065523
481,41.987,974,1395,398,136,8739.0,83.19733873513977,23.127105856065523
482,54.693,1177,1617,321,178,8739.0,83.19838955818959,23.127105856065523
483,74.551,1527,1967,173,559,8739.0,83.19944038123941,23.127105856065523
484,119.624,1465,1904,110,552,8739.0,83.20049120428922,23.12710585606552
485,28.048,2062,2502,747,1149,8739.0,83.20469449648854,23.127105856065526
486,20.11,2403,2792,1155,1491,8739.0,83.20679614258816,23.127105856065523
487,30.768,2403,2792,1155,1491,8739.0,83.20784696563798,23.12710585606552
488,58.199,2557,2898,1283,1644,8739.0,83.2088977886878,23.127105856065526
489,55.254,4572,5000,4303,1701,8739.0,83.16234078135285,23.126270807736912
490,55.927,1561,1835,1009,886,8739.0,83.17600142830551,23.12627080773691
491,86.05,1460,1734,908,785,8739.0,83.17705224730187,23.126270807736912
492,110.732,1307,1581,755,632,8739.0,83.17810306629822,23.12627080773691
493,87.116,1218,1493,666,543,8739.0,83.1791538852946,23.12627080773691
494,95.222,1043,1317,491,368,8739.0,83.18020470429096,23.12627080773691
495,101.561,1043,1317,491,368,8739.0,83.18125552328732,23.126270807736905
496,101.14,413,982,608,0,8739.0,83.18335716128004,23.12627080773691
497,82.937,413,982,608,0,8739.0,83.18440798027638,23.12627080773691
498,71.942,190,1115,594,223,8739.0,83.18650961826911,23.12627080773691
499,36.097,151,1076,344,473,8739.0,83.18756043726547,23.12627080773691
500,58.788,165,939,122,695,8739.0,83.18861125626184,23.12627080773691
501,74.831,232,994,0,817,8739.0,83.18966207525821,23.12627080773691
502,103.216,232,994,0,817,8739.0,83.19071289425453,23.12627080773691
503,113.621,331,1015,287,644,8739.0,83.19176371325091,23.12627080773691
504,109.022,503,1039,458,545,8739.0,83.19281453224725,23.126270807736912
505,119.035,616,1071,572,507,8739.0,83.19386535124362,23.12627080773691
506,125.738,974,1395,398,136,8739.0,83.19596698923635,23.12627080773691
507,95.951,1020,1459,334,107,8739.0,83.19701780823269,23.12627080773691
508,29.45,1105,1545,249,193,8739.0,83.19806862722906,23.12627080773691
509,7.349,1354,1794,0,442,8739.0,83.19911944622542,23.12627080773691
510,80.413,1354,1794,0,442,8739.0,83.20017026522177,23.126270807736915
511,47.036,1644,2083,289,731,8739.0,83.2022719032145,23.12627080773691
512,140.659,2062,2502,747,1149,8739.0,83.2043735412072,23.12627080773691
513,87.593,2102,2541,853,1189,8739.0,83.20542436020358,23.126270807736912
514,52.898,2145,2584,896,1232,8739.0,83.20647517919993,23.12627080773691
515,0.056,2204,2644,956,1292,8739.0,83.2075259981963,23.12627080773691
516,69.474,4242,4800,3974,1371,8739.0,83.16412163314537,23.125435761384875
517,101.0,4242,4800,3974,1371,8739.0,83.16517244808847,23.12543576138488
518,18.343,4152,4710,3883,1281,8739.0,83.16622326303155,23.12543576138487
519,34.274,1561,1835,1009,886,8739.0,83.17568059751932,23.125435761384878
520,43.67,1460,1734,908,785,8739.0,83.1767314124624,23.12543576138487
521,95.166,1400,1674,848,725,8739.0,83.1777822274055,23.125435761384878
522,86.107,1235,1509,683,560,8739.0,83.17883304234859,23.125435761384878
523,103.805,955,1425,599,476,8739.0,83.18093467223476,23.125435761384875
524,85.265,823,1097,271,148,8739.0,83.18303630212091,23.125435761384878
525,71.97,819,1103,277,154,8739.0,83.18408711706398,23.12543576138487
526,45.269,190,1115,594,223,8739.0,83.18618874695018,23.125435761384878
527,123.522,271,1061,289,593,8739.0,83.18723956189326,23.125435761384875
528,64.089,249,1031,259,590,8739.0,83.18829037683635,23.12543576138488
529,110.003,232,994,0,817,8739.0,83.18934119177943,23.125435761384875
530,122.12,448,1209,215,753,8739.0,83.19039200672252,23.125435761384875
531,102.01,391,1152,158,810,8739.0,83.1914428216656,23.125435761384875
532,131.263,437,1171,393,475,8739.0,83.19249363660869,23.125435761384875
533,118.277,561,1204,517,351,8739.0,83.19354445155176,23.125435761384875
534,117.436,573,1216,528,339,8739.0,83.19459526649484,23.125435761384875
535,124.167,912,1532,442,0,8739.0,83.19564608143796,23.125435761384878
536,124.616,912,1532,442,0,8739.0,83.19669689638103,23.125435761384878
537,14.501,1260,1700,94,348,8739.0,83.19879852626718,23.125435761384875
538,94.268,1260,1700,94,348,8739.0,83.19984934121028,23.125435761384875
539,135.835,1537,1976,182,624,8739.0,83.20090015615335,23.125435761384875
540,98.756,1639,2078,284,726,8739.0,83.20195097109648,23.125435761384878
541,132.049,1727,2166,372,814,8739.0,83.20300178603954,23.125435761384875
542,121.923,2018,2457,792,1105,8739.0,83.2051034159257,23.125435761384875
543,55.058,2204,2644,956,1292,8739.0,83.20615423086879,23.125435761384878
544,0.0,2204,2644,956,1292,8739.0,83.20720504581188,23.125435761384878
545,44.428,4242,4800,3974,1371,8739.0,83.16380086199425,23.12460071700934
546,97.27,4242,4800,3974,1371,8739.0,83.16485167288424,23.12460071700934
547,74.439,4152,4710,3883,1281,8739.0,83.16590248377425,23.124600717009343
548,44.596,4218,4775,3949,1347,8739.0,83.16695329466422,23.124600717009343
549,82.068,1458,1732,906,783,8739.0,83.17746140356427,23.12460071700934
550,98.195,1388,1662,836,713,8739.0,83.17851221445426,23.12460071700934
551,99.597,955,1425,599,476,8739.0,83.18061383623427,23.12460071700934
552,132.217,836,1306,480,357,8739.0,83.18166464712428,23.124600717009343
553,43.558,740,1240,414,291,8739.0,83.18271545801424,23.12460071700934
554,68.436,680,1243,417,267,8739.0,83.18376626890428,23.124600717009343
555,65.267,331,1256,535,364,8739.0,83.18586789068429,23.124600717009343
556,81.899,353,1143,371,528,8739.0,83.1869187015743,23.12460071700934
557,59.545,366,1143,324,612,8739.0,83.18796951246428,23.12460071700934
558,118.109,452,1226,364,743,8739.0,83.18902032335428,23.124600717009343
559,82.404,448,1209,215,753,8739.0,83.19007113424429,23.124600717009343
560,114.519,391,1152,158,810,8739.0,83.19112194513428,23.12460071700934
561,108.376,519,1281,286,798,8739.0,83.1921727560243,23.12460071700934
562,72.559,561,1204,517,351,8739.0,83.1932235669143,23.12460071700934
563,115.893,573,1216,528,339,8739.0,83.19427437780428,23.12460071700934
564,114.94,715,1359,639,196,8739.0,83.1953251886943,23.124600717009343
565,120.717,982,1625,559,322,8739.0,83.1974268104743,23.12460071700934
566,116.005,1445,1884,278,532,8739.0,83.20057924314432,23.12460071700934
567,85.013,1634,2074,279,722,8739.0,83.20163005403431,23.12460071700934
568,119.764,1732,2172,377,820,8739.0,83.20268086492432,23.12460071700934
569,127.954,1802,2241,487,889,8739.0,83.20373167581431,23.124600717009343
570,82.741,1946,2386,720,1033,8739.0,83.20478248670432,23.124600717009343
571,74.523,2088,2527,862,1175,8739.0,83.20583329759434,23.124600717009343
572,76.093,2114,2554,889,1202,8739.0,83.20688410848432,23.124600717009343
573,24.738,4005,4563,3737,1135,8739.0,83.16558171956588,23.123765674610226
574,27.879,4005,4563,3737,1135,8739.0,83.16663252640298,23.123765674610226
575,72.672,1259,1730,903,780,8739.0,83.17819140161117,23.123765674610222
576,74.383,678,1246,419,264,8739.0,83.18344543579671,23.123765674610226
577,43.895,490,1415,679,523,8739.0,83.18554704947094,23.123765674610222
578,45.381,490,1415,679,523,8739.0,83.18659785630804,23.123765674610222
579,116.819,412,1186,324,612,8739.0,83.18764866314515,23.123765674610222
580,115.893,505,1279,417,715,8739.0,83.18869946998227,23.123765674610222
581,131.628,526,1298,341,675,8739.0,83.18975027681935,23.123765674610222
582,133.03,601,1362,368,600,8739.0,83.1908010836565,23.123765674610222
583,108.965,553,1315,321,787,8739.0,83.19185189049358,23.123765674610222
584,93.259,715,1359,639,196,8739.0,83.1950043110049,23.123765674610222
585,118.389,982,1625,559,322,8739.0,83.19710592467912,23.123765674610222
586,160.966,972,1615,481,272,8739.0,83.19815673151625,23.123765674610226
587,124.784,1437,1987,380,634,8739.0,83.20025834519045,23.123765674610222
588,110.031,1672,2111,505,759,8739.0,83.20130915202758,23.123765674610226
589,109.723,1609,2048,442,696,8739.0,83.20235995886469,23.123765674610226
590,125.261,1756,2195,530,843,8739.0,83.20341076570179,23.123765674610222
591,106.048,1876,2316,651,964,8739.0,83.2044615725389,23.123765674610226
592,74.074,1945,2446,780,1093,8739.0,83.205512379376,23.123765674610222
593,89.388,1945,2446,780,1093,8739.0,83.20656318621312,23.123765674610222
594,95.951,2071,2600,935,1248,8739.0,83.20761399305023,23.123765674610226
595,61.537,4005,4563,3737,1135,8739.0,83.16526097040601,23.12293063418742
596,39.659,4005,4563,3737,1135,8739.0,83.1663117731904,23.122930634187423
597,31.946,1629,2100,1273,1150,8739.0,83.17471819546564,23.12293063418742
598,66.221,1510,1980,1154,1031,8739.0,83.17576899825006,23.12293063418742
599,99.738,1280,1750,924,801,8739.0,83.17787060381887,23.12293063418742
600,11.752,1259,1730,903,780,8739.0,83.17892140660327,23.122930634187423
601,72.559,880,1448,621,466,8739.0,83.18207381495648,23.122930634187423
602,71.662,880,1448,621,466,8739.0,83.18312461774092,23.12293063418742
603,32.255,490,1415,679,523,8739.0,83.18522622330971,23.12293063418742
604,60.022,573,1425,625,670,8739.0,83.18627702609412,23.122930634187423
605,70.035,571,1362,561,734,8739.0,83.18732782887852,23.122930634187423
606,108.292,620,1381,387,581,8739.0,83.18942943444732,23.122930634187416
607,98.279,620,1381,387,581,8739.0,83.19048023723174,23.12293063418742
608,60.275,627,1389,395,740,8739.0,83.19153104001614,23.12293063418742
609,12.509,780,1541,547,892,8739.0,83.19258184280054,23.12293063418742
610,139.678,798,1560,566,910,8739.0,83.19363264558496,23.12293063418742
611,97.915,950,1593,885,167,8739.0,83.19468344836936,23.122930634187423
612,42.1,1111,1754,1047,328,8739.0,83.19573425115377,23.122930634187423
613,120.269,972,1615,481,272,8739.0,83.19678505393816,23.12293063418742
614,109.302,1044,1687,409,343,8739.0,83.19783585672258,23.12293063418742
615,109.302,1166,1810,532,415,8739.0,83.19888665950697,23.122930634187423
616,126.551,1338,1981,480,587,8739.0,83.19993746229139,23.12293063418742
617,110.424,1392,2035,514,641,8739.0,83.20098826507581,23.12293063418742
618,99.906,1462,2105,583,710,8739.0,83.2020390678602,23.122930634187416
619,115.641,1597,2173,567,821,8739.0,83.2030898706446,23.12293063418742
620,96.344,1756,2393,786,1005,8739.0,83.20414067342901,23.12293063418742
621,127.14,1870,2506,899,1118,8739.0,83.20519147621341,23.122930634187423
622,81.927,1966,2506,840,1154,8739.0,83.2062422789978,23.122930634187416
623,111.77,2092,2622,957,1270,8739.0,83.20729308178223,23.122930634187423
624,57.273,1638,2108,1282,1159,8739.0,83.17439742488118,23.122095595740852
625,58.62,1646,2117,1291,1168,8739.0,83.17544822361309,23.12209559574086
626,60.667,1420,1890,1064,941,8739.0,83.17754982107687,23.122095595740856
627,36.546,1420,1890,1064,941,8739.0,83.17860061980875,23.122095595740852
628,71.017,992,1560,733,578,8739.0,83.18175301600444,23.12209559574086
629,38.818,788,1662,835,680,8739.0,83.18385461346821,23.122095595740856
630,38.65,574,1489,688,607,8739.0,83.18490541220012,23.122095595740852
631,76.122,655,1456,656,688,8739.0,83.18595621093202,23.122095595740856
632,7.208,672,1462,661,723,8739.0,83.18700700966392,23.122095595740856
633,68.521,778,1568,768,642,8739.0,83.1880578083958,23.122095595740856
634,103.973,778,1568,768,642,8739.0,83.1891086071277,23.12209559574086
635,94.549,773,1535,541,434,8739.0,83.19015940585956,23.122095595740856
636,9.452,780,1541,547,892,8739.0,83.19226100332335,23.122095595740852
637,58.648,817,1578,584,929,8739.0,83.19331180205525,23.122095595740856
638,111.742,950,1593,885,167,8739.0,83.19436260078713,23.122095595740852
639,95.166,1061,1704,996,278,8739.0,83.19541339951904,23.122095595740856
640,125.317,1112,1755,620,132,8739.0,83.19646419825094,23.122095595740856
641,67.006,1166,1810,532,415,8739.0,83.19856579571471,23.122095595740856
642,128.935,1224,1868,580,473,8739.0,83.19961659444661,23.122095595740856
643,96.176,1356,1999,604,605,8739.0,83.20066739317852,23.12209559574086
644,98.055,1462,2105,583,710,8739.0,83.20171819191042,23.122095595740856
645,103.216,1623,2259,664,872,8739.0,83.20276899064228,23.122095595740852
646,116.987,1683,2319,712,931,8739.0,83.2038197893742,23.122095595740856
647,106.469,1923,2559,953,1172,8739.0,83.20487058810608,23.122095595740852
648,74.691,1923,2559,953,1172,8739.0,83.20592138683797,23.12209559574086
649,56.741,1749,2220,1394,1271,8739.0,83.17407666934596,23.12126055927043
650,25.776,1749,2220,1394,1271,8739.0,83.17512746402555,23.12126055927043
651,31.582,1436,1907,1081,958,8739.0,83.17722905338469,23.121260559270432
652,42.015,1436,1907,1081,958,8739.0,83.17827984806425,23.12126055927043
653,105.291,1134,1692,866,721,8739.0,83.1803814374234,23.121260559270432
654,55.366,1117,1680,853,703,8739.0,83.18143223210296,23.12126055927043
655,82.32,1188,1786,959,804,8739.0,83.18248302678255,23.12126055927043
656,97.606,809,1683,856,701,8739.0,83.18353382146212,23.12126055927043
657,103.075,830,1704,877,722,8739.0,83.18458461614169,23.121260559270432
658,49.196,828,1629,828,844,8739.0,83.18563541082126,23.121260559270432
659,11.359,728,1518,718,723,8739.0,83.18668620550083,23.121260559270432
660,18.512,778,1568,768,642,8739.0,83.18773700018039,23.12126055927043
661,70.203,856,1618,624,467,8739.0,83.18983858953952,23.121260559270425
662,112.079,1117,1761,969,0,8739.0,83.19404176825782,23.12126055927043
663,102.29,1273,1916,831,78,8739.0,83.19509256293738,23.12126055927043
664,113.032,1269,1912,778,24,8739.0,83.19614335761696,23.12126055927043
665,115.585,1251,1894,616,155,8739.0,83.19719415229652,23.12126055927043
666,104.31,1305,1949,671,209,8739.0,83.19824494697609,23.121260559270425
667,109.47,1400,2043,766,307,8739.0,83.19929574165566,23.121260559270432
668,45.269,1626,2269,991,532,8739.0,83.20034653633523,23.121260559270432
669,75.729,1539,2182,846,617,8739.0,83.20139733101482,23.121260559270432
670,93.427,1606,2249,854,681,8739.0,83.20244812569437,23.121260559270425
671,76.542,1797,2441,1046,938,8739.0,83.20349892037395,23.12126055927043
672,103.384,1826,2470,1075,967,8739.0,83.20454971505352,23.12126055927043
673,109.302,1959,2603,1096,1100,8739.0,83.20560050973309,23.121260559270432
674,35.172,2202,2753,1087,1347,8739.0,83.20665130441266,23.12126055927043
675,64.622,1248,1816,990,835,8739.0,83.18006067262422,23.120425524776056
676,30.067,1184,1742,915,770,8739.0,83.18111146325165,23.12042552477606
677,72.7,1189,1809,983,828,8739.0,83.1821622538791,23.12042552477606
678,111.938,1158,1842,1015,860,8739.0,83.18321304450653,23.12042552477606
679,102.991,962,1813,1009,854,8739.0,83.18426383513399,23.12042552477606
680,49.813,894,1695,894,901,8739.0,83.1853146257614,23.120425524776056
681,6.423,878,1668,868,873,8739.0,83.18636541638882,23.12042552477606
682,62.35,927,1688,694,435,8739.0,83.18951778827115,23.12042552477606
683,109.779,1049,1811,816,274,8739.0,83.19056857889858,23.12042552477606
684,77.131,1049,1811,816,274,8739.0,83.19161936952601,23.12042552477606
685,110.76,1117,1761,969,0,8739.0,83.19372095078089,23.12042552477606
686,89.472,1273,1916,831,78,8739.0,83.19477174140833,23.12042552477606
687,119.119,1244,1888,753,0,8739.0,83.19582253203578,23.12042552477606
688,108.404,1337,1980,702,131,8739.0,83.19687332266321,23.12042552477606
689,127.645,1400,2043,766,307,8739.0,83.19792411329064,23.12042552477606
690,91.66,1436,2080,802,343,8739.0,83.1989749039181,23.12042552477606
691,37.612,1473,2116,838,379,8739.0,83.20002569454553,23.12042552477606
692,95.867,1715,2359,1081,622,8739.0,83.20107648517296,23.120425524776056
693,83.302,1736,2379,984,745,8739.0,83.2021272758004,23.12042552477606
694,96.54,1688,2331,936,828,8739.0,83.20317806642784,23.120425524776063
695,85.489,1695,2338,943,836,8739.0,83.20422885705527,23.12042552477606
696,109.022,1952,2595,1200,1092,8739.0,83.2052796476827,23.120425524776056
697,92.501,2202,2753,1087,1347,8739.0,83.20633043831015,23.12042552477606
698,44.175,2096,2739,1198,1237,8739.0,83.20738122893759,23.12042552477606
699,55.647,1356,1914,1087,942,8739.0,83.1797399228745,23.11959049225766
700,65.351,1248,1816,990,835,8739.0,83.18079070945001,23.119590492257664
701,109.134,1052,1926,1099,944,8739.0,83.18289228260099,23.119590492257668
702,65.155,1052,1926,1099,944,8739.0,83.18394306917648,23.119590492257668
703,3.169,966,1767,966,933,8739.0,83.18499385575197,23.11959049225766
704,77.131,1049,1811,816,274,8739.0,83.19024778862946,23.11959049225766
705,107.395,1094,1856,862,228,8739.0,83.19129857520495,23.119590492257664
706,97.774,1309,1952,1106,191,8739.0,83.19340014835592,23.11959049225766
707,98.784,1309,1952,1106,191,8739.0,83.19445093493142,23.119590492257668
708,124.784,1368,2011,733,162,8739.0,83.19655250808243,23.119590492257668
709,122.877,1520,2164,886,315,8739.0,83.19760329465791,23.119590492257668
710,37.977,1587,2230,952,381,8739.0,83.19865408123341,23.119590492257668
711,1.15,1826,2469,1192,628,8739.0,83.19970486780892,23.119590492257664
712,101.617,1802,2446,1168,651,8739.0,83.20075565438441,23.119590492257664
713,116.37,1821,2464,1069,775,8739.0,83.2018064409599,23.119590492257668
714,113.509,1817,2460,1065,892,8739.0,83.2028572275354,23.119590492257668
715,100.916,1810,2453,1058,951,8739.0,83.20390801411087,23.119590492257664
716,74.579,1905,2548,1153,1046,8739.0,83.20495880068637,23.119590492257664
717,104.029,1920,2563,1168,1061,8739.0,83.20600958726187,23.119590492257664
718,64.902,2096,2739,1198,1237,8739.0,83.20706037383738,23.119590492257668
719,54.469,3160,3718,2891,289,8739.0,83.17101292798387,23.118755461715153
720,52.197,3151,3709,2883,280,8739.0,83.1720637105076,23.118755461715157
721,94.24,1356,1914,1087,942,8739.0,83.17941918817381,23.118755461715153
722,103.356,1361,1924,1098,948,8739.0,83.18046997069754,23.118755461715157
723,8.358,1153,1914,920,179,8739.0,83.18992701341124,23.118755461715153
724,71.802,1201,1962,968,127,8739.0,83.19097779593496,23.118755461715153
725,65.8,1325,1968,1122,207,8739.0,83.19307936098247,23.11875546171515
726,114.295,1395,2038,1191,277,8739.0,83.1941301435062,23.11875546171515
727,112.023,1471,2114,1131,353,8739.0,83.19518092602993,23.118755461715153
728,105.319,1557,2200,923,351,8739.0,83.19623170855368,23.118755461715153
729,144.249,1561,2204,926,355,8739.0,83.19728249107743,23.118755461715157
730,113.453,1561,2204,927,355,8739.0,83.19833327360118,23.118755461715153
731,7.629,1765,2408,1131,559,8739.0,83.19938405612494,23.118755461715153
732,85.854,1765,2408,1131,559,8739.0,83.20043483864866,23.118755461715157
733,137.209,1896,2539,1202,690,8739.0,83.2014856211724,23.118755461715157
734,117.408,1864,2507,1112,1005,8739.0,83.20253640369613,23.118755461715153
735,100.804,1920,2563,1168,1024,8739.0,83.20358718621986,23.118755461715153
736,125.149,2019,2663,1268,1138,8739.0,83.20463796874361,23.118755461715153
737,74.972,1986,2629,1234,1127,8739.0,83.20568875126736,23.118755461715153
738,79.936,2138,2782,1287,1279,8739.0,83.20673953379112,23.118755461715153
739,18.96,2114,2757,1362,1255,8739.0,83.20779031631484,23.118755461715153
740,14.613,3143,3701,2875,272,8739.0,83.17069224074423,23.117920433148438
741,79.01,3143,3701,2875,272,8739.0,83.1717430192164,23.117920433148434
742,40.389,1284,2103,1302,965,8739.0,83.1833015824104,23.117920433148438
743,0.084,1284,2103,1302,965,8739.0,83.18435236088256,23.11792043314843
744,10.041,1615,2376,1382,291,8739.0,83.18855547477128,23.117920433148434
