,POP_2015,health_wellbeing,ID_HDC_G0,lng,lat
96,139.705,774,7608.0,77.12898700634253,20.104071605139815
97,155.087,732,7608.0,77.13002430670372,20.10407160513982
98,167.419,625,7608.0,77.13106160706492,20.104071605139815
99,141.879,715,7608.0,77.1320989074261,20.104071605139815
100,146.779,750,7608.0,77.13313620778727,20.104071605139815
101,132.5,750,7608.0,77.13417350814848,20.10407160513982
102,146.714,586,7608.0,77.13521080850967,20.10407160513982
103,153.042,570,7608.0,77.13624810887084,20.104071605139815
104,154.762,351,7608.0,77.13728540923205,20.10407160513982
105,179.523,264,7608.0,77.13832270959321,20.10407160513982
106,155.509,118,7608.0,77.13936000995442,20.10407160513982
107,139.835,113,7608.0,77.1403973103156,20.10407160513982
108,89.762,452,7608.0,77.14247191103797,20.104071605139815
109,39.072,341,7608.0,77.14350921139915,20.10407160513982
110,43.193,306,7608.0,77.14454651176034,20.10407160513982
111,31.316,236,7608.0,77.14558381212154,20.10407160513982
112,159.533,1071,7608.0,77.12665974443189,20.103243177226457
113,65.033,944,7608.0,77.12769704139497,20.10324317722646
114,159.143,944,7608.0,77.12873433835806,20.10324317722646
115,211.034,715,7608.0,77.13080893228422,20.103243177226464
116,127.341,715,7608.0,77.1318462292473,20.10324317722646
117,165.244,612,7608.0,77.13288352621038,20.103243177226464
118,151.387,685,7608.0,77.13392082317345,20.103243177226457
119,155.022,523,7608.0,77.13495812013655,20.103243177226457
120,169.885,523,7608.0,77.13599541709961,20.10324317722646
121,145.741,351,7608.0,77.13703271406271,20.103243177226457
122,177.284,170,7608.0,77.13807001102579,20.10324317722646
123,170.307,134,7608.0,77.13910730798885,20.103243177226457
124,135.097,173,7608.0,77.14014460495194,20.10324317722646
125,125.199,275,7608.0,77.14118190191503,20.10324317722646
126,105.987,288,7608.0,77.14221919887811,20.10324317722646
127,81.064,440,7608.0,77.1432564958412,20.10324317722646
128,149.635,631,7608.0,77.13159356379764,20.10241475098341
129,149.246,500,7608.0,77.1326308573628,20.102414750983414
130,165.796,447,7608.0,77.13366815092793,20.10241475098341
131,184.131,170,7608.0,77.13781732518852,20.102414750983414
132,164.011,54,7608.0,77.13885461875365,20.102414750983414
133,141.684,27,7608.0,77.1398919123188,20.10241475098341
134,145.416,196,7608.0,77.14092920588395,20.10241475098341
135,137.758,280,7608.0,77.1419664994491,20.102414750983414
136,120.591,432,7608.0,77.14300379301424,20.10241475098341
137,148.045,631,7608.0,77.1313409110768,20.1015863264106
138,166.64,631,7608.0,77.1323782012442,20.101586326410604
139,172.643,447,7608.0,77.13341549141157,20.101586326410604
140,186.727,308,7608.0,77.1354900717463,20.1015863264106
141,128.736,161,7608.0,77.13652736191369,20.101586326410604
142,167.808,161,7608.0,77.13756465208107,20.1015863264106
143,131.43,0,7608.0,77.13860194224847,20.101586326410604
144,165.147,0,7608.0,77.13963923241585,20.1015863264106
145,184.813,243,7608.0,77.14067652258322,20.1015863264106
146,170.144,243,7608.0,77.14171381275061,20.101586326410604
147,149.96,161,7608.0,77.13627470493337,20.100757903507947
148,161.869,106,7608.0,77.13731199170314,20.100757903507947
149,166.25,240,7608.0,77.13834927847294,20.10075790350795
150,157.034,188,7608.0,77.13938656524273,20.100757903507947
151,142.528,227,7608.0,77.14042385201253,20.100757903507947
152,128.963,277,7608.0,77.1414611387823,20.100757903507947
153,67.5,352,7608.0,77.14249842555208,20.100757903507947
154,158.267,19,7608.0,77.13602206068201,20.099929482275357
155,159.273,19,7608.0,77.13705934405438,20.09992948227536
156,118.157,126,7608.0,77.13809662742673,20.09992948227536
157,167.711,207,7608.0,77.13913391079909,20.099929482275364
158,132.63,292,7608.0,77.14017119417147,20.099929482275357
159,120.428,292,7608.0,77.14120847754383,20.09992948227536
160,130.099,352,7608.0,77.1422457609162,20.099929482275357
161,64.06,43,7608.0,77.1368067091344,20.099101062712762
162,146.455,126,7608.0,77.1378439891095,20.09910106271276
163,81.843,227,7608.0,77.1388812690846,20.099101062712762
