,POP_2015,active_living,community_space,health_wellbeing,ID_HDC_G0,lng,lat
395,81.831,2240,2509,334,7077.0,77.32373433034698,28.149976192422006
396,100.684,2534,2803,0,7077.0,77.32481296766825,28.149976192422006
397,149.023,2571,2840,37,7077.0,77.3258916049895,28.149976192422006
398,106.864,2684,2953,150,7077.0,77.32697024231075,28.149976192422006
399,108.798,2731,3000,197,7077.0,77.32804887963201,28.149976192422006
400,37.567,1937,2207,250,7077.0,77.32912751695326,28.149976192422002
401,139.044,2022,2291,164,7077.0,77.33020615427453,28.149976192422002
402,132.035,2091,2360,45,7077.0,77.33128479159578,28.149976192422002
403,129.1,2090,2359,24,7077.0,77.33236342891705,28.149976192422006
404,131.69,1702,1972,101,7077.0,77.33452070355955,28.149976192422002
405,125.026,1702,1972,101,7077.0,77.3355993408808,28.149976192422
406,151.164,2034,2304,491,7077.0,77.33667797820208,28.149976192422006
407,140.736,1881,2150,338,7077.0,77.33775661552335,28.149976192422006
408,150.232,1869,2138,454,7077.0,77.33883525284459,28.149976192422006
409,152.027,1914,2184,500,7077.0,77.33991389016585,28.14997619242201
410,130.792,2069,2338,654,7077.0,77.34099252748709,28.149976192422006
411,84.835,3128,3397,1086,7077.0,77.34207116480836,28.149976192422002
412,169.602,3041,3310,999,7077.0,77.34314980212962,28.149976192422002
413,153.684,2965,3234,924,7077.0,77.34422843945086,28.149976192422002
414,135.108,2925,3194,758,7077.0,77.34530707677213,28.149976192422002
415,147.435,2805,3075,639,7077.0,77.34638571409339,28.149976192422
416,14.156,2732,3001,566,7077.0,77.34746435141464,28.149976192422006
417,48.892,2761,3031,574,7077.0,77.34854298873591,28.149976192422
418,100.269,2830,3099,413,7077.0,77.31580334356137,28.1491276903376
419,119.778,2697,2967,318,7077.0,77.3168819755739,28.149127690337604
420,116.843,2560,2829,222,7077.0,77.31796060758647,28.149127690337608
421,82.867,2525,2795,187,7077.0,77.31903923959901,28.149127690337604
422,82.384,2479,2748,145,7077.0,77.32011787161157,28.149127690337604
423,116.532,2353,2622,300,7077.0,77.32119650362412,28.1491276903376
424,137.94,2282,2552,341,7077.0,77.32227513563667,28.149127690337608
425,147.366,2190,2459,362,7077.0,77.32335376764922,28.149127690337604
426,136.179,2072,2341,291,7077.0,77.32443239966177,28.1491276903376
427,124.405,1929,2198,148,7077.0,77.32551103167431,28.149127690337608
428,116.705,2794,3063,260,7077.0,77.32658966368685,28.149127690337604
429,138.457,2794,3063,260,7077.0,77.32766829569943,28.149127690337608
430,107.9,1916,2185,298,7077.0,77.32874692771198,28.149127690337604
431,142.221,1910,2179,278,7077.0,77.32982555972451,28.149127690337608
432,168.566,2018,2287,167,7077.0,77.33090419173708,28.149127690337604
433,153.512,1923,2192,102,7077.0,77.33198282374961,28.1491276903376
434,164.975,1736,2005,137,7077.0,77.33306145576218,28.149127690337604
435,161.626,1647,1916,235,7077.0,77.33414008777471,28.149127690337608
436,113.804,1603,1872,122,7077.0,77.33521871978725,28.149127690337604
437,122.126,1716,1985,396,7077.0,77.33629735179981,28.149127690337604
438,189.663,1787,2056,243,7077.0,77.33737598381236,28.1491276903376
439,123.334,1775,2044,360,7077.0,77.33845461582492,28.149127690337604
440,136.766,1952,2222,538,7077.0,77.33953324783745,28.149127690337597
441,134.038,1988,2257,624,7077.0,77.34061187985002,28.149127690337604
442,106.208,2104,2373,762,7077.0,77.34169051186257,28.149127690337604
443,158.242,2966,3235,936,7077.0,77.34276914387512,28.149127690337604
444,176.542,2864,3133,822,7077.0,77.34384777588767,28.149127690337597
445,184.656,2835,3104,757,7077.0,77.34492640790022,28.149127690337597
446,135.971,2779,3048,612,7077.0,77.34600503991277,28.149127690337604
447,122.54,2714,2983,548,7077.0,77.3470836719253,28.1491276903376
448,46.44,2609,2879,447,7077.0,77.34816230393785,28.1491276903376
449,41.606,2552,2821,364,7077.0,77.3492409359504,28.149127690337597
450,100.822,2799,2978,589,7077.0,77.31434420804403,28.14827919080047
451,100.408,2888,3068,500,7077.0,77.31542283474812,28.148279190800476
452,149.196,2868,3137,489,7077.0,77.31650146145218,28.148279190800473
453,125.268,2525,2794,212,7077.0,77.31758008815628,28.14827919080047
454,153.892,2513,2782,200,7077.0,77.31865871486035,28.148279190800476
455,104.965,2379,2648,334,7077.0,77.31973734156442,28.148279190800476
456,129.549,2302,2572,389,7077.0,77.32081596826848,28.148279190800473
457,146.537,2238,2507,341,7077.0,77.32189459497256,28.14827919080047
458,154.824,2071,2340,213,7077.0,77.32297322167662,28.148279190800473
459,153.512,2021,2291,218,7077.0,77.3240518483807,28.148279190800473
460,176.059,1936,2205,156,7077.0,77.32513047508478,28.14827919080047
461,156.136,1844,2114,64,7077.0,77.32620910178886,28.148279190800473
462,103.481,1839,2108,221,7077.0,77.32728772849292,28.148279190800476
463,136.731,1847,2116,282,7077.0,77.32836635519702,28.148279190800476
464,157.31,1792,2062,393,7077.0,77.32944498190108,28.14827919080047
465,140.909,1846,2115,232,7077.0,77.33052360860518,28.148279190800473
466,167.012,1866,2136,118,7077.0,77.33160223530923,28.148279190800476
467,166.874,1797,2066,47,7077.0,77.3326808620133,28.14827919080047
468,142.325,1608,1877,247,7077.0,77.33375948871739,28.148279190800476
469,119.743,1538,1807,156,7077.0,77.33483811542146,28.14827919080047
470,163.214,1716,1985,396,7077.0,77.33591674212553,28.148279190800473
471,134.211,1671,1940,351,7077.0,77.3369953688296,28.148279190800476
472,160.452,1592,1861,272,7077.0,77.33807399553369,28.14827919080047
473,132.691,1775,2044,558,7077.0,77.33915262223775,28.148279190800473
474,183.655,1889,2159,686,7077.0,77.34023124894183,28.148279190800473
475,157.448,1840,2109,657,7077.0,77.3413098756459,28.148279190800476
476,91.189,2947,3217,929,7077.0,77.34238850234999,28.14827919080047
477,142.048,2779,3048,760,7077.0,77.34346712905405,28.148279190800476
478,90.463,2751,3020,732,7077.0,77.34454575575812,28.148279190800476
479,79.207,2547,2817,529,7077.0,77.3456243824622,28.14827919080047
480,196.844,2521,2790,456,7077.0,77.34670300916629,28.148279190800476
481,148.574,2542,2811,399,7077.0,77.34778163587036,28.148279190800473
482,58.421,2552,2821,364,7077.0,77.34886026257443,28.148279190800476
483,64.947,2799,2978,589,7077.0,77.31396372126193,28.14743069381049
484,140.495,2722,2902,666,7077.0,77.31504234265776,28.14743069381049
485,48.236,2674,2854,714,7077.0,77.31612096405361,28.14743069381049
486,95.263,2595,2808,625,7077.0,77.31719958544943,28.147430693810495
487,125.682,2407,2676,575,7077.0,77.31935682824111,28.147430693810488
488,151.751,2226,2496,330,7077.0,77.32043544963692,28.14743069381049
489,168.013,2187,2456,290,7077.0,77.32151407103275,28.147430693810495
490,142.428,2031,2300,134,7077.0,77.32259269242859,28.147430693810488
491,195.291,1976,2245,173,7077.0,77.32367131382442,28.147430693810488
492,166.598,1878,2147,163,7077.0,77.32474993522027,28.147430693810488
493,144.155,1759,2028,5,7077.0,77.32582855661612,28.14743069381049
494,147.504,1708,1977,147,7077.0,77.32690717801194,28.147430693810495
495,168.324,1679,1948,175,7077.0,77.32798579940776,28.14743069381049
496,146.33,1716,1986,406,7077.0,77.32906442080359,28.147430693810488
497,157.897,1862,2131,272,7077.0,77.33014304219944,28.147430693810488
498,159.209,1703,1972,260,7077.0,77.33122166359527,28.14743069381049
499,175.437,1703,1972,117,7077.0,77.3323002849911,28.147430693810495
500,89.531,1479,1748,119,7077.0,77.33445752778276,28.147430693810495
501,154.858,1364,1634,44,7077.0,77.33553614917861,28.147430693810488
502,100.649,1508,1777,188,7077.0,77.33661477057443,28.14743069381049
503,148.471,1592,1861,272,7077.0,77.33769339197026,28.147430693810488
504,151.405,1693,1962,476,7077.0,77.33877201336611,28.14743069381049
505,178.924,1810,2080,628,7077.0,77.33985063476196,28.147430693810488
506,174.954,1768,2037,595,7077.0,77.34092925615776,28.14743069381049
507,70.126,2796,3066,778,7077.0,77.3420078775536,28.147430693810488
508,174.505,2796,3066,778,7077.0,77.34308649894946,28.147430693810488
509,191.285,2638,2908,620,7077.0,77.34416512034527,28.14743069381049
510,116.567,2547,2817,529,7077.0,77.3452437417411,28.14743069381049
511,182.964,2447,2716,428,7077.0,77.34632236313693,28.147430693810488
512,167.703,2403,2672,318,7077.0,77.34740098453277,28.147430693810488
513,102.686,2408,2677,230,7077.0,77.3484796059286,28.147430693810488
514,99.786,2688,2868,704,7077.0,77.31358325120188,28.146582199367554
515,60.148,2674,2854,714,7077.0,77.31574048337752,28.14658219936756
516,59.734,2550,2736,596,7077.0,77.31681909946536,28.14658219936755
517,154.133,2550,2736,596,7077.0,77.31789771555319,28.146582199367558
518,129.998,2407,2676,575,7077.0,77.31897633164101,28.146582199367554
519,136.904,2292,2562,460,7077.0,77.32005494772883,28.146582199367558
520,109.143,2192,2462,360,7077.0,77.32113356381666,28.146582199367554
521,187.591,2082,2351,250,7077.0,77.3222121799045,28.14658219936755
522,220.082,1945,2214,48,7077.0,77.32329079599232,28.146582199367558
523,219.564,1951,2220,140,7077.0,77.32436941208013,28.14658219936756
524,194.496,1768,2037,53,7077.0,77.32544802816797,28.146582199367558
525,146.261,1653,1922,168,7077.0,77.32652664425576,28.14658219936755
526,135.005,1572,1842,282,7077.0,77.3276052603436,28.146582199367558
527,144.396,1637,1906,339,7077.0,77.32868387643144,28.146582199367565
528,141.53,1698,1967,399,7077.0,77.32976249251927,28.146582199367554
529,156.378,1703,1972,260,7077.0,77.3308411086071,28.146582199367558
530,164.871,1678,1948,142,7077.0,77.3319197246949,28.146582199367558
531,163.732,1464,1734,0,7077.0,77.33299834078274,28.146582199367558
532,127.408,1374,1643,13,7077.0,77.33407695687056,28.146582199367554
533,125.751,1354,1623,12,7077.0,77.33515557295839,28.146582199367558
534,110.904,1486,1755,165,7077.0,77.33623418904622,28.146582199367558
535,155.273,1478,1747,317,7077.0,77.33731280513405,28.146582199367558
536,188.385,1630,1900,414,7077.0,77.33839142122189,28.146582199367558
537,140.943,1618,1888,459,7077.0,77.3394700373097,28.146582199367554
538,186.624,1751,2020,587,7077.0,77.34054865339752,28.146582199367554
539,89.462,2660,2929,666,7077.0,77.34270588557315,28.146582199367558
540,97.922,2660,2929,666,7077.0,77.343784501661,28.146582199367554
541,210.172,2536,2805,542,7077.0,77.34486311774883,28.146582199367558
542,182.93,2380,2649,386,7077.0,77.34594173383664,28.146582199367558
543,181.134,2321,2590,327,7077.0,77.34702034992448,28.146582199367554
544,213.038,2326,2595,195,7077.0,77.3480989660123,28.146582199367558
545,120.814,2512,2692,552,7077.0,77.3142814086433,28.145733707471578
546,14.536,2512,2692,552,7077.0,77.31536001942334,28.14573370747157
547,59.906,2550,2736,596,7077.0,77.3164386302034,28.14573370747158
548,108.522,2550,2736,596,7077.0,77.31751724098345,28.145733707471575
549,78.862,2463,2733,631,7077.0,77.3185958517635,28.145733707471578
550,117.603,2463,2733,631,7077.0,77.31967446254356,28.145733707471575
551,128.962,1998,2267,334,7077.0,77.32183168410367,28.14573370747158
552,182.308,1798,2067,6,7077.0,77.32291029488371,28.145733707471575
553,162.765,1709,1979,93,7077.0,77.32398890566377,28.145733707471575
554,160.003,1653,1922,183,7077.0,77.32506751644381,28.145733707471575
555,131.586,1578,1847,243,7077.0,77.32614612722386,28.145733707471578
556,168.117,1532,1801,294,7077.0,77.3272247380039,28.145733707471575
557,94.745,1473,1742,204,7077.0,77.32830334878396,28.14573370747157
558,150.715,1444,1714,94,7077.0,77.329381959564,28.14573370747158
559,167.323,1549,1819,109,7077.0,77.33046057034407,28.145733707471575
560,107.279,1498,1768,169,7077.0,77.33153918112411,28.14573370747157
561,99.51,1506,1775,90,7077.0,77.33261779190417,28.145733707471578
562,175.506,1386,1655,252,7077.0,77.33369640268421,28.145733707471578
563,106.761,1286,1555,0,7077.0,77.33477501346427,28.145733707471575
564,149.196,1406,1675,279,7077.0,77.33693223502436,28.145733707471578
565,203.128,1373,1642,246,7077.0,77.3380108458044,28.145733707471575
566,143.395,1597,1866,454,7077.0,77.33908945658447,28.14573370747158
567,158.173,1569,1838,405,7077.0,77.34016806736452,28.145733707471575
568,70.679,1569,1838,405,7077.0,77.34124667814457,28.145733707471575
569,174.332,2588,2858,595,7077.0,77.34340389970467,28.14573370747157
570,165.666,2461,2730,467,7077.0,77.34448251048472,28.145733707471575
571,207.962,2365,2635,372,7077.0,77.34556112126475,28.14573370747157
572,181.169,2243,2512,250,7077.0,77.34663973204482,28.145733707471578
573,158.277,2172,2442,41,7077.0,77.34771834282489,28.14573370747157
574,135.315,2214,2484,0,7077.0,77.34879695360492,28.145733707471575
575,165.527,2317,2586,102,7077.0,77.34987556438497,28.145733707471575
576,50.169,2375,2554,415,7077.0,77.31605817766294,28.144885218122443
577,163.974,2348,2531,391,7077.0,77.31713678313545,28.144885218122443
578,148.091,2138,2407,303,7077.0,77.31929399408048,28.144885218122443
579,153.443,1903,2172,252,7077.0,77.3214512050255,28.144885218122436
580,166.114,1755,2024,0,7077.0,77.32252981049798,28.144885218122436
581,190.457,1666,1935,89,7077.0,77.3236084159705,28.14488521812244
582,193.012,1619,1889,183,7077.0,77.32468702144303,28.14488521812244
583,173.124,1578,1847,243,7077.0,77.32576562691553,28.144885218122432
584,183.827,1479,1749,311,7077.0,77.32684423238801,28.144885218122436
585,104.482,1488,1757,189,7077.0,77.32792283786053,28.144885218122436
586,128.03,1442,1711,91,7077.0,77.32900144333307,28.14488521812244
587,121.021,1451,1720,33,7077.0,77.33008004880554,28.14488521812244
588,136.627,1455,1724,132,7077.0,77.33115865427808,28.144885218122443
589,167.875,1414,1683,233,7077.0,77.33223725975057,28.14488521812244
590,180.478,1370,1640,217,7077.0,77.33331586522307,28.144885218122432
591,155.618,1272,1542,337,7077.0,77.33439447069559,28.14488521812244
592,122.022,1175,1444,30,7077.0,77.33547307616811,28.14488521812244
593,158.208,1199,1468,61,7077.0,77.33655168164061,28.14488521812244
594,201.782,1309,1578,182,7077.0,77.33763028711313,28.144885218122432
595,161.764,1380,1649,216,7077.0,77.33870889258564,28.144885218122432
596,146.744,1491,1760,327,7077.0,77.33978749805813,28.144885218122436
597,124.474,1503,1772,339,7077.0,77.34086610353064,28.144885218122436
598,144.258,1588,1857,417,7077.0,77.34194470900316,28.144885218122436
599,105.345,2524,2793,530,7077.0,77.34302331447566,28.144885218122436
600,162.04,2428,2698,435,7077.0,77.34410191994817,28.144885218122443
601,157.551,2324,2593,324,7077.0,77.34518052542067,28.144885218122432
602,115.186,2249,2519,249,7077.0,77.3462591308932,28.144885218122443
603,128.237,2125,2394,118,7077.0,77.34733773636572,28.144885218122443
604,65.88,2214,2484,0,7077.0,77.34841634183823,28.144885218122443
605,117.81,2317,2586,102,7077.0,77.34949494731072,28.144885218122432
606,15.848,2380,2560,420,7077.0,77.31567774184334,28.144036731320032
607,56.868,2322,2501,361,7077.0,77.31675634200855,28.144036731320035
608,174.021,2121,2325,185,7077.0,77.31891354233893,28.14403673132004
609,193.046,1994,2263,179,7077.0,77.31999214250415,28.144036731320035
610,198.778,1875,2144,224,7077.0,77.32107074266935,28.144036731320035
611,193.392,1807,2077,157,7077.0,77.32214934283454,28.144036731320035
612,205.373,1744,2013,141,7077.0,77.32322794299975,28.144036731320035
613,190.595,1538,1807,216,7077.0,77.32430654316495,28.14403673132004
614,187.867,1505,1774,249,7077.0,77.32538514333014,28.144036731320035
615,196.257,1413,1682,330,7077.0,77.32646374349534,28.144036731320032
616,125.82,1377,1646,303,7077.0,77.32754234366054,28.14403673132004
617,152.234,1260,1529,122,7077.0,77.32862094382574,28.144036731320035
618,130.827,1237,1506,67,7077.0,77.32969954399096,28.144036731320032
619,124.059,1381,1650,59,7077.0,77.33077814415614,28.144036731320032
620,62.945,1414,1683,269,7077.0,77.33185674432134,28.144036731320035
621,178.372,1273,1543,335,7077.0,77.33293534448656,28.14403673132004
622,186.762,1197,1466,332,7077.0,77.33401394465176,28.144036731320035
623,115.565,1026,1295,93,7077.0,77.33509254481694,28.144036731320035
624,178.199,1097,1366,27,7077.0,77.33617114498216,28.144036731320035
625,205.338,1221,1490,94,7077.0,77.33724974514736,28.14403673132004
626,138.527,1333,1602,169,7077.0,77.33832834531256,28.144036731320032
627,88.012,1243,1513,80,7077.0,77.33940694547776,28.144036731320035
628,114.53,1420,1689,256,7077.0,77.34048554564296,28.144036731320035
629,121.262,1564,1833,391,7077.0,77.34156414580816,28.144036731320035
630,89.324,2056,2325,470,7077.0,77.34264274597336,28.144036731320032
631,166.391,2469,2739,476,7077.0,77.34372134613855,28.144036731320035
632,155.135,2341,2610,334,7077.0,77.34479994630374,28.144036731320035
633,136.04,2389,2740,464,7077.0,77.34587854646895,28.144036731320032
634,136.697,2260,2530,253,7077.0,77.34695714663417,28.144036731320032
635,130.171,2383,2653,376,7077.0,77.34803574679937,28.14403673132004
636,152.131,2474,2743,467,7077.0,77.34911434696458,28.144036731320032
637,164.354,2474,2743,467,7077.0,77.35019294712977,28.14403673132004
638,140.805,2038,2217,77,7077.0,77.31853310731834,28.14318824706427
639,157.828,1994,2263,179,7077.0,77.31961170217646,28.14318824706427
640,204.717,1936,2205,237,7077.0,77.32069029703459,28.14318824706427
641,183.102,1635,1904,250,7077.0,77.32176889189273,28.143188247064263
642,193.53,1621,1890,264,7077.0,77.32284748675085,28.143188247064266
643,205.615,1498,1767,337,7077.0,77.32392608160897,28.14318824706427
644,188.04,1427,1696,369,7077.0,77.32500467646709,28.143188247064266
645,186.693,1332,1601,274,7077.0,77.32608327132523,28.14318824706427
646,153.753,1255,1524,198,7077.0,77.32716186618333,28.14318824706427
647,137.387,1137,1407,0,7077.0,77.32824046104147,28.143188247064266
648,100.166,1169,1438,0,7077.0,77.3293190558996,28.143188247064266
649,126.994,1355,1624,429,7077.0,77.33147624561585,28.143188247064266
650,152.096,1355,1624,429,7077.0,77.33255484047396,28.143188247064263
651,184.069,1246,1515,381,7077.0,77.3336334353321,28.14318824706427
652,144.569,1023,1292,0,7077.0,77.33471203019023,28.143188247064263
653,111.664,922,1191,27,7077.0,77.33579062504836,28.143188247064266
654,153.822,1126,1395,0,7077.0,77.33686921990649,28.14318824706427
655,158.553,1185,1455,10,7077.0,77.33794781476462,28.14318824706427
656,128.065,1243,1513,80,7077.0,77.33902640962273,28.14318824706426
657,160.383,1474,1743,298,7077.0,77.34010500448086,28.14318824706427
658,196.223,1584,1853,408,7077.0,77.34118359933898,28.143188247064263
659,180.858,1608,1877,433,7077.0,77.3422621941971,28.143188247064266
660,141.392,2516,2884,613,7077.0,77.34334078905525,28.143188247064266
661,173.745,2389,2740,464,7077.0,77.34441938391336,28.14318824706426
662,174.608,2382,2748,471,7077.0,77.34549797877148,28.143188247064263
663,160.555,2271,2655,379,7077.0,77.3465765736296,28.14318824706427
664,187.28,2220,2664,387,7077.0,77.34765516848773,28.143188247064263
665,150.957,2417,2686,410,7077.0,77.34873376334586,28.143188247064266
666,123.714,2073,2253,113,7077.0,77.31815268901804,28.14233976535502
667,147.815,1965,2166,26,7077.0,77.31923127856933,28.14233976535502
668,166.045,1860,2129,100,7077.0,77.32030986812063,28.14233976535502
669,218.148,1786,2056,173,7077.0,77.3213884576719,28.14233976535502
670,202.162,1645,1914,315,7077.0,77.32246704722318,28.14233976535502
671,209.205,1480,1749,322,7077.0,77.32354563677445,28.14233976535502
672,202.024,1436,1705,281,7077.0,77.32462422632574,28.14233976535502
673,193.91,1298,1567,186,7077.0,77.32570281587702,28.142339765355015
674,160.624,1199,1468,132,7077.0,77.3267814054283,28.14233976535502
675,156.826,1192,1461,133,7077.0,77.32785999497962,28.14233976535502
676,185.795,1096,1366,56,7077.0,77.32893858453087,28.14233976535502
677,140.874,1087,1357,81,7077.0,77.33001717408217,28.14233976535502
678,164.043,1255,1524,248,7077.0,77.33109576363346,28.14233976535502
679,183.896,1174,1443,502,7077.0,77.33217435318474,28.14233976535502
680,166.253,1082,1351,217,7077.0,77.33325294273602,28.14233976535502
681,161.315,985,1255,132,7077.0,77.33433153228731,28.14233976535502
682,134.798,875,1144,54,7077.0,77.33541012183859,28.14233976535502
683,199.848,1055,1325,72,7077.0,77.33648871138988,28.14233976535502
684,215.282,1105,1374,79,7077.0,77.33756730094116,28.142339765355015
685,181.1,1084,1353,193,7077.0,77.33864589049244,28.14233976535502
686,202.714,1205,1474,332,7077.0,77.33972448004371,28.14233976535502
687,184.898,1327,1597,454,7077.0,77.34080306959501,28.142339765355015
688,191.769,1318,1587,445,7077.0,77.3418816591463,28.14233976535502
689,65.327,1490,1779,636,7077.0,77.34296024869758,28.142339765355022
690,61.149,2349,2900,678,7077.0,77.34403883824888,28.14233976535502
691,137.801,2262,2813,623,7077.0,77.34511742780013,28.14233976535502
692,159.416,2254,2722,445,7077.0,77.34619601735142,28.14233976535502
693,192.908,2165,2704,442,7077.0,77.34727460690272,28.14233976535502
694,166.149,2244,2795,598,7077.0,77.34835319645401,28.14233976535502
695,164.284,2244,2795,646,7077.0,77.3494317860053,28.14233976535502
696,176.887,1741,1888,185,7077.0,77.32100804017145,28.141491286192203
697,176.059,1663,1840,172,7077.0,77.32316520866078,28.141491286192192
698,168.98,1400,1670,195,7077.0,77.32424379290548,28.141491286192203
699,166.425,1237,1507,125,7077.0,77.32532237715014,28.141491286192203
700,189.421,1112,1381,0,7077.0,77.32640096139482,28.141491286192196
701,113.321,1063,1332,6,7077.0,77.32747954563949,28.141491286192203
702,172.537,946,1215,177,7077.0,77.32855812988417,28.141491286192192
703,182.204,946,1215,177,7077.0,77.32963671412885,28.141491286192196
704,206.719,1214,1483,529,7077.0,77.33071529837352,28.141491286192192
705,174.125,1155,1424,521,7077.0,77.33179388261821,28.1414912861922
706,193.184,1155,1425,290,7077.0,77.33287246686288,28.1414912861922
707,161.937,1168,1438,303,7077.0,77.33395105110758,28.1414912861922
708,125.44,846,1115,143,7077.0,77.33502963535223,28.141491286192196
709,178.51,746,1015,0,7077.0,77.3361082195969,28.1414912861922
710,182.619,884,1153,138,7077.0,77.33718680384158,28.1414912861922
711,167.392,1006,1276,235,7077.0,77.33826538808623,28.141491286192192
712,187.142,1204,1473,365,7077.0,77.33934397233091,28.141491286192192
713,169.464,1228,1498,422,7077.0,77.3404225565756,28.141491286192203
714,167.599,1348,1623,519,7077.0,77.34150114082027,28.141491286192192
715,130.343,1450,1764,640,7077.0,77.34257972506495,28.1414912861922
716,9.081,1431,1765,660,7077.0,77.34365830930962,28.141491286192192
717,8.667,2219,2770,623,7077.0,77.34473689355431,28.1414912861922
718,107.555,2141,2692,558,7077.0,77.345815477799,28.141491286192196
719,169.774,2099,2650,549,7077.0,77.34689406204365,28.141491286192203
720,144.224,2128,2679,658,7077.0,77.34797264628834,28.141491286192192
721,135.419,2182,2733,694,7077.0,77.34905123053302,28.1414912861922
722,57.006,2420,2567,568,7077.0,77.31523474469924,28.140642809575702
723,73.579,2334,2481,483,7077.0,77.31631332363753,28.1406428095757
724,43.851,2229,2376,377,7077.0,77.31739190257584,28.140642809575695
725,96.195,2127,2274,275,7077.0,77.31847048151414,28.1406428095757
726,140.011,2048,2195,340,7077.0,77.31954906045243,28.140642809575702
727,172.399,1741,1888,185,7077.0,77.32062763939075,28.140642809575695
728,130.585,1674,1821,118,7077.0,77.32170621832903,28.1406428095757
729,154.34,1620,1767,98,7077.0,77.32278479726733,28.140642809575702
730,151.095,1488,1696,109,7077.0,77.32386337620564,28.140642809575702
731,131.621,1482,1630,63,7077.0,77.32494195514394,28.140642809575702
732,160.176,1112,1381,0,7077.0,77.32602053408223,28.1406428095757
733,151.682,1061,1331,8,7077.0,77.32709911302054,28.140642809575706
734,143.775,910,1180,142,7077.0,77.32817769195884,28.140642809575706
735,160.521,884,1153,223,7077.0,77.32925627089713,28.140642809575702
736,203.785,1036,1305,351,7077.0,77.33033484983544,28.140642809575695
737,201.402,1102,1371,574,7077.0,77.33141342877373,28.140642809575702
738,158.035,981,1250,518,7077.0,77.33249200771203,28.1406428095757
739,108.245,663,932,245,7077.0,77.33357058665035,28.140642809575695
740,99.89,726,995,263,7077.0,77.33464916558864,28.140642809575702
741,113.217,651,921,0,7077.0,77.33572774452693,28.140642809575702
742,164.043,754,1023,102,7077.0,77.33680632346524,28.140642809575706
743,120.296,917,1186,265,7077.0,77.33788490240353,28.140642809575702
744,181.341,1014,1283,333,7077.0,77.33896348134184,28.140642809575702
745,207.341,1148,1417,424,7077.0,77.34004206028014,28.1406428095757
746,175.195,1167,1445,523,7077.0,77.34112063921845,28.140642809575695
747,155.963,1220,1498,576,7077.0,77.34219921815674,28.1406428095757
748,48.823,1303,1656,735,7077.0,77.34327779709504,28.1406428095757
749,90.429,2065,2616,720,7077.0,77.34543495497165,28.140642809575702
750,99.061,2021,2573,665,7077.0,77.34651353390994,28.140642809575695
751,139.908,2001,2552,688,7077.0,77.34759211284825,28.1406428095757
752,140.253,2045,2596,746,7077.0,77.34867069178655,28.140642809575702
753,50.031,2420,2567,568,7077.0,77.31485438716835,28.13979433550542
754,20.406,2420,2567,568,7077.0,77.31593296080051,28.139794335505425
755,109.419,2229,2376,377,7077.0,77.31701153443267,28.13979433550543
756,139.942,2124,2272,438,7077.0,77.31809010806481,28.139794335505428
757,141.669,2044,2192,343,7077.0,77.31916868169701,28.139794335505425
758,159.727,1909,2056,353,7077.0,77.32024725532915,28.139794335505428
759,155.135,1697,1844,141,7077.0,77.3213258289613,28.139794335505428
760,171.812,1538,1685,17,7077.0,77.32240440259345,28.139794335505428
761,123.265,1488,1635,18,7077.0,77.32348297622562,28.139794335505428
762,127.823,1420,1567,0,7077.0,77.32456154985776,28.139794335505428
763,153.995,1231,1378,185,7077.0,77.32564012348992,28.139794335505425
764,139.148,1228,1375,175,7077.0,77.32671869712209,28.13979433550542
765,139.493,1122,1269,61,7077.0,77.32779727075423,28.139794335505428
766,159.105,1019,1288,129,7077.0,77.3288758443864,28.139794335505425
767,149.714,984,1239,188,7077.0,77.32995441801856,28.139794335505428
768,133.037,680,950,137,7077.0,77.33103299165072,28.13979433550542
769,141.427,981,1250,518,7077.0,77.33211156528287,28.139794335505425
770,110.455,624,894,190,7077.0,77.33319013891503,28.139794335505428
771,141.427,554,823,182,7077.0,77.33426871254719,28.139794335505425
772,102.376,603,872,48,7077.0,77.33534728617936,28.139794335505428
773,138.699,693,962,132,7077.0,77.3364258598115,28.13979433550542
774,19.267,917,1186,265,7077.0,77.33750443344366,28.139794335505428
775,74.546,1014,1283,362,7077.0,77.33858300707581,28.13979433550542
776,199.572,932,1362,465,7077.0,77.339661580708,28.139794335505428
777,203.646,1046,1476,580,7077.0,77.34074015434014,28.139794335505428
778,162.213,1097,1527,701,7077.0,77.3418187279723,28.139794335505425
779,107.106,1188,1618,849,7077.0,77.34289730160444,28.139794335505428
780,4.696,1188,1618,849,7077.0,77.34397587523662,28.139794335505425
781,136.386,1939,2490,668,7077.0,77.34613302250092,28.13979433550542
782,126.131,1866,2417,741,7077.0,77.34721159613309,28.139794335505425
783,17.506,1955,2506,820,7077.0,77.34829016976525,28.139794335505428
784,65.327,2102,2249,479,7077.0,77.31663118300727,28.138945863981263
785,143.533,2066,2213,477,7077.0,77.31770975133354,28.138945863981267
786,163.836,1988,2135,432,7077.0,77.31878831965977,28.138945863981267
787,42.193,1925,2072,369,7077.0,77.31986688798602,28.138945863981267
788,104.758,1697,1844,141,7077.0,77.32094545631227,28.138945863981267
789,132.07,1697,1844,141,7077.0,77.32202402463852,28.138945863981267
790,160.694,1337,1485,132,7077.0,77.32418116129104,28.138945863981263
791,142.117,1298,1445,69,7077.0,77.32525972961729,28.13894586398127
792,150.024,1161,1308,249,7077.0,77.32633829794352,28.13894586398127
793,179.166,1048,1195,136,7077.0,77.32741686626977,28.138945863981267
794,163.249,994,1198,154,7077.0,77.32849543459602,28.138945863981267
