,POP_2015,active_living,community_space,health_wellbeing,mobility,ID_HDC_G0,lng,lat
401,83.613,810,928,255,2138,6623.0,73.73950249911395,27.192768918728614
402,78.823,698,1046,233,2256,6623.0,73.74057528435176,27.192768918728618
403,49.221,775,1132,310,2342,6623.0,73.74164806958957,27.19276891872861
404,40.175,784,1157,319,2367,6623.0,73.74272085482738,27.19276891872861
405,61.761,1987,2131,738,3516,6623.0,73.75237592196775,27.19276891872861
406,44.507,1987,2131,738,3516,6623.0,73.75344870720556,27.19276891872861
407,49.47,1972,2674,0,1826,6623.0,73.71555417899843,27.191923229342123
408,93.748,1808,2510,163,1663,6623.0,73.7166269591857,27.19192322934212
409,76.953,1864,2566,329,1728,6623.0,73.71769973937296,27.191923229342123
410,95.16,1763,2465,430,1632,6623.0,73.71877251956026,27.191923229342123
411,79.663,1763,2465,430,1632,6623.0,73.71984529974753,27.191923229342116
412,55.749,1357,2059,799,1226,6623.0,73.72306364030938,27.191923229342123
413,34.029,1094,1501,372,1003,6623.0,73.7273547610585,27.19192322934212
414,7.043,1143,1476,330,1046,6623.0,73.72842754124581,27.191923229342123
415,49.66,672,618,395,1808,6623.0,73.73486422236948,27.191923229342123
416,30.346,672,618,395,1808,6623.0,73.73593700255677,27.191923229342116
417,60.806,945,1063,121,2273,6623.0,73.73915534311861,27.191923229342116
418,88.843,983,1161,219,2371,6623.0,73.74022812330591,27.191923229342116
419,21.147,924,1282,459,2492,6623.0,73.7413009034932,27.191923229342123
420,72.887,924,1282,459,2492,6623.0,73.74237368368046,27.19192322934212
421,6.661,2070,2428,1405,3638,6623.0,73.75202870536603,27.191923229342123
422,48.782,2070,2428,1405,3638,6623.0,73.7531014855533,27.19192322934212
423,73.689,1864,2566,329,1728,6623.0,73.71735269976368,27.19107754238716
424,76.304,2002,2703,428,1856,6623.0,73.71842547490066,27.19107754238716
425,54.89,1763,2465,430,1632,6623.0,73.71949825003763,27.191077542387163
426,40.156,1332,1964,817,1235,6623.0,73.72271657544854,27.19107754238716
427,65.387,1420,1877,730,1322,6623.0,73.72378935058552,27.19107754238716
428,90.618,1457,1841,694,1359,6623.0,73.72486212572248,27.19107754238716
429,70.635,1161,1459,312,1063,6623.0,73.72700767599645,27.19107754238716
