,POP_2015,community_space,education,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
360,31.587,1301,1636,907,1565,2347,8133.0,77.42360392302008,11.44862239517873
361,9.057,1909,1077,1148,1438,2219,8133.0,77.42461415408793,11.448622395178731
362,33.681,1285,503,524,814,1596,8133.0,77.42663461622357,11.44862239517873
363,64.83,1326,460,482,855,1636,8133.0,77.42764484729142,11.44862239517873
364,65.447,1380,384,365,909,1626,8133.0,77.42865507835924,11.448622395178731
365,44.167,1521,243,224,788,1485,8133.0,77.42966530942708,11.44862239517873
366,26.831,1544,219,200,764,1461,8133.0,77.4306755404949,11.44862239517873
367,42.17,1739,1017,389,472,865,8133.0,77.43269600263056,11.448622395178727
368,90.005,1668,931,318,385,793,8133.0,77.4337062336984,11.44862239517873
369,43.014,1426,689,76,144,552,8133.0,77.43471646476623,11.44862239517873
370,47.202,1217,615,142,647,699,8133.0,77.43572669583406,11.448622395178731
371,68.985,1286,685,211,616,769,8133.0,77.43673692690189,11.44862239517873
372,88.918,1122,687,295,496,845,8133.0,77.43774715796971,11.448622395178731
373,62.152,1042,720,403,591,948,8133.0,77.43875738903753,11.448622395178726
374,76.809,1934,1102,1173,1463,2244,8133.0,77.42346619173989,11.447807381567348
375,67.979,1862,1030,1101,1391,2172,8133.0,77.42447642101057,11.447807381567346
376,79.228,1285,503,524,814,1596,8133.0,77.42649687955199,11.447807381567346
377,49.653,1373,487,448,902,1683,8133.0,77.4275071088227,11.447807381567348
378,26.539,1667,193,370,739,1435,8133.0,77.42851733809339,11.447807381567346
379,36.57,1650,153,329,698,1395,8133.0,77.42952756736409,11.447807381567346
380,49.377,1650,114,306,659,1356,8133.0,77.4305377966348,11.447807381567348
381,9.139,1761,1039,410,493,886,8133.0,77.43255825517619,11.447807381567348
382,48.127,1690,953,340,407,815,8133.0,77.43356848444687,11.447807381567346
383,57.25,1578,562,17,17,713,8133.0,77.43457871371758,11.447807381567348
384,33.616,1566,597,18,52,749,8133.0,77.43558894298828,11.447807381567346
385,63.337,1274,840,310,344,997,8133.0,77.43659917225898,11.447807381567346
386,91.304,1245,810,369,420,968,8133.0,77.43760940152968,11.447807381567346
387,56.146,1019,697,438,603,983,8133.0,77.43861963080037,11.447807381567348
388,75.17,1831,1000,1070,1360,2142,8133.0,77.4233284709497,11.446992368853854
389,72.443,1753,921,992,1282,2063,8133.0,77.4243386984234,11.446992368853852
390,34.022,1558,726,797,1087,1868,8133.0,77.4253489258971,11.446992368853852
391,28.552,1558,726,797,1087,1868,8133.0,77.4263591533708,11.446992368853852
392,38.534,1831,317,533,863,1559,8133.0,77.42837960831822,11.446992368853854
393,71.956,1728,213,431,758,1455,8133.0,77.42938983579191,11.446992368853854
394,55.188,1733,99,389,644,1341,8133.0,77.43040006326561,11.446992368853854
395,51.763,1764,0,420,545,1241,8133.0,77.43141029073932,11.446992368853854
396,54.799,1921,157,301,405,1101,8133.0,77.43242051821302,11.446992368853852
397,76.565,1742,374,87,170,867,8133.0,77.43343074568674,11.446992368853854
398,38.924,1566,597,18,52,749,8133.0,77.43444097316045,11.446992368853854
399,28.471,1542,622,42,76,773,8133.0,77.43545120063413,11.446992368853854
400,37.122,1335,828,249,283,980,8133.0,77.43646142810782,11.446992368853854
401,56.081,1312,877,303,338,1034,8133.0,77.43747165558155,11.446992368853852
402,67.654,1570,739,809,1099,1881,8133.0,77.425211212003,11.446177357038177
403,75.851,1566,719,804,1095,1876,8133.0,77.42622143767987,11.446177357038174
404,57.542,1895,410,626,956,1652,8133.0,77.42824188903354,11.446177357038176
405,62.996,1826,308,529,853,1550,8133.0,77.42925211471041,11.446177357038176
406,65.301,1836,223,392,633,1330,8133.0,77.43026234038726,11.446177357038177
407,93.187,1983,233,219,471,1168,8133.0,77.4312725660641,11.446177357038176
408,69.927,1979,230,223,467,1164,8133.0,77.43228279174093,11.446177357038174
409,75.819,1769,374,60,198,894,8133.0,77.43329301741778,11.446177357038177
410,23.763,1769,374,60,198,894,8133.0,77.43430324309463,11.446177357038176
411,1.169,1817,468,688,1013,1709,8133.0,77.42709395635912,11.44536234612025
412,44.102,1827,457,678,1002,1699,8133.0,77.42810418023925,11.445362346120246
413,56.178,1893,375,596,920,1617,8133.0,77.42911440411935,11.44536234612025
414,60.918,1936,324,506,751,1448,8133.0,77.43012462799949,11.445362346120248
415,95.524,2013,394,433,685,1381,8133.0,77.43113485187962,11.44536234612025
416,76.16,2024,307,293,545,1242,8133.0,77.43214507575975,11.445362346120248
417,62.801,1830,435,0,258,955,8133.0,77.43315529963985,11.445362346120248
418,57.266,1871,494,59,317,1014,8133.0,77.43416552352,11.44536234612025
419,61.486,1721,644,209,304,1001,8133.0,77.43517574740014,11.44536234612025
420,39.508,1983,1152,1222,1512,2294,8133.0,77.42190514943387,11.444547336100008
421,75.527,1983,1152,1222,1512,2294,8133.0,77.42291537151743,11.444547336100007
422,66.713,1857,1025,1095,1386,2167,8133.0,77.42392559360096,11.444547336100008
423,37.528,1819,972,1058,1348,2129,8133.0,77.4249358156845,11.444547336100005
424,3.993,1989,619,594,1164,1861,8133.0,77.42695625985158,11.444547336100008
425,50.4,1974,604,579,1149,1846,8133.0,77.42796648193512,11.444547336100007
426,20.842,2122,509,535,937,1633,8133.0,77.42897670401867,11.444547336100008
427,63.272,2021,408,535,836,1532,8133.0,77.42998692610219,11.444547336100007
428,69.781,2043,417,403,655,1351,8133.0,77.43099714818575,11.444547336100008
429,68.79,2087,395,381,633,1329,8133.0,77.43200737026929,11.444547336100008
430,62.2,1852,663,317,435,1131,8133.0,77.43402781443638,11.444547336100008
431,36.668,1875,735,385,458,1155,8133.0,77.4350380365199,11.444547336100008
432,71.517,1983,1152,1222,1512,2294,8133.0,77.42176747239849,11.44373232697738
433,41.489,2068,1236,1307,1597,2378,8133.0,77.42277769268557,11.443732326977381
434,1.932,1968,1121,1207,1497,2278,8133.0,77.42378791297266,11.44373232697738
435,12.141,1893,1046,1132,1422,2203,8133.0,77.42479813325973,11.443732326977377
436,15.485,1989,619,594,1164,1861,8133.0,77.42681857383393,11.44373232697738
437,49.734,1959,589,564,1134,1831,8133.0,77.42782879412103,11.443732326977381
438,40.433,2196,583,459,1007,1704,8133.0,77.42883901440814,11.44373232697738
439,79.601,2134,521,459,945,1642,8133.0,77.42984923469521,11.443732326977377
440,69.586,2201,588,346,867,1564,8133.0,77.43085945498231,11.44373232697738
441,71.858,2248,603,361,830,1527,8133.0,77.43186967526941,11.44373232697738
442,49.751,1869,742,378,451,1148,8133.0,77.43490033613067,11.44373232697738
443,72.767,2127,1296,1366,1656,2438,8133.0,77.42264002434288,11.4429173187523
444,9.187,2104,1265,1343,1633,2414,8133.0,77.42365024283365,11.4429173187523
445,0.0,2017,1171,1256,1546,2328,8133.0,77.42466046132445,11.442917318752299
446,72.15,2140,771,382,1209,1906,8133.0,77.4287013352876,11.4429173187523
447,74.553,2224,847,299,1126,1823,8133.0,77.42971155377836,11.442917318752299
448,79.374,2228,602,347,840,1536,8133.0,77.43072177226914,11.442917318752295
449,84.763,2241,596,368,823,1520,8133.0,77.43173199075993,11.442917318752302
450,75.624,2216,1385,1455,1745,2527,8133.0,77.42250236648921,11.4421023114247
451,37.836,2277,1445,1516,1806,2587,8133.0,77.42351258318382,11.4421023114247
452,90.492,2220,850,382,1261,1957,8133.0,77.42856366665688,11.4421023114247
453,92.489,2252,875,301,1154,1851,8133.0,77.42957388335148,11.442102311424701
454,102.699,2354,741,180,1007,1704,8133.0,77.43058410004609,11.4421023114247
455,29.298,2533,963,55,1116,1812,8133.0,77.4315943167407,11.442102311424698
456,65.999,2114,1000,363,697,1393,8133.0,77.43462496682453,11.442102311424701
457,45.969,2238,1406,1477,1767,2548,8133.0,77.42236471912443,11.441287304994518
458,26.912,2299,1468,1538,1828,2610,8133.0,77.42337493402302,11.441287304994518
459,60.188,2351,969,302,1284,1981,8133.0,77.42842600851584,11.441287304994518
460,75.381,2336,952,248,1231,1928,8133.0,77.42943622341443,11.441287304994518
461,81.062,2423,810,107,1089,1786,8133.0,77.430446438313,11.441287304994518
462,22.611,2505,936,27,1088,1785,8133.0,77.43145665321158,11.441287304994518
463,49.815,2114,1000,363,697,1393,8133.0,77.43448729790728,11.441287304994518
464,4.723,2466,2264,1936,2625,3406,8133.0,77.41313516432427,11.440472299461678
465,27.724,2466,2264,1936,2625,3406,8133.0,77.41414537742695,11.440472299461678
466,58.921,2342,972,341,1324,2021,8133.0,77.42828836086434,11.440472299461677
467,38.615,2477,908,0,1060,1757,8133.0,77.43131900017237,11.440472299461678
468,83.659,2227,1113,476,810,1506,8133.0,77.43434963948037,11.440472299461677
469,4.529,2466,2264,1936,2625,3406,8133.0,77.41299755409855,11.439657294826118
470,49.247,2466,2264,1936,2625,3406,8133.0,77.41400776540547,11.43965729482612
