,POP_2015,active_living,community_space,health_wellbeing,mobility,ID_HDC_G0,lng,lat
376,10.601,1730,2865,353,2222,7401.0,75.31153845600181,17.66960643230751
377,31.261,1664,2799,256,2156,7401.0,75.31256646654593,17.669606432307507
378,11.424,1417,2552,82,1909,7401.0,75.31462248763414,17.66960643230751
379,91.232,1204,2339,71,1696,7401.0,75.31565049817824,17.66960643230751
380,73.946,1198,2333,77,1690,7401.0,75.31667850872236,17.669606432307507
381,37.204,953,2088,48,1445,7401.0,75.31770651926648,17.66960643230751
382,56.86,953,2088,48,1445,7401.0,75.31873452981057,17.669606432307507
383,66.938,685,1820,797,0,7401.0,75.32079055089879,17.66960643230751
384,62.742,725,1859,836,39,7401.0,75.3218185614429,17.66960643230751
385,45.034,642,1776,285,1161,7401.0,75.322846571987,17.66960643230751
386,25.739,708,1843,391,1228,7401.0,75.3238745825311,17.66960643230751
387,14.576,746,1622,429,1265,7401.0,75.32490259307522,17.66960643230751
388,81.475,817,1504,302,1336,7401.0,75.32593060361933,17.669606432307507
389,24.374,863,1458,256,1383,7401.0,75.32695861416343,17.669606432307514
390,64.75,862,1264,197,1418,7401.0,75.32798662470753,17.669606432307507
391,62.019,1275,1300,516,1831,7401.0,75.32901463525164,17.66960643230751
392,74.327,1160,1185,401,1716,7401.0,75.33004264579576,17.669606432307514
393,80.993,1254,1130,87,1810,7401.0,75.33107065633986,17.669606432307507
394,71.998,1341,1059,0,1897,7401.0,75.33209866688397,17.669606432307507
395,12.729,1479,1189,1061,2633,7401.0,75.34032275123681,17.669606432307507
396,37.585,1935,3070,444,2427,7401.0,75.31029709002854,17.668782583405285
397,11.585,1838,2973,347,2330,7401.0,75.3113250976603,17.668782583405285
398,62.782,1822,2957,274,2314,7401.0,75.31235310529205,17.668782583405285
399,52.884,1417,2552,82,1909,7401.0,75.31440912055552,17.668782583405285
400,112.113,1334,2469,0,1826,7401.0,75.31543712818727,17.668782583405285
401,38.288,1147,2281,122,1639,7401.0,75.316465135819,17.66878258340528
402,85.35,1001,2136,162,1521,7401.0,75.31954915871424,17.66878258340528
403,60.172,883,2018,44,1403,7401.0,75.32057716634598,17.66878258340529
404,87.177,845,1980,82,1365,7401.0,75.32160517397773,17.66878258340528
405,68.344,780,1915,252,1300,7401.0,75.32263318160946,17.668782583405285
406,23.671,792,1926,252,1311,7401.0,75.32366118924121,17.66878258340529
407,0.522,765,1644,459,1285,7401.0,75.32468919687295,17.668782583405285
408,10.762,942,1467,340,1462,7401.0,75.3257172045047,17.668782583405285
409,25.438,942,1467,340,1462,7401.0,75.32674521213643,17.668782583405285
410,58.325,1372,1397,613,1928,7401.0,75.32982923503167,17.668782583405285
411,78.844,1333,1358,574,1889,7401.0,75.33085724266341,17.668782583405285
412,34.292,1827,2962,253,2319,7401.0,75.3111117509578,17.667958735942584
413,50.475,1776,2911,217,2268,7401.0,75.31213975567735,17.667958735942584
414,25.539,1269,2404,0,1761,7401.0,75.31522376983595,17.667958735942584
415,32.144,1269,2404,0,1761,7401.0,75.31625177455548,17.667958735942584
416,47.001,1001,2136,162,1521,7401.0,75.31933578871413,17.667958735942584
417,62.401,958,2093,58,1478,7401.0,75.32036379343364,17.667958735942584
418,93.16,906,2040,45,1425,7401.0,75.32139179815319,17.667958735942584
419,93.742,780,1915,206,1300,7401.0,75.32241980287273,17.667958735942584
420,8.995,792,1926,252,1311,7401.0,75.32344780759226,17.667958735942584
421,55.233,1372,1397,613,1928,7401.0,75.3296158359095,17.667958735942584
422,63.485,1354,1349,595,1910,7401.0,75.33064384062902,17.667958735942584
423,61.919,1457,1167,743,2104,7401.0,75.33167184534857,17.667958735942584
424,27.627,1457,1167,743,2104,7401.0,75.3326998500681,17.667958735942584
425,70.372,1793,2928,219,2285,7401.0,75.3108984158941,17.667134889919314
426,23.691,1793,2928,219,2285,7401.0,75.31192641770159,17.667134889919318
427,21.202,1680,2815,105,2172,7401.0,75.31295441950907,17.667134889919314
428,16.805,1574,2709,0,2066,7401.0,75.31398242131655,17.667134889919314
429,23.772,1077,2211,112,1596,7401.0,75.31912243035403,17.667134889919318
430,75.913,1111,2246,67,1631,7401.0,75.32015043216153,17.667134889919318
431,63.967,1057,2191,123,1577,7401.0,75.32117843396902,17.667134889919318
432,74.046,1457,1167,743,2104,7401.0,75.33145845204392,17.667134889919314
433,4.778,1457,1167,743,2104,7401.0,75.3324864538514,17.667134889919314
434,69.107,1921,3055,0,2413,7401.0,75.31068509246887,17.666311045335412
435,40.035,1754,2888,167,2246,7401.0,75.31171309136448,17.666311045335412
436,25.579,1615,2750,41,2107,7401.0,75.31274109026009,17.666311045335416
437,61.397,1574,2709,0,2066,7401.0,75.31376908915568,17.666311045335416
438,0.02,1383,2517,418,1902,7401.0,75.3168530858425,17.666311045335412
439,8.955,1383,2517,418,1902,7401.0,75.31788108473809,17.666311045335416
440,77.359,1150,2285,0,1670,7401.0,75.31890908363368,17.666311045335412
441,68.565,1159,2293,38,1678,7401.0,75.31993708252931,17.666311045335416
442,62.321,1232,2366,141,1751,7401.0,75.32096508142492,17.666311045335412
443,20.318,1147,2281,311,1666,7401.0,75.3219930803205,17.66631104533542
444,0.281,1147,2281,311,1666,7401.0,75.32302107921612,17.666311045335412
445,44.492,1840,2974,80,2332,7401.0,75.3104717806819,17.665487202190803
446,31.903,1840,2974,80,2332,7401.0,75.31149977666574,17.665487202190803
447,56.518,1907,3042,333,2399,7401.0,75.31252777264962,17.665487202190803
448,39.191,1796,2930,221,2288,7401.0,75.31355576863349,17.6654872021908
449,66.838,1504,2639,490,2024,7401.0,75.31561176060124,17.665487202190803
450,26.804,1504,2639,490,2024,7401.0,75.31663975658512,17.665487202190803
451,74.528,1405,2540,396,1925,7401.0,75.31766775256901,17.665487202190803
452,22.828,1167,2301,76,1686,7401.0,75.31972374453674,17.665487202190803
453,46.018,1324,2459,241,1844,7401.0,75.3207517405206,17.665487202190803
454,57.623,1147,2281,311,1666,7401.0,75.32177973650451,17.665487202190803
455,0.241,1147,2281,311,1666,7401.0,75.32280773248839,17.665487202190803
456,35.838,1796,2930,221,2288,7401.0,75.31334245974972,17.664663360485406
457,69.488,1805,2940,272,2325,7401.0,75.31437045282203,17.66466336048541
458,93.883,1655,2790,340,2175,7401.0,75.31539844589433,17.66466336048541
459,71.737,1504,2639,490,2024,7401.0,75.31642643896663,17.664663360485406
460,58.185,1428,2563,374,1948,7401.0,75.31745443203896,17.66466336048541
461,82.117,1377,2512,294,1897,7401.0,75.32053841125587,17.664663360485406
462,23.611,1377,2512,294,1897,7401.0,75.32156640432815,17.664663360485406
463,60.393,1906,3041,180,2412,7401.0,75.31312916250408,17.663839520219145
464,72.279,1766,2900,257,2285,7401.0,75.31415715266498,17.663839520219145
465,73.082,1701,2836,318,2221,7401.0,75.31518514282588,17.663839520219145
466,37.083,1755,2890,389,2275,7401.0,75.31621313298676,17.663839520219145
467,84.285,1936,3071,88,2451,7401.0,75.31291587689633,17.663015681391947
468,116.43,1849,2983,146,2369,7401.0,75.31394386414597,17.66301568139195
469,76.415,1755,2890,389,2275,7401.0,75.31497185139561,17.663015681391947
470,13.532,1755,2890,389,2275,7401.0,75.31599983864525,17.663015681391947
471,53.948,1762,2896,678,2281,7401.0,75.31805581314454,17.663015681391954
472,93.059,1963,3098,91,2483,7401.0,75.31270260292614,17.662191844003736
473,93.521,1985,3120,9,2505,7401.0,75.3137305872647,17.662191844003736
474,20.238,1762,2896,678,2281,7401.0,75.3178425246189,17.662191844003733
475,15.54,2089,1799,1375,2735,7401.0,75.3301783366815,17.662191844003736
