,POP_2015,active_living,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
366,191.346,2640,2710,383,1682,8788.0,84.91244482034136,26.653708869670986
367,153.014,2485,2555,228,1526,8788.0,84.9135144284589,26.65370886967099
368,125.774,3071,3141,87,2240,8788.0,84.9199320771639,26.653708869670986
369,209.767,2930,3000,227,2099,8788.0,84.92100168528141,26.653708869670986
370,226.581,3209,3279,436,2378,8788.0,84.9220712933989,26.653708869670986
371,245.394,3374,3444,503,2544,8788.0,84.92314090151643,26.653708869670986
372,194.677,3371,3441,548,2540,8788.0,84.92421050963392,26.653708869670982
373,218.703,3453,3753,715,2852,8788.0,84.92528011775146,26.65370886967099
374,173.669,3291,3843,593,2942,8788.0,84.92634972586896,26.653708869670993
375,142.353,3438,4049,458,3148,8788.0,84.92741933398644,26.653708869670986
376,260.39,3438,4049,458,3148,8788.0,84.92848894210398,26.653708869670986
377,220.349,3427,4271,144,3370,8788.0,84.92955855022146,26.653708869670986
378,249.676,3384,4314,101,3413,8788.0,84.93062815833896,26.653708869670986
379,326.452,3623,4479,340,3578,8788.0,84.93169776645647,26.653708869670982
380,317.023,3691,4547,408,3646,8788.0,84.93276737457397,26.653708869670986
381,218.818,3626,4661,466,3760,8788.0,84.93383698269147,26.653708869670986
382,213.614,3832,4885,673,3985,8788.0,84.93490659080898,26.653708869670986
383,109.96,3809,4863,650,3962,8788.0,84.9359761989265,26.653708869670986
384,135.533,2931,1831,1096,622,8788.0,84.89921984094097,26.652864711279335
385,172.689,2865,1766,1030,557,8788.0,84.90028944414905,26.65286471127934
386,169.828,2754,1763,918,445,8788.0,84.90135904735715,26.652864711279335
387,159.716,2655,1705,819,346,8788.0,84.90242865056526,26.652864711279335
388,171.474,2483,1568,648,218,8788.0,84.90349825377334,26.652864711279335
389,187.779,2420,1525,585,252,8788.0,84.90456785698143,26.652864711279335
390,108.764,2286,1799,317,672,8788.0,84.90563746018951,26.652864711279335
391,193.619,2186,1906,157,779,8788.0,84.90670706339763,26.652864711279335
392,83.131,2186,1906,157,779,8788.0,84.90777666660573,26.65286471127934
393,84.816,2255,2126,171,999,8788.0,84.90884626981381,26.652864711279335
394,98.534,2339,2212,140,1085,8788.0,84.9099158730219,26.652864711279335
395,157.482,2399,2347,143,1220,8788.0,84.91098547623001,26.652864711279335
396,217.763,2365,2317,108,1189,8788.0,84.9120550794381,26.652864711279335
397,171.435,2407,2477,150,1448,8788.0,84.91312468264618,26.65286471127934
398,140.315,2452,2522,170,1581,8788.0,84.9141942858543,26.652864711279335
399,197.342,2926,2996,235,2095,8788.0,84.92061190510285,26.65286471127933
400,200.047,3135,3205,441,2304,8788.0,84.92168150831095,26.652864711279335
401,208.317,3271,3341,577,2440,8788.0,84.92275111151905,26.652864711279335
402,211.335,3331,3401,588,2500,8788.0,84.92382071472717,26.65286471127934
403,239.946,3385,3666,688,2765,8788.0,84.92489031793525,26.652864711279335
404,187.779,3297,3762,599,2861,8788.0,84.92595992114335,26.65286471127933
405,212.471,3345,3927,491,3026,8788.0,84.92702952435144,26.652864711279335
406,321.554,3447,4058,383,3157,8788.0,84.92809912755952,26.652864711279335
407,239.023,3514,4125,315,3224,8788.0,84.92916873076761,26.652864711279335
408,154.348,3345,4346,98,3445,8788.0,84.93023833397571,26.652864711279335
409,353.575,3458,4509,93,3608,8788.0,84.93130793718382,26.652864711279335
410,308.574,3514,4556,140,3655,8788.0,84.93237754039188,26.652864711279335
411,131.205,3528,4658,368,3757,8788.0,84.93344714359999,26.65286471127934
412,226.594,3721,4775,459,3874,8788.0,84.9345167468081,26.652864711279335
413,224.267,3730,4853,380,3953,8788.0,84.9355863500162,26.652864711279335
414,211.043,3705,4910,324,4009,8788.0,84.93665595322429,26.65286471127934
415,137.611,2860,1753,1025,737,8788.0,84.89883017630746,26.65202055525562
416,152.896,2837,1730,1002,737,8788.0,84.89989977460635,26.652020555255618
417,177.314,2720,1613,885,619,8788.0,84.90096937290527,26.65202055525562
418,205.926,2665,1605,830,446,8788.0,84.90203897120418,26.652020555255618
419,213.961,2420,1525,585,252,8788.0,84.90310856950308,26.652020555255618
420,182.096,2347,1452,512,327,8788.0,84.90417816780197,26.65202055525562
421,131.222,2220,1579,385,451,8788.0,84.90524776610089,26.652020555255625
422,137.375,2131,1667,297,540,8788.0,84.90631736439978,26.65202055525562
423,126.675,2130,1849,114,722,8788.0,84.9073869626987,26.652020555255618
424,111.546,2086,1962,2,834,8788.0,84.90845656099758,26.65202055525562
425,93.556,2204,2084,83,957,8788.0,84.9095261592965,26.65202055525562
426,90.029,2204,2084,83,957,8788.0,84.9105957575954,26.652020555255618
427,162.891,2362,2319,106,1192,8788.0,84.91166535589431,26.65202055525562
428,137.375,2256,2326,0,1298,8788.0,84.9127349541932,26.65202055525562
429,141.295,2395,2465,112,1564,8788.0,84.9138045524921,26.65202055525562
430,65.533,2350,2420,68,1519,8788.0,84.91487415079101,26.65202055525562
431,102.062,2467,2537,9,1636,8788.0,84.91594374908992,26.652020555255618
432,28.024,2477,2547,19,1646,8788.0,84.91701334738882,26.652020555255618
433,109.43,3065,3135,371,2234,8788.0,84.92129174058444,26.65202055525562
434,175.433,3227,3297,533,2396,8788.0,84.92236133888332,26.65202055525562
435,184.408,3293,3511,602,2610,8788.0,84.92343093718225,26.652020555255618
436,131.575,3240,3564,549,2663,8788.0,84.92450053548114,26.652020555255618
437,197.382,3306,3630,615,2729,8788.0,84.92557013378004,26.652020555255625
438,240.73,3254,3870,434,2969,8788.0,84.92663973207895,26.65202055525562
439,302.635,3237,3953,357,3053,8788.0,84.92770933037787,26.65202055525562
440,364.473,3196,4020,284,3120,8788.0,84.92877892867675,26.652020555255618
441,174.92,3187,4217,252,3317,8788.0,84.92984852697566,26.652020555255618
442,321.431,3394,4479,116,3578,8788.0,84.93091812527456,26.652020555255618
443,284.696,3336,4420,115,3519,8788.0,84.93198772357346,26.65202055525562
444,110.756,3423,4553,264,3653,8788.0,84.93305732187235,26.652020555255618
445,168.124,3539,4669,379,3768,8788.0,84.93412692017127,26.65202055525562
446,193.287,3647,4858,378,3957,8788.0,84.93519651847018,26.65202055525562
447,184.9,3705,4910,324,4009,8788.0,84.93626611676909,26.652020555255618
448,112.37,2785,1678,950,703,8788.0,84.89951012242011,26.651176401599724
449,173.669,2861,1753,1025,778,8788.0,84.90057971581004,26.651176401599724
450,172.611,2638,1498,803,608,8788.0,84.90164930919997,26.651176401599724
451,192.169,2557,1497,722,527,8788.0,84.9027189025899,26.651176401599724
452,196.441,2442,1363,606,416,8788.0,84.90378849597984,26.651176401599724
453,129.105,2353,1452,518,572,8788.0,84.90485808936978,26.65117640159972
454,135.102,2084,1788,347,660,8788.0,84.9059276827597,26.651176401599724
455,120.914,1985,1814,172,687,8788.0,84.90699727614962,26.651176401599724
456,84.934,1951,1986,0,859,8788.0,84.90806686953955,26.651176401599724
457,92.224,2204,2084,83,957,8788.0,84.90913646292948,26.65117640159972
458,72.588,2200,2122,45,995,8788.0,84.91020605631941,26.651176401599717
459,60.673,2123,2193,41,1082,8788.0,84.91127564970934,26.65117640159972
460,37.509,2109,2179,83,1197,8788.0,84.91234524309928,26.651176401599717
461,76.86,2127,2197,95,1296,8788.0,84.91341483648921,26.651176401599724
462,159.402,2282,2352,0,1451,8788.0,84.91448442987914,26.651176401599724
463,112.997,2363,2433,153,1532,8788.0,84.91555402326907,26.651176401599717
464,21.91,2614,2684,157,1783,8788.0,84.916623616659,26.651176401599724
465,5.566,2614,2684,157,1783,8788.0,84.91769321004892,26.65117640159972
466,0.235,2685,2760,232,1859,8788.0,84.91876280343887,26.65117640159972
467,104.492,3146,3265,501,2364,8788.0,84.92197158360865,26.65117640159972
468,136.513,3113,3314,527,2413,8788.0,84.92304117699858,26.651176401599717
469,127.146,3084,3448,394,2547,8788.0,84.9241107703885,26.65117640159972
470,206.788,3103,3767,412,2867,8788.0,84.92518036377844,26.651176401599717
471,177.941,3124,3799,376,2898,8788.0,84.92624995716837,26.65117640159972
472,299.023,3096,3902,284,3001,8788.0,84.92731955055831,26.651176401599724
473,296.146,3176,4041,264,3140,8788.0,84.92838914394824,26.651176401599717
474,185.451,3093,4123,181,3222,8788.0,84.92945873733817,26.651176401599724
475,321.125,3282,4366,61,3466,8788.0,84.9305283307281,26.651176401599717
476,218.573,3266,4350,45,3449,8788.0,84.93159792411801,26.651176401599724
477,161.512,3336,4467,177,3566,8788.0,84.93266751750797,26.65117640159972
478,226.227,3470,4600,311,3699,8788.0,84.93373711089787,26.651176401599724
479,170.389,3530,4741,261,3840,8788.0,84.93480670428781,26.651176401599724
480,172.532,3594,4805,213,3904,8788.0,84.93587629767774,26.651176401599724
481,140.707,2853,1665,1018,796,8788.0,84.90019007607086,26.650332250311546
482,182.37,2716,1433,924,729,8788.0,84.90125966455204,26.65033225031155
483,156.149,2521,1252,718,531,8788.0,84.90339884151439,26.65033225031155
484,105.04,2353,1452,518,572,8788.0,84.90446842999557,26.650332250311546
485,132.515,2021,1851,283,724,8788.0,84.90553801847675,26.65033225031155
486,137.375,1929,1884,192,757,8788.0,84.90660760695792,26.650332250311553
487,102.689,1886,1950,100,822,8788.0,84.90767719543909,26.650332250311553
488,43.897,1886,1979,65,851,8788.0,84.90874678392028,26.65033225031155
489,49.306,2043,2114,12,1253,8788.0,84.91195554936381,26.65033225031155
490,118.131,2062,2132,0,1275,8788.0,84.91302513784498,26.65033225031155
491,81.289,2363,2433,153,1532,8788.0,84.91516431480734,26.650332250311553
492,80.466,2642,2838,409,2036,8788.0,84.9162339032885,26.65033225031155
493,79.721,2666,2779,251,1878,8788.0,84.91730349176967,26.650332250311553
494,58.242,2740,2836,266,1935,8788.0,84.91837308025086,26.65033225031155
495,2.979,2689,2887,214,1987,8788.0,84.91944266873203,26.650332250311553
496,27.318,3047,3314,550,2413,8788.0,84.92158184569439,26.65033225031155
497,180.058,3001,3367,603,2466,8788.0,84.92265143417556,26.650332250311553
498,129.301,3081,3451,391,2550,8788.0,84.92372102265674,26.65033225031155
499,156.581,2985,3547,294,2646,8788.0,84.92479061113792,26.650332250311553
500,152.191,3006,3741,254,2840,8788.0,84.9258601996191,26.65033225031155
501,311.268,3006,3843,194,2942,8788.0,84.92692978810027,26.65033225031155
502,289.472,3032,3881,220,2980,8788.0,84.92799937658144,26.650332250311553
503,267.309,2991,4082,155,3181,8788.0,84.92906896506263,26.65033225031155
504,234.492,3122,4214,75,3313,8788.0,84.9301385535438,26.65033225031155
505,241.043,3186,4316,20,3415,8788.0,84.93120814202497,26.650332250311553
506,270.737,3217,4428,228,3527,8788.0,84.93227773050614,26.650332250311553
507,208.104,3326,4537,209,3636,8788.0,84.93334731898732,26.65033225031155
508,285.554,3419,4630,262,3729,8788.0,84.9344169074685,26.65033225031155
509,220.839,3417,4676,0,3775,8788.0,84.93548649594968,26.650332250311553
510,152.389,3605,4864,72,3963,8788.0,84.93655608443086,26.65033225031155
511,48.248,2979,1694,1558,1487,8788.0,84.89659170296919,26.649488101391004
512,149.8,2979,1694,1558,1487,8788.0,84.89766128654183,26.649488101391007
513,181.626,2997,1890,1162,915,8788.0,84.89980045368712,26.64948810139101
514,153.523,2997,1890,1162,915,8788.0,84.90087003725976,26.64948810139101
515,173.003,2569,1283,943,748,8788.0,84.9019396208324,26.649488101391004
516,222.936,2512,1226,738,543,8788.0,84.90300920440502,26.64948810139101
517,205.612,2474,1210,766,579,8788.0,84.90407878797767,26.649488101391007
518,124.716,2137,1968,400,841,8788.0,84.90514837155031,26.649488101391004
519,128.361,2149,1980,412,852,8788.0,84.90621795512295,26.649488101391004
520,122.599,1716,2010,300,956,8788.0,84.9072875386956,26.64948810139101
521,58.164,1901,1971,0,1293,8788.0,84.91156587298615,26.649488101391004
522,117.269,1901,1971,0,1293,8788.0,84.9126354565588,26.649488101391007
523,53.5,2236,2306,173,1449,8788.0,84.91370504013146,26.64948810139101
524,11.601,2288,2358,230,1506,8788.0,84.91477462370406,26.649488101391004
525,119.66,2673,2868,440,2067,8788.0,84.91584420727672,26.64948810139101
526,166.849,2527,2723,389,2016,8788.0,84.91691379084936,26.64948810139101
527,154.621,2689,2887,214,1987,8788.0,84.91798337442201,26.649488101391007
528,66.081,2652,2870,178,2023,8788.0,84.91905295799464,26.649488101391004
529,0.0,2628,2880,115,2086,8788.0,84.92012254156728,26.64948810139101
530,28.69,2920,3441,677,2541,8788.0,84.92226170871257,26.649488101391004
531,153.131,2934,3487,723,2586,8788.0,84.92333129228521,26.64948810139101
532,138.081,2896,3640,352,2739,8788.0,84.92440087585784,26.649488101391007
533,205.716,2868,3664,177,2763,8788.0,84.92547045943047,26.649488101391007
534,188.083,2911,3742,99,2841,8788.0,84.92654004300311,26.649488101391004
535,275.819,2811,3842,0,2941,8788.0,84.92760962657576,26.649488101391004
536,194.39,2873,4076,38,3175,8788.0,84.92867921014842,26.649488101391007
537,251.88,2837,4040,2,3140,8788.0,84.92974879372105,26.649488101391007
538,229.655,3155,4367,166,3466,8788.0,84.93081837729369,26.649488101391004
539,270.737,3131,4342,142,3441,8788.0,84.93188796086632,26.64948810139101
540,240.676,3275,4486,214,3585,8788.0,84.93295754443895,26.649488101391004
541,220.655,3380,4591,146,3690,8788.0,84.9340271280116,26.649488101391007
542,197.022,3417,4676,54,3775,8788.0,84.93509671158424,26.649488101391004
543,204.492,3569,4828,36,3927,8788.0,84.93616629515688,26.649488101391007
544,248.145,3713,4972,180,4071,8788.0,84.93723587872951,26.649488101391004
545,47.66,2979,1694,1558,1487,8788.0,84.8962021126652,26.64864395483799
546,45.779,2940,1654,1518,1447,8788.0,84.89727169132952,26.648643954837993
547,197.891,2708,1422,1286,1215,8788.0,84.89941084865818,26.64864395483799
548,157.717,2679,1393,1257,1186,8788.0,84.90048042732248,26.64864395483799
549,213.765,2558,1273,1004,809,8788.0,84.9015500059868,26.64864395483799
550,225.915,2434,1148,953,758,8788.0,84.90261958465115,26.648643954837993
551,205.691,2382,1096,901,706,8788.0,84.90368916331546,26.648643954837993
552,174.061,2457,1193,777,831,8788.0,84.90475874197978,26.64864395483799
553,121.972,2227,2058,490,931,8788.0,84.9058283206441,26.64864395483799
554,167.045,1698,1992,317,981,8788.0,84.90689789930843,26.64864395483799
555,75.958,1650,1944,301,1022,8788.0,84.90796747797276,26.648643954837993
556,71.333,1775,1845,0,1419,8788.0,84.91117621396572,26.64864395483799
557,66.983,1901,1971,0,1293,8788.0,84.91224579263005,26.648643954837993
558,65.572,2290,2360,227,1503,8788.0,84.91331537129439,26.64864395483799
559,120.208,2274,2344,276,1552,8788.0,84.9143849499587,26.648643954837993
560,97.515,2193,2263,304,1633,8788.0,84.91545452862303,26.64864395483799
561,113.859,2357,2552,308,1999,8788.0,84.91652410728734,26.64864395483799
562,163.988,2469,2706,289,2153,8788.0,84.91759368595166,26.648643954837993
563,100.572,2595,2840,155,2099,8788.0,84.91866326461599,26.64864395483799
564,11.327,2628,2880,115,2086,8788.0,84.9197328432803,26.648643954837993
565,123.03,2807,3585,646,2684,8788.0,84.92294157927327,26.648643954837993
566,221.133,2807,3679,517,2778,8788.0,84.92401115793761,26.64864395483799
567,271.533,2834,3702,414,2801,8788.0,84.92508073660196,26.64864395483799
568,277.839,2815,3879,150,2978,8788.0,84.92615031526627,26.648643954837993
569,217.533,2759,3894,0,2993,8788.0,84.92721989393057,26.64864395483799
570,231.614,2803,4006,31,3105,8788.0,84.9282894725949,26.648643954837993
571,261.002,2807,4018,63,3117,8788.0,84.92935905125924,26.648643954838
572,233.696,2966,4177,5,3276,8788.0,84.93042862992354,26.64864395483799
573,345.677,3120,4332,132,3431,8788.0,84.93149820858785,26.648643954837993
574,128.695,3130,4344,143,3443,8788.0,84.93256778725218,26.64864395483799
575,103.042,3380,4591,146,3690,8788.0,84.93363736591651,26.648643954837993
576,136.96,3266,4667,150,3767,8788.0,84.93470694458084,26.64864395483799
577,194.328,3713,4972,180,4071,8788.0,84.93684610190948,26.64864395483799
578,107.745,2658,1372,1236,1165,8788.0,84.8990212609834,26.64779981065241
579,137.532,2579,1294,1158,1087,8788.0,84.90009083473964,26.647799810652405
580,134.593,2461,1176,1040,973,8788.0,84.9011604084959,26.647799810652415
581,152.583,2356,1070,934,962,8788.0,84.9022299822521,26.64779981065241
582,203.613,2272,997,861,782,8788.0,84.90329955600832,26.64779981065241
583,205.73,2379,1115,879,857,8788.0,84.90436912976453,26.64779981065241
584,169.867,2227,2058,490,931,8788.0,84.90543870352077,26.647799810652412
585,164.968,1746,2040,397,1056,8788.0,84.90650827727698,26.64779981065241
586,129.537,1549,1843,236,1122,8788.0,84.90757785103322,26.64779981065241
587,82.464,1641,1773,144,1200,8788.0,84.90864742478946,26.647799810652412
588,90.852,1699,1769,43,1586,8788.0,84.91078657230192,26.647799810652412
589,97.437,1742,1812,0,1629,8788.0,84.91185614605811,26.647799810652412
590,97.515,1980,2050,238,1846,8788.0,84.91292571981435,26.64779981065241
591,181.155,2099,2169,193,1746,8788.0,84.91399529357058,26.647799810652415
592,118.053,2213,2324,291,1735,8788.0,84.9150648673268,26.647799810652412
593,145.018,2282,2477,360,1924,8788.0,84.91613444108303,26.647799810652412
594,128.988,2353,2595,285,2042,8788.0,84.91720401483924,26.647799810652412
595,70.941,2340,2688,172,2158,8788.0,84.91827358859547,26.647799810652412
596,81.014,2536,2885,23,2225,8788.0,84.9193431623517,26.64779981065241
597,0.549,2576,2925,64,2266,8788.0,84.92041273610795,26.647799810652415
598,11.876,2786,3616,625,2715,8788.0,84.92255188362037,26.647799810652412
599,168.731,2677,3742,515,2841,8788.0,84.92362145737661,26.647799810652412
600,237.492,2667,3867,453,2967,8788.0,84.92469103113282,26.64779981065241
601,237.125,2786,3881,150,2981,8788.0,84.92576060488905,26.64779981065241
602,347.268,2702,3951,0,3050,8788.0,84.92683017864529,26.647799810652412
603,205.9,2665,3989,0,3088,8788.0,84.9278997524015,26.64779981065241
604,236.084,2708,4038,126,3137,8788.0,84.92896932615771,26.64779981065241
605,209.022,2896,4107,9,3206,8788.0,84.93003889991395,26.647799810652412
606,254.574,3130,4344,143,3443,8788.0,84.93110847367018,26.647799810652412
607,290.574,3036,4437,237,3536,8788.0,84.9321780474264,26.647799810652412
608,132.736,3089,4490,241,3589,8788.0,84.93324762118262,26.647799810652412
609,124.164,3172,4573,0,3672,8788.0,84.93431719493884,26.647799810652415
610,149.634,3217,4618,0,3717,8788.0,84.93538676869508,26.64779981065241
611,19.793,2587,1301,1165,1094,8788.0,84.89970125951059,26.646955668834163
612,107.039,2368,950,814,1070,8788.0,84.90184039720731,26.646955668834163
613,169.005,2335,939,803,1037,8788.0,84.90290996605563,26.646955668834163
614,188.445,2183,913,777,887,8788.0,84.90397953490397,26.646955668834163
615,146.939,2364,1100,964,981,8788.0,84.90504910375232,26.646955668834167
616,128.831,1364,2009,628,2006,8788.0,84.90611867260067,26.646955668834163
617,56.4,1447,1761,256,1224,8788.0,84.90718824144903,26.646955668834163
618,53.657,1641,1773,144,1200,8788.0,84.90825781029736,26.646955668834167
619,149.761,1580,1650,19,1325,8788.0,84.90932737914571,26.646955668834163
620,119.542,1577,1647,51,1483,8788.0,84.91039694799406,26.646955668834163
621,184.252,1794,1864,52,1681,8788.0,84.9114665168424,26.646955668834163
622,144.666,1898,1968,156,1785,8788.0,84.91253608569075,26.646955668834163
623,214.705,2081,2151,122,1834,8788.0,84.91360565453908,26.646955668834163
624,151.015,2077,2272,155,1781,8788.0,84.91467522338743,26.64695566883416
625,196.715,2213,2551,406,2162,8788.0,84.91681436108412,26.646955668834156
626,131.575,2344,2696,174,2185,8788.0,84.91788392993247,26.646955668834167
627,170.416,2576,2925,64,2266,8788.0,84.91895349878081,26.646955668834163
628,53.774,2542,2894,125,2327,8788.0,84.92002306762916,26.646955668834163
629,67.414,2662,3727,501,2827,8788.0,84.9232317741742,26.64695566883416
630,171.797,2588,3881,399,2981,8788.0,84.92430134302255,26.646955668834163
631,150.859,2498,3877,323,2976,8788.0,84.92537091187089,26.646955668834163
632,209.512,2633,4020,31,3119,8788.0,84.92644048071924,26.646955668834167
633,231.614,2618,4035,15,3135,8788.0,84.92751004956757,26.646955668834163
634,124.042,2934,4346,222,3445,8788.0,84.93178832496096,26.646955668834163
635,128.144,3047,4448,124,3547,8788.0,84.93285789380931,26.646955668834163
636,158.083,3154,4555,17,3654,8788.0,84.93392746265765,26.646955668834167
637,257.819,3242,4643,0,3743,8788.0,84.93499703150599,26.646955668834163
638,113.266,3354,4755,86,3854,8788.0,84.93606660035432,26.646955668834163
639,31.164,3383,4784,115,3883,8788.0,84.93713616920269,26.646955668834163
640,25.163,2368,950,814,1070,8788.0,84.9014508295161,26.64611152938314
641,115.427,2335,917,781,1037,8788.0,84.9025203934568,26.64611152938314
642,198.283,2248,819,683,950,8788.0,84.90358995739747,26.646111529383138
643,159.794,2400,1013,877,1017,8788.0,84.90465952133815,26.64611152938314
644,71.372,1351,1995,614,1992,8788.0,84.90572908527882,26.64611152938314
645,0.431,1364,2009,628,2006,8788.0,84.90679864921952,26.646111529383138
646,93.125,1534,1604,32,1370,8788.0,84.90893777710087,26.64611152938314
647,163.244,1525,1595,0,1431,8788.0,84.91000734104156,26.646111529383138
648,138.512,1675,1752,10,1588,8788.0,84.91107690498225,26.646111529383138
649,86.58,1652,1789,46,1624,8788.0,84.91214646892294,26.646111529383138
650,41.82,2002,2072,43,1889,8788.0,84.91321603286362,26.64611152938314
651,135.847,2002,2176,59,1887,8788.0,84.9142855968043,26.64611152938314
652,138.434,2010,2225,109,1926,8788.0,84.915355160745,26.64611152938314
653,155.757,2130,2431,314,2070,8788.0,84.91642472468567,26.64611152938314
654,137.062,2195,2547,397,2186,8788.0,84.91749428862634,26.646111529383145
655,160.931,2274,2626,393,2265,8788.0,84.91856385256703,26.64611152938314
656,122.56,2380,2731,287,2370,8788.0,84.91963341650772,26.646111529383138
657,2.861,2441,2792,226,2428,8788.0,84.9207029804484,26.64611152938314
658,129.062,2491,3870,329,2969,8788.0,84.92391167227046,26.64611152938314
659,130.226,2416,3945,404,3044,8788.0,84.92498123621114,26.646111529383138
660,120.185,2521,4119,81,3218,8788.0,84.9271203640925,26.646111529383138
661,164.328,2483,4228,190,3327,8788.0,84.92818992803319,26.64611152938314
662,157.165,2604,4294,267,3393,8788.0,84.92925949197388,26.646111529383138
663,107.205,2744,4427,388,3526,8788.0,84.93032905591454,26.64611152938314
664,159.43,2815,4480,366,3579,8788.0,84.93139861985526,26.64611152938314
665,201.492,3215,4616,217,3715,8788.0,84.93246818379593,26.64611152938314
666,191.267,3215,4616,217,3715,8788.0,84.93353774773662,26.64611152938314
667,222.859,3397,4798,129,3897,8788.0,84.93460731167728,26.646111529383138
668,296.941,3442,4843,174,3942,8788.0,84.93567687561797,26.64611152938314
669,99.613,3454,4855,186,3954,8788.0,84.93674643955868,26.646111529383138
670,185.573,2819,894,758,1521,8788.0,84.89999172014466,26.64526739229926
671,84.659,2819,894,758,1521,8788.0,84.9010612791779,26.645267392299264
672,202.712,2451,962,826,1068,8788.0,84.90426995627762,26.645267392299264
673,76.115,1174,1818,438,1815,8788.0,84.9064090743441,26.645267392299264
674,13.208,1346,1418,35,1550,8788.0,84.90854819241058,26.645267392299264
675,115.427,1395,1465,0,1501,8788.0,84.90961775144382,26.645267392299264
676,112.918,1679,1762,20,1598,8788.0,84.91068731047706,26.645267392299264
677,157.012,1609,1832,89,1668,8788.0,84.91175686951031,26.64526739229926
678,136.317,1886,2272,155,1972,8788.0,84.9138959875768,26.645267392299264
679,185.349,2117,2332,215,2033,8788.0,84.91496554661002,26.645267392299267
680,148.507,2035,2387,270,2088,8788.0,84.91603510564326,26.645267392299264
681,150.976,2013,2387,270,2088,8788.0,84.91710466467651,26.64526739229926
682,175.002,2325,2677,342,2316,8788.0,84.91817422370973,26.64526739229926
683,189.817,2411,2763,387,2421,8788.0,84.919243782743,26.64526739229926
684,76.076,2507,2880,315,2517,8788.0,84.92031334177624,26.645267392299264
685,110.021,2304,4057,421,3156,8788.0,84.9245915779092,26.645267392299264
686,83.94,2304,4057,421,3156,8788.0,84.92566113694245,26.64526739229926
687,142.716,2359,4281,243,3380,8788.0,84.92780025500892,26.64526739229926
688,125.879,2723,4406,386,3505,8788.0,84.9299393730754,26.645267392299264
689,166.226,2870,4553,499,3652,8788.0,84.93100893210864,26.645267392299264
690,38.817,2870,4553,499,3652,8788.0,84.9320784911419,26.64526739229926
691,236.696,2765,840,704,1467,8788.0,84.89960219206604,26.64442325758242
692,176.879,2749,824,688,1451,8788.0,84.90067174619206,26.64442325758241
693,111.674,2592,667,531,1294,8788.0,84.90174130031808,26.644423257582417
694,330.615,2493,574,438,1195,8788.0,84.90281085444411,26.644423257582414
695,199.694,2498,723,588,1199,8788.0,84.90388040857012,26.64442325758242
696,166.026,2581,831,695,1200,8788.0,84.90494996269611,26.64442325758241
697,60.673,1170,1814,433,1811,8788.0,84.90601951682214,26.644423257582414
698,60.555,1201,1598,217,1731,8788.0,84.90708907094816,26.644423257582417
699,94.928,1314,1485,166,1680,8788.0,84.9081586250742,26.644423257582414
700,142.706,1234,1528,0,1662,8788.0,84.90922817920018,26.644423257582414
701,164.459,1388,1706,177,1824,8788.0,84.91029773332622,26.644423257582414
702,132.084,1472,1789,230,1808,8788.0,84.91136728745224,26.64442325758241
703,145.136,1571,2094,207,2228,8788.0,84.91243684157826,26.644423257582417
704,178.686,1743,2252,225,2119,8788.0,84.91350639570427,26.644423257582414
705,152.465,1813,2336,271,2089,8788.0,84.91457594983028,26.64442325758241
706,132.398,1919,2439,364,2182,8788.0,84.9156455039563,26.644423257582414
707,147.919,1886,2409,398,2215,8788.0,84.9167150580823,26.644423257582414
708,135.69,2231,2604,487,2305,8788.0,84.91778461220834,26.64442325758241
709,159.128,2289,2662,528,2363,8788.0,84.91885416633437,26.644423257582414
710,81.367,2436,2810,395,2511,8788.0,84.91992372046036,26.644423257582414
711,119.695,2304,4057,421,3156,8788.0,84.92420193696445,26.644423257582414
712,137.328,2219,4149,336,3248,8788.0,84.92527149109046,26.64442325758241
713,136.103,2354,4336,377,3435,8788.0,84.92634104521647,26.644423257582414
714,144.001,2343,4334,320,3433,8788.0,84.9274105993425,26.644423257582414
715,11.51,2309,4331,293,3430,8788.0,84.92848015346851,26.64442325758241
716,69.49,2888,4571,517,3670,8788.0,84.93061926172054,26.644423257582414
717,0.0,2906,4589,535,3688,8788.0,84.93168881584656,26.644423257582414
718,180.798,2660,735,599,1362,8788.0,84.90028223055799,26.6435791252325
719,155.879,2660,735,599,1362,8788.0,84.901351779777,26.643579125232502
720,333.248,2537,671,535,1239,8788.0,84.902421328996,26.6435791252325
721,263.941,2499,753,595,1235,8788.0,84.90349087821502,26.6435791252325
722,227.084,2593,841,691,1233,8788.0,84.90456042743405,26.643579125232502
723,121.267,1046,1753,372,1688,8788.0,84.90562997665306,26.643579125232502
724,179.156,1327,1724,343,1857,8788.0,84.90669952587206,26.6435791252325
725,212.04,1267,1671,231,1805,8788.0,84.90776907509108,26.6435791252325
726,202.83,1217,1689,161,1823,8788.0,84.90883862431009,26.643579125232495
727,193.893,1231,1614,86,1748,8788.0,84.90990817352909,26.6435791252325
728,164.184,1217,1740,146,1874,8788.0,84.91097772274811,26.6435791252325
729,173.983,1521,2044,157,2178,8788.0,84.91204727196711,26.6435791252325
730,174.727,1617,2140,253,2247,8788.0,84.91311682118614,26.643579125232506
731,147.448,1716,2239,340,2192,8788.0,84.91418637040515,26.643579125232502
732,162.695,1851,2375,467,2285,8788.0,84.91525591962414,26.6435791252325
733,167.359,1916,2439,544,2361,8788.0,84.91632546884316,26.6435791252325
734,143.607,2112,2635,632,2450,8788.0,84.91739501806218,26.643579125232502
