,POP_2015,community_space,education,ID_HDC_G0,lng,lat
426,43.286,1905,1305,2175.0,3.6264223696724156,6.8439667089574865
427,16.114,1905,1305,2175.0,3.627424559079538,6.843966708957487
428,20.495,1668,1068,2175.0,3.6284267484866604,6.8439667089574865
429,1.728,1601,1002,2175.0,3.6294289378937816,6.8439667089574865
430,53.291,2051,331,2175.0,3.634439884929395,6.843966708957487
431,47.008,2000,382,2175.0,3.635442074336517,6.843966708957486
432,44.548,2151,420,2175.0,3.6364442637436394,6.8439667089574865
433,52.184,2034,175,2175.0,3.6394508319650063,6.8439667089574865
434,46.98,2174,238,2175.0,3.640453021372129,6.843966708957487
435,62.226,2294,308,2175.0,3.641455210779251,6.8439667089574865
436,49.724,2412,339,2175.0,3.6424574001863737,6.843966708957486
437,59.555,2422,329,2175.0,3.643459589593497,6.8439667089574865
438,40.734,2616,335,2175.0,3.644461779000619,6.8439667089574865
439,47.108,2795,273,2175.0,3.6454639684077406,6.8439667089574865
440,64.476,2816,251,2175.0,3.646466157814863,6.843966708957486
441,53.931,2951,89,2175.0,3.6474683472219853,6.8439667089574865
442,36.701,2909,131,2175.0,3.6484705366291075,6.8439667089574865
443,45.91,3163,419,2175.0,3.6504749154433536,6.8439667089574865
444,44.603,3250,331,2175.0,3.651477104850475,6.8439667089574865
445,49.386,3351,396,2175.0,3.6524792942575974,6.843966708957486
446,55.12,3537,555,2175.0,3.65348148366472,6.8439667089574865
447,48.526,3754,579,2175.0,3.654483673071842,6.8439667089574865
448,47.922,3822,647,2175.0,3.655485862478965,6.8439667089574865
449,33.107,3902,727,2175.0,3.656488051886087,6.843966708957487
450,25.232,4131,726,2175.0,3.6574902412932095,6.8439667089574865
451,32.393,1776,1176,2175.0,3.626418568176371,6.843155722999978
452,36.244,1816,1216,2175.0,3.6274207565329206,6.8431557229999775
453,48.325,1601,1002,2175.0,3.6284229448894716,6.8431557229999775
454,19.599,1601,1002,2175.0,3.6294251332460212,6.843155722999978
455,14.953,1457,857,2175.0,3.630427321602571,6.843155722999976
456,3.256,1419,819,2175.0,3.631429509959121,6.843155722999976
457,34.378,1885,497,2175.0,3.6344360750287708,6.843155722999976
458,23.97,2161,429,2175.0,3.6364404517418705,6.8431557229999775
459,47.081,1858,0,2175.0,3.6384448284549715,6.843155722999978
460,47.95,1950,91,2175.0,3.639447016811522,6.8431557229999775
461,43.56,2304,108,2175.0,3.640449205168072,6.8431557229999775
462,49.331,2297,118,2175.0,3.6414513935246213,6.8431557229999775
463,45.343,2454,178,2175.0,3.642453581881172,6.8431557229999775
464,53.593,2539,263,2175.0,3.643455770237722,6.843155722999978
465,46.971,2683,199,2175.0,3.6444579585942725,6.8431557229999775
466,58.01,2710,231,2175.0,3.645460146950822,6.8431557229999775
467,57.873,2808,135,2175.0,3.6464623353073717,6.8431557229999775
468,51.69,2690,0,2175.0,3.6474645236639223,6.843155722999976
469,39.572,2818,492,2175.0,3.648466712020472,6.843155722999976
470,55.166,3014,295,2175.0,3.649468900377022,6.843155722999976
471,43.514,3014,295,2175.0,3.6504710887335725,6.843155722999976
472,44.474,3170,215,2175.0,3.6514732770901226,6.843155722999976
473,45.7,3558,603,2175.0,3.6534776538032214,6.843155722999976
474,47.931,3619,654,2175.0,3.654479842159772,6.843155722999977
475,42.307,3797,822,2175.0,3.655482030516322,6.843155722999977
476,30.665,3797,822,2175.0,3.6564842188728726,6.843155722999977
477,17.623,4260,854,2175.0,3.657486407229422,6.843155722999976
478,37.725,1776,1176,2175.0,3.6264147671419478,6.842344737569936
479,39.252,1811,1211,2175.0,3.6274169544480537,6.842344737569936
480,35.75,1419,819,2175.0,3.6304235163663687,6.842344737569936
481,33.015,1222,623,2175.0,3.6314257036724746,6.842344737569937
482,31.909,1222,623,2175.0,3.632427890978579,6.842344737569935
483,51.398,1684,174,2175.0,3.6364366402030006,6.842344737569936
484,35.795,1684,174,2175.0,3.6374388275091056,6.842344737569936
485,33.29,1858,0,2175.0,3.638441014815211,6.842344737569936
486,46.285,2126,246,2175.0,3.639443202121316,6.842344737569937
487,46.249,2273,99,2175.0,3.6404453894274216,6.8423447375699356
488,40.341,2373,0,2175.0,3.6414475767335257,6.842344737569936
489,46.916,2449,173,2175.0,3.642449764039632,6.842344737569936
490,48.745,2553,277,2175.0,3.6434519513457375,6.842344737569936
491,48.919,2672,242,2175.0,3.644454138651844,6.842344737569936
492,53.483,2752,98,2175.0,3.6454563259579484,6.842344737569936
493,56.839,2655,0,2175.0,3.646458513264053,6.842344737569937
494,38.493,2666,188,2175.0,3.64746070057016,6.8423447375699356
495,47.191,2690,0,2175.0,3.648462887876264,6.842344737569937
496,48.681,3014,295,2175.0,3.64946507518237,6.842344737569936
497,37.835,3062,106,2175.0,3.6504672624884753,6.842344737569938
498,43.953,3133,177,2175.0,3.65146944979458,6.842344737569936
499,41.905,3533,577,2175.0,3.6534738244067904,6.842344737569936
500,37.003,3558,603,2175.0,3.6544760117128967,6.842344737569937
501,38.31,3781,815,2175.0,3.655478199019001,6.8423447375699356
502,41.447,3898,875,2175.0,3.6564803863251063,6.842344737569936
503,24.492,3977,838,2175.0,3.6574825736312113,6.842344737569936
504,33.582,1693,1093,2175.0,3.6264109665691424,6.8415337526673
505,28.653,1645,1045,2175.0,3.6274131528249303,6.841533752667301
506,22.278,1222,623,2175.0,3.6314218978480826,6.841533752667301
507,22.315,1222,623,2175.0,3.632424084103871,6.841533752667301
508,53.849,1605,253,2175.0,3.636432829127023,6.841533752667301
509,32.439,1684,174,2175.0,3.6374350153828106,6.841533752667301
510,23.422,1991,132,2175.0,3.638437201638599,6.841533752667301
511,42.618,1991,132,2175.0,3.639439387894387,6.841533752667301
512,47.904,2273,99,2175.0,3.640441574150176,6.841533752667301
513,56.245,2354,187,2175.0,3.6414437604059633,6.841533752667301
514,46.496,2687,412,2175.0,3.642445946661751,6.841533752667301
515,46.112,2640,423,2175.0,3.6434481329175394,6.841533752667301
516,48.425,2683,235,2175.0,3.6444503191733277,6.841533752667302
517,55.897,2579,102,2175.0,3.6454525054291156,6.841533752667301
518,49.431,2655,0,2175.0,3.6464546916849043,6.841533752667301
519,32.402,2595,94,2175.0,3.6474568779406917,6.841533752667301
520,41.676,2956,0,2175.0,3.6494612504522674,6.841533752667301
521,42.371,2956,0,2175.0,3.6504634367080557,6.841533752667301
522,36.618,3707,680,2175.0,3.6544721817312085,6.841533752667302
523,45.27,3739,644,2175.0,3.655474367986996,6.841533752667301
524,42.014,3898,875,2175.0,3.6564765542427846,6.841533752667302
525,35.878,3986,808,2175.0,3.6574787404985725,6.841533752667301
526,56.455,1612,1013,2175.0,3.6264071664579483,6.840722768292009
527,28.36,1572,972,2175.0,3.6274093516635473,6.840722768292009
528,36.463,1311,210,2175.0,3.633422462897138,6.840722768292008
529,39.719,1320,219,2175.0,3.6344246481027365,6.840722768292009
530,54.992,2129,247,2175.0,3.6394355741307285,6.840722768292009
531,50.739,2218,322,2175.0,3.6404377593363275,6.840722768292008
532,47.556,2447,280,2175.0,3.641439944541926,6.840722768292009
533,34.488,2482,319,2175.0,3.6424421297475242,6.840722768292009
534,44.84,2577,348,2175.0,3.643444314953123,6.840722768292008
535,42.563,2577,348,2175.0,3.644446500158721,6.840722768292009
536,43.56,2579,102,2175.0,3.645448685364319,6.840722768292008
537,37.405,2461,208,2175.0,3.646450870569918,6.840722768292009
538,37.496,2514,243,2175.0,3.6474530557755163,6.840722768292009
539,45.316,2669,340,2175.0,3.648455240981115,6.840722768292009
540,40.021,2833,122,2175.0,3.6494574261867134,6.840722768292009
541,53.446,2833,122,2175.0,3.6504596113923125,6.840722768292009
542,42.435,3135,208,2175.0,3.6514617965979097,6.840722768292009
543,42.892,3352,424,2175.0,3.6524639818035087,6.840722768292009
544,50.703,3352,424,2175.0,3.6534661670091064,6.84072276829201
545,42.216,3739,644,2175.0,3.6544683522147063,6.840722768292009
546,39.746,3664,557,2175.0,3.6554705374203036,6.840722768292009
547,41.054,3771,642,2175.0,3.6564727226259026,6.84072276829201
548,45.234,3984,670,2175.0,3.6574749078315003,6.840722768292009
549,48.489,1503,1038,2175.0,3.625401182652828,6.839911784443998
550,36.719,1531,931,2175.0,3.626403366808364,6.839911784443995
551,45.636,1453,853,2175.0,3.6274055509639,6.839911784443996
552,44.401,1361,761,2175.0,3.628407735119438,6.839911784443998
553,44.109,1233,633,2175.0,3.629409919274973,6.839911784443995
554,15.941,1007,94,2175.0,3.6314142875860456,6.839911784443995
555,43.871,1100,0,2175.0,3.6324164717415823,6.839911784443996
556,48.59,1311,210,2175.0,3.6334186558971187,6.839911784443997
557,38.228,1311,210,2175.0,3.6344208400526554,6.839911784443997
558,45.508,1253,446,2175.0,3.6354230242081917,6.839911784443995
559,34.881,1253,446,2175.0,3.6364252083637276,6.839911784443997
560,42.087,2575,651,2175.0,3.6394317608303366,6.839911784443998
561,51.233,2575,651,2175.0,3.6404339449858734,6.839911784443995
562,44.374,2368,387,2175.0,3.6414361291414092,6.839911784443996
563,42.947,2350,511,2175.0,3.6424383132969465,6.839911784443997
564,38.585,2439,437,2175.0,3.643440497452482,6.839911784443995
565,32.247,2404,492,2175.0,3.6444426816080187,6.839911784443996
566,10.709,2404,492,2175.0,3.645444865763555,6.839911784443998
567,15.447,2355,326,2175.0,3.6464470499190913,6.839911784443996
568,32.247,2701,409,2175.0,3.647449234074627,6.839911784443997
569,44.996,2738,332,2175.0,3.6484514182301644,6.839911784443997
570,42.261,2756,200,2175.0,3.6494536023857,6.839911784443995
571,55.998,3022,311,2175.0,3.650455786541237,6.839911784443997
572,50.858,3135,208,2175.0,3.651457970696773,6.839911784443996
573,56.098,3262,336,2175.0,3.6524601548523092,6.839911784443998
574,50.712,3509,580,2175.0,3.653462339007846,6.839911784443998
575,43.798,3542,612,2175.0,3.6544645231633823,6.839911784443997
576,32.823,3695,464,2175.0,3.6554667073189187,6.839911784443997
577,44.959,3798,568,2175.0,3.656468891474454,6.839911784443996
578,47.904,3794,480,2175.0,3.6574710756299913,6.839911784443995
579,50.382,3895,541,2175.0,3.658473259785527,6.839911784443996
580,22.105,4079,434,2175.0,3.6594754439410644,6.839911784443996
581,47.941,4079,434,2175.0,3.6604776280966,6.839911784443997
582,42.142,1503,1038,2175.0,3.6253973845147818,6.839100801123197
583,39.408,1492,893,2175.0,3.6274017507259853,6.839100801123197
584,42.371,1440,841,2175.0,3.628403933831587,6.839100801123197
585,33.427,858,258,2175.0,3.630408300042791,6.839100801123198
586,23.092,850,249,2175.0,3.631410483148392,6.839100801123196
587,45.398,1253,446,2175.0,3.6354192155708005,6.839100801123196
588,49.687,1208,491,2175.0,3.6364213986764025,6.839100801123197
589,23.257,2575,651,2175.0,3.6394279479932075,6.839100801123197
590,40.341,2448,523,2175.0,3.6404301310988094,6.839100801123197
591,46.916,2448,523,2175.0,3.6414323142044114,6.839100801123197
592,43.093,2342,519,2175.0,3.642434497310013,6.839100801123199
593,28.817,2350,511,2175.0,3.643436680415615,6.839100801123197
594,12.776,2284,371,2175.0,3.645441046626819,6.839100801123197
595,2.981,2284,371,2175.0,3.64644322973242,6.839100801123196
596,27.564,2487,455,2175.0,3.6474454128380223,6.839100801123197
597,44.182,2643,312,2175.0,3.648447595943625,6.839100801123197
598,44.346,2664,291,2175.0,3.6494497790492266,6.839100801123197
599,49.587,2881,398,2175.0,3.650451962154828,6.839100801123197
600,57.69,3022,311,2175.0,3.6514541452604297,6.839100801123197
601,52.971,3238,312,2175.0,3.6524563283660316,6.839100801123196
602,61.101,3509,580,2175.0,3.653458511471634,6.839100801123199
603,58.248,3509,580,2175.0,3.6544606945772355,6.839100801123196
604,48.078,3544,491,2175.0,3.655462877682837,6.839100801123197
605,42.216,3655,383,2175.0,3.6564650607884386,6.839100801123197
606,44.895,3794,480,2175.0,3.6574672438940414,6.839100801123197
607,34.405,4079,434,2175.0,3.659471610105245,6.839100801123196
608,43.962,4079,434,2175.0,3.660473793210847,6.839100801123196
609,37.14,1532,932,2175.0,3.6273979509497973,6.838289818329551
610,38.722,1008,731,2175.0,3.628400133005592,6.838289818329549
611,35.384,858,258,2175.0,3.6304044971171807,6.8382898183295495
612,41.749,850,249,2175.0,3.6314066791729767,6.8382898183295495
613,37.871,831,490,2175.0,3.6324088612287726,6.838289818329551
614,39.335,831,490,2175.0,3.6334110432845668,6.8382898183295495
615,41.95,1159,389,2175.0,3.635415407396156,6.8382898183295495
616,42.554,1198,553,2175.0,3.636417589451951,6.8382898183295495
617,46.98,1209,661,2175.0,3.637419771507746,6.83828981832955
618,6.951,2448,523,2175.0,3.6404263176751317,6.838289818329551
619,28.241,2224,629,2175.0,3.641428499730926,6.8382898183295495
620,46.084,2224,629,2175.0,3.6424306817867214,6.8382898183295495
621,32.75,2098,557,2175.0,3.644435045898311,6.8382898183295495
622,21.949,2172,509,2175.0,3.6454372279541056,6.838289818329551
623,21.693,2493,464,2175.0,3.6474415920656957,6.83828981832955
624,38.585,2525,430,2175.0,3.648443774121491,6.83828981832955
625,47.529,2745,488,2175.0,3.649445956177285,6.8382898183295495
626,46.898,2758,474,2175.0,3.6504481382330805,6.838289818329551
627,45.151,3003,526,2175.0,3.6514503202888764,6.8382898183295495
628,40.112,3131,532,2175.0,3.65245250234467,6.8382898183295495
629,48.91,3131,532,2175.0,3.653454684400465,6.8382898183295495
630,47.483,3478,425,2175.0,3.6554590485120553,6.8382898183295495
631,35.329,3645,291,2175.0,3.6564612305678503,6.8382898183295495
632,49.157,3628,274,2175.0,3.6574634126236445,6.83828981832955
633,34.241,1259,795,2175.0,3.6263919706292165,6.83747883606299
634,32.256,1259,795,2175.0,3.627394151635332,6.83747883606299
635,45.599,959,681,2175.0,3.628396332641448,6.8374788360629895
636,27.025,959,681,2175.0,3.629398513647563,6.83747883606299
637,23.339,692,414,2175.0,3.6304006946536784,6.8374788360629895
638,30.427,862,584,2175.0,3.631402875659795,6.83747883606299
639,41.749,831,490,2175.0,3.63240505666591,6.8374788360629895
640,37.213,788,492,2175.0,3.633407237672026,6.8374788360629895
641,37.057,778,461,2175.0,3.6344094186781413,6.8374788360629895
642,49.852,1019,529,2175.0,3.635411599684256,6.8374788360629895
643,43.487,1057,529,2175.0,3.6364137806903725,6.8374788360629895
644,45.453,1268,720,2175.0,3.6374159616964885,6.8374788360629895
645,50.675,1299,751,2175.0,3.6384181427026037,6.83747883606299
646,42.801,2028,627,2175.0,3.6444312287392964,6.8374788360629895
647,30.217,2069,599,2175.0,3.645433409745412,6.83747883606299
648,18.154,2465,491,2175.0,3.647437771757644,6.83747883606299
649,35.951,2465,491,2175.0,3.6484399527637588,6.83747883606299
650,40.359,2673,559,2175.0,3.6494421337698744,6.83747883606299
651,51.288,2745,488,2175.0,3.650444314775991,6.8374788360629895
652,51.416,2876,629,2175.0,3.651446495782106,6.83747883606299
653,45.435,3031,608,2175.0,3.6524486767882216,6.8374788360629895
654,53.51,3027,624,2175.0,3.6534508577943368,6.8374788360629895
655,44.868,3311,414,2175.0,3.6544530388004524,6.83747883606299
656,50.767,3407,495,2175.0,3.6554552198065675,6.8374788360629895
657,29.494,3550,353,2175.0,3.656457400812684,6.8374788360629895
658,27.281,3741,96,2175.0,3.6574595818187987,6.8374788360629895
659,31.899,3741,96,2175.0,3.6584617628249143,6.8374788360629895
660,24.199,1132,668,2175.0,3.627390352782586,6.836667854323454
661,33.445,1123,620,2175.0,3.6283925327391486,6.836667854323453
662,30.573,780,502,2175.0,3.629394712695713,6.836667854323453
663,31.945,780,502,2175.0,3.6303968926522763,6.836667854323454
664,41.52,834,556,2175.0,3.6313990726088403,6.836667854323454
665,47.904,944,604,2175.0,3.632401252565405,6.836667854323454
666,42.325,944,604,2175.0,3.633403432521969,6.836667854323454
667,38.676,930,618,2175.0,3.6354077924350956,6.836667854323453
668,42.673,919,684,2175.0,3.6364099723916588,6.836667854323453
669,43.926,1097,607,2175.0,3.6374121523482237,6.836667854323453
670,44.301,1215,879,2175.0,3.6384143323047873,6.836667854323453
671,40.194,1300,983,2175.0,3.6394165122613513,6.836667854323453
672,20.047,1579,914,2175.0,3.641420872174477,6.836667854323452
673,40.121,2039,641,2175.0,3.644427412044169,6.836667854323454
674,40.771,2039,641,2175.0,3.645429592000733,6.836667854323452
675,47.648,2345,610,2175.0,3.647433951913861,6.836667854323454
676,33.509,2441,699,2175.0,3.6484361318704246,6.836667854323454
677,36.079,2673,559,2175.0,3.6494383118269886,6.836667854323454
678,31.076,2798,684,2175.0,3.6504404917835522,6.836667854323454
679,48.535,2871,744,2175.0,3.6514426717401163,6.836667854323452
680,41.813,2979,666,2175.0,3.65244485169668,6.836667854323454
681,49.056,3027,624,2175.0,3.6534470316532435,6.836667854323452
682,42.508,3244,407,2175.0,3.654449211609807,6.836667854323452
683,39.975,3311,414,2175.0,3.6554513915663702,6.836667854323452
684,40.414,3625,211,2175.0,3.6564535715229347,6.836667854323453
685,49.733,3625,211,2175.0,3.657455751479499,6.836667854323452
686,35.0,3829,8,2175.0,3.6584579314360623,6.836667854323454
687,32.576,1123,620,2175.0,3.627386554391552,6.835856873110877
688,27.336,1123,620,2175.0,3.6283887332986926,6.835856873110876
689,41.182,464,767,2175.0,3.63239744892725,6.835856873110877
690,39.847,710,838,2175.0,3.63440180674153,6.8358568731108775
691,52.504,787,760,2175.0,3.63540398564867,6.835856873110876
692,45.691,946,712,2175.0,3.636406164555809,6.8358568731108775
693,39.28,1040,772,2175.0,3.6374083434629485,6.835856873110876
694,50.071,1114,847,2175.0,3.6384105223700876,6.835856873110876
695,37.213,1264,997,2175.0,3.6394127012772266,6.835856873110877
696,48.526,1487,1006,2175.0,3.6404148801843665,6.835856873110876
697,41.932,1579,914,2175.0,3.6414170590915065,6.8358568731108775
698,32.256,1863,760,2175.0,3.6434214169057855,6.835856873110877
699,18.666,1868,754,2175.0,3.644423595812925,6.835856873110876
700,35.795,2399,587,2175.0,3.647430132534344,6.835856873110876
701,21.885,2441,699,2175.0,3.6484323114414834,6.835856873110877
702,26.833,2727,863,2175.0,3.6504366692557624,6.8358568731108775
703,41.667,2808,783,2175.0,3.651438848162902,6.835856873110876
704,42.874,3012,707,2175.0,3.652441027070042,6.835856873110876
705,41.264,3095,639,2175.0,3.6534432059771813,6.835856873110876
706,34.552,3214,437,2175.0,3.65444538488432,6.835856873110876
707,48.727,3515,136,2175.0,3.6564497426985993,6.835856873110876
708,50.922,3625,211,2175.0,3.657451921605739,6.8358568731108775
709,31.149,4042,226,2175.0,3.6594562794200183,6.835856873110876
710,12.785,4042,226,2175.0,3.6604584583271578,6.8358568731108775
711,26.54,980,396,2175.0,3.6293871121779167,6.835045892425197
712,29.458,313,629,2175.0,3.631391467893603,6.835045892425197
713,38.045,447,757,2175.0,3.6323936457514456,6.835045892425197
714,45.901,773,736,2175.0,3.6333958236092885,6.835045892425198
715,47.172,773,736,2175.0,3.634398001467132,6.835045892425197
716,46.788,987,720,2175.0,3.6364023571828166,6.835045892425197
717,54.928,904,637,2175.0,3.63740453504066,6.835045892425197
718,41.136,1175,908,2175.0,3.6384067128985023,6.835045892425196
719,56.437,1319,1052,2175.0,3.639408890756345,6.835045892425196
720,40.633,1413,1075,2175.0,3.6404110686141884,6.835045892425196
721,57.772,1435,1053,2175.0,3.6414132464720312,6.835045892425197
722,42.517,1748,622,2175.0,3.6434176021877165,6.835045892425198
723,16.224,1748,622,2175.0,3.6444197800455593,6.835045892425197
724,43.185,2399,587,2175.0,3.6474263136190883,6.835045892425197
725,16.014,2727,863,2175.0,3.6504328471926173,6.835045892425197
726,39.143,2821,793,2175.0,3.6514350250504606,6.835045892425198
727,42.27,2952,639,2175.0,3.6524372029083034,6.835045892425197
728,39.81,3052,538,2175.0,3.653439380766146,6.835045892425196
729,26.11,3523,68,2175.0,3.6564459143396744,6.835045892425196
730,25.772,3523,68,2175.0,3.6574480921975163,6.835045892425196
731,13.855,4042,226,2175.0,3.659452447913203,6.835045892425197
732,18.282,4042,226,2175.0,3.6604546257710457,6.835045892425197
733,23.202,1461,582,2175.0,3.6253746053772686,6.834234912266348
734,18.757,1461,582,2175.0,3.626376782185942,6.834234912266347
735,27.235,1300,422,2175.0,3.627378958994615,6.834234912266346
736,32.11,330,594,2175.0,3.628381135803289,6.834234912266348
737,37.661,304,569,2175.0,3.629383312611962,6.834234912266347
738,35.1,226,490,2175.0,3.630385489420637,6.834234912266348
739,44.529,313,629,2175.0,3.631387666229309,6.834234912266346
740,52.12,670,633,2175.0,3.6333920198466574,6.834234912266346
741,56.327,707,669,2175.0,3.634394196655331,6.834234912266348
742,50.949,901,634,2175.0,3.6353963734640056,6.834234912266347
743,40.057,860,593,2175.0,3.6363985502726783,6.834234912266346
744,48.7,904,637,2175.0,3.637400727081353,6.834234912266348
745,40.011,1086,819,2175.0,3.638402903890026,6.834234912266347
746,43.615,1297,993,2175.0,3.6394050806987,6.834234912266349
747,42.719,1297,993,2175.0,3.640407257507374,6.834234912266347
748,52.321,1435,1053,2175.0,3.641409434316047,6.834234912266348
749,56.757,1612,758,2175.0,3.6424116111247207,6.834234912266348
750,30.692,1673,635,2175.0,3.6434137879333948,6.834234912266347
751,46.724,1899,400,2175.0,3.644415964742069,6.834234912266346
752,4.682,2883,850,2175.0,3.6504290255941108,6.834234912266348
753,30.976,2883,850,2175.0,3.6514312024027844,6.834234912266348
754,37.99,3045,546,2175.0,3.6524333792114585,6.834234912266346
755,35.713,3060,531,2175.0,3.6534355560201317,6.834234912266347
756,27.912,3204,387,2175.0,3.654437732828806,6.834234912266347
757,37.862,3591,0,2175.0,3.657444263254828,6.834234912266348
758,17.834,1300,422,2175.0,3.6273751619886996,6.833423932634268
759,17.504,1127,249,2175.0,3.6283773377483333,6.833423932634268
760,45.956,1127,249,2175.0,3.6293795135079647,6.833423932634269
761,34.177,104,369,2175.0,3.630381689267597,6.833423932634268
762,38.091,66,382,2175.0,3.6313838650272294,6.83342393263427
763,40.652,91,407,2175.0,3.6323860407868613,6.833423932634269
764,53.428,634,597,2175.0,3.633388216546494,6.83342393263427
765,58.568,810,543,2175.0,3.635392568065758,6.833423932634269
766,53.062,732,465,2175.0,3.63639474382539,6.833423932634268
767,54.928,939,672,2175.0,3.637396919585022,6.833423932634268
768,46.34,1053,786,2175.0,3.6383990953446537,6.833423932634269
769,42.453,1180,913,2175.0,3.639401271104287,6.833423932634268
770,42.115,1297,993,2175.0,3.6404034468639184,6.833423932634268
771,49.861,1403,787,2175.0,3.641405622623551,6.833423932634268
772,33.015,1572,799,2175.0,3.6424077983831835,6.83342393263427
773,45.727,1631,575,2175.0,3.6434099741428154,6.833423932634268
774,55.787,1882,382,2175.0,3.6444121499024473,6.833423932634269
775,41.155,2089,277,2175.0,3.6464165014217125,6.833423932634269
776,3.164,2444,238,2175.0,3.6484208529409763,6.833423932634268
777,39.088,3181,488,2175.0,3.6534317317391376,6.833423932634268
778,30.034,3153,461,2175.0,3.65443390749877,6.833423932634269
779,23.97,3363,277,2175.0,3.6554360832584023,6.833423932634268
780,33.162,3771,188,2175.0,3.658442610537298,6.83342393263427
781,22.059,1376,0,2175.0,3.6273713654444824,6.832612953528897
782,21.931,1247,129,2175.0,3.6283735401552004,6.832612953528895
783,38.027,273,201,2175.0,3.629375714865919,6.832612953528896
784,28.497,273,201,2175.0,3.6303778895766374,6.832612953528895
785,30.143,0,366,2175.0,3.6313800642873555,6.832612953528897
786,43.441,66,382,2175.0,3.632382238998074,6.832612953528896
787,50.099,619,352,2175.0,3.6353887631302277,6.832612953528897
788,51.169,637,370,2175.0,3.636390937840946,6.832612953528896
789,53.913,920,653,2175.0,3.637393112551665,6.832612953528895
790,50.474,1047,780,2175.0,3.638395287262383,6.832612953528897
791,55.97,1089,822,2175.0,3.639397461973101,6.832612953528895
792,37.963,1245,910,2175.0,3.6403996366838194,6.832612953528894
793,16.023,1410,756,2175.0,3.6414018113945374,6.832612953528897
794,50.446,1687,685,2175.0,3.6424039861052555,6.832612953528897
795,58.266,1739,514,2175.0,3.643406160815974,6.832612953528896
796,50.254,1726,479,2175.0,3.644408335526692,6.832612953528895
797,41.639,1967,239,2175.0,3.64541051023741,6.832612953528896
798,45.069,2139,228,2175.0,3.6464126849481286,6.832612953528897
799,40.514,2385,178,2175.0,3.647414859658846,6.832612953528897
800,37.807,2403,197,2175.0,3.6484170343695648,6.832612953528895
801,26.275,2559,352,2175.0,3.6494192090802837,6.832612953528896
802,23.037,3208,515,2175.0,3.653427907923156,6.832612953528895
803,43.423,3181,488,2175.0,3.6544300826338745,6.832612953528897
804,38.731,3352,314,2175.0,3.6554322573445925,6.832612953528896
805,46.249,3520,434,2175.0,3.656434432055311,6.832612953528895
806,27.702,273,201,2175.0,3.6293719166858214,6.831801974950164
807,24.867,273,201,2175.0,3.6303740903477535,6.831801974950161
808,42.865,202,163,2175.0,3.632378437671617,6.831801974950161
809,43.587,408,141,2175.0,3.633380611333549,6.831801974950164
810,48.169,446,179,2175.0,3.6343827849954806,6.831801974950164
811,47.099,561,294,2175.0,3.6353849586574127,6.831801974950162
812,44.054,732,465,2175.0,3.636387132319344,6.831801974950164
813,46.944,755,488,2175.0,3.6373893059812756,6.831801974950161
814,45.837,1081,763,2175.0,3.6383914796432073,6.831801974950164
815,34.405,1399,754,2175.0,3.63939365330514,6.831801974950164
816,31.424,1376,829,2175.0,3.640395826967071,6.831801974950163
817,47.447,1507,734,2175.0,3.641398000629002,6.831801974950163
818,50.3,1687,685,2175.0,3.642400174290935,6.831801974950164
819,58.421,1752,549,2175.0,3.643402347952866,6.831801974950163
820,48.947,1864,341,2175.0,3.6444045216147978,6.831801974950161
821,53.282,1935,277,2175.0,3.645406695276728,6.831801974950162
822,47.758,2133,72,2175.0,3.646408868938661,6.831801974950161
823,50.675,2303,97,2175.0,3.6474110426005937,6.831801974950164
824,48.562,2385,178,2175.0,3.648413216262525,6.831801974950161
825,52.486,2597,342,2175.0,3.649415389924457,6.831801974950162
826,41.1,2704,498,2175.0,3.650417563586388,6.831801974950164
827,38.731,2842,601,2175.0,3.65141973724832,6.831801974950161
828,46.084,3421,431,2175.0,3.6554284318960475,6.831801974950162
829,39.71,3497,459,2175.0,3.656430605557979,6.831801974950164
830,36.811,1632,284,2175.0,3.62636160112785,6.830990996898007
831,34.177,524,49,2175.0,3.6283659463543954,6.830990996898006
832,17.532,474,0,2175.0,3.6293681189676676,6.830990996898005
833,40.295,273,234,2175.0,3.631372464194214,6.830990996898008
834,25.269,273,234,2175.0,3.6323746368074863,6.830990996898008
835,45.874,372,76,2175.0,3.6333768094207595,6.830990996898008
836,53.007,408,141,2175.0,3.6343789820340326,6.830990996898006
837,49.285,646,379,2175.0,3.635381154647306,6.8309909968980085
838,56.647,646,379,2175.0,3.6363833272605772,6.830990996898008
839,37.817,882,563,2175.0,3.6373854998738504,6.830990996898007
840,41.118,1081,763,2175.0,3.638387672487124,6.830990996898006
841,40.707,1724,745,2175.0,3.6393898451003963,6.830990996898005
842,45.133,1722,638,2175.0,3.6403920177136695,6.830990996898006
843,42.737,1619,536,2175.0,3.6413941903269422,6.830990996898008
844,33.655,1619,536,2175.0,3.642396362940215,6.8309909968980085
845,45.819,1793,474,2175.0,3.643398535553489,6.830990996898006
846,59.199,1895,444,2175.0,3.6444007081667604,6.830990996898008
847,50.703,2032,179,2175.0,3.645402880780033,6.830990996898008
848,48.974,2056,156,2175.0,3.646405053393307,6.830990996898008
849,37.378,2206,0,2175.0,3.64740722600658,6.830990996898008
850,50.703,2641,321,2175.0,3.6494115712331254,6.830990996898006
851,54.269,2775,533,2175.0,3.6504137438463977,6.830990996898008
852,57.013,2809,489,2175.0,3.6514159164596713,6.830990996898008
853,52.33,3017,698,2175.0,3.652418089072944,6.830990996898006
