,POP_2015,active_living,community_space,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
179,86.718,4879,699,1686,5000,5099.0,39.96537962577902,21.497422247077598
180,14.511,4987,788,1794,5000,5099.0,39.96642287674489,21.4974222470776
181,64.812,3372,266,2523,3668,5099.0,39.938113750890835,21.49659089935425
182,14.36,3190,517,2311,3487,5099.0,39.939156998164414,21.496590899354246
183,48.555,3257,583,2377,3553,5099.0,39.940200245438,21.49659089935425
184,63.109,3253,483,2374,3550,5099.0,39.94332998725874,21.496590899354246
185,30.66,3308,539,2429,3605,5099.0,39.94437323453233,21.496590899354246
186,38.767,4485,1069,1679,4781,5099.0,39.953762459994564,21.496590899354246
187,41.764,3980,736,1174,4277,5099.0,39.956892201815315,21.496590899354246
188,11.751,3980,736,1174,4277,5099.0,39.957935449088886,21.496590899354246
189,10.673,4217,524,1195,4513,5099.0,39.958978696362465,21.496590899354246
190,85.403,4335,522,1313,4632,5099.0,39.96002194363605,21.496590899354246
191,94.61,4370,534,1343,4666,5099.0,39.961065190909636,21.49659089935425
192,81.673,4578,434,1415,4875,5099.0,39.962108438183215,21.496590899354246
193,86.632,4673,528,1450,4969,5099.0,39.96315168545681,21.49659089935425
194,104.679,4840,682,1540,5000,5099.0,39.96419493273038,21.496590899354246
195,82.277,4926,767,1626,5000,5099.0,39.96523818000395,21.496590899354246
196,27.771,4968,861,1668,5000,5099.0,39.96628142727754,21.496590899354246
197,14.942,3411,227,2562,3707,5099.0,39.93797240798215,21.495759553439406
198,79.388,3190,517,2311,3487,5099.0,39.93901565156363,21.49575955343941
199,96.938,3085,287,2236,3381,5099.0,39.94005889514512,21.49575955343941
200,89.435,3139,466,2259,3435,5099.0,39.94110213872659,21.49575955343941
201,49.849,3122,353,2242,3418,5099.0,39.94214538230808,21.49575955343941
202,71.518,3221,452,2342,3518,5099.0,39.94318862588955,21.49575955343941
203,83.355,3253,483,2374,3550,5099.0,39.944231869471025,21.495759553439413
204,74.429,3470,372,2263,3767,5099.0,39.9452751130525,21.49575955343941
205,63.67,3944,797,1010,4241,5099.0,39.95779403603026,21.495759553439406
206,24.536,4114,627,1092,4411,5099.0,39.958837279611735,21.49575955343941
207,88.228,4138,678,1116,4435,5099.0,39.95988052319321,21.49575955343941
208,97.068,4307,651,1238,4603,5099.0,39.9609237667747,21.49575955343941
209,115.244,4422,583,1341,4719,5099.0,39.961967010356176,21.495759553439406
210,64.834,4648,549,1364,4945,5099.0,39.96301025393766,21.495759553439413
211,93.467,4744,691,1443,5000,5099.0,39.96405349751914,21.49575955343941
212,99.935,4808,792,1500,5000,5099.0,39.96509674110061,21.49575955343941
213,80.229,4855,888,1540,5000,5099.0,39.966139984682094,21.49575955343941
214,1.337,3253,0,2414,3550,5099.0,39.93783107194033,21.49492820933301
215,94.545,3253,0,2414,3550,5099.0,39.938874311829885,21.494928209333008
216,54.894,3085,287,2236,3381,5099.0,39.93991755171945,21.49492820933301
217,99.439,3114,441,2235,3411,5099.0,39.940960791608994,21.494928209333008
218,90.599,3036,363,2157,3333,5099.0,39.942004031498556,21.494928209333008
219,98.987,3119,316,2208,3415,5099.0,39.94304727138812,21.494928209333008
220,123.997,3418,319,2211,3714,5099.0,39.944090511277665,21.49492820933301
221,116.322,3444,345,2237,3740,5099.0,39.94513375116722,21.494928209333008
222,41.376,3317,218,2110,3613,5099.0,39.946176991056774,21.49492820933301
223,39.974,3687,1029,884,3983,5099.0,39.95556615006278,21.49492820933301
224,16.861,3756,986,855,4052,5099.0,39.95660938995234,21.494928209333008
225,51.315,3966,775,988,4263,5099.0,39.9576526298419,21.49492820933301
226,22.747,4003,768,981,4299,5099.0,39.95869586973146,21.49492820933301
227,88.745,4138,678,1116,4435,5099.0,39.95973910962101,21.49492820933301
228,93.165,4273,721,1179,4569,5099.0,39.960782349510566,21.49492820933301
229,88.486,4426,627,1316,4722,5099.0,39.96182558940013,21.49492820933301
230,96.895,4500,636,1266,4797,5099.0,39.96286882928968,21.49492820933301
231,89.866,4605,750,1300,4902,5099.0,39.96391206917924,21.49492820933301
232,76.714,4621,815,1306,4918,5099.0,39.964955309068785,21.494928209333008
233,90.341,4775,1099,1459,5000,5099.0,39.96599854895835,21.49492820933301
234,47.52,3253,0,2414,3550,5099.0,39.93768974276516,21.494096867034955
235,93.251,3144,109,2304,3440,5099.0,39.938732978962975,21.494096867034955
236,65.459,2871,81,2164,3168,5099.0,39.939776215160784,21.494096867034955
237,45.709,2942,167,2093,3239,5099.0,39.94081945135861,21.49409686703496
238,108.085,2918,245,2039,3215,5099.0,39.94186268755641,21.494096867034955
239,120.289,3094,126,2022,3391,5099.0,39.942905923754225,21.49409686703496
240,98.081,3181,212,2108,3477,5099.0,39.94394915995204,21.49409686703496
241,93.079,3285,184,2079,3582,5099.0,39.94499239614984,21.494096867034955
242,108.301,3255,280,2048,3552,5099.0,39.946035632347666,21.494096867034955
243,75.981,3551,1165,897,3848,5099.0,39.95438152193017,21.494096867034955
244,68.392,3687,1048,884,3983,5099.0,39.955424758127975,21.494096867034955
245,84.433,3756,986,855,4052,5099.0,39.95646799432579,21.494096867034955
246,87.904,3865,908,811,4161,5099.0,39.95751123052361,21.49409686703496
247,81.824,3942,913,888,4238,5099.0,39.95855446672142,21.494096867034955
248,79.388,4158,848,1031,4454,5099.0,39.95959770291924,21.49409686703496
249,100.733,4158,848,1031,4454,5099.0,39.96064093911704,21.494096867034955
250,84.562,4329,814,1202,4625,5099.0,39.961684175314865,21.49409686703496
251,70.742,4417,731,1157,4714,5099.0,39.96272741151267,21.49409686703496
252,88.896,4488,785,1184,4785,5099.0,39.963770647710476,21.494096867034955
253,64.187,4573,900,1258,4869,5099.0,39.964813883908285,21.494096867034955
254,74.493,4717,1042,1402,4998,5099.0,39.9658571201061,21.494096867034955
255,12.678,3119,258,2465,3416,5099.0,39.937548420456466,21.49326552654517
256,83.463,3055,194,2335,3351,5099.0,39.93859165296272,21.49326552654517
257,112.721,3025,198,2318,3322,5099.0,39.93963488546896,21.49326552654517
258,110.651,2760,29,2054,3057,5099.0,39.94067811797521,21.493265526545166
259,67.076,2872,199,1952,3168,5099.0,39.94172135048146,21.49326552654517
260,99.245,3030,191,1957,3326,5099.0,39.94276458298771,21.49326552654517
261,92.26,3103,0,1896,3400,5099.0,39.94380781549395,21.493265526545166
262,120.073,3189,86,1982,3486,5099.0,39.9448510480002,21.49326552654517
263,93.834,3191,347,1984,3488,5099.0,39.94589428050645,21.49326552654517
264,73.502,3252,408,2046,3549,5099.0,39.94693751301269,21.493265526545166
265,26.779,3415,1060,760,3711,5099.0,39.95319690805018,21.493265526545166
266,65.761,3500,1146,846,3797,5099.0,39.95424014055645,21.49326552654517
267,103.105,3544,1030,727,3840,5099.0,39.95528337306269,21.49326552654517
268,101.854,3756,1008,702,4052,5099.0,39.95632660556894,21.493265526545166
269,90.729,3756,1008,702,4052,5099.0,39.95736983807518,21.493265526545166
270,69.944,3935,961,808,4231,5099.0,39.958413070581436,21.49326552654517
271,103.493,4025,933,898,4322,5099.0,39.95945630308768,21.493265526545166
272,68.09,4095,911,968,4392,5099.0,39.960499535593925,21.49326552654517
273,94.243,4487,844,1004,4783,5099.0,39.96258600060643,21.493265526545166
274,83.894,4537,871,1077,4834,5099.0,39.96362923311267,21.493265526545166
275,89.37,4672,1000,1196,4968,5099.0,39.964672465618925,21.49326552654517
276,74.795,4783,1108,1300,5000,5099.0,39.96571569812517,21.49326552654517
277,30.444,3184,280,2530,3480,5099.0,39.936363876199174,21.492434187863566
278,57.719,3153,249,2525,3449,5099.0,39.93740710501403,21.492434187863562
279,132.191,2918,57,2310,3215,5099.0,39.9384503338289,21.492434187863562
280,99.245,2953,120,2247,3250,5099.0,39.93949356264376,21.492434187863566
281,54.42,2679,110,2063,2976,5099.0,39.94053679145862,21.492434187863562
282,143.1,2722,164,1867,3018,5099.0,39.94158002027349,21.492434187863566
283,81.458,2741,197,1816,3038,5099.0,39.94262324908835,21.492434187863566
284,124.429,3037,66,1830,3333,5099.0,39.943666477903214,21.492434187863562
285,113.217,3022,129,1815,3318,5099.0,39.94470970671807,21.492434187863562
286,100.0,3096,252,1890,3393,5099.0,39.94575293553294,21.49243418786357
287,45.58,3224,380,2017,3521,5099.0,39.94679616434781,21.492434187863566
288,70.03,3329,1000,787,3626,5099.0,39.953055537236985,21.492434187863566
289,67.809,3503,1033,731,3800,5099.0,39.95409876605186,21.492434187863566
290,85.727,3571,978,676,3867,5099.0,39.95514199486671,21.492434187863562
291,72.359,3683,964,658,3980,5099.0,39.95618522368157,21.492434187863562
292,67.745,3814,1066,627,4111,5099.0,39.95722845249644,21.492434187863566
293,86.287,3945,1097,672,4242,5099.0,39.958271681311295,21.492434187863562
294,103.903,4115,1077,862,4412,5099.0,39.95931491012617,21.49243418786357
295,98.361,4147,1046,837,4443,5099.0,39.96035813894103,21.492434187863566
296,99.051,4381,950,898,4677,5099.0,39.96244459657076,21.492434187863566
297,78.31,4474,980,991,4770,5099.0,39.96348782538563,21.492434187863562
298,109.357,4565,1056,1082,4861,5099.0,39.964531054200485,21.492434187863566
299,74.127,4679,1125,1196,4976,5099.0,39.96557428301536,21.492434187863562
300,30.164,2993,228,2781,3289,5099.0,39.93517934619035,21.49160285099006
301,89.263,3023,69,2664,3319,5099.0,39.93622257131402,21.49160285099006
302,41.807,3049,148,2446,3345,5099.0,39.93726579643767,21.49160285099006
303,106.102,2954,93,2352,3251,5099.0,39.93830902156133,21.49160285099006
304,118.348,2861,0,2258,3157,5099.0,39.939352246684976,21.49160285099006
305,29.539,2544,245,2215,2840,5099.0,39.94039547180864,21.491602850990056
306,126.046,2591,0,1821,2888,5099.0,39.9414386969323,21.49160285099006
307,88.228,2655,63,1791,2951,5099.0,39.94248192205596,21.491602850990056
308,72.833,2838,265,1631,3135,5099.0,39.94352514717962,21.49160285099006
309,95.903,2908,195,1701,3204,5099.0,39.94456837230327,21.49160285099006
310,11.578,3096,252,1890,3393,5099.0,39.94561159742693,21.49160285099006
311,93.877,3145,889,952,3442,5099.0,39.95187094816888,21.491602850990056
312,73.609,3369,794,768,3665,5099.0,39.95291417329254,21.49160285099006
313,99.806,3452,804,652,3749,5099.0,39.9539573984162,21.49160285099006
314,109.401,3539,897,597,3836,5099.0,39.95500062353986,21.49160285099006
315,108.473,3650,869,563,3947,5099.0,39.95604384866351,21.49160285099006
316,111.665,3892,1079,549,4189,5099.0,39.95708707378717,21.49160285099006
317,77.9,3945,1140,618,4241,5099.0,39.95813029891083,21.49160285099006
318,119.707,4115,1077,862,4412,5099.0,39.95917352403449,21.49160285099006
319,109.034,4091,1170,712,4387,5099.0,39.960216749158135,21.49160285099006
320,115.373,4167,1194,789,4464,5099.0,39.96125997428181,21.49160285099006
321,114.079,4265,1066,783,4562,5099.0,39.96230319940546,21.49160285099006
322,101.143,4470,1095,987,4767,5099.0,39.96334642452912,21.49160285099006
323,96.917,4519,1102,1036,4816,5099.0,39.96438964965278,21.491602850990056
324,135.144,4638,1239,1155,4934,5099.0,39.96543287477643,21.491602850990056
325,27.727,2958,249,2802,3255,5099.0,39.93503805186192,21.490771515924568
326,99.03,2956,67,2662,3252,5099.0,39.936081273294555,21.49077151592457
327,111.255,2897,56,2539,3193,5099.0,39.937124494727186,21.490771515924568
328,100.561,2927,65,2324,3223,5099.0,39.93816771615982,21.49077151592457
329,97.154,2609,202,2296,2905,5099.0,39.93921093759244,21.49077151592457
330,88.767,2609,202,2296,2905,5099.0,39.94025415902507,21.490771515924568
331,98.577,2591,0,1821,2888,5099.0,39.941297380457705,21.49077151592457
332,97.089,2591,0,1821,2888,5099.0,39.94234060189034,21.49077151592457
333,96.464,2838,265,1631,3135,5099.0,39.94338382332297,21.49077151592457
334,36.805,2967,711,882,3264,5099.0,39.949643151918764,21.49077151592457
335,43.769,3014,758,844,3311,5099.0,39.95068637335139,21.490771515924568
336,106.253,3145,889,952,3442,5099.0,39.95172959478403,21.49077151592457
337,90.75,3282,699,705,3579,5099.0,39.952772816216665,21.49077151592457
338,111.212,3432,735,625,3729,5099.0,39.9538160376493,21.490771515924568
339,81.867,3536,718,506,3833,5099.0,39.95485925908193,21.49077151592457
340,100.992,3613,795,431,3910,5099.0,39.95590248051455,21.490771515924568
341,67.206,3774,956,427,4071,5099.0,39.956945701947184,21.49077151592457
342,114.209,3865,1046,517,4161,5099.0,39.957988923379816,21.49077151592457
343,99.375,3986,1145,605,4283,5099.0,39.95903214481245,21.49077151592457
344,94.696,4098,1249,656,4394,5099.0,39.96007536624508,21.49077151592457
345,94.459,4112,1249,629,4408,5099.0,39.96111858767771,21.49077151592457
346,87.193,4220,1151,738,4517,5099.0,39.96216180911034,21.490771515924568
347,84.67,4380,1154,897,4677,5099.0,39.96320503054298,21.49077151592457
348,89.78,4497,1180,1014,4793,5099.0,39.964248251975604,21.49077151592457
349,106.447,4600,1269,1117,4896,5099.0,39.96529147340824,21.490771515924568
350,82.04,2807,328,2811,3103,5099.0,39.9348967643988,21.48994018266701
351,50.172,2833,120,2603,3130,5099.0,39.935939982140596,21.48994018266701
352,89.306,2660,148,2384,2956,5099.0,39.93698319988237,21.489940182667006
353,93.208,2728,216,2453,3025,5099.0,39.93802641762415,21.48994018266701
354,44.868,2576,144,2263,2872,5099.0,39.93906963536594,21.489940182667006
355,73.523,2431,0,2119,2728,5099.0,39.940112853107735,21.489940182667006
356,94.89,2406,184,1795,2703,5099.0,39.94115607084951,21.48994018266701
357,101.186,2439,151,1762,2736,5099.0,39.942199288591304,21.489940182667006
358,98.318,2592,223,1598,2888,5099.0,39.94324250633308,21.489940182667006
359,77.275,2670,432,1463,2967,5099.0,39.94428572407487,21.489940182667006
360,45.278,2928,750,921,3225,5099.0,39.94950181278379,21.489940182667006
361,76.843,2993,686,857,3289,5099.0,39.95054503052557,21.489940182667006
362,126.218,3193,660,665,3490,5099.0,39.951588248267356,21.48994018266701
363,95.537,3222,616,628,3518,5099.0,39.95263146600915,21.48994018266701
364,89.155,3332,624,559,3629,5099.0,39.95367468375093,21.489940182667006
