,POP_2015,active_living,education,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
346,13.216,748,876,1687,813,940,8312.0,81.35920052040547,23.290813600730893
347,13.768,872,1000,1810,689,816,8312.0,81.36025214161286,23.290813600730893
348,95.595,1281,1366,2176,359,867,8312.0,81.36551024764981,23.290813600730893
349,62.259,1310,1394,2204,331,839,8312.0,81.3665618688572,23.290813600730896
350,91.849,1444,1529,2339,409,704,8312.0,81.3676134900646,23.290813600730893
351,57.011,1514,1598,2409,479,774,8312.0,81.368665111272,23.290813600730893
352,15.061,1415,1725,2133,1442,2095,8312.0,81.34941947582166,23.289978163289348
353,42.559,1415,1725,2133,1442,2095,8312.0,81.35047109293821,23.289978163289344
354,87.304,1089,1276,2086,1325,1452,8312.0,81.35467756140437,23.289978163289348
355,55.965,1089,1276,2086,1325,1452,8312.0,81.35572917852092,23.289978163289344
356,78.709,894,1081,1891,1130,1256,8312.0,81.35783241275401,23.289978163289348
357,13.464,872,1000,1810,689,816,8312.0,81.35888402987054,23.289978163289348
358,4.241,872,1000,1810,689,816,8312.0,81.3599356469871,23.289978163289348
359,36.283,1271,1399,2209,111,650,8312.0,81.36519373256981,23.289978163289348
360,108.431,1444,1529,2339,409,704,8312.0,81.36729696680288,23.289978163289344
361,57.353,1514,1598,2409,479,774,8312.0,81.36834858391943,23.289978163289344
362,64.713,1708,1792,2602,670,1007,8312.0,81.37045181815252,23.28997816328934
363,39.896,1708,1792,2602,670,1007,8312.0,81.37150343526906,23.289978163289344
364,1.141,1415,1725,2133,1442,2095,8312.0,81.34910303690395,23.28914272784168
365,59.122,1220,1407,2218,1457,1583,8312.0,81.35541271505926,23.289142727841682
366,64.884,894,1081,1891,1130,1256,8312.0,81.35751594111105,23.289142727841686
367,35.903,1218,1346,2156,1,540,8312.0,81.36487723229223,23.28914272784168
368,54.577,1461,1589,2400,301,496,8312.0,81.36698045834402,23.289142727841682
369,10.003,1708,1792,2602,670,1007,8312.0,81.37013529742165,23.289142727841682
370,28.562,1708,1792,2602,670,1007,8312.0,81.37118691044756,23.289142727841682
371,47.103,1355,1484,2294,206,332,8312.0,81.36350913788128,23.288307294387813
372,2.89,1461,1589,2400,301,496,8312.0,81.36666396468755,23.288307294387813
373,55.946,1635,1763,2573,456,323,8312.0,81.36771557362296,23.288307294387813
374,92.096,1635,1763,2573,456,323,8312.0,81.36876718255836,23.288307294387813
375,79.507,1728,1915,2635,1943,2091,8312.0,81.35267662284609,23.287471862927642
376,75.476,1355,1484,2294,206,332,8312.0,81.36319267129753,23.28747186292764
377,56.06,1355,1484,2294,206,332,8312.0,81.36424427614267,23.287471862927642
378,22.915,1563,1692,2502,343,210,8312.0,81.36739909067812,23.287471862927646
379,93.332,1635,1763,2573,456,323,8312.0,81.36845069552326,23.287471862927642
380,74.658,1920,2004,2815,754,620,8312.0,81.37055390521355,23.287471862927646
381,84.356,1920,2004,2815,754,620,8312.0,81.37160551005871,23.28747186292765
382,34.629,1728,1915,2635,1943,2091,8312.0,81.35236021196404,23.286636433461094
383,67.584,1591,1778,2588,1827,1954,8312.0,81.35341181271912,23.286636433461094
384,79.279,1508,1695,2506,1744,1871,8312.0,81.35446341347418,23.286636433461094
385,65.454,1481,1668,2478,1717,1844,8312.0,81.35551501422924,23.286636433461094
386,71.634,1388,1575,2385,1624,1751,8312.0,81.35656661498427,23.286636433461094
387,65.017,1223,1410,2220,1459,1586,8312.0,81.35761821573936,23.286636433461094
388,11.809,1223,1410,2220,1459,1586,8312.0,81.35866981649443,23.286636433461094
389,22.04,1563,1692,2502,343,210,8312.0,81.36708262253491,23.28663643346109
390,55.68,2147,2231,3042,982,849,8312.0,81.37234062631022,23.286636433461094
391,55.28,1748,1935,2745,1984,2111,8312.0,81.35309541254571,23.285801005988063
392,76.35,1481,1668,2478,1717,1844,8312.0,81.35519860587603,23.285801005988066
393,36.34,1388,1575,2385,1624,1751,8312.0,81.3562502025412,23.285801005988066
394,32.157,1312,1499,2309,1548,1675,8312.0,81.35730179920638,23.285801005988066
395,21.032,1295,1482,2292,1531,1658,8312.0,81.35835339587155,23.285801005988066
396,78.537,1688,1816,2627,538,0,8312.0,81.36571457252772,23.285801005988063
397,29.323,1688,1816,2627,538,0,8312.0,81.36676616919289,23.285801005988066
398,45.544,2147,2231,3042,982,849,8312.0,81.37202415251876,23.28580100598807
399,63.686,1748,1935,2745,1984,2111,8312.0,81.35277902717053,23.28496558050848
