,POP_2015,education,health_wellbeing,ID_HDC_G0,lng,lat
440,87.276,2011,413,6685.0,75.44222939511882,29.503239917271316
441,76.615,2091,494,6685.0,75.44331678014457,29.50323991727132
442,75.317,1763,825,6685.0,75.44440416517034,29.50323991727132
443,35.322,1720,782,6685.0,75.44549155019611,29.503239917271323
444,0.727,1870,844,6685.0,75.44766632024762,29.50323991727132
445,21.148,1934,846,6685.0,75.4487537052734,29.50323991727132
446,12.599,1916,828,6685.0,75.44984109029917,29.50323991727132
447,49.704,2048,829,6685.0,75.45092847532494,29.503239917271323
448,78.415,2153,788,6685.0,75.4520158603507,29.50323991727132
449,85.511,2137,674,6685.0,75.45310324537645,29.503239917271316
450,89.439,2206,491,6685.0,75.45419063040222,29.50323991727132
451,100.412,2245,529,6685.0,75.455278015428,29.503239917271316
452,82.274,2374,588,6685.0,75.45636540045376,29.50323991727132
453,114.828,2433,531,6685.0,75.45745278547955,29.50323991727132
454,106.175,2488,463,6685.0,75.4585401705053,29.503239917271316
455,87.501,2456,431,6685.0,75.45962755553106,29.50323991727132
456,93.627,2546,521,6685.0,75.46071494055683,29.503239917271316
457,104.444,2627,602,6685.0,75.46180232558258,29.50323991727132
458,51.313,2023,6,6685.0,75.43857238667866,29.50238722827783
459,37.015,2023,6,6685.0,75.43965976601295,29.50238722827783
460,10.352,2063,205,6685.0,75.44074714534726,29.50238722827783
461,33.206,2099,378,6685.0,75.44183452468157,29.50238722827783
462,81.807,2128,531,6685.0,75.44292190401588,29.50238722827783
463,70.437,2210,613,6685.0,75.4440092833502,29.50238722827783
464,12.184,2120,901,6685.0,75.45053355935605,29.502387228277833
465,78.017,2221,848,6685.0,75.45162093869034,29.50238722827783
466,76.806,2273,797,6685.0,75.45270831802465,29.50238722827783
467,78.034,2378,688,6685.0,75.45379569735897,29.50238722827783
468,60.728,2302,587,6685.0,75.45488307669329,29.50238722827783
469,67.183,2463,683,6685.0,75.45597045602759,29.50238722827783
470,72.375,2494,609,6685.0,75.45705783536191,29.502387228277836
471,91.568,2557,532,6685.0,75.4581452146962,29.50238722827783
472,81.34,2553,528,6685.0,75.45923259403052,29.50238722827783
473,67.062,2579,554,6685.0,75.46031997336482,29.50238722827783
474,64.726,2052,193,6685.0,75.43926492417084,29.50153454200166
475,13.689,2052,193,6685.0,75.44035229781393,29.50153454200166
476,11.187,2191,333,6685.0,75.44143967145703,29.50153454200166
477,43.837,2354,785,6685.0,75.45231340788803,29.50153454200166
478,93.524,2354,785,6685.0,75.45340078153113,29.501534542001664
479,49.981,2316,294,6685.0,75.43669536363595,29.500681858442714
480,48.389,2316,294,6685.0,75.4377827315881,29.50068185844272
481,1.385,2316,294,6685.0,75.43738792985904,29.499829177600876
