,POP_2015,community_space,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
340,61.294,142,113,198,1880,2705,5169.0,39.474125910754346,15.610183048270772
341,201.959,149,150,264,1945,2770,5169.0,39.475147114648095,15.610183048270772
342,344.921,128,200,417,2085,2910,5169.0,39.47616831854184,15.610183048270772
343,222.559,387,391,547,2228,3053,5169.0,39.47718952243557,15.610183048270772
344,200.382,348,533,679,2361,3186,5169.0,39.47821072632933,15.610183048270772
345,88.322,430,494,827,2467,3292,5169.0,39.47923193022307,15.610183048270772
346,468.69,310,262,505,1863,555,5169.0,39.449519454148124,15.60936257063682
347,355.849,303,164,387,1765,454,5169.0,39.45054065551632,15.60936257063682
348,566.045,193,46,260,1658,345,5169.0,39.451561856884524,15.60936257063682
349,816.959,60,72,203,1601,288,5169.0,39.45258305825271,15.60936257063682
350,383.355,55,122,171,1569,256,5169.0,39.45360425962091,15.609362570636819
351,153.992,330,623,227,1266,2091,5169.0,39.46687987740748,15.60936257063682
352,294.122,239,509,136,1174,2000,5169.0,39.467901078775675,15.60936257063682
353,17.76,298,416,208,1246,2071,5169.0,39.46892228014388,15.60936257063682
354,7.364,359,328,292,1330,2156,5169.0,39.46994348151207,15.609362570636822
355,0.0,295,142,166,1514,2339,5169.0,39.47096468288026,15.609362570636819
356,55.446,235,78,102,1578,2403,5169.0,39.47198588424847,15.609362570636819
357,457.536,174,62,37,1718,2543,5169.0,39.473007085616665,15.60936257063682
358,561.93,115,43,182,1841,2666,5169.0,39.47402828698486,15.60936257063682
359,442.267,54,63,257,1916,2741,5169.0,39.47504948835306,15.60936257063682
360,439.776,124,148,422,2078,2903,5169.0,39.476070689721254,15.609362570636819
361,379.231,259,230,563,2204,3029,5169.0,39.47709189108946,15.60936257063682
362,236.125,358,328,661,2302,3127,5169.0,39.47811309245765,15.609362570636817
363,113.997,434,492,825,2466,3291,5169.0,39.47913429382585,15.609362570636819
364,652.787,166,296,438,1796,489,5169.0,39.4494218967946,15.608542094256316
365,507.567,300,162,359,1717,410,5169.0,39.450443095637404,15.608542094256316
366,339.822,357,61,297,1655,347,5169.0,39.451464294480196,15.608542094256316
367,361.805,107,46,108,1506,193,5169.0,39.452485493323,15.608542094256318
368,327.477,214,82,1,1396,83,5169.0,39.4535066921658,15.608542094256315
369,5.198,5000,5000,5000,5000,5000,5169.0,39.46576107827941,15.608542094256315
370,227.631,5000,5000,5000,5000,5000,5169.0,39.46678227712221,15.608542094256318
371,251.997,137,562,56,1094,1919,5169.0,39.467803475965,15.608542094256316
372,360.397,259,415,237,1257,2100,5169.0,39.46882467480781,15.608542094256316
373,238.568,348,504,331,1346,2192,5169.0,39.469845873650605,15.608542094256316
374,1.408,288,136,169,1522,2348,5169.0,39.4708670724934,15.608542094256318
375,192.327,224,79,123,1588,2415,5169.0,39.47188827133621,15.608542094256316
376,562.688,133,54,90,1713,2538,5169.0,39.47290947017902,15.608542094256315
377,446.49,94,121,196,1834,2659,5169.0,39.4739306690218,15.608542094256316
378,563.554,105,68,295,1918,2743,5169.0,39.4749518678646,15.608542094256315
379,372.851,122,80,426,2053,2878,5169.0,39.47597306670741,15.608542094256318
380,396.242,263,264,597,2235,3060,5169.0,39.47699426555021,15.608542094256315
381,151.433,313,307,640,2280,3106,5169.0,39.47801546439301,15.608542094256316
382,349.785,107,338,457,1821,517,5169.0,39.449324345243774,15.607721619129189
383,416.168,256,224,365,1714,409,5169.0,39.45034554156133,15.607721619129187
384,332.675,335,101,240,1586,280,5169.0,39.451366737878885,15.607721619129189
385,253.729,372,59,159,1501,196,5169.0,39.45238793419644,15.607721619129189
386,62.268,254,112,42,1376,67,5169.0,39.45340913051399,15.60772161912919
387,127.46,297,153,84,1316,0,5169.0,39.45443032683154,15.607721619129189
388,4.657,440,296,227,1448,142,5169.0,39.455451523149094,15.607721619129189
389,93.023,5000,5000,5000,5000,5000,5169.0,39.46566348632463,15.60772161912919
390,554.241,43,677,0,978,1803,5169.0,39.46668468264219,15.607721619129189
391,557.815,59,603,43,1078,1906,5169.0,39.46770587895975,15.607721619129189
392,839.159,121,544,105,1117,1963,5169.0,39.468727075277286,15.607721619129189
393,160.381,429,585,412,1427,2273,5169.0,39.469748271594845,15.607721619129189
394,97.355,210,62,215,1673,2500,5169.0,39.47179066422995,15.607721619129189
395,475.729,92,89,240,1792,2619,5169.0,39.4728118605475,15.607721619129187
396,416.385,67,150,245,1858,2683,5169.0,39.473833056865054,15.607721619129189
397,410.753,87,138,315,1928,2754,5169.0,39.47485425318261,15.607721619129189
398,307.226,57,123,431,2043,2869,5169.0,39.475875449500165,15.607721619129187
399,272.139,285,303,641,2272,3097,5169.0,39.47689664581772,15.607721619129189
400,48.529,304,323,661,2291,3117,5169.0,39.47791784213528,15.60772161912919
401,432.845,42,414,480,1900,595,5169.0,39.44922679949554,15.606901145255357
402,329.209,212,272,366,1773,468,5169.0,39.450247993288,15.606901145255359
403,196.443,329,142,285,1607,302,5169.0,39.45126918708045,15.606901145255357
404,432.737,358,55,215,1557,252,5169.0,39.4522903808729,15.606901145255357
405,174.134,448,0,235,1162,142,5169.0,39.454332768457824,15.606901145255359
406,6.064,444,148,231,1305,142,5169.0,39.45535396225028,15.606901145255357
407,26.965,215,714,179,799,1624,5169.0,39.465565900174845,15.60690114525536
408,277.277,121,751,110,899,1724,5169.0,39.4665870939673,15.606901145255355
409,617.592,58,689,250,972,1818,5169.0,39.46760828775976,15.606901145255359
410,4.332,164,0,277,1735,2562,5169.0,39.47169306292959,15.606901145255357
411,251.888,162,0,359,1842,2669,5169.0,39.47271425672204,15.606901145255359
412,428.513,130,126,323,1900,2727,5169.0,39.473735450514496,15.606901145255355
413,428.622,141,215,424,2037,2862,5169.0,39.47475664430695,15.606901145255357
414,512.765,100,167,484,2097,2922,5169.0,39.47577783809941,15.606901145255359
415,228.605,180,237,564,2177,3002,5169.0,39.47679903189187,15.606901145255359
416,455.911,143,380,447,1882,577,5169.0,39.44912925954977,15.606080672634759
417,395.701,186,260,293,1737,432,5169.0,39.450150450817276,15.60608067263476
418,666.324,371,378,297,1598,293,5169.0,39.45117164208477,15.606080672634759
419,273.005,526,533,452,1753,448,5169.0,39.452192833352285,15.60608067263476
420,21.533,237,612,280,698,1523,5169.0,39.46546831982992,15.606080672634755
421,455.201,155,688,202,821,1650,5169.0,39.466489511097436,15.606080672634759
422,410.429,5000,5000,5000,5000,5000,5169.0,39.46751070236495,15.60608067263476
423,579.04,105,754,414,1020,1865,5169.0,39.468531893632445,15.606080672634759
424,0.0,186,23,383,1866,2693,5169.0,39.4726166587025,15.60608067263476
425,167.853,229,135,426,1978,2805,5169.0,39.47363784997001,15.60608067263476
426,229.255,228,222,508,2065,2892,5169.0,39.47465904123752,15.60608067263476
427,85.551,228,222,525,2065,2892,5169.0,39.47568023250502,15.60608067263476
428,220.05,480,526,0,1977,672,5169.0,39.449031725406314,15.605260201267317
429,465.549,345,391,352,1842,537,5169.0,39.45005291414903,15.605260201267319
430,460.027,316,362,323,1813,508,5169.0,39.45107410289175,15.60526020126732
431,372.418,498,523,462,1788,484,5169.0,39.45209529163445,15.605260201267317
432,278.42,534,540,460,1761,456,5169.0,39.453116480377176,15.605260201267319
433,181.823,275,576,318,660,1485,5169.0,39.46537074528974,15.60526020126732
434,683.326,135,567,323,779,1624,5169.0,39.46639193403245,15.605260201267319
435,406.855,2646,2852,2786,2985,3407,5169.0,39.46741312277517,15.605260201267317
436,676.503,111,754,419,1020,1865,5169.0,39.46843431151788,15.605260201267319
437,529.767,581,627,101,2078,773,5169.0,39.448934197065086,15.60443973115296
438,526.843,671,716,190,2168,863,5169.0,39.44995538328316,15.604439731152963
439,461.651,418,464,425,1915,610,5169.0,39.45097656950122,15.60443973115296
440,369.602,427,472,433,1923,618,5169.0,39.4519977557193,15.604439731152963
441,7.256,334,528,623,611,1436,5169.0,39.46323080411805,15.604439731152963
442,69.524,279,473,568,556,1381,5169.0,39.4642519903361,15.60443973115296
443,505.618,245,440,455,563,1395,5169.0,39.46527317655418,15.60443973115296
444,564.204,246,471,489,737,1583,5169.0,39.466294362772246,15.604439731152963
445,464.683,226,603,471,869,1714,5169.0,39.467315548990314,15.604439731152963
446,279.07,341,718,586,984,1829,5169.0,39.46833673520838,15.60443973115296
447,700.761,600,645,119,2096,791,5169.0,39.448836674525964,15.603619262291609
448,380.54,671,716,190,2168,863,5169.0,39.44985785821953,15.603619262291609
449,0.325,278,407,761,252,1052,5169.0,39.46211206254239,15.603619262291609
450,35.845,271,407,715,298,1088,5169.0,39.46313324623597,15.603619262291613
451,230.23,123,304,594,387,1212,5169.0,39.46415442992953,15.603619262291609
452,561.713,143,338,552,564,1410,5169.0,39.4651756136231,15.603619262291613
453,556.948,215,410,624,676,1522,5169.0,39.466196797316684,15.603619262291609
454,179.008,239,433,674,699,1545,5169.0,39.46721798101024,15.603619262291609
455,226.331,341,718,586,984,1829,5169.0,39.46823916470382,15.603619262291609
456,48.19,372,478,890,91,1213,5169.0,39.462014512988745,15.602798794683201
457,472.372,357,486,840,160,1144,5169.0,39.463035694157966,15.6027987946832
458,271.164,155,286,677,399,1244,5169.0,39.46405687532719,15.6027987946832
459,448.331,8,203,695,469,1326,5169.0,39.465078056496424,15.602798794683197
460,484.068,207,402,668,668,1514,5169.0,39.46609923766565,15.6027987946832
461,514.281,336,530,771,796,1642,5169.0,39.46712041883487,15.6027987946832
462,67.466,353,548,788,814,1660,5169.0,39.46814160000411,15.6027987946832
463,302.678,429,535,947,33,1271,5169.0,39.46191696923889,15.60197832832766
464,404.473,321,427,839,140,1219,5169.0,39.46293814788393,15.601978328327657
465,423.532,156,38,851,527,1421,5169.0,39.46395932652895,15.60197832832766
466,442.267,44,150,740,416,1309,5169.0,39.46498050517398,15.60197832832766
467,114.79,201,396,871,662,1528,5169.0,39.466001683819016,15.60197832832766
468,535.615,246,441,860,707,1573,5169.0,39.46702286246405,15.60197832832766
469,33.571,353,548,788,814,1660,5169.0,39.46804404110908,15.601978328327657
470,620.733,460,566,978,0,1304,5169.0,39.461819431292724,15.601157863224907
471,482.443,359,465,885,101,1364,5169.0,39.4628406074137,15.601157863224907
472,405.447,183,53,879,555,1448,5169.0,39.463861783534696,15.601157863224907
473,531.175,194,0,890,566,1459,5169.0,39.464882959655675,15.601157863224907
474,345.67,211,68,907,583,1476,5169.0,39.4637642463443,15.600337399374876
