,POP_2015,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
794,10.25,3588,1342,3315,6516.0,70.85770542005955,22.814100575264117
795,39.045,3678,1432,3405,6516.0,70.85875473634432,22.81410057526412
796,58.471,1855,1293,1507,6516.0,70.81546399541011,22.81326626200205
797,69.736,1814,1252,1466,6516.0,70.81651330771233,22.81326626200205
798,7.529,1671,1109,1323,6516.0,70.81756262001454,22.813266262002045
799,25.94,1581,1018,1232,6516.0,70.81861193231676,22.81326626200205
800,44.965,1529,923,1137,6516.0,70.81966124461896,22.81326626200205
801,50.233,1213,621,1137,6516.0,70.82071055692117,22.813266262002045
802,67.686,1213,621,1137,6516.0,70.82175986922337,22.81326626200205
803,96.539,1054,462,1088,6516.0,70.82280918152559,22.813266262002045
804,87.381,884,298,952,6516.0,70.82385849382779,22.813266262002042
805,75.139,814,242,974,6516.0,70.82490780613001,22.81326626200205
806,89.757,706,167,989,6516.0,70.82595711843221,22.813266262002045
807,87.439,588,123,961,6516.0,70.82700643073443,22.81326626200205
808,74.986,487,129,995,6516.0,70.82805574303663,22.81326626200205
809,69.641,289,40,1020,6516.0,70.82910505533884,22.81326626200205
810,83.549,273,73,1144,6516.0,70.83015436764106,22.81326626200205
811,81.576,373,58,1265,6516.0,70.83120367994327,22.81326626200205
812,77.227,463,135,1289,6516.0,70.83225299224547,22.813266262002045
813,84.048,608,227,1447,6516.0,70.83330230454767,22.813266262002042
814,88.397,694,141,1361,6516.0,70.8343516168499,22.81326626200205
815,68.223,867,309,1395,6516.0,70.8354009291521,22.813266262002045
816,97.842,1034,406,1416,6516.0,70.83645024145432,22.81326626200205
817,83.377,1145,516,1492,6516.0,70.83749955375653,22.81326626200205
818,101.213,1297,631,1629,6516.0,70.83854886605873,22.81326626200205
819,93.359,1422,634,1691,6516.0,70.83959817836093,22.81326626200205
820,51.67,1517,647,1737,6516.0,70.84064749066317,22.81326626200205
821,18.679,2852,736,2779,6516.0,70.84904198908082,22.81326626200205
822,30.558,2863,748,2790,6516.0,70.85009130138305,22.81326626200205
823,2.127,2928,812,2855,6516.0,70.85114061368527,22.81326626200205
824,3.18,5000,5000,296,6516.0,70.85218992598746,22.81326626200205
825,15.173,5000,5000,246,6516.0,70.85323923828967,22.813266262002045
826,3.64,3320,1205,3048,6516.0,70.8553378628941,22.81326626200205
827,0.019,3320,1205,3048,6516.0,70.8563871751963,22.81326626200205
828,47.149,1931,1369,1436,6516.0,70.81519523483792,22.812431950683706
829,42.627,1850,1288,1502,6516.0,70.81624454315775,22.81243195068371
830,87.554,1437,640,913,6516.0,70.82044177643711,22.81243195068371
831,75.58,1338,580,1002,6516.0,70.82149108475691,22.812431950683706
832,39.83,1010,418,1043,6516.0,70.82254039307676,22.812431950683703
833,65.579,878,185,811,6516.0,70.82358970139661,22.812431950683703
834,90.523,834,157,828,6516.0,70.82463900971644,22.812431950683703
835,101.597,709,32,818,6516.0,70.82568831803628,22.812431950683703
836,73.453,613,29,850,6516.0,70.82673762635613,22.812431950683706
837,79.047,490,0,856,6516.0,70.82778693467594,22.812431950683706
838,77.706,388,48,917,6516.0,70.82883624299576,22.812431950683706
839,77.131,394,146,1117,6516.0,70.82988555131561,22.812431950683703
840,85.983,428,144,1193,6516.0,70.83093485963545,22.812431950683706
841,63.912,578,262,1410,6516.0,70.83198416795528,22.812431950683703
842,70.33,540,224,1409,6516.0,70.83303347627512,22.81243195068371
843,86.615,670,323,1543,6516.0,70.83408278459495,22.81243195068371
844,45.041,769,261,1478,6516.0,70.83513209291479,22.812431950683703
845,39.16,1008,449,1517,6516.0,70.83618140123461,22.81243195068371
846,76.269,1027,469,1517,6516.0,70.83723070955446,22.812431950683706
847,103.991,1313,732,1704,6516.0,70.8382800178743,22.812431950683706
848,82.764,1384,723,1744,6516.0,70.83932932619412,22.812431950683706
849,63.184,1509,669,1759,6516.0,70.84037863451397,22.81243195068371
850,23.22,2936,821,2863,6516.0,70.84877310107264,22.812431950683706
851,64.257,2987,871,2914,6516.0,70.84982240939246,22.812431950683706
852,0.345,2987,871,2914,6516.0,70.85087171771231,22.812431950683703
853,1.858,5000,5000,296,6516.0,70.85192102603214,22.812431950683703
854,67.437,5000,5000,339,6516.0,70.85297033435198,22.812431950683706
855,28.412,5000,5000,376,6516.0,70.8540196426718,22.81243195068371
856,18.239,5000,5000,288,6516.0,70.85611825931149,22.812431950683706
857,35.342,4049,1804,3776,6516.0,70.86136480091065,22.812431950683703
858,33.454,4049,1804,3776,6516.0,70.8624141092305,22.81243195068371
859,6.437,2089,1390,1278,6516.0,70.81492648695166,22.811597641309014
860,99.489,2058,1427,1319,6516.0,70.81597579128932,22.81159764130901
861,73.108,2027,1464,1359,6516.0,70.81702509562696,22.81159764130901
862,60.923,1380,562,771,6516.0,70.82017300863993,22.81159764130901
863,88.626,1303,485,847,6516.0,70.82122231297755,22.81159764130901
864,84.009,1226,408,852,6516.0,70.8222716173152,22.811597641309014
865,80.063,1084,267,892,6516.0,70.82332092165284,22.81159764130901
866,74.756,946,100,726,6516.0,70.82437022599049,22.811597641309014
867,64.966,743,66,817,6516.0,70.82541953032815,22.81159764130901
868,71.25,645,31,850,6516.0,70.82646883466579,22.81159764130901
869,74.66,526,0,758,6516.0,70.82751813900346,22.81159764130901
870,87.554,599,79,831,6516.0,70.82856744334109,22.81159764130901
871,65.713,517,188,1034,6516.0,70.82961674767874,22.81159764130901
872,77.821,541,221,1153,6516.0,70.83066605201638,22.811597641309014
873,78.99,552,236,1266,6516.0,70.83171535635402,22.81159764130901
874,60.234,653,338,1340,6516.0,70.8327646606917,22.811597641309014
875,84.239,703,381,1592,6516.0,70.83381396502932,22.81159764130901
876,82.745,804,422,1639,6516.0,70.83486326936696,22.81159764130901
877,16.974,1043,608,1735,6516.0,70.83591257370462,22.811597641309014
878,35.098,1134,576,1609,6516.0,70.83696187804226,22.81159764130901
879,74.507,1243,685,1687,6516.0,70.8380111823799,22.811597641309014
880,76.844,1280,721,1735,6516.0,70.83906048671756,22.81159764130901
881,47.781,1446,781,1868,6516.0,70.8401097910552,22.81159764130901
882,0.0,1457,781,1872,6516.0,70.84115909539284,22.81159764130901
883,17.99,2981,866,2908,6516.0,70.84850422575639,22.81159764130901
884,20.155,2981,866,2908,6516.0,70.84955353009401,22.81159764130901
885,11.227,2987,871,2914,6516.0,70.85060283443168,22.811597641309014
886,0.038,5000,5000,367,6516.0,70.85165213876931,22.81159764130901
887,41.574,5000,5000,410,6516.0,70.85270144310697,22.811597641309014
888,22.683,5000,5000,447,6516.0,70.85375074744461,22.811597641309014
889,42.991,5000,5000,375,6516.0,70.85584935611992,22.811597641309014
890,56.824,5000,5000,399,6516.0,70.85689866045755,22.811597641309014
891,65.483,4049,1804,3776,6516.0,70.86109587780815,22.811597641309014
892,60.254,4049,1804,3776,6516.0,70.86214518214578,22.81159764130901
893,0.057,2089,1390,1278,6516.0,70.81465775175096,22.81076333387788
894,61.364,2089,1390,1278,6516.0,70.8157070521066,22.810763333877876
895,83.454,2027,1464,1359,6516.0,70.81675635246226,22.810763333877876
896,99.413,1423,605,678,6516.0,70.8199042535292,22.81076333387788
897,84.756,1318,500,761,6516.0,70.82095355388483,22.810763333877876
898,93.684,1226,408,852,6516.0,70.8220028542405,22.81076333387788
899,77.361,1141,266,875,6516.0,70.82305215459614,22.810763333877883
900,105.064,1036,161,787,6516.0,70.82410145495179,22.810763333877876
901,83.588,911,36,625,6516.0,70.82515075530743,22.81076333387788
902,69.257,699,62,585,6516.0,70.82620005566307,22.810763333877876
903,70.656,632,38,727,6516.0,70.82724935601871,22.810763333877876
904,90.312,657,141,839,6516.0,70.82829865637439,22.810763333877876
905,85.676,604,145,936,6516.0,70.82934795673003,22.81076333387788
906,88.033,655,197,1119,6516.0,70.83039725708569,22.81076333387788
907,81.116,683,269,1183,6516.0,70.83144655744132,22.810763333877876
908,76.288,765,413,1325,6516.0,70.83249585779696,22.81076333387788
909,64.449,830,515,1425,6516.0,70.83354515815263,22.81076333387788
910,63.357,1015,687,1622,6516.0,70.83459445850826,22.81076333387788
911,82.802,1045,610,1735,6516.0,70.8356437588639,22.810763333877876
912,43.604,1006,570,1738,6516.0,70.83669305921957,22.81076333387788
913,77.38,1329,796,1846,6516.0,70.83774235957522,22.81076333387788
914,86.27,1349,815,1852,6516.0,70.83879165993085,22.810763333877876
915,62.303,1472,943,2012,6516.0,70.83984096028651,22.81076333387788
916,0.709,5000,5000,582,6516.0,70.85138326419863,22.81076333387788
917,16.208,5000,5000,562,6516.0,70.85243256455428,22.810763333877876
918,37.972,5000,5000,447,6516.0,70.85348186490991,22.81076333387788
919,55.253,5000,5000,389,6516.0,70.85662976597685,22.810763333877876
920,86.672,1468,632,611,6516.0,70.81963551110458,22.809929028390215
921,72.495,1490,636,589,6516.0,70.82068480747841,22.809929028390215
922,77.744,1216,302,816,6516.0,70.82173410385226,22.809929028390222
923,101.75,1216,273,787,6516.0,70.82278340022609,22.809929028390215
924,71.576,961,0,550,6516.0,70.82383269659992,22.809929028390215
925,89.623,876,0,466,6516.0,70.82488199297377,22.80992902839022
926,43.7,807,67,477,6516.0,70.8259312893476,22.809929028390215
927,79.641,796,51,674,6516.0,70.82698058572144,22.809929028390215
928,81.557,781,138,790,6516.0,70.82802988209528,22.809929028390215
929,109.394,727,170,927,6516.0,70.82907917846913,22.809929028390215
930,60.732,770,83,1069,6516.0,70.83012847484294,22.809929028390215
931,99.642,841,198,1175,6516.0,70.83117777121677,22.809929028390215
932,80.024,839,338,1274,6516.0,70.83222706759061,22.809929028390215
933,77.687,890,462,1392,6516.0,70.83327636396444,22.809929028390215
934,73.051,973,633,1568,6516.0,70.8343256603383,22.809929028390215
935,62.993,1065,690,1631,6516.0,70.83537495671212,22.809929028390215
936,59.046,1161,726,1808,6516.0,70.83642425308597,22.809929028390215
937,39.811,1232,703,1779,6516.0,70.8374735494598,22.809929028390215
938,63.395,1336,807,1883,6516.0,70.83852284583365,22.809929028390215
939,72.227,1410,881,1954,6516.0,70.83957214220744,22.809929028390215
940,24.025,5000,5000,582,6516.0,70.85111440231965,22.809929028390215
941,20.499,5000,5000,582,6516.0,70.85216369869349,22.809929028390215
942,19.618,5000,5000,1092,6516.0,70.85636088418886,22.809929028390215
943,48.777,5000,5000,1055,6516.0,70.85741018056268,22.80992902839021
944,47.877,4175,2059,3902,6516.0,70.86055806968416,22.80992902839021
945,52.647,4206,2090,3933,6516.0,70.86160736605801,22.80992902839022
946,72.936,2763,0,1631,6516.0,70.80992314983575,22.80909472484594
947,77.687,2763,0,1631,6516.0,70.81097244222798,22.809094724845938
948,103.857,1664,703,607,6516.0,70.81831748897346,22.809094724845938
949,99.834,1575,613,518,6516.0,70.81936678136566,22.809094724845934
950,82.247,1525,564,517,6516.0,70.82041607375788,22.809094724845938
951,71.25,1139,178,692,6516.0,70.82251465854232,22.809094724845938
952,67.131,1080,118,651,6516.0,70.82356395093453,22.809094724845938
953,65.196,940,50,458,6516.0,70.82461324332674,22.809094724845934
954,47.666,989,170,435,6516.0,70.82566253571893,22.809094724845938
955,68.472,933,146,642,6516.0,70.82671182811117,22.80909472484594
956,91.615,837,168,787,6516.0,70.82776112050337,22.809094724845934
957,104.068,894,190,862,6516.0,70.82881041289559,22.809094724845938
958,73.817,858,48,1010,6516.0,70.82985970528779,22.809094724845934
959,89.603,904,137,1139,6516.0,70.83090899768,22.809094724845938
960,70.177,977,298,1286,6516.0,70.83195829007221,22.809094724845934
961,75.886,1027,374,1362,6516.0,70.83300758246443,22.809094724845938
962,68.798,1042,526,1470,6516.0,70.83405687485663,22.809094724845934
963,79.603,1139,630,1621,6516.0,70.83510616724887,22.809094724845934
964,64.046,1214,763,1762,6516.0,70.83615545964109,22.80909472484594
965,40.539,1286,777,1775,6516.0,70.83720475203329,22.809094724845934
966,46.785,1333,804,1880,6516.0,70.83825404442548,22.809094724845938
967,40.175,5000,5000,764,6516.0,70.85084555313205,22.809094724845934
968,43.068,5000,5000,727,6516.0,70.85189484552426,22.809094724845938
969,35.826,5000,5000,1119,6516.0,70.8560920150931,22.809094724845938
970,70.445,5000,5000,1005,6516.0,70.85714130748532,22.809094724845938
971,40.577,5000,5000,952,6516.0,70.85819059987753,22.80909472484594
972,40.501,5000,5000,765,6516.0,70.85923989226973,22.809094724845934
973,24.331,4064,1949,3791,6516.0,70.86028918466192,22.809094724845938
974,82.304,4196,2081,3924,6516.0,70.86133847705415,22.809094724845938
975,61.901,2763,0,1631,6516.0,70.8096544686151,22.808260423244953
976,40.673,2763,0,1631,6516.0,70.81070375702589,22.80826042324496
977,69.717,2313,883,1181,6516.0,70.81280233384742,22.808260423244956
978,46.612,2313,883,1181,6516.0,70.8138516222582,22.80826042324496
979,85.427,2103,922,971,6516.0,70.81490091066897,22.808260423244953
980,81.461,2082,1013,950,6516.0,70.81595019907978,22.80826042324496
981,74.507,1933,920,801,6516.0,70.81699948749053,22.80826042324496
982,59.218,1664,703,607,6516.0,70.81804877590132,22.80826042324496
983,91.021,1596,635,539,6516.0,70.81909806431209,22.80826042324496
984,69.947,1450,488,426,6516.0,70.82014735272286,22.808260423244956
985,80.484,1372,411,364,6516.0,70.82119664113364,22.808260423244956
986,67.016,1112,0,173,6516.0,70.82329521795519,22.808260423244956
987,56.728,1112,0,173,6516.0,70.82434450636596,22.808260423244956
988,87.496,1040,221,486,6516.0,70.82539379477673,22.808260423244956
989,93.627,1124,306,570,6516.0,70.82644308318753,22.80826042324496
990,78.434,1012,239,710,6516.0,70.8274923715983,22.80826042324496
991,75.024,968,264,808,6516.0,70.82854166000908,22.80826042324496
992,78.147,952,143,925,6516.0,70.82959094841986,22.808260423244956
993,80.005,999,191,1065,6516.0,70.83064023683063,22.808260423244956
994,78.147,1064,264,1227,6516.0,70.8316895252414,22.80826042324496
995,101.52,1115,341,1305,6516.0,70.83273881365217,22.808260423244956
996,63.663,1134,417,1420,6516.0,70.83378810206295,22.80826042324496
997,84.086,1226,580,1550,6516.0,70.83483739047371,22.808260423244956
998,92.19,1279,676,1610,6516.0,70.83588667888452,22.80826042324496
999,42.053,1326,822,1777,6516.0,70.83693596729529,22.80826042324496
1000,29.676,1289,854,1830,6516.0,70.83798525570606,22.80826042324496
1001,35.73,5000,5000,845,6516.0,70.85057671663537,22.80826042324496
1002,41.612,5000,5000,821,6516.0,70.85162600504616,22.808260423244956
1003,11.208,5000,5000,1055,6516.0,70.85582315868925,22.80826042324496
1004,63.261,5000,5000,1021,6516.0,70.85687244710003,22.80826042324496
1005,64.372,5000,5000,909,6516.0,70.85792173551081,22.80826042324496
1006,60.789,5000,5000,792,6516.0,70.85897102392158,22.80826042324496
1007,8.027,4064,1949,3791,6516.0,70.86002031233235,22.808260423244956
1008,8.794,4064,1949,3791,6516.0,70.86106960074312,22.808260423244956
1009,23.929,2152,936,1021,6516.0,70.81358293779579,22.807426123587188
1010,95.313,2152,936,1021,6516.0,70.8146322222253,22.807426123587188
1011,99.604,1992,913,860,6516.0,70.81568150665485,22.807426123587188
1012,87.419,1963,951,831,6516.0,70.81673079108438,22.807426123587188
1013,78.319,1632,670,575,6516.0,70.81778007551391,22.807426123587184
1014,82.17,1556,594,498,6516.0,70.81882935994342,22.807426123587184
1015,77.285,1422,460,365,6516.0,70.81987864437298,22.807426123587188
1016,91.309,1431,425,305,6516.0,70.82092792880248,22.807426123587184
1017,86.826,1242,76,43,6516.0,70.82302649766154,22.807426123587188
1018,93.703,1376,58,177,6516.0,70.82407578209107,22.807426123587184
1019,89.948,1209,390,626,6516.0,70.82512506652061,22.807426123587188
1020,86.96,1212,398,653,6516.0,70.82617435095013,22.807426123587184
1021,71.978,1097,310,768,6516.0,70.82722363537967,22.807426123587188
1022,89.527,1074,296,854,6516.0,70.82827291980918,22.807426123587184
1023,39.888,1049,239,967,6516.0,70.82932220423871,22.807426123587184
1024,63.51,1369,559,1192,6516.0,70.83037148866823,22.807426123587188
1025,76.384,1138,338,1164,6516.0,70.83142077309778,22.807426123587184
1026,75.599,1232,456,1239,6516.0,70.8324700575273,22.807426123587188
1027,74.641,1280,532,1384,6516.0,70.83351934195682,22.807426123587188
1028,81.04,1332,632,1500,6516.0,70.83456862638636,22.807426123587188
1029,84.048,1346,743,1587,6516.0,70.83561791081587,22.807426123587184
1030,58.931,1438,841,1686,6516.0,70.83666719524541,22.807426123587184
1031,78.338,1601,998,1835,6516.0,70.83771647967494,22.807426123587188
1032,39.811,1553,1024,1906,6516.0,70.83876576410447,22.807426123587188
1033,50.942,5000,5000,978,6516.0,70.85030789282929,22.807426123587188
1034,31.19,5000,5000,923,6516.0,70.85135717725882,22.807426123587184
1035,0.747,5000,5000,987,6516.0,70.85660359940645,22.807426123587184
1036,54.467,5000,5000,1004,6516.0,70.85765288383598,22.807426123587188
1037,51.249,5000,5000,944,6516.0,70.85870216826551,22.807426123587184
1038,50.233,5000,5000,944,6516.0,70.85975145269504,22.807426123587188
1039,34.638,2468,295,1336,6516.0,70.81016642467158,22.80659182587254
1040,37.397,2468,295,1336,6516.0,70.81121570512005,22.80659182587254
1041,25.73,2096,666,964,6516.0,70.81331426601697,22.80659182587254
1042,75.541,2054,769,922,6516.0,70.81436354646544,22.80659182587254
1043,79.852,1960,803,828,6516.0,70.81541282691393,22.80659182587254
1044,86.672,1883,871,752,6516.0,70.81646210736238,22.80659182587254
1045,76.442,1778,766,647,6516.0,70.81751138781087,22.80659182587254
1046,68.127,1646,634,526,6516.0,70.81856066825932,22.80659182587254
1047,79.737,1556,594,498,6516.0,70.81960994870778,22.80659182587254
1048,72.284,1523,357,238,6516.0,70.82065922915626,22.806591825872545
1049,61.345,1476,311,191,6516.0,70.82170850960472,22.80659182587254
1050,93.224,1263,98,21,6516.0,70.8227577900532,22.80659182587254
1051,84.986,1371,53,172,6516.0,70.82380707050167,22.806591825872545
1052,94.393,1254,435,620,6516.0,70.82485635095011,22.80659182587254
1053,84.603,1210,391,608,6516.0,70.82590563139861,22.80659182587254
1054,87.075,1273,385,747,6516.0,70.82695491184707,22.80659182587254
1055,50.214,1137,326,879,6516.0,70.82800419229554,22.80659182587254
1056,57.283,1180,370,1003,6516.0,70.829053472744,22.806591825872545
1057,101.022,1292,482,1115,6516.0,70.83010275319248,22.80659182587254
1058,89.201,1402,592,1225,6516.0,70.83115203364093,22.80659182587254
1059,55.099,1276,521,1265,6516.0,70.8322013140894,22.806591825872545
1060,82.285,1319,565,1309,6516.0,70.83325059453787,22.80659182587254
1061,71.001,1386,660,1429,6516.0,70.83429987498634,22.80659182587254
1062,63.222,1413,810,1638,6516.0,70.83534915543481,22.80659182587254
1063,25.672,1418,815,1643,6516.0,70.83639843588328,22.806591825872545
1064,54.007,1601,998,1835,6516.0,70.83744771633175,22.80659182587254
1065,53.548,5000,5000,1004,6516.0,70.85003908171338,22.80659182587254
1066,33.968,5000,5000,1166,6516.0,70.8563347644042,22.80659182587254
1067,56.019,5000,5000,1071,6516.0,70.85738404485267,22.80659182587254
1068,55.387,5000,5000,986,6516.0,70.85843332530112,22.80659182587254
1069,44.39,5000,5000,944,6516.0,70.8594826057496,22.80659182587254
1070,19.235,2468,295,1336,6516.0,70.80989777751861,22.80575753010093
1071,11.667,2468,295,1336,6516.0,70.8109470539862,22.805757530100934
1072,107.689,2096,769,964,6516.0,70.81409488338898,22.805757530100934
1073,88.186,2096,769,964,6516.0,70.81514415985657,22.80575753010093
1074,78.185,1972,959,840,6516.0,70.81619343632418,22.80575753010093
1075,94.93,1863,801,681,6516.0,70.81724271279178,22.805757530100934
1076,77.802,1784,722,602,6516.0,70.81829198925936,22.805757530100934
1077,79.871,1707,541,421,6516.0,70.81934126572698,22.80575753010093
1078,73.53,1569,404,284,6516.0,70.82039054219457,22.805757530100934
1079,61.383,1398,232,112,6516.0,70.82143981866216,22.805757530100934
1080,84.373,1382,217,97,6516.0,70.82248909512977,22.80575753010093
1081,83.569,1446,132,178,6516.0,70.82353837159737,22.805757530100934
1082,101.462,1432,263,366,6516.0,70.82458764806495,22.80575753010093
1083,94.431,1346,383,486,6516.0,70.82563692453255,22.80575753010093
1084,88.454,1440,230,607,6516.0,70.82668620100014,22.80575753010093
1085,64.659,1207,341,869,6516.0,70.82773547746774,22.805757530100934
1086,73.875,1207,341,869,6516.0,70.82878475393535,22.80575753010093
1087,90.121,1370,559,1193,6516.0,70.82983403040294,22.80575753010093
1088,19.656,1447,637,1270,6516.0,70.83088330687053,22.805757530100934
1089,29.14,1403,650,1393,6516.0,70.83298185980573,22.805757530100934
1090,66.326,1486,732,1476,6516.0,70.83403113627332,22.80575753010093
1091,37.953,1545,791,1535,6516.0,70.83508041274091,22.805757530100934
1092,61.211,5000,5000,1257,6516.0,70.85711521856047,22.80575753010093
1093,58.165,5000,5000,1117,6516.0,70.85816449502802,22.80575753010093
1094,36.522,5000,3305,5000,6516.0,70.88019930084756,22.805757530100934
1095,0.728,2599,425,1467,6516.0,70.81067841553482,22.80492323627227
1096,63.299,2326,1042,1145,6516.0,70.81382623299554,22.804923236272273
1097,76.633,2257,1100,1076,6516.0,70.81487550548246,22.80492323627227
1098,80.695,1981,919,800,6516.0,70.81592477796937,22.804923236272273
1099,77.61,1948,886,766,6516.0,70.81697405045628,22.80492323627227
1100,80.695,1781,616,496,6516.0,70.81802332294318,22.804923236272266
1101,87.611,1781,616,496,6516.0,70.81907259543011,22.80492323627227
1102,77.419,1600,313,315,6516.0,70.82326968537777,22.804923236272266
1103,103.397,1559,266,315,6516.0,70.82431895786466,22.80492323627227
1104,90.868,1577,144,386,6516.0,70.82536823035157,22.80492323627227
1105,88.109,1471,199,576,6516.0,70.82641750283848,22.80492323627227
1106,53.337,1336,212,740,6516.0,70.82746677532542,22.80492323627227
1107,1.533,1568,814,1558,6516.0,70.83376241024689,22.80492323627227
1108,5.249,1568,814,1558,6516.0,70.8348116827338,22.80492323627227
1109,52.992,5000,5000,1257,6516.0,70.85684640495896,22.80492323627227
1110,65.751,5000,5000,1263,6516.0,70.85789567744587,22.804923236272266
1111,52.666,5000,5000,1220,6516.0,70.85894494993278,22.80492323627227
1112,17.338,5000,3318,5000,6516.0,70.87993039967105,22.80492323627227
1113,40.462,2604,431,1472,6516.0,70.81040978976549,22.804088944386475
1114,43.988,2290,1005,1108,6516.0,70.81355759528475,22.804088944386475
1115,82.898,2251,1030,1069,6516.0,70.81460686379117,22.804088944386475
1116,74.717,2106,1044,924,6516.0,70.81565613229759,22.804088944386475
1117,89.623,2106,1044,924,6516.0,70.816705400804,22.80408894438647
1118,73.74,1813,647,528,6516.0,70.81880393781681,22.80408894438647
1119,72.246,1694,529,409,6516.0,70.81985320632322,22.804088944386475
1120,86.174,1571,306,286,6516.0,70.82300101184249,22.804088944386475
1121,90.446,1633,279,384,6516.0,70.8240502803489,22.80408894438647
1122,91.117,1604,87,443,6516.0,70.82509954885532,22.80408894438647
1123,80.005,1549,0,531,6516.0,70.82614881736174,22.804088944386475
1124,94.029,1455,94,621,6516.0,70.82719808586816,22.80408894438647
1125,50.501,2241,643,1223,6516.0,70.82824735437457,22.80408894438647
1126,71.039,5000,5000,1307,6516.0,70.85657760404781,22.80408894438647
1127,80.695,5000,5000,1307,6516.0,70.85762687255422,22.804088944386475
1128,59.64,2371,879,1102,6516.0,70.8143382347823,22.80325465444345
1129,60.272,1813,647,528,6516.0,70.81853529288672,22.80325465444345
1130,89.795,1712,304,426,6516.0,70.82378161551726,22.803254654443446
1131,83.109,1732,182,548,6516.0,70.82483088004336,22.80325465444345
1132,66.173,1630,81,612,6516.0,70.82588014456948,22.80325465444345
1133,95.696,2102,504,1084,6516.0,70.8269294090956,22.80325465444345
1134,83.664,2214,615,1196,6516.0,70.8279786736217,22.80325465444345
1135,76.48,2241,643,1223,6516.0,70.8290279381478,22.80325465444345
1136,42.11,2823,760,1537,6516.0,70.81092183681751,22.80242036644311
1137,62.054,2667,916,1381,6516.0,70.81197109736351,22.802420366443112
1138,45.98,2667,916,1381,6516.0,70.81302035790948,22.80242036644311
1139,63.165,2373,1208,1088,6516.0,70.81406961845548,22.80242036644311
1140,56.153,2373,1208,1088,6516.0,70.81511887900147,22.80242036644311
1141,77.266,2196,1030,911,6516.0,70.81616813954744,22.80242036644311
1142,37.589,2095,930,810,6516.0,70.81721740009344,22.80242036644311
1143,77.936,1732,182,548,6516.0,70.82456222391536,22.80242036644311
1144,80.733,1948,349,929,6516.0,70.82561148446133,22.80242036644311
1145,91.922,2058,460,1040,6516.0,70.82666074500735,22.80242036644311
1146,104.49,2245,646,1227,6516.0,70.82771000555333,22.80242036644311
1147,92.995,2292,693,1274,6516.0,70.82875926609931,22.80242036644311
1148,13.2,2823,760,1537,6516.0,70.81065324511216,22.80158608038537
1149,84.641,2631,951,1346,6516.0,70.81170250167823,22.801586080385366
1150,64.085,2594,989,1308,6516.0,70.81275175824426,22.801586080385366
1151,61.862,2373,1208,1088,6516.0,70.81380101481032,22.801586080385366
1152,93.186,2340,1175,1055,6516.0,70.81485027137637,22.801586080385366
1153,91.27,2111,946,826,6516.0,70.81589952794243,22.801586080385366
1154,47.513,2103,938,818,6516.0,70.81694878450847,22.801586080385366
1155,77.419,1859,261,841,6516.0,70.82534283703693,22.801586080385366
1156,98.838,1966,349,948,6516.0,70.82639209360299,22.801586080385366
1157,100.332,2112,514,1094,6516.0,70.82744135016905,22.801586080385366
1158,105.045,2245,646,1227,6516.0,70.82849060673512,22.801586080385366
1159,81.404,2947,1782,1662,6516.0,70.81248317126013,22.80075179627014
1160,53.318,2453,1287,1167,6516.0,70.81353242384644,22.800751796270138
1161,78.338,2453,1287,1167,6516.0,70.81458167643275,22.80075179627014
1162,79.315,1886,234,868,6516.0,70.82507420229587,22.800751796270138
1163,79.584,1966,236,947,6516.0,70.82612345488218,22.80075179627014
1164,107.248,2050,323,1031,6516.0,70.8271727074685,22.80075179627014
1165,70.924,2883,1717,1598,6516.0,70.8122145969567,22.79991751409734
1166,87.86,2521,1356,1236,6516.0,70.81326384556347,22.79991751409734
1167,62.13,2521,1356,1236,6516.0,70.81431309417022,22.79991751409734
1168,87.822,2336,621,1723,6516.0,70.83005182327153,22.79991751409734
1169,64.104,2336,621,1723,6516.0,70.83110107187828,22.79991751409734
1170,52.82,2737,1572,1452,6516.0,70.81194603533359,22.79908323386688
1171,81.94,2737,1572,1452,6516.0,70.81299527996097,22.79908323386688
1172,19.063,2447,1281,1162,6516.0,70.81404452458835,22.79908323386688
1173,100.734,2545,1379,1260,6516.0,70.81509376921575,22.79908323386688
1174,66.23,2121,0,1102,6516.0,70.82558621548961,22.799083233866877
1175,69.985,2121,0,1102,6516.0,70.826635460117,22.79908323386688
1176,80.81,2336,621,1723,6516.0,70.82978319399913,22.799083233866877
1177,99.796,2336,621,1723,6516.0,70.83083243862653,22.79908323386688
1178,20.748,5000,5000,1952,6516.0,70.86021128819334,22.799083233866877
1179,54.065,5000,5000,2006,6516.0,70.86126053282074,22.79908323386688
1180,18.085,5000,5000,2112,6516.0,70.86230977744812,22.79908323386688
1181,59.218,2737,1572,1452,6516.0,70.8116774863904,22.79824895557867
1182,24.58,2633,1467,1348,6516.0,70.81272672703861,22.798248955578668
1183,32.952,2633,1467,1348,6516.0,70.81377596768681,22.798248955578675
1184,61.019,2545,1379,1260,6516.0,70.814825208335,22.79824895557867
1185,93.933,2121,0,1102,6516.0,70.82531761481707,22.798248955578675
1186,48.068,2121,0,1102,6516.0,70.82636685546525,22.798248955578675
1187,31.937,5000,5000,1952,6516.0,70.85994255620783,22.798248955578675
1188,95.408,5000,5000,2030,6516.0,70.86099179685604,22.798248955578675
1189,55.904,5000,5000,2105,6516.0,70.86204103750426,22.798248955578675
1190,48.739,2433,312,1414,6516.0,70.82819673683414,22.797414679232627
