,POP_2015,active_living,community_space,education,health_wellbeing,ID_HDC_G0,lng,lat
381,87.83,683,208,208,1353,5587.0,47.97572282915698,34.060907809321506
382,108.284,850,334,374,1308,5587.0,47.97684411093579,34.06090780932151
383,72.698,957,740,740,1286,5587.0,47.9779653927146,34.060907809321506
384,99.914,1141,924,924,1328,5587.0,47.97908667449341,34.060907809321506
385,101.827,1264,1047,1047,1289,5587.0,47.98020795627223,34.060907809321506
386,103.989,1418,1201,1201,1194,5587.0,47.981329238051046,34.060907809321506
387,82.481,1528,1311,1311,1214,5587.0,47.982450519829854,34.060907809321506
388,54.904,1632,1415,1415,1108,5587.0,47.98357180160866,34.060907809321506
389,4.545,1759,1542,1542,1235,5587.0,47.98469308338747,34.060907809321506
390,0.0,1852,1635,1635,1329,5587.0,47.985814365166284,34.0609078093215
391,44.234,634,360,360,1554,5587.0,47.97205255266092,34.06003908992079
392,84.144,764,356,356,1550,5587.0,47.97317382727737,34.06003908992078
393,107.786,724,248,248,1442,5587.0,47.97429510189381,34.060039089920785
394,76.245,772,296,296,1458,5587.0,47.97541637651026,34.060039089920785
395,97.42,919,264,444,1434,5587.0,47.976537651126705,34.060039089920785
396,94.205,1090,873,873,1419,5587.0,47.97765892574313,34.06003908992078
397,75.442,1165,949,949,1384,5587.0,47.97878020035959,34.06003908992079
398,98.501,1222,1005,1005,1413,5587.0,47.97990147497603,34.06003908992078
399,83.313,1363,1146,1146,1383,5587.0,47.98102274959248,34.060039089920785
400,20.066,1487,1270,1270,1256,5587.0,47.98214402420892,34.06003908992078
401,24.611,1681,1464,1464,1220,5587.0,47.983265298825366,34.060039089920785
402,0.028,1779,1562,1562,1256,5587.0,47.9843865734418,34.06003908992078
403,0.0,1909,1692,1692,1385,5587.0,47.985507848058255,34.060039089920785
404,0.0,1978,1761,1761,1454,5587.0,47.986629122674714,34.06003908992079
405,7.4,689,416,416,1610,5587.0,47.971746134819284,34.059170373875446
406,101.189,736,462,462,1656,5587.0,47.9728674022737,34.05917037387545
407,92.93,862,452,452,1646,5587.0,47.973988669728065,34.05917037387545
408,133.034,828,350,353,1538,5587.0,47.97510993718247,34.05917037387545
409,98.307,828,353,353,1504,5587.0,47.97623120463683,34.05917037387545
410,109.67,1046,137,571,1560,5587.0,47.97735247209123,34.05917037387545
411,77.548,1166,593,819,1513,5587.0,47.97847373954562,34.059170373875446
412,88.551,1236,1019,1019,1450,5587.0,47.979595007000015,34.05917037387545
413,17.766,1627,1410,1410,1488,5587.0,47.98183754190878,34.05917037387545
414,0.0,1718,1501,1501,1354,5587.0,47.98295880936316,34.05917037387545
415,0.0,1848,1631,1631,1324,5587.0,47.984080076817555,34.05917037387545
416,0.0,1978,1761,1761,1454,5587.0,47.985201344271935,34.059170373875446
417,18.098,2048,1831,1831,1524,5587.0,47.98632261172633,34.059170373875446
418,56.872,2099,1882,1882,1576,5587.0,47.987443879180724,34.05917037387545
419,21.452,829,489,555,1749,5587.0,47.97256099058768,34.05830166118538
420,113.079,883,443,602,1795,5587.0,47.97368225088032,34.05830166118538
421,150.939,986,428,578,1760,5587.0,47.97480351117296,34.05830166118538
422,104.571,946,274,471,1652,5587.0,47.9759247714656,34.05830166118538
423,75.608,1104,79,628,1618,5587.0,47.97704603175825,34.05830166118538
424,87.72,1184,0,708,1698,5587.0,47.978167292050884,34.05830166118538
425,99.914,1294,124,818,1659,5587.0,47.97928855234354,34.05830166118538
426,54.6,1476,1259,1259,1638,5587.0,47.98040981263617,34.05830166118538
427,57.205,1627,1410,1410,1488,5587.0,47.98153107292882,34.05830166118538
428,0.222,1675,1458,1458,1476,5587.0,47.98265233322146,34.05830166118538
429,0.0,1984,1767,1767,1460,5587.0,47.984894853806765,34.05830166118538
430,19.512,2053,1836,1836,1529,5587.0,47.98601611409939,34.05830166118538
431,32.039,2154,1937,1937,1631,5587.0,47.98713737439204,34.05830166118538
432,0.0,883,435,609,1803,5587.0,47.97225459221875,34.05743295185042
433,49.195,883,435,609,1803,5587.0,47.97337584534995,34.05743295185042
434,80.652,1036,378,623,1804,5587.0,47.97449709848117,34.05743295185042
435,93.623,1059,161,584,1765,5587.0,47.975618351612376,34.05743295185043
436,96.395,1059,161,584,1765,5587.0,47.97673960474358,34.05743295185042
437,34.811,1184,0,708,1698,5587.0,47.97786085787479,34.05743295185043
438,49.223,1365,1148,1148,1694,5587.0,47.978982111006,34.05743295185043
439,74.86,1404,1187,1187,1711,5587.0,47.980103364137214,34.05743295185042
440,90.103,1543,1326,1326,1646,5587.0,47.98122461726843,34.05743295185043
441,8.065,1664,1447,1447,1524,5587.0,47.98234587039963,34.05743295185043
442,17.849,2011,1794,1794,1487,5587.0,47.984588376662046,34.05743295185043
443,29.406,2011,1794,1794,1487,5587.0,47.98570962979327,34.05743295185042
