,POP_2015,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
144,103.334,887,210,820,8265.0,78.15500461578573,12.132741887921837
145,68.586,797,304,721,8265.0,78.1560164030925,12.132741887921837
146,90.095,723,230,647,8265.0,78.15702819039925,12.132741887921837
147,71.525,509,0,434,8265.0,78.15905176501272,12.132741887921838
148,123.049,334,128,70,8265.0,78.16006355231946,12.132741887921838
149,108.224,205,0,198,8265.0,78.16107533962621,12.132741887921838
150,121.956,150,0,219,8265.0,78.16208712693296,12.132741887921838
151,140.371,24,0,197,8265.0,78.16309891423968,12.132741887921838
152,122.294,60,0,209,8265.0,78.16411070154643,12.132741887921837
153,124.609,163,102,312,8265.0,78.16512248885319,12.132741887921837
154,11.002,724,2308,3334,8265.0,78.13664473038254,12.131926097149087
155,0.0,724,2308,3334,8265.0,78.13765651577657,12.131926097149085
156,6.164,1112,436,1045,8265.0,78.15182151129265,12.131926097149083
157,151.372,1112,436,1045,8265.0,78.15283329668668,12.131926097149085
158,140.917,1008,332,941,8265.0,78.1538450820807,12.131926097149085
159,148.537,802,126,735,8265.0,78.15485686747468,12.131926097149085
160,81.46,676,0,609,8265.0,78.15586865286869,12.131926097149085
161,71.161,644,151,569,8265.0,78.1568804382627,12.131926097149085
162,10.3,407,60,331,8265.0,78.15789222365673,12.131926097149083
163,106.767,509,0,434,8265.0,78.15890400905073,12.131926097149085
164,154.338,509,0,434,8265.0,78.15991579444474,12.131926097149085
165,91.708,159,43,357,8265.0,78.16295115062675,12.131926097149083
166,152.517,211,0,360,8265.0,78.16396293602077,12.131926097149085
167,117.509,284,3,433,8265.0,78.16497472141477,12.131926097149083
168,85.648,1127,187,1060,8265.0,78.1526855629162,12.131110307331072
169,129.473,917,241,850,8265.0,78.15369734639762,12.131110307331074
170,133.972,854,178,787,8265.0,78.15470912987904,12.13111030733107
171,78.547,676,0,609,8265.0,78.15572091336044,12.131110307331072
172,108.406,588,96,513,8265.0,78.15673269684186,12.131110307331074
173,84.997,407,60,331,8265.0,78.15774448032327,12.131110307331074
174,80.108,354,0,271,8265.0,78.15875626380468,12.131110307331072
175,166.666,445,91,354,8265.0,78.15976804728608,12.131110307331074
176,111.319,384,0,447,8265.0,78.1607798307675,12.131110307331072
177,93.945,313,0,433,8265.0,78.1617916142489,12.131110307331072
178,91.604,179,23,377,8265.0,78.16280339773031,12.131110307331072
179,141.229,249,1,398,8265.0,78.16381518121175,12.131110307331074
180,114.908,324,43,473,8265.0,78.16482696469315,12.131110307331074
181,54.021,457,2041,3067,8265.0,78.13634933475744,12.130294518467728
182,37.999,1497,878,1904,8265.0,78.145455368878,12.130294518467728
183,7.309,1497,878,1904,8265.0,78.14646715044697,12.130294518467727
184,55.243,1168,140,1101,8265.0,78.15152605829172,12.130294518467727
185,155.612,1150,97,1083,8265.0,78.15253783986068,12.130294518467728
186,137.562,1069,41,1002,8265.0,78.15354962142962,12.130294518467727
187,119.147,921,188,854,8265.0,78.15456140299858,12.13029451846773
188,42.577,502,199,754,8265.0,78.15557318456754,12.130294518467728
189,123.179,433,133,648,8265.0,78.15658496613649,12.130294518467727
190,127.86,328,0,530,8265.0,78.15759674770545,12.13029451846773
191,83.255,242,86,443,8265.0,78.15860852927439,12.130294518467728
192,99.146,461,0,581,8265.0,78.1606320924123,12.130294518467728
193,118.367,461,0,581,8265.0,78.16164387398128,12.13029451846773
194,130.019,289,148,487,8265.0,78.16265565555022,12.130294518467728
195,153.739,389,178,538,8265.0,78.16366743711917,12.130294518467728
196,142.79,408,127,557,8265.0,78.16467921868811,12.130294518467727
197,56.83,396,1979,3005,8265.0,78.13620165301379,12.129478730558985
198,77.455,1375,1000,2026,8265.0,78.14530766992348,12.129478730558986
199,35.242,1472,903,1929,8265.0,78.14631944958012,12.129478730558988
200,9.025,1636,543,1569,8265.0,78.14834300889339,12.129478730558986
201,34.488,1636,543,1569,8265.0,78.14935478855,12.129478730558985
202,75.088,1494,401,1427,8265.0,78.15036656820665,12.129478730558986
203,113.841,1263,170,1196,8265.0,78.1513783478633,12.129478730558986
204,147.029,1187,86,1120,8265.0,78.15239012751992,12.129478730558986
205,156.444,1135,25,1068,8265.0,78.15340190717654,12.129478730558988
206,85.206,1102,152,1035,8265.0,78.1544136868332,12.129478730558986
207,35.97,462,187,794,8265.0,78.15542546648982,12.129478730558986
208,112.489,324,100,705,8265.0,78.15643724614645,12.129478730558988
209,113.321,269,17,623,8265.0,78.15744902580307,12.129478730558986
210,82.058,337,75,530,8265.0,78.15846080545973,12.129478730558985
211,117.353,544,248,556,8265.0,78.15947258511636,12.129478730558985
212,96.493,535,89,624,8265.0,78.16048436477298,12.129478730558986
213,83.307,502,41,622,8265.0,78.16149614442962,12.129478730558985
214,131.163,456,193,654,8265.0,78.16250792408624,12.129478730558986
215,136.755,410,199,559,8265.0,78.16351970374289,12.129478730558985
216,83.541,468,187,617,8265.0,78.16453148339951,12.129478730558988
217,75.01,1375,1000,2026,8265.0,78.14515998168257,12.12866294360478
218,19.507,1598,492,1530,8265.0,78.14920709266036,12.128662943604782
219,85.414,1480,387,1413,8265.0,78.15021887040484,12.12866294360478
220,111.891,1393,296,1326,8265.0,78.15123064814928,12.128662943604782
221,110.486,1281,174,1213,8265.0,78.15224242589373,12.12866294360478
222,91.708,1102,152,1035,8265.0,78.15325420363818,12.128662943604782
223,54.749,1085,175,1018,8265.0,78.15426598138264,12.12866294360478
224,31.601,352,181,888,8265.0,78.1552777591271,12.12866294360478
225,117.457,241,113,788,8265.0,78.15628953687155,12.128662943604782
226,99.901,156,28,736,8265.0,78.15730131461599,12.12866294360478
227,91.11,285,0,776,8265.0,78.15831309236047,12.128662943604782
228,60.939,605,214,617,8265.0,78.15932487010491,12.12866294360478
229,113.529,490,17,761,8265.0,78.16033664784936,12.12866294360478
230,91.422,531,70,651,8265.0,78.16134842559381,12.12866294360478
231,82.631,471,228,661,8265.0,78.16236020333828,12.12866294360478
232,82.605,485,250,667,8265.0,78.16337198108273,12.128662943604782
233,108.744,560,284,709,8265.0,78.16438375882717,12.128662943604782
234,17.348,1733,357,1666,8265.0,78.14804763165232,12.127847157605041
235,112.697,1701,389,1634,8265.0,78.14905940748473,12.127847157605041
236,145.676,1349,243,1282,8265.0,78.15108295914958,12.12784715760504
237,126.144,1341,231,1274,8265.0,78.15209473498197,12.127847157605041
238,96.207,1271,263,1203,8265.0,78.15310651081437,12.12784715760504
239,109.758,1208,304,1140,8265.0,78.1541182866468,12.127847157605041
240,50.353,352,181,888,8265.0,78.1551300624792,12.127847157605041
241,125.233,335,164,953,8265.0,78.15614183831161,12.12784715760504
242,151.034,195,24,813,8265.0,78.15715361414404,12.127847157605041
243,111.475,0,0,618,8265.0,78.15816538997645,12.12784715760504
244,81.044,362,68,890,8265.0,78.15917716580886,12.127847157605041
245,117.457,390,40,861,8265.0,78.16018894164127,12.12784715760504
246,90.641,475,114,886,8265.0,78.16120071747368,12.127847157605041
247,43.591,698,359,988,8265.0,78.1622124933061,12.12784715760504
248,77.273,698,359,988,8265.0,78.1632242691385,12.12784715760504
249,80.004,700,252,849,8265.0,78.1642360449709,12.127847157605041
250,22.472,1733,357,1666,8265.0,78.1478999591024,12.127031372559696
251,76.467,1778,331,1710,8265.0,78.1489117330229,12.127031372559696
252,113.998,1751,216,1684,8265.0,78.14992350694342,12.127031372559696
253,147.653,1543,440,1476,8265.0,78.1509352808639,12.127031372559692
254,138.784,1534,0,1467,8265.0,78.15194705478444,12.127031372559696
255,123.647,1374,171,1307,8265.0,78.15295882870494,12.127031372559696
256,76.18,1344,208,1277,8265.0,78.15397060262544,12.127031372559694
257,144.688,341,170,959,8265.0,78.15599415046647,12.127031372559696
258,141.463,332,245,950,8265.0,78.15700592438697,12.127031372559696
259,96.754,125,38,743,8265.0,78.15801769830748,12.127031372559696
260,84.789,230,110,802,8265.0,78.15902947222799,12.127031372559694
261,89.705,403,280,975,8265.0,78.16004124614848,12.127031372559694
262,140.709,511,226,998,8265.0,78.161053020069,12.127031372559694
263,108.198,569,246,1055,8265.0,78.16206479398952,12.127031372559694
264,49.625,698,359,988,8265.0,78.16307656791001,12.127031372559696
265,109.212,784,163,938,8265.0,78.16408834183052,12.127031372559694
266,0.104,458,2156,3464,8265.0,78.13459926115232,12.126215588468684
267,5.566,0,1811,3402,8265.0,78.13561103316107,12.126215588468684
268,23.512,1964,429,1897,8265.0,78.14876406927472,12.126215588468684
269,73.215,1852,318,1785,8265.0,78.14977584128347,12.126215588468682
270,110.356,1534,0,1467,8265.0,78.15078761329221,12.126215588468684
271,124.583,1534,0,1467,8265.0,78.15179938530093,12.126215588468684
272,93.815,1401,208,1334,8265.0,78.15281115730969,12.12621558846868
273,62.084,5000,5000,36,8265.0,78.15382292931841,12.126215588468684
274,80.186,5000,5000,18,8265.0,78.15483470132719,12.126215588468682
275,112.567,374,77,989,8265.0,78.15685824534465,12.126215588468684
276,92.592,202,99,817,8265.0,78.15787001735342,12.126215588468684
277,91.266,232,31,830,8265.0,78.15888178936216,12.126215588468684
278,126.612,606,399,1171,8265.0,78.15989356137088,12.126215588468684
279,149.708,582,375,1147,8265.0,78.16090533337963,12.12621558846868
280,175.613,642,153,1150,8265.0,78.1619171053884,12.126215588468684
281,79.041,823,80,1021,8265.0,78.16292887739712,12.126215588468682
282,110.278,762,141,960,8265.0,78.16394064940586,12.126215588468684
283,57.792,1986,652,1919,8265.0,78.14760464614288,12.125399805331929
284,40.938,1964,429,1897,8265.0,78.14861641623999,12.125399805331929
285,88.327,1915,407,1848,8265.0,78.1496281863371,12.125399805331927
286,121.8,1798,524,1731,8265.0,78.15063995643423,12.125399805331929
287,109.602,1730,521,1663,8265.0,78.15165172653134,12.125399805331927
288,85.206,1485,276,1418,8265.0,78.15266349662848,12.125399805331929
289,36.907,1512,303,1445,8265.0,78.15367526672559,12.125399805331929
290,73.423,380,35,995,8265.0,78.15671057701694,12.125399805331927
291,94.959,318,41,933,8265.0,78.15772234711405,12.125399805331929
292,89.913,310,0,925,8265.0,78.15873411721115,12.125399805331927
293,129.499,521,397,1092,8265.0,78.15974588730828,12.125399805331929
294,152.517,615,376,1183,8265.0,78.16075765740538,12.125399805331929
295,124.687,696,239,1213,8265.0,78.16176942750252,12.125399805331927
296,116.937,796,0,1102,8265.0,78.16278119759966,12.125399805331929
297,74.854,926,183,1124,8265.0,78.16379296769676,12.12539980533193
298,54.333,2070,825,2092,8265.0,78.14644523754733,12.124584023149367
299,19.273,2070,825,2092,8265.0,78.14745700573295,12.124584023149366
300,43.799,2061,527,1994,8265.0,78.14846877391855,12.124584023149366
301,92.566,1908,561,1928,8265.0,78.1494805421042,12.124584023149367
302,152.751,1867,602,1887,8265.0,78.15049231028985,12.124584023149367
303,145.416,1759,550,1692,8265.0,78.15150407847547,12.124584023149366
304,99.224,1645,436,1578,8265.0,78.1525158466611,12.124584023149367
305,45.674,543,182,1158,8265.0,78.15555115121798,12.124584023149367
306,75.622,502,141,1117,8265.0,78.15656291940361,12.124584023149367
307,94.023,578,131,1192,8265.0,78.15757468758925,12.124584023149367
308,75.686,384,34,991,8265.0,78.15858645577487,12.124584023149366
309,114.206,486,220,1084,8265.0,78.1595982239605,12.124584023149367
310,79.874,676,302,1274,8265.0,78.16060999214612,12.124584023149367
311,98.002,704,266,1240,8265.0,78.16162176033176,12.124584023149367
312,14.903,4902,2270,5000,8265.0,78.13112111564747,12.123768241920933
313,79.354,1999,839,2222,8265.0,78.14629760976169,12.123768241920935
314,85.934,2033,787,2055,8265.0,78.14730937603596,12.123768241920937
315,30.847,1894,574,1914,8265.0,78.14933290858454,12.123768241920935
316,41.718,1837,632,1857,8265.0,78.15034467485883,12.123768241920937
317,92.722,1741,582,1762,8265.0,78.1513564411331,12.123768241920935
318,118.679,1652,493,1680,8265.0,78.15236820740738,12.123768241920937
319,21.353,702,330,1317,8265.0,78.15439173995594,12.123768241920937
320,64.531,631,270,1246,8265.0,78.15540350623023,12.123768241920937
321,74.897,578,131,1192,8265.0,78.1564152725045,12.123768241920937
322,113.998,628,162,1243,8265.0,78.15742703877878,12.123768241920937
323,81.07,512,246,1110,8265.0,78.15843880505305,12.123768241920938
324,98.262,559,293,1157,8265.0,78.15945057132734,12.123768241920933
325,108.406,676,302,1274,8265.0,78.16046233760161,12.123768241920933
326,86.402,721,257,1319,8265.0,78.16147410387589,12.123768241920937
327,24.969,4912,2260,5000,8265.0,78.13097352724269,12.122952461646562
328,14.669,1985,826,2236,8265.0,78.14614999268873,12.122952461646559
329,130.591,1908,749,2179,8265.0,78.1471617570518,12.12295246164656
330,88.847,1784,625,2220,8265.0,78.14817352141488,12.12295246164656
331,89.237,1613,454,2048,8265.0,78.14918528577795,12.122952461646559
332,139.564,1613,454,2048,8265.0,78.15019705014102,12.12295246164656
333,91.526,1500,341,1832,8265.0,78.15120881450409,12.12295246164656
334,100.837,1613,454,1719,8265.0,78.15222057886716,12.122952461646562
335,28.22,750,281,1365,8265.0,78.15424410759331,12.12295246164656
336,121.02,702,330,1317,8265.0,78.15525587195637,12.122952461646562
337,65.959,725,167,1340,8265.0,78.15626763631946,12.12295246164656
338,114.934,687,9,1302,8265.0,78.15727940068251,12.12295246164656
339,76.258,566,51,1181,8265.0,78.15829116504558,12.12295246164656
340,105.493,559,293,1157,8265.0,78.15930292940865,12.122952461646564
341,88.587,780,362,1378,8265.0,78.16031469377172,12.12295246164656
342,44.319,788,367,1387,8265.0,78.16132645813481,12.122952461646559
343,34.514,1848,677,2463,8265.0,78.14600238632826,12.122136682326172
344,105.258,1848,677,2463,8265.0,78.14701414878026,12.122136682326172
345,100.265,1716,543,2317,8265.0,78.14802591123225,12.122136682326172
346,98.834,1618,458,2213,8265.0,78.14903767368426,12.122136682326172
347,123.647,1558,398,2131,8265.0,78.15004943613626,12.122136682326172
348,138.238,1449,289,1884,8265.0,78.15106119858827,12.12213668232617
349,52.278,924,0,1539,8265.0,78.15409648594425,12.12213668232617
350,115.922,782,142,1396,8265.0,78.15510824839626,12.122136682326172
351,63.306,737,186,1352,8265.0,78.15612001084826,12.122136682326172
352,133.14,725,167,1340,8265.0,78.15713177330025,12.122136682326172
353,83.021,736,73,1351,8265.0,78.15814353575227,12.12213668232617
354,65.985,1898,657,2491,8265.0,78.1458547906801,12.121320903959706
355,119.928,1898,657,2491,8265.0,78.14686655122117,12.12132090395971
356,38.467,1742,501,2357,8265.0,78.14787831176224,12.121320903959706
357,75.894,1626,428,2241,8265.0,78.1488900723033,12.121320903959706
358,104.894,1462,302,2077,8265.0,78.14990183284436,12.121320903959708
359,120.058,1462,302,2077,8265.0,78.15091359338544,12.121320903959706
360,133.374,1277,118,1892,8265.0,78.15192535392653,12.121320903959706
361,49.105,1059,129,1674,8265.0,78.15293711446758,12.121320903959704
362,90.407,950,26,1565,8265.0,78.15394887500864,12.121320903959708
363,131.918,852,71,1467,8265.0,78.15496063554971,12.121320903959706
364,62.24,762,46,1374,8265.0,78.15799591717291,12.12132090395971
365,54.177,736,73,1351,8265.0,78.15900767771399,12.121320903959704
366,97.508,1898,657,2491,8265.0,78.14570720574407,12.12050512654709
367,91.916,1821,580,2436,8265.0,78.14671896437436,12.120505126547089
368,112.983,1762,521,2377,8265.0,78.1477307230046,12.12050512654709
369,82.058,1624,383,2239,8265.0,78.1487424816349,12.12050512654709
370,107.651,1422,181,2037,8265.0,78.14975424026515,12.12050512654709
371,96.728,1448,206,2063,8265.0,78.15076599889545,12.120505126547092
372,95.479,1241,40,1856,8265.0,78.1517777575257,12.120505126547089
373,68.508,1168,233,1783,8265.0,78.15278951615599,12.12050512654709
374,122.997,1128,297,1743,8265.0,78.15380127478626,12.120505126547089
375,92.93,1025,283,1640,8265.0,78.15481303341653,12.120505126547089
376,88.665,995,283,1610,8265.0,78.1558247920468,12.12050512654709
377,64.016,923,0,1532,8265.0,78.15683655067707,12.12050512654709
378,83.723,827,17,1436,8265.0,78.15784830930735,12.12050512654709
379,107.209,1845,604,2460,8265.0,78.14657138823962,12.119689350088262
380,137.146,1834,593,2449,8265.0,78.14758314495923,12.119689350088262
381,89.523,1670,429,2285,8265.0,78.14859490167886,12.119689350088262
382,62.838,1422,181,2037,8265.0,78.14960665839847,12.119689350088262
383,70.224,1340,99,1955,8265.0,78.15061841511809,12.119689350088263
384,110.954,1274,33,1889,8265.0,78.1516301718377,12.119689350088263
385,89.549,1181,333,1884,8265.0,78.15264192855732,12.119689350088262
386,104.946,1196,365,1811,8265.0,78.15365368527695,12.119689350088263
387,138.758,1054,223,1669,8265.0,78.15466544199657,12.119689350088262
388,94.595,1085,139,1754,8265.0,78.1556771987162,12.119689350088262
389,98.522,945,0,1618,8265.0,78.1566889554358,12.119689350088263
390,20.001,923,0,1532,8265.0,78.15770071215543,12.119689350088262
391,35.762,1575,832,1773,8265.0,78.1627594957535,12.119689350088262
392,106.819,1575,832,1773,8265.0,78.16377125247313,12.119689350088263
393,65.049,1738,995,1936,8265.0,78.16478300919275,12.119689350088263
394,95.765,1848,607,2463,8265.0,78.1464238228168,12.11887357458315
395,61.641,1771,530,2386,8265.0,78.14743557762591,12.118873574583152
396,77.715,1711,470,2326,8265.0,78.14844733243503,12.11887357458315
397,73.814,1496,255,2111,8265.0,78.14945908724411,12.118873574583152
398,69.756,1481,240,2096,8265.0,78.15047084205324,12.11887357458315
399,54.541,1129,398,1948,8265.0,78.15148259686232,12.118873574583152
400,148.85,1168,493,2044,8265.0,78.15249435167141,12.11887357458315
401,121.046,1087,427,1977,8265.0,78.15350610648052,12.11887357458315
402,139.148,972,202,1892,8265.0,78.15451786128962,12.118873574583152
403,117.275,946,219,1909,8265.0,78.15552961609872,12.118873574583152
404,92.306,852,22,1712,8265.0,78.15654137090783,12.11887357458315
405,113.529,945,0,1618,8265.0,78.15755312571693,12.118873574583152
406,35.294,1743,1000,1940,8265.0,78.16261189976245,12.118873574583152
