,POP_2015,education,health_wellbeing,mobility,ID_HDC_G0,lng,lat
57,92.101,4197,189,189,8412.0,78.59827828734784,11.5994154337294
58,65.977,4007,0,379,8412.0,78.59928885324226,11.5994154337294
59,81.602,4007,0,379,8412.0,78.60029941913668,11.599415433729398
60,42.417,3875,270,631,8412.0,78.60130998503111,11.5994154337294
61,80.466,3881,288,612,8412.0,78.6023205509255,11.599415433729398
62,112.228,3767,427,715,8412.0,78.60333111681992,11.5994154337294
63,99.456,3693,541,800,8412.0,78.60434168271438,11.599415433729401
64,97.606,3862,698,868,8412.0,78.60535224860878,11.599415433729398
65,18.01,3415,893,1552,8412.0,78.60636281450319,11.5994154337294
66,91.187,3343,902,1490,8412.0,78.60737338039762,11.599415433729401
67,92.769,3226,836,1568,8412.0,78.60838394629202,11.5994154337294
68,93.929,3114,725,1719,8412.0,78.60939451218646,11.5994154337294
69,90.028,3059,670,1912,8412.0,78.61040507808087,11.599415433729398
70,86.863,3009,676,1982,8412.0,78.6114156439753,11.5994154337294
71,69.967,2932,657,2030,8412.0,78.61242620986972,11.5994154337294
72,63.503,5000,417,610,8412.0,78.59005202785762,11.598600252848662
73,98.052,5000,417,610,8412.0,78.59106259192954,11.598600252848664
74,101.841,5000,336,529,8412.0,78.59207315600149,11.598600252848666
75,114.034,4863,220,379,8412.0,78.5930837200734,11.598600252848664
76,124.71,4796,185,382,8412.0,78.59409428414534,11.598600252848662
77,74.514,4669,89,446,8412.0,78.59510484821726,11.598600252848666
78,95.845,4393,0,262,8412.0,78.59712597636113,11.598600252848664
79,101.908,4197,189,189,8412.0,78.59813654043307,11.598600252848664
80,120.074,4107,0,479,8412.0,78.599147104505,11.598600252848666
81,95.199,3977,7,417,8412.0,78.60015766857693,11.598600252848664
82,29.534,3875,94,512,8412.0,78.60116823264886,11.598600252848662
83,44.223,3789,179,597,8412.0,78.60217879672079,11.598600252848664
84,85.882,3649,319,737,8412.0,78.6031893607927,11.598600252848664
85,108.84,3565,573,929,8412.0,78.60419992486464,11.598600252848664
86,116.374,3444,578,1051,8412.0,78.60521048893656,11.598600252848666
87,58.265,3444,578,1051,8412.0,78.6062210530085,11.598600252848664
88,35.262,3363,817,1559,8412.0,78.60723161708043,11.598600252848664
89,113.677,3295,862,1638,8412.0,78.60824218115235,11.598600252848664
90,110.779,3184,664,1712,8412.0,78.60925274522428,11.598600252848664
91,93.126,3048,614,1792,8412.0,78.61026330929622,11.598600252848664
92,76.164,2921,551,1897,8412.0,78.61127387336815,11.598600252848664
93,59.803,2826,584,1968,8412.0,78.61228443744008,11.598600252848666
94,53.517,5000,341,534,8412.0,78.58991030619808,11.597785072878299
95,70.881,5000,341,534,8412.0,78.59092086844765,11.597785072878299
96,104.962,5000,223,416,8412.0,78.59193143069724,11.597785072878299
97,108.573,4880,257,342,8412.0,78.59294199294682,11.5977850728783
98,127.029,4840,239,328,8412.0,78.5939525551964,11.597785072878299
99,42.217,4763,183,352,8412.0,78.59496311744599,11.5977850728783
100,89.939,4393,0,262,8412.0,78.59698424194512,11.597785072878299
101,94.619,4160,0,544,8412.0,78.59900536644427,11.5977850728783
102,135.499,4065,0,535,8412.0,78.60001592869386,11.5977850728783
103,72.82,3984,38,616,8412.0,78.60102649094345,11.5977850728783
104,53.049,3789,179,597,8412.0,78.60203705319299,11.597785072878297
105,43.175,3636,332,750,8412.0,78.60304761544258,11.597785072878299
106,79.596,3546,422,840,8412.0,78.60405817769217,11.5977850728783
107,71.773,3418,549,968,8412.0,78.60506873994174,11.5977850728783
108,79.864,3388,522,1051,8412.0,78.60607930219133,11.5977850728783
109,70.903,3388,522,1136,8412.0,78.6070898644409,11.5977850728783
110,84.21,3178,573,1803,8412.0,78.60911098894006,11.5977850728783
111,89.27,3085,480,1896,8412.0,78.61012155118965,11.5977850728783
112,98.698,3016,467,1929,8412.0,78.61113211343921,11.597785072878299
113,89.604,2826,584,1968,8412.0,78.61214267568877,11.5977850728783
114,5.127,2125,1285,2669,8412.0,78.61820604918624,11.597785072878299
115,68.741,5000,0,430,8412.0,78.5897685952137,11.59696989381824
116,111.56,5000,0,430,8412.0,78.59077915564106,11.596969893818242
117,99.077,5000,196,370,8412.0,78.59178971606842,11.596969893818242
118,93.327,5000,221,255,8412.0,78.59280027649578,11.59696989381824
119,81.803,4891,96,175,8412.0,78.59381083692315,11.596969893818242
120,15.112,4534,140,402,8412.0,78.59583195777786,11.59696989381824
121,80.365,4534,140,402,8412.0,78.59684251820524,11.596969893818242
122,78.058,4115,75,540,8412.0,78.59886363905994,11.59696989381824
123,61.653,4034,0,621,8412.0,78.5998741994873,11.596969893818242
124,76.186,3884,0,771,8412.0,78.60088475991466,11.59696989381824
125,42.908,3884,0,771,8412.0,78.60189532034204,11.59696989381824
126,89.627,3641,242,975,8412.0,78.60290588076938,11.596969893818242
127,128.544,3591,293,1026,8412.0,78.60391644119673,11.596969893818242
128,105.296,3465,419,1099,8412.0,78.60492700162412,11.596969893818242
129,89.939,3285,419,1101,8412.0,78.60593756205147,11.596969893818242
130,92.703,3224,357,1163,8412.0,78.60694812247884,11.596969893818242
131,1.649,3151,545,1831,8412.0,78.60896924333355,11.596969893818242
132,39.742,3019,414,1931,8412.0,78.60997980376094,11.596969893818242
133,109.219,2987,382,1903,8412.0,78.61099036418828,11.59696989381824
134,60.449,2939,334,1855,8412.0,78.61200092461564,11.59696989381824
135,0.312,2125,1285,2669,8412.0,78.61806428717979,11.596969893818242
136,100.37,5000,0,430,8412.0,78.5896268949043,11.596154715668414
137,90.006,5000,0,430,8412.0,78.59063745350957,11.596154715668414
138,84.21,5000,123,307,8412.0,78.59164801211486,11.596154715668414
139,89.225,4924,89,121,8412.0,78.59265857072015,11.596154715668415
140,65.442,4864,29,108,8412.0,78.59366912932542,11.596154715668414
141,115.527,4738,96,175,8412.0,78.59467968793068,11.596154715668412
142,80.8,4571,74,311,8412.0,78.59569024653598,11.596154715668414
143,77.206,4586,88,325,8412.0,78.59670080514125,11.596154715668414
144,103.446,4305,152,577,8412.0,78.59872192235183,11.596154715668414
145,136.791,4153,0,729,8412.0,78.59973248095712,11.596154715668415
146,97.027,4000,0,882,8412.0,78.60074303956239,11.596154715668414
147,112.652,4000,0,882,8412.0,78.60175359816768,11.596154715668415
148,91.722,3670,214,985,8412.0,78.60276415677295,11.596154715668414
149,75.673,3632,266,1029,8412.0,78.60377471537824,11.596154715668414
150,120.498,3458,425,1106,8412.0,78.60478527398352,11.596154715668415
151,139.867,3322,456,1241,8412.0,78.60579583258881,11.596154715668415
152,73.979,3188,322,1209,8412.0,78.60680639119408,11.596154715668414
153,53.941,3067,201,1335,8412.0,78.60781694979936,11.596154715668415
154,59.157,2988,122,1398,8412.0,78.60882750840466,11.596154715668414
155,39.564,2874,269,1790,8412.0,78.61084862561522,11.596154715668414
156,30.158,2919,314,1835,8412.0,78.61185918422049,11.596154715668415
157,8.448,2273,1077,2598,8412.0,78.61691197724691,11.596154715668415
158,12.326,2273,1077,2598,8412.0,78.61792253585219,11.596154715668415
159,58.02,4882,79,0,8412.0,78.59352743240304,11.595339538428751
160,73.11,4882,79,0,8412.0,78.59453798918639,11.595339538428755
161,83.051,4646,0,236,8412.0,78.59554854596972,11.595339538428751
162,51.199,4646,0,236,8412.0,78.59655910275306,11.595339538428751
163,114.346,4381,228,653,8412.0,78.59756965953642,11.595339538428755
164,97.116,4344,191,616,8412.0,78.59858021631976,11.595339538428751
165,123.863,4222,68,681,8412.0,78.5995907731031,11.595339538428753
166,100.727,4036,0,882,8412.0,78.60060132988644,11.595339538428751
167,77.144,3839,426,1198,8412.0,78.6016118866698,11.595339538428753
168,94.82,3791,335,1106,8412.0,78.60262244345313,11.595339538428751
169,143.3,3686,410,1181,8412.0,78.60363300023648,11.595339538428757
170,74.537,3562,430,1202,8412.0,78.6046435570198,11.595339538428755
171,92.613,3463,586,1377,8412.0,78.60565411380315,11.595339538428751
172,61.726,3252,386,1329,8412.0,78.60666467058647,11.595339538428755
173,108.016,3244,378,1418,8412.0,78.60767522736981,11.595339538428755
174,104.873,2966,100,1441,8412.0,78.60868578415317,11.595339538428755
175,71.505,2866,0,1521,8412.0,78.60969634093651,11.595339538428753
176,77.367,2735,130,1651,8412.0,78.61070689771985,11.595339538428751
177,0.178,2322,1126,2647,8412.0,78.61575968163655,11.595339538428751
178,0.156,2304,1108,2629,8412.0,78.6167702384199,11.595339538428755
179,0.022,2245,1048,2570,8412.0,78.61778079520325,11.595339538428751
180,98.119,5000,1026,1340,8412.0,78.58934352630972,11.594524362099193
181,47.254,4714,9,305,8412.0,78.59641741104049,11.594524362099191
182,68.607,4360,207,632,8412.0,78.59843852096357,11.594524362099193
183,60.962,4262,164,755,8412.0,78.59944907592508,11.594524362099193
184,71.483,4138,101,879,8412.0,78.60045963088663,11.594524362099193
185,18.055,3871,458,1230,8412.0,78.60147018584817,11.594524362099193
186,94.263,3779,393,1165,8412.0,78.60248074080971,11.594524362099191
187,110.557,3725,467,1239,8412.0,78.60349129577124,11.594524362099191
188,87.264,3486,495,1267,8412.0,78.60450185073277,11.594524362099193
189,109.531,3408,515,1345,8412.0,78.60551240569433,11.594524362099191
190,68.19,3290,424,1420,8412.0,78.60652296065582,11.594524362099191
191,127.965,3244,378,1418,8412.0,78.60753351561739,11.594524362099191
192,121.144,2999,329,1647,8412.0,78.60854407057894,11.594524362099193
193,112.251,2920,315,1753,8412.0,78.60955462554047,11.594524362099193
194,76.995,2808,203,1724,8412.0,78.61056518050198,11.594524362099191
195,12.081,2249,1052,2573,8412.0,78.61561795530967,11.59452436209919
196,28.419,2230,1033,2554,8412.0,78.61662851027121,11.594524362099191
197,8.336,2147,951,2472,8412.0,78.61763906523275,11.59452436209919
198,37.58,5000,1026,1340,8412.0,78.58920185802425,11.59370918667966
199,43.688,3903,490,1262,8412.0,78.60132849570267,11.59370918667966
200,17.386,3800,463,1235,8412.0,78.60233904884254,11.593709186679662
201,6.353,3741,504,1275,8412.0,78.60334960198242,11.593709186679659
202,47.232,3741,504,1275,8412.0,78.60436015512228,11.59370918667966
203,43.064,3341,545,1415,8412.0,78.60537070826216,11.59370918667966
204,51.823,3312,516,1444,8412.0,78.606381261402,11.59370918667966
205,80.778,3168,377,1562,8412.0,78.6073918145419,11.59370918667966
206,92.97,3062,266,1584,8412.0,78.60840236768176,11.59370918667966
207,79.084,2994,376,1694,8412.0,78.60941292082165,11.59370918667966
208,30.2,2888,283,1801,8412.0,78.61042347396152,11.59370918667966
209,66.287,2031,834,2355,8412.0,78.61648679280074,11.59370918667966
210,72.597,2031,834,2355,8412.0,78.61749734594059,11.59370918667966
211,14.711,1607,1286,2808,8412.0,78.62052900536021,11.59370918667966
212,36.357,1607,1286,2808,8412.0,78.62153955850009,11.59370918667966
213,16.205,5000,670,984,8412.0,78.59209185436806,11.592894012170095
214,60.984,4998,275,589,8412.0,78.59512350832308,11.592894012170099
215,30.581,4998,275,589,8412.0,78.59613405964144,11.592894012170095
216,56.237,3842,901,1673,8412.0,78.60320791886983,11.592894012170099
217,60.182,3656,715,1487,8412.0,78.60421847018817,11.592894012170099
218,94.776,3184,399,1590,8412.0,78.60725012414319,11.592894012170097
219,87.799,5000,5000,5000,8412.0,78.60826067546152,11.592894012170095
220,58.51,5000,5000,5000,8412.0,78.60927122677987,11.592894012170095
221,27.908,2909,304,1822,8412.0,78.61028177809823,11.592894012170099
222,21.812,2031,834,2355,8412.0,78.61634508600827,11.592894012170099
223,31.376,2031,834,2355,8412.0,78.6173556373266,11.592894012170097
224,50.508,1634,1245,2766,8412.0,78.62038729128163,11.592894012170097
225,20.894,1607,1286,2808,8412.0,78.62139784259996,11.592894012170095
226,23.202,1375,1819,3340,8412.0,78.62240839391832,11.592894012170099
227,16.316,1375,1819,3340,8412.0,78.62341894523665,11.592894012170095
228,15.285,1230,1663,3184,8412.0,78.624429496555,11.592894012170099
229,42.551,1166,1723,3244,8412.0,78.62544004787331,11.592894012170097
230,33.724,375,2517,4038,8412.0,78.63251390710171,11.592894012170095
231,47.232,15,2879,4400,8412.0,78.63554556105674,11.592894012170095
232,74.492,5000,683,998,8412.0,78.59195020196687,11.592078838570428
233,74.024,4998,275,589,8412.0,78.5949818504577,11.592078838570428
234,54.431,4998,275,589,8412.0,78.59599239995467,11.592078838570428
235,103.847,3855,914,1686,8412.0,78.6030662464333,11.592078838570426
236,91.588,3743,803,1575,8412.0,78.60407679593025,11.592078838570426
237,103.847,3797,857,1629,8412.0,78.6050873454272,11.592078838570426
238,93.282,5000,5000,5000,8412.0,78.60811899391804,11.592078838570426
239,31.941,1375,1819,3340,8412.0,78.62226668687532,11.592078838570426
240,5.416,1375,1819,3340,8412.0,78.62327723637227,11.592078838570428
241,14.689,1230,1663,3184,8412.0,78.62428778586923,11.592078838570425
242,19.882,1160,1717,3238,8412.0,78.62529833536615,11.592078838570428
243,44.022,368,2511,4032,8412.0,78.63237218184483,11.592078838570428
244,30.559,7,2872,4393,8412.0,78.63540383033568,11.592078838570428
245,57.619,3918,978,1750,8412.0,78.60292458467265,11.591263665880586
246,96.224,3839,899,1671,8412.0,78.60393513234834,11.591263665880588
247,95.623,3785,845,1617,8412.0,78.60494568002403,11.591263665880588
248,111.693,5000,5000,5000,8412.0,78.60797732305112,11.591263665880586
249,29.823,4584,955,1270,8412.0,78.60047857901893,11.588818153269361
250,22.617,4584,955,1270,8412.0,78.60033696360158,11.588002984218162
