,POP_2015,active_living,education,mobility,ID_HDC_G0,lng,lat
798,36.53,4438,140,81,12362.0,119.6806932060197,30.21277443886524
799,59.499,4415,255,154,12362.0,119.68178540736767,30.212774438865242
800,66.932,4342,456,231,12362.0,119.68287760871561,30.212774438865235
801,73.414,4261,552,150,12362.0,119.68396981006357,30.212774438865242
802,83.992,3903,1309,598,12362.0,119.69598402489113,30.212774438865242
803,46.029,3903,1309,598,12362.0,119.69707622623909,30.212774438865242
804,52.01,4586,7,229,12362.0,119.67895438455712,30.211919453512184
805,51.855,4631,52,274,12362.0,119.68004658000399,30.21191945351218
806,33.805,4494,253,171,12362.0,119.68113877545088,30.211919453512184
807,71.328,4471,268,179,12362.0,119.68223097089775,30.21191945351218
808,50.03,4576,507,381,12362.0,119.6833231663446,30.21191945351218
809,19.468,4631,137,304,12362.0,119.67939998209422,30.211064470968854
810,13.582,4620,148,293,12362.0,119.68049217164028,30.21106447096886
811,14.81,4587,366,277,12362.0,119.68158436118631,30.211064470968857
812,51.774,4587,379,290,12362.0,119.68267655073237,30.211064470968857
813,97.16,4150,734,845,12362.0,119.70015158346914,30.21106447096886
814,22.953,4603,365,277,12362.0,119.68093777958022,30.210209491235155
815,54.929,4784,833,745,12362.0,119.68530651416214,30.210209491235155
816,47.329,4150,734,845,12362.0,119.69950490155337,30.210209491235155
817,77.385,4265,731,959,12362.0,119.70059708519884,30.210209491235148
818,51.711,4791,840,751,12362.0,119.68465993705898,30.209354514310938
819,44.672,4853,914,825,12362.0,119.68575211480416,30.20935451431095
820,46.573,4881,945,856,12362.0,119.6868442925493,30.20935451431094
821,73.631,4265,731,959,12362.0,119.69995042549127,30.209354514310945
822,17.818,4944,706,617,12362.0,119.68182904436969,30.208499540196126
823,28.24,4933,720,631,12362.0,119.6829212162148,30.208499540196126
824,67.756,4881,945,856,12362.0,119.685105559905,30.208499540196126
825,107.857,4881,945,856,12362.0,119.68619773175014,30.208499540196133
826,3.264,4975,132,613,12362.0,119.69711945020117,30.208499540196126
827,58.508,4995,152,645,12362.0,119.69821162204629,30.20849954019613
828,20.738,5000,898,1022,12362.0,119.67462953960138,30.20764456889059
829,22.015,4944,706,617,12362.0,119.68118253527315,30.207644568890583
830,14.968,4956,731,642,12362.0,119.68227470121849,30.207644568890583
831,0.68,4940,92,538,12362.0,119.6964728585074,30.20764456889059
832,51.545,4966,123,617,12362.0,119.69756502445274,30.20764456889059
833,70.014,4940,171,647,12362.0,119.69865719039801,30.20764456889059
834,41.889,4569,316,721,12362.0,119.69974935634332,30.207644568890586
835,11.941,4493,458,858,12362.0,119.70084152228863,30.207644568890583
836,0.299,4498,463,857,12362.0,119.70193368823392,30.207644568890586
837,34.407,5000,898,1022,12362.0,119.67398309400338,30.206789600394224
838,63.839,5000,898,1022,12362.0,119.67507525404913,30.20678960039422
839,50.208,5000,992,903,12362.0,119.68053605427794,30.20678960039422
840,37.434,5000,823,734,12362.0,119.6816282143237,30.206789600394224
841,52.404,5000,836,747,12362.0,119.68272037436945,30.206789600394224
842,17.327,4994,201,435,12362.0,119.69582629491853,30.206789600394217
843,66.777,4882,41,522,12362.0,119.6969184549643,30.206789600394217
844,47.465,4843,68,542,12362.0,119.69801061501005,30.20678960039422
845,14.335,4569,316,721,12362.0,119.69910277505582,30.206789600394224
846,44.772,4580,327,721,12362.0,119.70019493510158,30.20678960039422
847,37.618,4498,463,857,12362.0,119.70128709514734,30.20678960039422
848,82.761,5000,992,903,12362.0,119.6798896013828,30.205934634706907
849,66.685,5000,992,903,12362.0,119.68098175552927,30.205934634706907
850,31.808,5000,927,838,12362.0,119.68207390967576,30.205934634706907
851,33.979,5000,927,838,12362.0,119.68316606382223,30.205934634706914
852,66.751,5000,1357,872,12362.0,119.68535037211515,30.205934634706914
853,12.5,5000,1357,872,12362.0,119.68644252626163,30.205934634706907
854,0.0,5000,548,279,12362.0,119.69299545114043,30.205934634706907
855,1.795,5000,416,147,12362.0,119.69408760528692,30.205934634706907
856,1.387,4990,263,300,12362.0,119.6951797594334,30.205934634706907
857,4.189,4953,209,354,12362.0,119.69627191357986,30.205934634706907
858,0.381,4799,108,501,12362.0,119.69736406772631,30.205934634706907
859,47.446,5000,1403,1314,12362.0,119.67705888009183,30.205079671828532
860,64.381,5000,1175,1086,12362.0,119.68033532483413,30.205079671828532
861,51.518,5000,1175,1086,12362.0,119.68142747308157,30.20507967182853
862,47.332,5000,1015,927,12362.0,119.68251962132902,30.20507967182853
863,65.195,5000,1379,850,12362.0,119.6847039178239,30.205079671828535
864,45.177,5000,1368,861,12362.0,119.68579606607133,30.205079671828535
865,0.0,5000,727,14,12362.0,119.6901646590611,30.20507967182853
866,6.09,5000,727,14,12362.0,119.69125680730852,30.20507967182853
867,14.466,5000,531,0,12362.0,119.69234895555597,30.205079671828525
868,12.813,5000,416,147,12362.0,119.69344110380341,30.20507967182853
869,14.249,5000,416,147,12362.0,119.69453325205083,30.205079671828532
870,19.444,5000,1403,1314,12362.0,119.67641249519112,30.204224711758975
871,42.617,5000,1332,1243,12362.0,119.67859677988845,30.204224711758975
872,70.862,5000,1332,1218,12362.0,119.67968892223713,30.20422471175897
873,52.309,5000,1249,1102,12362.0,119.68078106458582,30.204224711758975
874,27.216,5000,1134,976,12362.0,119.68187320693444,30.20422471175898
875,58.105,5000,1112,954,12362.0,119.68296534928312,30.20422471175898
876,74.129,5000,1387,680,12362.0,119.68514963398044,30.204224711758982
877,6.609,5000,944,230,12362.0,119.68842606102642,30.20422471175898
878,21.678,5000,922,209,12362.0,119.68951820337509,30.204224711758975
879,24.665,5000,2863,2507,12362.0,119.69061034572375,30.20422471175898
880,22.081,5000,516,0,12362.0,119.6917024880724,30.204224711758975
881,23.742,5000,516,0,12362.0,119.69279463042105,30.204224711758975
882,7.658,5000,259,257,12362.0,119.69388677276974,30.20422471175897
883,35.701,5000,259,257,12362.0,119.69497891511838,30.204224711758975
884,8.899,5000,100,415,12362.0,119.69607105746704,30.20422471175897
885,81.13,5000,1390,1164,12362.0,119.6790425477371,30.20336975449814
886,97.371,5000,1385,1148,12362.0,119.68013468418725,30.203369754498137
887,51.707,5000,1295,1031,12362.0,119.68122682063738,30.203369754498144
888,27.686,5000,1244,883,12362.0,119.68231895708752,30.20336975449814
889,33.419,5000,1225,845,12362.0,119.68341109353766,30.20336975449814
890,62.887,5000,1387,680,12362.0,119.68450322998783,30.20336975449814
891,35.596,5000,1288,574,12362.0,119.68559536643792,30.203369754498137
892,3.497,5000,954,240,12362.0,119.68777963933823,30.20336975449814
893,40.074,5000,922,209,12362.0,119.6888717757884,30.203369754498144
894,31.075,5000,866,736,12362.0,119.68996391223854,30.20336975449814
895,35.677,5000,866,736,12362.0,119.69105604868865,30.20336975449814
896,32.344,5000,349,166,12362.0,119.6921481851388,30.20336975449814
897,43.079,5000,331,194,12362.0,119.69324032158896,30.20336975449814
898,70.65,5000,340,368,12362.0,119.69433245803909,30.20336975449814
899,55.649,5000,94,421,12362.0,119.69542459448923,30.20336975449814
900,20.001,5000,12,504,12362.0,119.69651673093936,30.203369754498144
901,21.382,5000,615,764,12362.0,119.69870100383964,30.203369754498144
902,49.547,5000,1055,1450,12362.0,119.70525382254051,30.20336975449814
903,23.678,5000,1677,1481,12362.0,119.67511980967727,30.202514800045904
904,9.576,5000,1681,1478,12362.0,119.67621194022914,30.202514800045904
905,33.002,5000,1457,1097,12362.0,119.6794883318848,30.202514800045904
906,32.926,5000,1413,989,12362.0,119.68058046243667,30.202514800045897
907,22.363,5000,1444,959,12362.0,119.68167259298855,30.2025148000459
908,22.254,5000,1288,796,12362.0,119.68276472354042,30.202514800045897
909,1.469,5000,1346,859,12362.0,119.6838568540923,30.202514800045897
910,1.049,5000,1283,569,12362.0,119.68494898464418,30.202514800045904
911,6.858,5000,824,435,12362.0,119.6882253762998,30.202514800045897
912,36.321,5000,778,515,12362.0,119.6893175068517,30.2025148000459
913,38.726,5000,844,678,12362.0,119.69040963740359,30.202514800045904
914,50.579,5000,672,237,12362.0,119.69150176795546,30.202514800045897
915,53.009,5000,308,270,12362.0,119.69259389850733,30.202514800045904
916,42.065,5000,305,326,12362.0,119.69368602905921,30.202514800045904
917,52.187,5000,152,421,12362.0,119.6947781596111,30.202514800045897
918,55.229,5000,62,519,12362.0,119.69587029016299,30.202514800045904
919,20.892,5000,465,774,12362.0,119.69696242071485,30.202514800045904
920,54.303,5000,615,838,12362.0,119.69805455126674,30.202514800045904
921,77.416,5000,615,924,12362.0,119.6991466818186,30.202514800045904
922,47.694,5000,1375,1770,12362.0,119.70788372623365,30.2025148000459
923,68.954,5000,1375,1770,12362.0,119.70897585678556,30.202514800045904
924,32.693,5000,1685,1476,12362.0,119.6744735090618,30.201659848402162
925,54.765,5000,1685,1476,12362.0,119.67556563371569,30.20165984840216
926,37.041,5000,1778,1294,12362.0,119.6788420076773,30.20165984840216
927,16.677,5000,1707,1222,12362.0,119.67993413233118,30.20165984840216
928,24.688,5000,1674,1189,12362.0,119.68102625698502,30.201659848402162
929,25.974,5000,1380,893,12362.0,119.68211838163892,30.20165984840216
930,21.484,5000,1429,927,12362.0,119.6832105062928,30.20165984840216
931,35.653,5000,1464,949,12362.0,119.68430263094668,30.20165984840216
932,14.986,5000,1494,780,12362.0,119.68539475560053,30.20165984840216
933,0.0,5000,824,435,12362.0,119.68757900490826,30.201659848402162
934,15.103,5000,814,454,12362.0,119.68867112956215,30.201659848402162
935,20.015,5000,710,549,12362.0,119.68976325421602,30.201659848402162
936,28.699,5000,577,312,12362.0,119.69085537886988,30.201659848402162
937,36.175,5000,567,302,12362.0,119.69194750352378,30.20165984840216
938,26.312,5000,232,373,12362.0,119.69303962817764,30.20165984840216
939,58.709,5000,232,419,12362.0,119.69413175283152,30.201659848402162
940,61.104,5000,169,466,12362.0,119.69522387748539,30.20165984840216
941,75.143,5000,284,695,12362.0,119.69631600213927,30.20165984840216
942,63.359,5000,558,867,12362.0,119.69740812679314,30.201659848402162
943,66.471,5000,615,924,12362.0,119.69850025144699,30.201659848402162
944,55.597,5000,710,926,12362.0,119.69959237610088,30.20165984840216
945,51.471,5000,1243,1637,12362.0,119.70505299937024,30.201659848402162
946,66.996,5000,1243,1637,12362.0,119.7061451240241,30.201659848402162
947,50.159,5000,1375,1770,12362.0,119.707237248678,30.20165984840216
948,38.253,5000,1375,1770,12362.0,119.70832937333186,30.201659848402166
949,5.647,5000,2075,2469,12362.0,119.71488212125512,30.20165984840216
950,2.78,5000,2075,2469,12362.0,119.71597424590897,30.20165984840216
951,27.79,5000,1790,1305,12362.0,119.67928783031974,30.200804899566798
952,50.369,5000,1627,1142,12362.0,119.68037994907587,30.200804899566794
953,29.693,5000,1652,1167,12362.0,119.68147206783199,30.2008048995668
954,35.042,5000,1494,991,12362.0,119.68256418658811,30.200804899566798
955,43.335,5000,1501,983,12362.0,119.68365630534426,30.200804899566798
956,58.27,5000,1494,780,12362.0,119.68474842410035,30.200804899566794
957,3.567,5000,1494,780,12362.0,119.68584054285651,30.200804899566805
958,0.017,5000,797,522,12362.0,119.68802478036874,30.200804899566805
959,12.222,5000,797,522,12362.0,119.68911689912485,30.2008048995668
960,15.044,5000,586,494,12362.0,119.69020901788096,30.200804899566794
961,43.305,5000,489,401,12362.0,119.6913011366371,30.200804899566798
962,79.496,5000,390,479,12362.0,119.69239325539321,30.200804899566794
963,29.407,5000,151,460,12362.0,119.69348537414935,30.200804899566794
964,66.226,5000,151,460,12362.0,119.69457749290545,30.200804899566794
965,56.785,5000,576,1067,12362.0,119.70003808668609,30.200804899566798
966,0.017,5000,582,1067,12362.0,119.70113020544218,30.2008048995668
967,51.68,5000,1454,1943,12362.0,119.70877503673506,30.200804899566798
968,14.196,5000,1454,1943,12362.0,119.7098671554912,30.2008048995668
969,85.653,5000,1790,1305,12362.0,119.67864155640126,30.199949953539704
970,88.541,5000,1810,1325,12362.0,119.67973366925987,30.199949953539694
971,75.445,5000,1705,1220,12362.0,119.68082578211853,30.199949953539697
972,21.697,5000,572,662,12362.0,119.68956268498755,30.199949953539697
973,0.874,5000,538,627,12362.0,119.69065479784621,30.199949953539697
974,22.151,5000,390,479,12362.0,119.69174691070482,30.199949953539697
975,36.732,5000,0,612,12362.0,119.69502324928071,30.199949953539697
976,29.896,5000,98,711,12362.0,119.69611536213932,30.199949953539704
977,59.758,5000,521,1134,12362.0,119.69939170071521,30.1999499535397
978,57.677,5000,537,1150,12362.0,119.70048381357384,30.199949953539704
979,65.894,5000,1109,1599,12362.0,119.70594437786698,30.199949953539694
980,52.677,5000,1454,1943,12362.0,119.70812860358423,30.199949953539697
981,69.163,5000,1454,1943,12362.0,119.70922071644287,30.199949953539697
982,45.736,5000,1821,1336,12362.0,119.68017952449736,30.199095010320754
983,25.963,5000,657,746,12362.0,119.68891638018847,30.199095010320754
984,24.686,5000,572,662,12362.0,119.69000848714985,30.199095010320754
985,21.837,5000,504,593,12362.0,119.69110059411126,30.199095010320757
986,64.618,5000,248,651,12362.0,119.69219270107266,30.199095010320754
987,24.267,5000,248,651,12362.0,119.69328480803404,30.199095010320754
988,3.759,5000,0,612,12362.0,119.69437691499543,30.19909501032075
989,19.669,5000,98,711,12362.0,119.69546902195682,30.199095010320754
990,38.655,5000,979,1469,12362.0,119.70420587764798,30.199095010320754
991,64.985,5000,1109,1599,12362.0,119.70529798460936,30.199095010320754
992,53.009,5000,1109,1599,12362.0,119.70639009157074,30.19909501032075
993,29.623,5000,2103,1618,12362.0,119.67734909283854,30.198240069909833
994,75.818,5000,1781,1293,12362.0,119.68280959816056,30.198240069909826
995,57.362,5000,1797,1280,12362.0,119.68390169922498,30.198240069909826
996,1.766,5000,248,651,12362.0,119.69154640667587,30.198240069909836
997,8.27,5000,248,651,12362.0,119.69263850774027,30.198240069909826
