,POP_2015,active_living,community_space,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
373,162.94,1974,1252,1715,274,6306.0,69.01829160430792,25.517893308182753
374,183.578,2047,1316,1728,348,6306.0,69.01935478996342,25.517893308182753
375,142.39,2136,1471,1971,436,6306.0,69.02041797561891,25.517893308182753
376,153.482,2385,1854,1839,518,6306.0,69.02148116127438,25.517893308182753
377,148.886,2420,1889,1874,553,6306.0,69.02254434692986,25.517893308182753
378,125.508,1731,411,1652,554,6306.0,69.00417023882886,25.517052253252775
379,103.809,1731,411,1652,554,6306.0,69.00523341986285,25.51705225325277
380,28.416,1631,179,1419,322,6306.0,69.00629660089682,25.517052253252775
381,182.517,1568,117,1357,245,6306.0,69.0073597819308,25.517052253252775
382,169.082,1403,300,1444,237,6306.0,69.00948614399873,25.517052253252775
383,166.784,1302,496,1347,256,6306.0,69.01054932503273,25.517052253252775
384,189.986,1266,532,1383,220,6306.0,69.0116125060667,25.517052253252775
385,184.727,1473,646,1455,238,6306.0,69.01267568710067,25.517052253252775
386,137.484,1463,686,1495,228,6306.0,69.01373886813467,25.517052253252775
387,155.073,1602,825,1591,331,6306.0,69.01480204916864,25.517052253252775
388,160.686,1566,873,1665,321,6306.0,69.01586523020262,25.51705225325277
389,167.094,1788,1056,1699,196,6306.0,69.0169284112366,25.517052253252775
390,189.19,1900,1224,1749,218,6306.0,69.01799159227058,25.517052253252775
391,203.067,1976,1316,1826,277,6306.0,69.01905477330456,25.517052253252775
392,149.682,2112,1469,1994,413,6306.0,69.02011795433855,25.517052253252775
393,170.718,2089,1467,2018,390,6306.0,69.02118113537252,25.51705225325277
394,7.513,1546,299,1540,219,6306.0,69.00599665323736,25.516211200560164
395,124.315,1513,299,1540,185,6306.0,69.00705982965005,25.516211200560164
396,180.528,1370,320,1560,42,6306.0,69.00812300606272,25.51621120056016
397,171.469,1313,391,1534,146,6306.0,69.00918618247539,25.516211200560164
398,170.762,1166,504,1467,191,6306.0,69.0102493588881,25.516211200560164
399,158.255,1177,570,1459,125,6306.0,69.01131253530077,25.516211200560157
400,159.935,1235,695,1584,0,6306.0,69.01237571171345,25.51621120056016
401,140.534,1357,764,1573,146,6306.0,69.01343888812613,25.51621120056016
402,172.397,1365,871,1672,183,6306.0,69.01450206453882,25.51621120056016
403,154.145,1549,941,1733,257,6306.0,69.01556524095149,25.516211200560157
404,132.933,1727,1032,1760,135,6306.0,69.01662841736417,25.516211200560164
405,169.834,1756,1113,1836,69,6306.0,69.01769159377685,25.51621120056016
406,148.621,1857,1227,1913,157,6306.0,69.01875477018952,25.516211200560164
407,153.438,1924,1302,1984,225,6306.0,69.01981794660222,25.516211200560164
408,178.142,2060,1438,2028,361,6306.0,69.02088112301489,25.516211200560157
409,113.178,2071,1540,2153,372,6306.0,69.02194429942757,25.516211200560164
410,40.392,1448,415,1655,266,6306.0,69.00569671911876,25.515370150104825
411,155.825,1448,415,1655,266,6306.0,69.00675989091036,25.51537015010483
412,181.722,1359,456,1697,93,6306.0,69.00782306270195,25.515370150104825
413,182.252,1270,420,1660,56,6306.0,69.00888623449354,25.515370150104825
414,213.364,1155,504,1467,191,6306.0,69.00994940628512,25.515370150104822
415,119.056,1112,555,1513,147,6306.0,69.01101257807672,25.515370150104825
416,187.069,1117,813,1702,117,6306.0,69.0120757498683,25.51537015010482
417,199.531,1284,890,1699,200,6306.0,69.01313892165989,25.515370150104825
418,167.315,1286,926,1735,236,6306.0,69.01420209345149,25.515370150104825
419,189.146,1484,955,1747,246,6306.0,69.01526526524309,25.515370150104822
420,178.761,1435,1126,1935,278,6306.0,69.01632843703467,25.515370150104825
421,174.872,1580,1183,1911,119,6306.0,69.01739160882626,25.515370150104822
422,187.644,1737,1303,2030,239,6306.0,69.01845478061783,25.515370150104825
423,194.096,1814,1283,1971,115,6306.0,69.01951795240944,25.515370150104825
424,170.85,2071,1540,2153,372,6306.0,69.02058112420104,25.515370150104825
425,149.328,2097,1566,2178,397,6306.0,69.02164429599264,25.51537015010483
426,159.095,2122,1591,2203,422,6306.0,69.02270746778422,25.515370150104822
427,129.839,1321,542,1782,193,6306.0,69.00645996571127,25.514529101886655
428,156.267,1324,538,1779,196,6306.0,69.00752313288199,25.514529101886655
429,177.744,1188,501,1742,138,6306.0,69.00858630005268,25.514529101886655
430,187.953,1036,654,1894,181,6306.0,69.00964946722338,25.514529101886655
431,114.725,969,699,1657,5,6306.0,69.0107126343941,25.514529101886655
432,184.948,1036,794,1688,100,6306.0,69.01177580156482,25.51452910188666
433,166.343,1115,931,1828,239,6306.0,69.01283896873554,25.51452910188666
434,188.925,1207,1035,1844,344,6306.0,69.01390213590622,25.514529101886655
435,173.9,1221,1035,1844,344,6306.0,69.01496530307695,25.51452910188666
436,177.081,1355,1177,1986,358,6306.0,69.01602847024766,25.51452910188666
437,185.301,1492,1271,1999,207,6306.0,69.01709163741837,25.514529101886655
438,211.95,1608,1348,2075,283,6306.0,69.01815480458907,25.514529101886655
439,216.723,1669,1370,2097,306,6306.0,69.01921797175979,25.514529101886655
440,77.382,2122,1591,2203,422,6306.0,69.02134430610123,25.514529101886655
441,170.099,1161,529,1769,166,6306.0,69.0082863791524,25.51368805590557
442,168.464,1013,677,1898,158,6306.0,69.00934954170242,25.513688055905572
443,149.638,855,805,1767,0,6306.0,69.01041270425247,25.513688055905572
444,130.811,894,848,1778,100,6306.0,69.01147586680251,25.51368805590557
445,173.679,1074,997,1895,306,6306.0,69.01253902935255,25.513688055905572
446,175.093,1065,1125,1998,433,6306.0,69.01360219190259,25.51368805590557
447,193.433,1115,1215,2088,433,6306.0,69.01466535445262,25.51368805590557
448,245.36,1263,1244,2053,359,6306.0,69.01572851700267,25.51368805590557
449,180.396,1362,1355,2129,249,6306.0,69.01679167955271,25.51368805590557
450,167.889,1449,1424,2151,220,6306.0,69.01785484210272,25.51368805590557
451,183.622,2445,1914,2526,745,6306.0,69.02423381740296,25.513688055905572
452,170.762,685,1467,2429,662,6306.0,69.00692331386263,25.51284701216148
453,145.086,780,1562,2525,757,6306.0,69.00798647179218,25.51284701216148
454,163.956,805,1587,2550,782,6306.0,69.00904962972179,25.512847012161476
455,149.328,855,805,1767,0,6306.0,69.01011278765134,25.512847012161476
456,84.364,873,953,1850,261,6306.0,69.01117594558093,25.512847012161473
457,185.301,870,1058,1955,366,6306.0,69.01223910351051,25.51284701216148
458,177.7,889,1159,2056,467,6306.0,69.01330226144009,25.51284701216148
459,168.862,1049,1296,2169,352,6306.0,69.01436541936965,25.512847012161476
460,201.255,1052,1353,2226,295,6306.0,69.0154285772992,25.51284701216148
461,187.202,1259,1457,2231,146,6306.0,69.0164917352288,25.51284701216148
462,185.125,1312,1540,2288,84,6306.0,69.01755489315836,25.51284701216148
463,202.934,1336,1536,2264,108,6306.0,69.01861805108794,25.512847012161476
464,140.578,2445,1914,2526,745,6306.0,69.02393384073582,25.51284701216148
465,170.673,708,1490,2453,685,6306.0,69.005560271353,25.51200597065426
466,200.769,708,1490,2453,685,6306.0,69.00662342466231,25.512005970654265
467,106.152,602,1384,2346,579,6306.0,69.00768657797163,25.51200597065427
468,182.915,656,1307,2269,501,6306.0,69.00874973128096,25.512005970654272
469,175.137,792,1171,2133,366,6306.0,69.00981288459027,25.51200597065426
470,110.438,646,1014,1976,208,6306.0,69.0108760378996,25.51200597065426
471,146.411,766,1059,1957,368,6306.0,69.01193919120892,25.512005970654272
472,88.077,845,1220,2117,483,6306.0,69.01300234451824,25.51200597065426
473,6.408,1024,1325,2198,323,6306.0,69.01406549782754,25.51200597065427
474,100.23,1138,1438,2311,259,6306.0,69.01512865113688,25.51200597065427
475,186.892,1292,1592,2428,56,6306.0,69.0161918044462,25.51200597065427
476,106.107,1348,1641,2419,0,6306.0,69.01725495775551,25.51200597065427
477,163.028,1439,1697,2465,46,6306.0,69.01831811106483,25.512005970654265
478,91.921,708,1490,2453,685,6306.0,69.00526040031171,25.51116493138385
479,165.149,669,1527,2489,721,6306.0,69.00632354900097,25.511164931383863
480,150.698,545,1433,2396,628,6306.0,69.00738669769025,25.51116493138386
481,149.814,656,1307,2269,501,6306.0,69.0084498463795,25.51116493138385
482,181.943,758,1205,2167,399,6306.0,69.0095129950688,25.51116493138386
483,69.825,608,1059,2014,255,6306.0,69.01057614375809,25.511164931383856
484,106.196,698,1128,2025,336,6306.0,69.01163929244736,25.51116493138386
485,27.223,1100,1555,2428,376,6306.0,69.01482873851516,25.511164931383856
486,161.923,1333,1641,2478,106,6306.0,69.01589188720443,25.511164931383853
487,76.321,1238,1734,2573,200,6306.0,69.01695503589372,25.511164931383856
488,156.532,1379,1757,2526,106,6306.0,69.01801818458297,25.511164931383853
489,137.484,1766,2119,2888,468,6306.0,69.0212076306508,25.51116493138385
490,73.891,1873,2262,3031,611,6306.0,69.02227077934008,25.511164931383853
491,146.809,1991,2387,3155,735,6306.0,69.02333392802934,25.51116493138386
492,49.408,1929,2356,3124,704,6306.0,69.02439707671861,25.511164931383853
493,48.877,1038,2349,3312,18,6306.0,68.99964482246153,25.510323894350147
494,110.394,1038,2349,3312,18,6306.0,69.00070796653097,25.510323894350144
495,151.096,468,1779,2741,588,6306.0,69.00602368687814,25.51032389435014
496,118.614,338,1891,2854,985,6306.0,69.00708683094757,25.510323894350144
497,104.207,242,1832,2795,1000,6306.0,69.008149975017,25.510323894350144
498,131.518,177,1795,2758,990,6306.0,69.00921311908645,25.510323894350144
499,54.048,160,1778,2740,972,6306.0,69.01027626315589,25.51032389435014
500,91.877,638,1220,2175,415,6306.0,69.01133940722532,25.510323894350144
501,81.006,613,1245,2200,440,6306.0,69.01240255129476,25.510323894350144
502,25.765,834,1430,2384,344,6306.0,69.01346569536419,25.510323894350144
503,12.197,1045,1610,2483,341,6306.0,69.01452883943362,25.51032389435014
504,135.761,996,1592,2532,293,6306.0,69.01559198350306,25.510323894350144
505,133.419,1186,1786,2625,164,6306.0,69.01665512757249,25.510323894350144
506,118.57,1303,1833,2602,148,6306.0,69.01771827164194,25.510323894350144
507,150.389,1295,1932,2721,158,6306.0,69.01878141571137,25.510323894350144
508,207.0,1366,2003,2843,229,6306.0,69.01984455978081,25.510323894350147
509,85.381,1781,2134,2903,483,6306.0,69.02090770385024,25.510323894350144
510,99.92,1832,2256,3025,605,6306.0,69.02197084791968,25.510323894350144
511,152.378,1810,2319,3088,636,6306.0,69.02303399198911,25.510323894350147
512,82.066,1929,2356,3124,704,6306.0,69.02409713605854,25.510323894350147
513,36.503,1038,2349,3312,18,6306.0,68.9993450015945,25.509482859553046
514,81.669,1047,2358,3321,9,6306.0,69.00040814104432,25.509482859553042
515,154.499,468,1779,2741,588,6306.0,69.00572383829333,25.509482859553046
516,153.836,329,1641,2604,727,6306.0,69.00678697774315,25.509482859553042
517,126.525,216,1760,2722,853,6306.0,69.00785011719296,25.509482859553046
518,152.378,143,1739,2701,921,6306.0,69.00891325664277,25.509482859553046
519,127.806,56,1674,2637,869,6306.0,69.00997639609257,25.509482859553046
520,77.912,583,1275,2229,470,6306.0,69.01103953554237,25.509482859553046
521,184.771,582,1347,2301,540,6306.0,69.01210267499218,25.509482859553042
522,127.85,608,1392,2346,584,6306.0,69.01316581444199,25.509482859553046
523,101.246,801,1451,2406,376,6306.0,69.01422895389179,25.509482859553042
524,127.85,973,1569,2524,270,6306.0,69.01529209334161,25.509482859553046
525,144.379,1074,1710,2664,124,6306.0,69.01635523279141,25.509482859553046
526,165.812,1184,1821,2728,47,6306.0,69.01741837224122,25.509482859553042
527,174.695,1270,1907,2746,132,6306.0,69.01848151169102,25.509482859553046
528,160.421,1351,1988,2860,214,6306.0,69.01954465114083,25.509482859553046
529,161.614,1526,2171,3074,396,6306.0,69.02060779059063,25.509482859553042
530,138.589,1545,2189,3093,415,6306.0,69.02167093004044,25.50948285955304
531,168.375,1692,2337,3165,563,6306.0,69.02273406949026,25.509482859553042
532,142.257,1768,2412,3285,638,6306.0,69.02379720894004,25.509482859553042
533,60.191,324,1639,2601,732,6306.0,69.00648713807652,25.508641826992456
534,156.399,250,1713,2675,806,6306.0,69.00755027290691,25.508641826992456
535,99.125,194,1687,2649,862,6306.0,69.0086134077373,25.508641826992452
536,127.055,81,1579,2541,773,6306.0,69.00967654256768,25.50864182699245
537,132.093,178,1481,2443,676,6306.0,69.01073967739806,25.508641826992452
538,183.71,608,1392,2346,584,6306.0,69.01180281222845,25.50864182699245
539,188.66,642,1463,2417,513,6306.0,69.01286594705884,25.50864182699246
540,173.679,707,1520,2474,430,6306.0,69.01392908188923,25.50864182699246
541,175.181,861,1685,2639,279,6306.0,69.01499221671959,25.508641826992456
542,180.794,954,1683,2637,182,6306.0,69.01605535155,25.508641826992452
543,212.524,1009,1809,2764,129,6306.0,69.01711848638038,25.50864182699245
544,209.961,1105,1903,2857,129,6306.0,69.01818162121076,25.50864182699246
545,216.723,1179,2027,2981,252,6306.0,69.01924475604116,25.50864182699246
546,169.878,1329,2139,3094,365,6306.0,69.02030789087154,25.50864182699246
547,123.961,1497,2236,3139,461,6306.0,69.02137102570192,25.508641826992452
548,168.862,1834,2479,3352,704,6306.0,69.02243416053231,25.508641826992456
549,181.412,1822,2467,3340,693,6306.0,69.02349729536267,25.508641826992452
550,200.371,1901,2546,3419,772,6306.0,69.02456043019308,25.50864182699245
551,45.651,559,1850,2813,1045,6306.0,69.0072504421584,25.507800796668278
552,97.225,556,1848,2810,1042,6306.0,69.00831357236956,25.507800796668267
553,131.607,358,1649,2612,844,6306.0,69.00937670258074,25.50780079666827
554,138.324,237,1445,2405,640,6306.0,69.01043983279192,25.50780079666827
555,132.712,338,1520,2474,715,6306.0,69.01150296300308,25.507800796668267
556,173.811,516,1544,2499,621,6306.0,69.01256609321425,25.50780079666827
557,211.375,580,1630,2584,569,6306.0,69.01362922342543,25.507800796668267
558,206.072,681,1793,2747,480,6306.0,69.01469235363659,25.507800796668278
559,160.244,796,1868,2822,359,6306.0,69.01575548384776,25.50780079666827
560,158.565,926,1921,2876,265,6306.0,69.01681861405896,25.50780079666827
561,171.071,956,1980,2934,324,6306.0,69.0178817442701,25.50780079666827
562,186.848,1117,2101,3055,326,6306.0,69.01894487448129,25.507800796668274
563,203.023,1254,2223,3177,449,6306.0,69.02000800469247,25.507800796668274
564,179.379,1400,2322,3226,548,6306.0,69.02107113490364,25.507800796668274
565,183.976,1400,2388,3293,613,6306.0,69.0221342651148,25.50780079666827
566,142.169,1917,2562,3435,787,6306.0,69.02319739532597,25.507800796668274
567,149.903,1970,2614,3487,840,6306.0,69.02426052553716,25.50780079666827
568,149.284,1919,2931,3804,1156,6306.0,69.02744991617068,25.50780079666827
569,85.248,559,1850,2813,1045,6306.0,69.00695062494692,25.50695976858042
570,173.767,459,1750,2712,945,6306.0,69.00801375053909,25.50695976858042
571,117.907,405,1697,2659,891,6306.0,69.00907687613127,25.50695976858042
572,157.946,319,1600,2562,794,6306.0,69.01014000172344,25.506959768580412
573,61.693,368,1563,2525,758,6306.0,69.01120312731561,25.50695976858042
574,13.567,400,1582,2537,737,6306.0,69.01226625290778,25.506959768580412
575,82.508,506,1688,2643,676,6306.0,69.01332937849996,25.50695976858042
576,152.112,594,1776,2731,647,6306.0,69.01439250409213,25.50695976858042
577,161.57,744,1927,2881,483,6306.0,69.01545562968428,25.506959768580415
578,165.768,861,2022,2977,366,6306.0,69.01651875527648,25.50695976858042
579,169.082,923,2081,3035,425,6306.0,69.01758188086863,25.506959768580412
580,146.456,1068,2226,3180,454,6306.0,69.01864500646079,25.506959768580412
581,163.337,1192,2323,3278,552,6306.0,69.01970813205298,25.50695976858042
582,137.661,1400,2388,3293,613,6306.0,69.02077125764514,25.506959768580415
583,162.94,1311,2468,3382,697,6306.0,69.02183438323732,25.506959768580412
584,141.594,1919,2931,3804,1156,6306.0,69.02715001119816,25.506959768580412
585,53.385,726,1921,2883,1116,6306.0,69.00877706321886,25.506118742728795
586,127.674,611,1806,2768,1001,6306.0,69.00984018419223,25.50611874272879
587,31.51,398,1593,2555,787,6306.0,69.0109033051656,25.50611874272879
588,10.96,647,1829,2784,721,6306.0,69.01302954711234,25.50611874272879
589,176.728,647,1829,2784,721,6306.0,69.01409266808572,25.50611874272879
590,52.325,767,1950,2904,460,6306.0,69.0151557890591,25.50611874272879
591,82.066,861,2022,2977,366,6306.0,69.01621891003249,25.506118742728788
592,134.126,923,2081,3035,425,6306.0,69.01728203100585,25.50611874272879
593,138.81,1068,2226,3180,454,6306.0,69.01834515197923,25.50611874272879
594,111.057,1192,2350,3304,578,6306.0,69.0194082729526,25.50611874272879
595,131.872,1275,2433,3382,661,6306.0,69.02047139392597,25.50611874272879
596,127.629,1384,2542,3496,770,6306.0,69.02153451489934,25.50611874272879
597,91.524,699,1894,2857,1089,6306.0,69.00847726384299,25.505277719113298
598,155.117,583,1778,2741,973,6306.0,69.00954038019779,25.505277719113295
599,31.819,552,1747,2709,942,6306.0,69.01060349655258,25.505277719113298
600,86.0,1275,2433,3387,661,6306.0,69.01910842739088,25.505277719113295
601,136.203,1275,2433,3387,661,6306.0,69.02017154374565,25.505277719113295
602,79.592,1384,2542,3496,770,6306.0,69.02123466010046,25.505277719113295
