,POP_2015,active_living,community_space,education,food_choices,mobility,ID_HDC_G0,lng,lat
349,146.472,328,2393,420,420,617,12193.0,113.82861412023746,23.28997816328935
350,132.835,328,2393,420,420,617,12193.0,113.82966573735403,23.289978163289344
351,71.908,150,2781,681,681,542,12193.0,113.83176897158711,23.289978163289344
352,132.835,197,2829,728,728,589,12193.0,113.83282058870363,23.289978163289348
353,142.877,315,2946,845,845,688,12193.0,113.83387220582019,23.289978163289344
354,118.875,377,3009,908,908,751,12193.0,113.83492382293674,23.289978163289348
355,121.304,1648,1217,1028,3712,1354,12193.0,113.79872617664978,23.289142727841686
356,49.817,1627,1196,1032,3691,1333,12193.0,113.79977778967564,23.289142727841682
357,62.741,1364,933,1268,3428,1070,12193.0,113.80188101572743,23.289142727841686
358,88.492,1352,921,1281,3416,1058,12193.0,113.80293262875333,23.28914272784168
359,113.66,848,478,1761,2912,615,12193.0,113.80713908085684,23.28914272784169
360,116.381,753,573,1666,2817,710,12193.0,113.80819069388272,23.289142727841682
361,0.0,132,568,1987,2196,431,12193.0,113.81239714598628,23.289142727841686
362,4.729,106,479,2092,2154,342,12193.0,113.81344875901216,23.289142727841686
363,21.929,114,488,2100,2145,351,12193.0,113.81450037203805,23.289142727841686
364,30.286,914,1249,1564,1564,842,12193.0,113.8187068241416,23.289142727841686
365,102.647,1005,1344,1469,1469,882,12193.0,113.81975843716745,23.28914272784168
366,97.626,1107,1415,1415,1415,828,12193.0,113.82081005019336,23.289142727841686
367,168.595,1126,1401,1434,1434,847,12193.0,113.82186166321925,23.289142727841682
368,154.958,771,1916,773,773,573,12193.0,113.8250165022969,23.28914272784168
369,136.139,771,1916,773,773,573,12193.0,113.8260681153228,23.289142727841686
370,111.878,613,2080,743,743,725,12193.0,113.82711972834868,23.289142727841686
371,87.391,410,2260,586,586,783,12193.0,113.82922295440042,23.289142727841682
372,145.727,347,2317,640,640,837,12193.0,113.83027456742632,23.28914272784168
373,134.099,263,2402,725,725,860,12193.0,113.83132618045221,23.289142727841686
374,157.258,303,2812,833,833,694,12193.0,113.8323777934781,23.28914272784168
375,147.67,386,2866,917,917,773,12193.0,113.83342940650398,23.289142727841682
376,80.07,386,2866,917,917,773,12193.0,113.83448101952987,23.289142727841686
377,64.814,1629,1199,1037,3694,1336,12193.0,113.79933514196307,23.288307294387813
378,71.649,913,483,1739,2978,620,12193.0,113.80669640451097,23.28830729438781
379,100.412,848,478,1761,2912,615,12193.0,113.80774801344641,23.288307294387817
380,43.631,933,1125,1689,1689,878,12193.0,113.81826410280063,23.288307294387813
381,153.047,933,1125,1689,1689,878,12193.0,113.81931571173605,23.288307294387817
382,107.732,1126,1401,1434,1434,847,12193.0,113.82036732067147,23.288307294387813
383,110.648,1123,1315,1520,1520,933,12193.0,113.82141892960689,23.288307294387813
384,115.96,1220,1535,1298,1298,745,12193.0,113.8224705385423,23.288307294387813
385,146.245,1068,1684,1147,1147,722,12193.0,113.82352214747773,23.288307294387813
386,180.061,1068,1684,1147,1147,722,12193.0,113.82457375641313,23.288307294387813
387,185.762,921,1831,1006,1006,806,12193.0,113.82562536534854,23.288307294387813
388,94.873,484,2183,678,678,875,12193.0,113.82878019215481,23.28830729438782
389,161.631,263,2402,725,725,860,12193.0,113.82983180109022,23.288307294387813
390,133.872,263,2402,725,725,860,12193.0,113.83088341002565,23.28830729438781
391,109.19,390,2529,852,852,819,12193.0,113.83193501896106,23.288307294387813
392,98.695,477,2661,984,984,868,12193.0,113.83298662789649,23.288307294387813
393,65.495,506,2714,1037,1037,898,12193.0,113.83403823683193,23.288307294387813
394,56.781,914,483,1743,2978,620,12193.0,113.80625374886846,23.28747186292764
395,85.415,810,445,1965,2948,453,12193.0,113.80835695855873,23.287471862927642
396,44.991,639,208,1993,2703,345,12193.0,113.80940856340389,23.287471862927642
397,32.942,395,587,2227,2227,594,12193.0,113.81571819247473,23.28747186292764
398,128.074,849,1041,1773,1773,800,12193.0,113.81782140216505,23.28747186292764
399,138.309,855,1047,1767,1767,800,12193.0,113.81887300701021,23.287471862927646
400,140.382,1123,1315,1520,1520,933,12193.0,113.81992461185531,23.287471862927642
401,150.877,1053,1245,1586,1586,998,12193.0,113.82097621670046,23.287471862927642
402,134.423,1189,1381,1450,1450,899,12193.0,113.82202782154563,23.287471862927642
403,158.327,1068,1684,1147,1147,722,12193.0,113.82307942639079,23.287471862927646
404,156.513,1068,1684,1147,1147,722,12193.0,113.82413103123592,23.28747186292765
405,126.94,921,1831,1006,1006,806,12193.0,113.82518263608105,23.287471862927646
406,113.142,785,1960,962,962,942,12193.0,113.82623424092623,23.287471862927642
407,101.934,678,1986,855,855,1048,12193.0,113.82728584577134,23.28747186292764
408,95.359,617,2051,811,811,1008,12193.0,113.8283374506165,23.287471862927642
409,147.606,535,2362,896,896,963,12193.0,113.83044066030678,23.287471862927646
410,129.531,535,2362,896,896,963,12193.0,113.83149226515192,23.287471862927642
411,175.494,503,2664,987,987,895,12193.0,113.83254386999705,23.287471862927642
412,74.596,506,2714,1037,1037,898,12193.0,113.83359547484223,23.287471862927642
413,89.658,1126,695,1931,3190,832,12193.0,113.80475951317345,23.286636433461094
414,82.694,1116,685,1934,3180,796,12193.0,113.80581111392854,23.286636433461098
415,49.575,810,445,1965,2948,453,12193.0,113.80791431543865,23.286636433461094
416,9.013,627,196,2006,2691,333,12193.0,113.80896591619373,23.286636433461094
417,106.728,569,0,2202,2633,136,12193.0,113.81106911770384,23.286636433461094
418,69.867,443,168,2370,2491,103,12193.0,113.8121207184589,23.286636433461094
419,82.727,395,587,2227,2227,594,12193.0,113.81527552072407,23.28663643346109
420,113.66,735,927,1887,1887,686,12193.0,113.8173787222342,23.28663643346109
421,145.435,741,933,1881,1881,686,12193.0,113.81843032298927,23.286636433461094
422,174.361,937,1129,1702,1702,882,12193.0,113.8194819237443,23.286636433461094
423,139.087,954,1146,1685,1685,899,12193.0,113.82053352449938,23.28663643346109
424,144.788,1106,1298,1533,1533,982,12193.0,113.82158512525447,23.286636433461094
425,141.16,1153,1536,1295,1295,869,12193.0,113.8226367260095,23.2866364334611
426,124.64,1153,1536,1295,1295,869,12193.0,113.82368832676458,23.286636433461094
427,120.073,1006,1682,1155,1155,955,12193.0,113.82473992751963,23.286636433461094
428,145.921,898,1790,1075,1075,1063,12193.0,113.82579152827469,23.286636433461094
429,88.525,736,1932,930,930,1126,12193.0,113.82684312902977,23.286636433461094
430,153.76,678,1986,855,855,1048,12193.0,113.82789472978482,23.286636433461094
431,166.684,618,2279,980,980,1046,12193.0,113.82999793129493,23.286636433461094
432,119.879,535,2362,896,896,963,12193.0,113.83104953205,23.286636433461094
433,37.638,1710,1280,1456,3775,1156,12193.0,113.80011051636475,23.285801005988066
434,8.778,1710,1280,1456,3775,1156,12193.0,113.80116211302989,23.285801005988066
435,84.859,1303,872,1863,3367,774,12193.0,113.80431690302542,23.285801005988066
436,65.527,1236,805,1954,3300,804,12193.0,113.80536849969059,23.285801005988063
437,93.027,1231,801,1982,3296,829,12193.0,113.80642009635577,23.285801005988066
438,42.335,569,205,2206,2707,212,12193.0,113.81062648301645,23.285801005988063
439,34.626,478,110,2300,2598,118,12193.0,113.8116780796816,23.285801005988066
440,86.937,583,211,2414,2603,218,12193.0,113.81272967634679,23.28580100598807
441,149.225,631,259,2462,2555,267,12193.0,113.81378127301197,23.285801005988066
442,151.784,624,816,1998,1998,575,12193.0,113.81693606300747,23.285801005988066
443,137.273,630,822,1992,1992,575,12193.0,113.81798765967264,23.285801005988066
444,108.283,793,985,1846,1846,738,12193.0,113.81903925633779,23.285801005988063
445,98.047,864,1055,1903,1903,802,12193.0,113.82009085300297,23.285801005988066
446,120.786,1106,1298,1533,1533,982,12193.0,113.82114244966817,23.285801005988066
447,149.452,1241,1454,1383,1383,957,12193.0,113.82219404633334,23.285801005988066
448,167.04,1248,1461,1390,1390,965,12193.0,113.82324564299849,23.285801005988066
449,158.133,1006,1682,1155,1155,955,12193.0,113.82429723966364,23.285801005988066
450,140.415,898,1790,1075,1075,1063,12193.0,113.82534883632883,23.285801005988066
451,99.797,855,1811,1041,1041,1110,12193.0,113.826400432994,23.285801005988066
452,45.833,1710,1280,1456,3775,1156,12193.0,113.79966794327667,23.28496558050848
453,38.902,1710,1280,1456,3775,1156,12193.0,113.80071953585215,23.28496558050848
454,101.546,1303,872,1863,3367,774,12193.0,113.80387431357856,23.28496558050848
455,38.319,1309,878,1918,3373,719,12193.0,113.80492590615404,23.28496558050848
456,89.868,609,245,2293,2748,252,12193.0,113.81018386903135,23.28496558050848
457,14.77,501,223,2414,2702,167,12193.0,113.81123546160684,23.28496558050848
458,31.97,458,231,2428,2614,109,12193.0,113.8122870541823,23.28496558050848
459,58.239,631,259,2462,2555,267,12193.0,113.81333864675778,23.284965580508484
460,138.892,212,372,2503,2503,0,12193.0,113.81439023933325,23.28496558050848
461,106.858,617,736,2168,2168,405,12193.0,113.81649342448421,23.284965580508473
462,145.954,617,736,2162,2162,405,12193.0,113.81754501705964,23.284965580508477
463,98.954,864,1055,1903,1903,802,12193.0,113.81859660963512,23.28496558050848
464,127.685,864,1055,1903,1903,802,12193.0,113.8196482022106,23.28496558050848
465,70.612,1020,1645,1202,1202,1180,12193.0,113.82490616508794,23.28496558050848
466,140.318,1047,1808,1240,1240,1311,12193.0,113.82595775766342,23.28496558050848
467,158.003,1047,1808,1240,1240,1311,12193.0,113.8270093502389,23.28496558050848
468,154.213,967,2163,1161,1161,1358,12193.0,113.82806094281437,23.28496558050848
469,170.668,908,2164,1252,1252,1337,12193.0,113.82911253538981,23.28496558050848
470,5.053,4136,4099,2413,5000,1033,12193.0,113.77609044419727,23.28413015702224
471,20.892,4104,4075,2470,5000,993,12193.0,113.77714203268323,23.284130157022243
472,38.254,167,417,2547,2547,44,12193.0,113.81289604120586,23.28413015702224
473,26.885,167,417,2547,2547,44,12193.0,113.8139476296918,23.28413015702224
474,43.825,479,598,2243,2243,267,12193.0,113.81605080666374,23.284130157022247
475,149.225,617,736,2162,2162,405,12193.0,113.81710239514967,23.284130157022243
476,151.978,770,889,2054,2054,558,12193.0,113.81815398363565,23.284130157022236
477,22.253,1244,1371,1471,1471,1032,12193.0,113.8223603375795,23.28413015702224
478,86.16,1222,1442,1399,1399,1103,12193.0,113.82341192606543,23.28413015702224
479,102.647,1070,1598,1263,1263,1180,12193.0,113.82446351455143,23.284130157022243
480,156.481,1133,1722,1326,1326,1304,12193.0,113.82551510303736,23.284130157022236
481,155.93,1047,1808,1240,1240,1311,12193.0,113.82656669152334,23.284130157022236
482,113.595,918,2155,1261,1261,1346,12193.0,113.82866986849525,23.28413015702224
483,76.022,927,2146,1270,1270,1355,12193.0,113.82972145698118,23.284130157022243
484,5.928,5000,5000,5000,5000,5000,12193.0,113.83392781092506,23.284130157022243
485,65.818,5000,5000,5000,5000,5000,12193.0,113.83497939941103,23.28413015702224
486,89.399,4136,4107,2438,5000,1026,12193.0,113.77564800247305,23.283294735529267
487,127.005,4104,4075,2470,5000,993,12193.0,113.77669958686967,23.283294735529257
488,70.742,3273,3236,3287,5000,159,12193.0,113.78406067764618,23.283294735529264
489,28.647,3273,3236,3287,5000,159,12193.0,113.78511226204279,23.283294735529264
490,40.942,1315,1263,2009,3766,603,12193.0,113.80298919678572,23.283294735529267
491,130.86,1165,1112,2159,3615,453,12193.0,113.80404078118237,23.28329473552926
492,106.733,1157,1105,2167,3608,445,12193.0,113.80509236557901,23.283294735529267
493,106.532,863,499,2631,3002,160,12193.0,113.80929870316555,23.28329473552926
494,38.48,837,473,2612,2976,186,12193.0,113.81035028756219,23.28329473552926
495,16.908,63,573,2703,2703,200,12193.0,113.81245345635551,23.28329473552926
496,5.733,22,562,2692,2692,189,12193.0,113.81350504075213,23.283294735529264
497,47.42,469,608,2249,2249,257,12193.0,113.81560820954543,23.28329473552926
498,41.266,770,889,2054,2054,558,12193.0,113.81665979394205,23.283294735529257
499,114.761,770,889,2054,2054,558,12193.0,113.8177113783387,23.283294735529267
500,134.649,1121,1248,1593,1593,909,12193.0,113.82086613152865,23.28329473552926
501,43.339,1121,1248,1593,1593,909,12193.0,113.82191771592528,23.28329473552926
502,109.805,1241,1368,1484,1484,1029,12193.0,113.8229693003219,23.283294735529264
503,104.267,1163,1692,1356,1356,1274,12193.0,113.82507246911521,23.28329473552926
504,74.564,1198,1928,1470,1470,1510,12193.0,113.82612405351182,23.283294735529267
505,90.144,1172,1901,1444,1444,1483,12193.0,113.82717563790848,23.28329473552926
506,0.453,5000,5000,5000,5000,5000,12193.0,113.83348514428835,23.28329473552926
507,90.792,5000,5000,5000,5000,5000,12193.0,113.83453672868498,23.283294735529267
508,87.132,5000,5000,5000,5000,5000,12193.0,113.83558831308163,23.28329473552926
509,71.454,3277,3240,3272,5000,174,12193.0,113.78361822390319,23.282459316029456
510,38.601,3275,3238,3280,5000,167,12193.0,113.78466980421074,23.282459316029463
511,27.974,3116,3079,3394,5000,8,12193.0,113.78572138451825,23.28245931602946
512,85.38,3110,3081,3410,5000,0,12193.0,113.78677296482574,23.282459316029456
513,21.799,1561,1523,1789,4026,864,12193.0,113.80044350882345,23.282459316029463
514,56.134,1463,1426,1847,3929,766,12193.0,113.80149508913095,23.282459316029463
515,32.682,1308,1264,2009,3766,604,12193.0,113.80254666943847,23.282459316029456
516,45.801,1165,1112,2159,3615,453,12193.0,113.803598249746,23.282459316029463
517,56.477,1161,1123,2170,3625,463,12193.0,113.80464983005349,23.28245931602946
518,53.655,1013,976,2305,3479,316,12193.0,113.80570141036101,23.282459316029456
519,70.231,1021,1040,2344,3541,341,12193.0,113.80675299066853,23.282459316029463
520,137.854,836,784,2488,3286,124,12193.0,113.80780457097605,23.28245931602946
521,89.885,863,499,2631,3002,160,12193.0,113.80885615128355,23.28245931602946
522,31.063,786,520,2678,2992,33,12193.0,113.80990773159105,23.28245931602946
523,14.932,0,584,2715,2715,212,12193.0,113.81201089220609,23.282459316029456
524,26.042,0,584,2715,2715,212,12193.0,113.81306247251361,23.282459316029463
525,33.913,649,809,2415,2415,437,12193.0,113.81516563312864,23.282459316029456
526,83.957,809,968,1906,1906,596,12193.0,113.81832037405118,23.28245931602946
527,51.243,868,996,1846,1846,656,12193.0,113.8193719543587,23.28245931602946
528,81.852,906,1033,1809,1809,694,12193.0,113.82042353466622,23.28245931602946
529,153.177,1298,1425,1621,1621,1086,12193.0,113.82252669528125,23.282459316029463
530,168.563,1303,1430,1616,1616,1091,12193.0,113.82357827558877,23.28245931602946
531,88.525,1225,1954,1497,1497,1536,12193.0,113.82568143620378,23.28245931602946
532,37.444,1225,1954,1497,1497,1536,12193.0,113.82673301651131,23.28245931602946
533,170.862,5000,5000,5000,5000,5000,12193.0,113.83514565897144,23.282459316029463
534,38.416,3110,3081,3410,5000,0,12193.0,113.78527894329252,23.28162389852274
535,59.274,3115,3087,3418,5000,8,12193.0,113.78633051951113,23.281623898522742
536,33.002,2797,2760,3080,5000,0,12193.0,113.7884336719483,23.281623898522742
537,88.913,2789,2752,3072,5000,7,12193.0,113.78948524816684,23.281623898522742
538,190.945,2614,2577,2886,5000,195,12193.0,113.79053682438541,23.281623898522742
539,80.524,2614,2577,2886,5000,195,12193.0,113.79158840060398,23.28162389852274
540,5.053,1812,1775,2084,4277,996,12193.0,113.79789785791549,23.281623898522742
541,102.096,1742,1706,2033,4208,1046,12193.0,113.79894943413406,23.281623898522742
542,31.354,1609,1581,1918,4084,921,12193.0,113.80000101035263,23.281623898522742
543,47.647,1531,1503,1858,4005,842,12193.0,113.80105258657122,23.281623898522742
544,88.071,1432,1395,1878,3897,735,12193.0,113.8021041627898,23.28162389852274
545,144.95,1166,1148,2199,3650,486,12193.0,113.80420731522698,23.28162389852274
546,130.957,1021,1040,2344,3541,341,12193.0,113.80525889144555,23.281623898522742
547,85.48,886,905,2479,3406,206,12193.0,113.80631046766413,23.281623898522746
548,72.087,836,797,2479,3300,137,12193.0,113.8073620438827,23.28162389852275
549,45.433,801,712,2589,3213,34,12193.0,113.80841362010128,23.28162389852274
550,35.371,662,618,2809,3091,6,12193.0,113.80946519631986,23.28162389852274
551,39.42,649,809,2415,2415,437,12193.0,113.81472307741275,23.281623898522742
552,59.275,809,968,1906,1906,596,12193.0,113.81787780606851,23.281623898522746
553,56.587,827,977,1906,1906,615,12193.0,113.81892938228707,23.281623898522742
554,99.505,986,1146,1940,1940,774,12193.0,113.81998095850564,23.281623898522742
555,104.817,994,1138,1928,1928,782,12193.0,113.82103253472427,23.281623898522742
556,34.083,1414,1782,1687,1687,1443,12193.0,113.82523883959858,23.281623898522742
557,65.326,1414,1782,1687,1687,1443,12193.0,113.82629041581714,23.281623898522742
558,0.615,5000,5000,5000,5000,5000,12193.0,113.83259987312861,23.28162389852274
559,120.235,5000,5000,5000,5000,5000,12193.0,113.8336514493472,23.281623898522742
560,9.361,2805,2776,3105,5000,0,12193.0,113.78799123915122,23.280788483009022
561,19.758,2805,2776,3105,5000,0,12193.0,113.78904281128106,23.280788483009026
562,51.307,2676,2647,2985,5000,141,12193.0,113.79009438341092,23.280788483009022
563,39.517,2615,2579,2893,5000,187,12193.0,113.79114595554076,23.280788483009022
564,75.341,2448,2411,2721,4914,359,12193.0,113.79219752767057,23.28078848300902
565,87.941,2448,2411,2721,4914,359,12193.0,113.79324909980042,23.28078848300902
566,38.124,1812,1775,2084,4277,996,12193.0,113.79745538831976,23.280788483009022
567,34.172,1742,1722,2084,4225,1046,12193.0,113.79850696044959,23.280788483009022
568,82.403,1703,1679,2039,4182,1019,12193.0,113.7995585325794,23.28078848300902
569,59.891,1606,1587,1950,4090,926,12193.0,113.80061010470926,23.280788483009022
570,35.239,693,712,2634,3213,13,12193.0,113.80797110961808,23.280788483009022
571,21.458,680,725,2656,3200,13,12193.0,113.80902268174795,23.28078848300902
572,17.038,539,742,2870,3185,8,12193.0,113.81007425387779,23.280788483009022
573,36.019,496,798,2813,3138,0,12193.0,113.8111258260076,23.280788483009022
574,61.219,811,997,2590,2590,553,12193.0,113.81428054239713,23.280788483009022
575,114.178,971,1131,2093,2093,759,12193.0,113.81743525878662,23.28078848300902
576,97.886,971,1131,2093,2093,759,12193.0,113.81848683091646,23.28078848300902
577,94.808,986,1146,1940,1940,774,12193.0,113.81953840304628,23.280788483009022
578,90.468,986,1146,1940,1940,774,12193.0,113.8205899751761,23.280788483009022
579,60.668,1504,1631,1807,1807,1292,12193.0,113.82374469156562,23.280788483009022
580,77.448,1504,1631,1807,1807,1292,12193.0,113.82479626369546,23.28078848300902
581,108.51,1503,1956,1776,1776,1617,12193.0,113.82689940795514,23.28078848300902
582,0.907,5000,5000,5000,5000,5000,12193.0,113.83215726860429,23.28078848300902
583,136.528,5000,5000,5000,5000,5000,12193.0,113.83320884073413,23.280788483009022
584,82.14,2480,2451,2789,4954,337,12193.0,113.79175509921413,23.27995306948821
585,56.178,2452,2415,2735,4918,344,12193.0,113.79280666725543,23.279953069488208
586,72.783,2297,2260,2575,4762,505,12193.0,113.7938582352967,23.279953069488208
587,61.154,2107,2071,2398,4573,689,12193.0,113.79490980333797,23.279953069488208
588,68.636,2103,2075,2411,4577,707,12193.0,113.79596137137926,23.279953069488204
589,0.065,797,816,2711,3317,23,12193.0,113.80752861983333,23.279953069488208
590,56.134,849,894,2824,3369,0,12193.0,113.80858018787465,23.279953069488208
591,65.235,496,798,2813,3138,0,12193.0,113.80963175591593,23.279953069488208
592,45.671,383,903,2926,3027,112,12193.0,113.81068332395719,23.279953069488208
593,33.881,377,902,2933,3023,119,12193.0,113.8117348919985,23.279953069488208
594,89.691,811,997,2590,2590,553,12193.0,113.81383802808105,23.279953069488215
595,137.921,943,1129,2458,2458,684,12193.0,113.81488959612233,23.27995306948821
596,109.32,943,1129,2458,2458,684,12193.0,113.8159411641636,23.279953069488215
597,43.469,971,1131,2093,2093,759,12193.0,113.8169927322049,23.27995306948821
598,101.189,971,1131,2093,2093,759,12193.0,113.81804430024619,23.27995306948821
599,67.956,1404,1531,1981,1981,1192,12193.0,113.8233021404526,23.27995306948821
600,33.152,1427,1554,1958,1958,1215,12193.0,113.82435370849387,23.279953069488208
601,134.682,1467,1594,1987,1987,1255,12193.0,113.82540527653515,23.279953069488208
602,68.507,1572,2025,1845,1845,1686,12193.0,113.82645684457643,23.27995306948821
603,48.36,1572,2025,1845,1845,1686,12193.0,113.82750841261773,23.279953069488208
604,106.923,5000,5000,5000,5000,5000,12193.0,113.8348693889067,23.27995306948821
605,1.296,5000,5000,5000,5000,5000,12193.0,113.83592095694799,23.27995306948821
606,36.667,2115,2095,2434,4598,710,12193.0,113.7955189472643,23.279117657960217
607,67.989,617,1142,2783,2783,359,12193.0,113.81339553446391,23.279117657960214
608,44.181,1116,1302,2285,2285,853,12193.0,113.81655022632268,23.279117657960217
609,103.23,1116,1302,2285,2285,853,12193.0,113.81760179027563,23.27911765796021
610,53.834,1467,1594,1987,1987,1255,12193.0,113.82391117399314,23.27911765796021
611,32.618,1687,1814,1990,1990,1475,12193.0,113.82496273794607,23.27911765796021
612,15.774,5000,5000,5000,5000,5000,12193.0,113.83442681352234,23.279117657960214
613,7.223,5000,5000,5000,5000,5000,12193.0,113.83547837747527,23.279117657960214
614,90.079,617,1142,2783,2783,359,12193.0,113.81295306154513,23.278282248424954
615,72.167,750,1275,2653,2653,492,12193.0,113.81400462140986,23.278282248424954
616,128.301,750,1275,2653,2653,492,12193.0,113.81505618127463,23.278282248424954
617,75.568,925,1439,2496,2496,641,12193.0,113.81610774113938,23.27828224842495
618,12.244,934,1448,2497,2497,650,12193.0,113.81566527665429,23.277446840882327
