,POP_2015,community_space,education,health_wellbeing,nightlife,ID_HDC_G0,lng,lat
722,172.355,3049,830,1653,3745,4047.0,29.134461618592482,-3.407704653137359
723,171.79,2512,623,977,3208,4047.0,29.136459353168203,-3.407704653137359
724,179.257,2618,729,882,3313,4047.0,29.137458220456065,-3.407704653137359
725,221.761,2561,706,765,3257,4047.0,29.138457087743912,-3.4077046531373583
726,146.32,2526,824,699,3221,4047.0,29.13945595503177,-3.407704653137359
727,164.524,2491,790,665,3187,4047.0,29.14045482231963,-3.4077046531373587
728,149.953,2459,841,570,3155,4047.0,29.14145368960749,-3.407704653137359
729,174.252,2440,822,535,3136,4047.0,29.14245255689535,-3.4077046531373587
730,216.311,2493,875,588,3189,4047.0,29.143451424183205,-3.4077046531373587
731,72.575,2493,875,588,3189,4047.0,29.144450291471067,-3.4077046531373587
732,170.417,3061,426,1795,3757,4047.0,29.13048126658658,-3.408513969716962
733,209.974,3061,425,1794,3756,4047.0,29.131480134392792,-3.408513969716963
734,175.463,2860,538,1593,3556,4047.0,29.132479002199013,-3.408513969716962
735,164.807,2925,608,1574,3621,4047.0,29.133477870005223,-3.408513969716963
736,177.521,2925,664,1529,3621,4047.0,29.134476737811436,-3.4085139697169624
737,145.028,2531,641,1135,3227,4047.0,29.135475605617657,-3.4085139697169624
738,190.882,2623,718,1087,3318,4047.0,29.136474473423878,-3.4085139697169624
739,148.782,2618,729,882,3313,4047.0,29.137473341230095,-3.408513969716962
740,182.406,2652,811,825,3348,4047.0,29.138472209036316,-3.408513969716963
741,151.729,2526,824,699,3221,4047.0,29.139471076842522,-3.4085139697169624
742,200.933,2490,902,663,3186,4047.0,29.14046994464874,-3.408513969716963
743,137.965,2523,920,657,3219,4047.0,29.141468812454956,-3.408513969716962
744,140.629,2472,854,568,3168,4047.0,29.142467680261177,-3.4085139697169615
745,125.088,2472,854,568,3168,4047.0,29.143466548067394,-3.408513969716963
746,173.485,3121,529,1740,3817,4047.0,29.13049638734386,-3.4093232865574037
747,181.073,3121,529,1740,3817,4047.0,29.131495255668558,-3.409323286557403
748,171.386,2964,642,1583,3660,4047.0,29.132494123993265,-3.4093232865574032
749,195.766,2874,665,1478,3569,4047.0,29.133492992317958,-3.4093232865574032
750,188.016,2776,575,1380,3472,4047.0,29.13449186064265,-3.409323286557403
751,173.202,2691,540,1251,3386,4047.0,29.13549072896735,-3.409323286557402
752,162.627,2623,718,1087,3318,4047.0,29.136489597292048,-3.409323286557403
753,210.378,2724,835,989,3420,4047.0,29.13748846561675,-3.4093232865574032
754,213.405,2755,907,928,3451,4047.0,29.138487333941452,-3.4093232865574032
755,211.104,2598,1009,740,3293,4047.0,29.14048507059085,-3.4093232865574032
756,174.01,2592,1004,734,3288,4047.0,29.141483938915545,-3.4093232865574037
757,207.673,2621,1003,716,3317,4047.0,29.14248280724024,-3.409323286557403
758,75.521,2690,1072,785,3385,4047.0,29.143481675564942,-3.409323286557402
759,21.514,3743,94,2346,4438,4047.0,29.127514905183006,-3.4101326036587425
760,95.461,3650,85,2253,4345,4047.0,29.12851377402631,-3.410132603658743
761,115.118,3650,85,2253,4345,4047.0,29.12951264286961,-3.4101326036587425
762,187.572,2850,649,1454,3546,4047.0,29.13350811824283,-3.410132603658743
763,182.446,2747,426,1350,3442,4047.0,29.134506987086137,-3.410132603658743
764,173.243,2687,486,1290,3382,4047.0,29.135505855929438,-3.410132603658744
765,172.597,2858,804,1031,3553,4047.0,29.137503593616046,-3.4101326036587425
766,190.761,2815,847,988,3511,4047.0,29.13850246245935,-3.4101326036587425
767,158.752,2769,1057,911,3465,4047.0,29.139501331302657,-3.4101326036587425
768,185.594,2765,1062,907,3460,4047.0,29.140500200145958,-3.4101326036587425
769,158.55,2664,1046,759,3360,4047.0,29.142497937832577,-3.4101326036587425
770,96.511,2755,1137,851,3451,4047.0,29.14349680667588,-3.410132603658744
771,112.858,3743,94,2346,4438,4047.0,29.12753003160766,-3.4109419210210437
772,72.252,3648,32,2252,4344,4047.0,29.128528900969695,-3.410941921021043
773,202.265,3648,0,2252,4344,4047.0,29.129527770331734,-3.410941921021043
774,129.367,3173,0,1776,3868,4047.0,29.13252437841783,-3.4109419210210428
775,128.439,3173,0,1776,3868,4047.0,29.133523247779866,-3.4109419210210428
776,161.779,2849,323,1453,3544,4047.0,29.134522117141906,-3.410941921021043
777,168.157,2747,426,1350,3442,4047.0,29.13552098650393,-3.4109419210210428
778,181.76,3008,736,1181,3704,4047.0,29.137518725228,-3.4109419210210428
779,205.575,2774,1053,916,3470,4047.0,29.13951646395207,-3.4109419210210428
780,165.735,2879,1177,1021,3575,4047.0,29.14051533331411,-3.410941921021043
781,173.848,2887,1269,982,3583,4047.0,29.141514202676138,-3.410941921021043
782,146.603,2783,1165,878,3478,4047.0,29.142513072038177,-3.4109419210210428
783,56.994,2755,1137,851,3451,4047.0,29.143511941400213,-3.410941921021043
784,22.281,3775,66,2378,4470,4047.0,29.127545161643745,-3.4117512386443662
785,182.769,3723,33,2326,4418,4047.0,29.128544031524637,-3.411751238644366
786,180.185,3670,38,2273,4365,4047.0,29.129542901405525,-3.411751238644366
787,220.671,3272,59,1875,3967,4047.0,29.131540641167305,-3.4117512386443662
788,160.124,3168,4,1772,3864,4047.0,29.13253951104819,-3.411751238644366
789,170.942,3018,154,1622,3714,4047.0,29.13353838092909,-3.4117512386443667
790,137.399,2902,270,1506,3597,4047.0,29.134537250809974,-3.411751238644366
791,216.231,3100,529,1498,3795,4047.0,29.136534990571754,-3.4117512386443667
792,184.141,3076,775,1249,3772,4047.0,29.137533860452635,-3.411751238644366
793,171.063,2963,922,1105,3658,4047.0,29.13853273033352,-3.411751238644366
794,160.77,2963,929,1105,3658,4047.0,29.13953160021441,-3.4117512386443667
795,165.856,3098,1072,1240,3794,4047.0,29.140530470095303,-3.4117512386443662
796,165.735,2982,1364,1077,3678,4047.0,29.141529339976188,-3.411751238644366
797,188.944,2876,1258,971,3572,4047.0,29.142528209857076,-3.4117512386443667
798,177.037,3816,107,2419,4511,4047.0,29.128559165691158,-3.412560556528776
799,107.813,3805,91,2409,4500,4047.0,29.129558036091023,-3.412560556528776
800,145.715,3839,59,2443,4535,4047.0,29.13055690649089,-3.412560556528776
801,188.299,3331,0,1935,4027,4047.0,29.131555776890764,-3.412560556528776
802,164.08,3331,0,1935,4027,4047.0,29.132554647290625,-3.412560556528776
803,207.472,3048,241,1651,3743,4047.0,29.13355351769049,-3.4125605565287747
804,211.266,2990,183,1593,3685,4047.0,29.13455238809036,-3.412560556528776
805,139.62,3100,529,1498,3795,4047.0,29.136550128890093,-3.4125605565287747
806,184.383,3172,710,1316,3867,4047.0,29.13754899928995,-3.412560556528776
807,183.011,3068,817,1210,3763,4047.0,29.138547869689816,-3.412560556528776
808,203.395,3089,989,1231,3785,4047.0,29.139546740089685,-3.412560556528776
809,147.813,3107,1045,1249,3802,4047.0,29.14054561048956,-3.412560556528776
810,136.633,3080,1090,1175,3776,4047.0,29.14154448088942,-3.412560556528776
811,119.72,2992,1217,1087,3688,4047.0,29.142543351289284,-3.4125605565287747
812,131.789,3957,249,2561,4653,4047.0,29.12757543255031,-3.4133698746743324
813,116.451,3917,202,2521,4613,4047.0,29.128574303469275,-3.413369874674333
814,193.627,3865,88,2469,4561,4047.0,29.129573174388245,-3.413369874674332
815,176.109,3887,0,2491,4583,4047.0,29.130572045307208,-3.4133698746743324
816,195.483,3515,183,2119,4211,4047.0,29.131570916226185,-3.4133698746743324
817,142.001,3097,290,1701,3793,4047.0,29.13356865806411,-3.4133698746743324
818,192.295,3066,259,1669,3761,4047.0,29.134567528983084,-3.4133698746743324
819,175.059,3208,401,1812,3904,4047.0,29.135566399902046,-3.413369874674333
820,164.686,3177,892,1319,3872,4047.0,29.13856301265895,-3.413369874674333
821,184.948,3185,918,1327,3880,4047.0,29.139561883577915,-3.413369874674332
822,173.404,3155,1156,1250,3851,4047.0,29.14056075449689,-3.4133698746743324
823,118.025,3094,1128,1189,3790,4047.0,29.141559625415855,-3.413369874674333
824,92.595,3061,1252,1157,3757,4047.0,29.142558496334818,-3.4133698746743324
825,11.988,3130,1310,1225,3825,4047.0,29.14355736725379,-3.413369874674333
826,156.29,3957,249,2561,4653,4047.0,29.127590573420814,-3.414179193081099
827,193.385,3917,202,2521,4613,4047.0,29.12858944485901,-3.414179193081098
828,188.016,3745,198,2348,4440,4047.0,29.1295883162972,-3.4141791930811
829,173.283,3660,114,2264,4356,4047.0,29.13058718773539,-3.414179193081099
830,156.25,3536,200,2140,4232,4047.0,29.131586059173586,-3.4141791930811
831,189.631,3268,461,1872,3964,4047.0,29.133583802049973,-3.414179193081099
832,179.903,3268,461,1872,3964,4047.0,29.134582673488165,-3.4141791930811
833,149.388,3488,583,2092,4183,4047.0,29.135581544926353,-3.414179193081099
834,160.69,3390,583,1994,4086,4047.0,29.13658041636455,-3.414179193081099
835,163.717,3472,543,2076,4168,4047.0,29.137579287802744,-3.4141791930810994
836,210.862,3204,912,1346,3899,4047.0,29.13857815924093,-3.414179193081099
837,177.36,3304,1037,1446,3999,4047.0,29.139577030679124,-3.414179193081099
838,173.202,3238,1115,1333,3934,4047.0,29.14057590211732,-3.4141791930811
839,61.475,3324,1194,1419,4019,4047.0,29.141574773555508,-3.414179193081099
840,25.47,3241,1313,1336,3936,4047.0,29.142573644993703,-3.414179193081099
841,4.521,3241,1313,1336,3936,4047.0,29.143572516431895,-3.414179193081099
842,94.614,3953,332,2557,4649,4047.0,29.127605717902824,-3.414988511749139
843,117.46,3992,371,2596,4688,4047.0,29.128604589860366,-3.4149885117491388
844,158.227,3774,227,2378,4469,4047.0,29.129603461817904,-3.4149885117491383
845,146.36,3744,198,2348,4440,4047.0,29.13060233377545,-3.4149885117491383
846,209.813,3558,216,2162,4253,4047.0,29.13160120573299,-3.4149885117491383
847,175.059,3268,461,1872,3964,4047.0,29.13359894964807,-3.414988511749139
848,183.859,3268,461,1872,3964,4047.0,29.134597821605617,-3.4149885117491383
849,185.877,3456,555,2060,4152,4047.0,29.13559669356315,-3.4149885117491383
850,158.389,3503,503,2106,4198,4047.0,29.136595565520704,-3.4149885117491396
851,198.511,3559,456,2163,4255,4047.0,29.13759443747825,-3.4149885117491383
852,196.008,3342,1051,1484,4038,4047.0,29.13859330943578,-3.4149885117491383
853,212.759,3375,1095,1517,4070,4047.0,29.139592181393326,-3.4149885117491383
854,184.868,3333,1142,1428,4028,4047.0,29.140591053350867,-3.4149885117491383
855,155.119,3362,1263,1457,4058,4047.0,29.141589925308406,-3.4149885117491383
856,2.624,3241,1313,1336,3936,4047.0,29.14258879726595,-3.414988511749139
857,0.0,3241,1313,1336,3936,4047.0,29.14358766922349,-3.4149885117491383
858,36.045,4072,450,2675,4767,4047.0,29.127620865996345,-3.4157978306785117
859,154.716,3970,424,2574,4666,4047.0,29.128619738473365,-3.4157978306785126
860,145.028,3903,356,2506,4598,4047.0,29.129618610950377,-3.4157978306785126
861,144.423,3845,298,2448,4540,4047.0,29.130617483427386,-3.4157978306785135
862,175.544,3736,383,2340,4432,4047.0,29.131616355904406,-3.415797830678512
863,174.413,3344,537,1948,4040,4047.0,29.133614100858438,-3.415797830678512
864,203.354,3480,482,2084,4175,4047.0,29.13461297333545,-3.4157978306785126
865,160.286,3517,445,2120,4212,4047.0,29.135611845812466,-3.415797830678512
866,125.25,3601,393,2205,4297,4047.0,29.136610718289486,-3.415797830678512
867,177.481,3666,355,2270,4361,4047.0,29.1376095907665,-3.4157978306785126
868,157.783,3486,1233,1581,4181,4047.0,29.139607335720527,-3.4157978306785135
869,190.842,3427,1222,1522,4122,4047.0,29.140606208197543,-3.415797830678512
870,148.58,3382,1258,1477,4078,4047.0,29.141605080674555,-3.415797830678513
871,19.778,3352,1284,1447,4048,4047.0,29.14260395315157,-3.415797830678513
872,58.891,4181,566,2785,4876,4047.0,29.127636017701413,-3.4166071498692823
873,182.204,4059,512,2662,4754,4047.0,29.128634890698017,-3.4166071498692827
874,179.055,3939,392,2542,4634,4047.0,29.129633763694628,-3.4166071498692827
875,144.504,3845,298,2448,4540,4047.0,29.130632636691242,-3.4166071498692836
876,163.717,3754,401,2358,4450,4047.0,29.131631509687857,-3.4166071498692823
877,179.903,3505,488,2108,4200,4047.0,29.133629255681083,-3.416607149869283
878,150.76,3517,445,2120,4212,4047.0,29.134628128677694,-3.4166071498692827
879,138.772,3615,346,2219,4311,4047.0,29.1356270016743,-3.4166071498692827
880,170.337,3726,226,2330,4422,4047.0,29.136625874670916,-3.4166071498692823
881,208.198,3685,281,2289,4381,4047.0,29.137624747667523,-3.416607149869283
882,152.94,3593,1403,1689,4289,4047.0,29.13962249366075,-3.4166071498692823
883,176.27,3535,1345,1631,4231,4047.0,29.14062136665736,-3.4166071498692823
884,145.392,4181,566,2785,4876,4047.0,29.127651173018027,-3.417416469321512
885,178.248,4235,316,2838,4930,4047.0,29.128650046534357,-3.417416469321513
886,162.385,4235,316,2838,4930,4047.0,29.129648920050688,-3.4174164693215126
887,177.077,3959,434,2563,4655,4047.0,29.130647793567025,-3.417416469321512
888,196.008,3898,398,2501,4593,4047.0,29.131646667083352,-3.417416469321513
889,155.806,3619,762,2223,4315,4047.0,29.13264554059969,-3.4174164693215126
890,215.787,3505,488,2108,4200,4047.0,29.133644414116024,-3.417416469321513
891,197.663,3664,328,2268,4360,4047.0,29.134643287632358,-3.4174164693215126
892,192.254,3652,327,2256,4347,4047.0,29.135642161148684,-3.4174164693215126
893,150.155,3747,205,2351,4443,4047.0,29.136641034665022,-3.4174164693215126
894,150.72,3810,142,2414,4506,4047.0,29.13763990818135,-3.4174164693215126
895,132.758,3967,173,2571,4663,4047.0,29.13863878169768,-3.4174164693215126
896,83.11,3718,1527,1813,4413,4047.0,29.139637655214017,-3.4174164693215126
897,151.608,3660,1470,1755,4355,4047.0,29.140636528730347,-3.4174164693215126
898,155.16,3660,1470,1755,4355,4047.0,29.14163540224668,-3.4174164693215117
899,143.05,4289,219,2892,4981,4047.0,29.128665205982397,-3.418225789035263
900,168.48,4310,241,2913,5000,4047.0,29.12966408001857,-3.418225789035263
901,147.329,4054,242,2658,4750,4047.0,29.130662954054745,-3.4182257890352625
902,157.218,3701,735,2304,4396,4047.0,29.131661828090923,-3.4182257890352625
903,128.721,3701,735,2304,4396,4047.0,29.1326607021271,-3.418225789035263
904,186.724,3652,635,2256,4347,4047.0,29.133659576163275,-3.418225789035263
905,153.505,3664,328,2268,4360,4047.0,29.134658450199463,-3.4182257890352625
906,146.724,3777,269,2380,4472,4047.0,29.13565732423563,-3.4182257890352634
907,121.9,3859,153,2463,4555,4047.0,29.13665619827182,-3.4182257890352634
908,177.32,3935,17,2539,4631,4047.0,29.137655072307993,-3.4182257890352625
909,185.433,3977,137,2580,4672,4047.0,29.138653946344167,-3.418225789035263
910,82.424,3718,1527,1813,4413,4047.0,29.139652820380338,-3.4182257890352625
911,186.765,3718,1527,1813,4413,4047.0,29.140651694416523,-3.4182257890352634
912,124.806,4415,16,3019,5000,4047.0,29.12768149448599,-3.4190351090105957
913,130.659,4415,16,3019,5000,4047.0,29.128680369042137,-3.4190351090105953
914,163.959,4116,180,2720,4812,4047.0,29.12967924359829,-3.4190351090105957
915,241.256,4116,180,2720,4812,4047.0,29.130678118154428,-3.419035109010596
916,163.515,3701,735,2304,4396,4047.0,29.13167699271058,-3.4190351090105957
917,140.75,3737,609,2340,4432,4047.0,29.13267586726672,-3.4190351090105957
918,166.704,3737,609,2340,4432,4047.0,29.133674741822865,-3.4190351090105957
919,167.632,3876,312,2480,4572,4047.0,29.134673616379008,-3.419035109010596
920,191.568,3849,282,2453,4545,4047.0,29.135672490935157,-3.419035109010595
921,164.363,3864,202,2468,4560,4047.0,29.136671365491303,-3.4190351090105957
922,138.086,4021,80,2624,4716,4047.0,29.137670240047452,-3.419035109010596
923,30.919,3986,101,2590,4681,4047.0,29.138669114603598,-3.4190351090105957
924,189.873,4422,51,3025,5000,4047.0,29.12769666063737,-3.419844429247576
925,159.64,4391,25,2995,5000,4047.0,29.128695535713618,-3.419844429247576
926,176.189,4216,80,2820,4912,4047.0,29.12969441078985,-3.4198444292475756
927,185.191,3985,376,2589,4681,4047.0,29.133689911094805,-3.4198444292475756
928,168.117,3962,226,2565,4657,4047.0,29.134688786171044,-3.4198444292475756
929,160.246,3988,151,2592,4684,4047.0,29.135687661247278,-3.419844429247576
930,175.382,4116,0,2720,4811,4047.0,29.13668653632351,-3.419844429247576
931,40.324,4021,80,2624,4716,4047.0,29.137685411399755,-3.4198444292475756
932,92.353,4419,122,3023,5000,4047.0,29.12871070599683,-3.4206537497462635
933,104.947,4374,77,2977,5000,4047.0,29.129709581593293,-3.420653749746262
934,114.876,4446,149,3050,5000,4047.0,29.13070845718974,-3.4206537497462635
935,174.05,3988,638,2592,4683,4047.0,29.131707332786196,-3.4206537497462635
936,172.153,4082,552,2686,4778,4047.0,29.132706208382654,-3.4206537497462626
937,157.622,3956,424,2559,4651,4047.0,29.13370508397911,-3.420653749746263
938,178.127,4072,274,2676,4768,4047.0,29.134703959575553,-3.420653749746263
939,100.709,4065,218,2669,4761,4047.0,29.13570283517201,-3.4206537497462635
940,80.607,4116,0,2720,4811,4047.0,29.136701710768467,-3.4206537497462626
941,154.837,4686,389,3289,5000,4047.0,29.12772700377502,-3.421463070506721
942,195.039,4578,281,3182,5000,4047.0,29.128725879891814,-3.4214630705067197
943,155.281,4388,208,2992,5000,4047.0,29.12972475600861,-3.42146307050672
944,146.037,4364,232,2967,5000,4047.0,29.1307236321254,-3.4214630705067197
945,171.225,4051,544,2655,4747,4047.0,29.131722508242202,-3.42146307050672
946,130.417,3978,448,2582,4674,4047.0,29.133720260475794,-3.4214630705067197
947,181.84,4103,324,2706,4798,4047.0,29.13471913659258,-3.42146307050672
948,69.588,4072,273,2676,4768,4047.0,29.135718012709376,-3.42146307050672
949,175.423,4650,353,3254,5000,4047.0,29.127742180761317,-3.4222723915290105
950,170.135,4578,281,3182,5000,4047.0,29.128741057398575,-3.422272391529009
951,212.8,4582,279,3186,5000,4047.0,29.129739934035836,-3.4222723915290105
952,189.833,4174,422,2777,4869,4047.0,29.130738810673087,-3.42227239152901
953,167.551,4194,502,2797,4889,4047.0,29.13173768731035,-3.422272391529009
954,161.537,4167,536,2770,4862,4047.0,29.132736563947613,-3.42227239152901
955,187.088,4650,353,3254,5000,4047.0,29.127757361359286,-3.423081712813193
956,186.886,4650,353,3254,5000,4047.0,29.128756238517134,-3.423081712813194
957,170.296,4612,279,3216,5000,4047.0,29.129755115674975,-3.423081712813193
958,155.442,4214,381,2818,4910,4047.0,29.130753992832826,-3.4230817128131936
959,133.444,4203,392,2807,4899,4047.0,29.13175286999067,-3.423081712813194
960,88.317,4458,436,3062,5000,4047.0,29.132751747148514,-3.4230817128131936
961,180.589,4892,0,3496,5000,4047.0,29.12777254556894,-3.4238910343593347
962,143.373,4320,384,2924,5000,4047.0,29.13076917860462,-3.423891034359334
963,124.363,4342,362,2945,5000,4047.0,29.13176805628318,-3.4238910343593347
964,86.402,4458,436,3062,5000,4047.0,29.13276693396173,-3.423891034359334
965,156.774,4892,0,3496,5000,4047.0,29.12778773339031,-3.4247003561674947
966,174.696,4629,75,3233,5000,4047.0,29.129785489789093,-3.4247003561674947
967,181.154,4545,159,3149,5000,4047.0,29.130784367988483,-3.4247003561674947
968,125.061,4442,275,3045,5000,4047.0,29.13178324618788,-3.4247003561674947
969,32.107,4504,337,3107,5000,4047.0,29.132782124387276,-3.4247003561674947
970,193.707,4818,0,3422,5000,4047.0,29.128801803543748,-3.425509678237736
971,210.257,4693,11,3297,5000,4047.0,29.1298006822641,-3.4255096782377357
972,192.456,4545,159,3149,5000,4047.0,29.130799560984457,-3.4255096782377366
973,156.012,4504,337,3107,5000,4047.0,29.13179843970481,-3.4255096782377357
974,34.102,4504,337,3107,5000,4047.0,29.13279731842516,-3.4255096782377357
975,160.811,4774,69,3378,5000,4047.0,29.129815878351092,-3.4263190005701207
976,157.582,4682,176,3286,5000,4047.0,29.130814757592532,-3.4263190005701203
977,150.437,4649,340,3253,5000,4047.0,29.131813636833968,-3.426319000570121
978,35.238,4649,340,3253,5000,4047.0,29.132812516075408,-3.426319000570121
979,153.908,4649,340,3253,5000,4047.0,29.131828837575377,-3.4271283231647116
980,46.58,4649,340,3253,5000,4047.0,29.132827717338024,-3.427128323164711
981,173.364,5000,373,3604,5000,4047.0,29.13084516164509,-3.4279376460215696
982,146.966,5000,373,3604,5000,4047.0,29.131844041929067,-3.4279376460215696
983,72.817,5000,577,3808,5000,4047.0,29.12986148828417,-3.4287469691407573
984,171.992,5000,373,3604,5000,4047.0,29.130860369089604,-3.4287469691407577
985,59.214,4906,467,3510,5000,4047.0,29.13185924989503,-3.4287469691407577
986,17.962,5000,577,3808,5000,4047.0,29.129876698819288,-3.4295562925223386
987,88.559,5000,490,3687,5000,4047.0,29.1308755801463,-3.429556292522338
988,19.133,5000,449,3716,5000,4047.0,29.130890794815187,-3.4303656161663736
989,53.032,5000,211,3954,5000,4047.0,29.128923469204654,-3.431984264242056
990,10.575,5000,211,3954,5000,4047.0,29.129922352097136,-3.4319842642420575
991,67.155,5000,107,4058,5000,4047.0,29.128938693666083,-3.43279358867383
992,21.85,5000,135,4029,5000,4047.0,29.12993757708064,-3.4327935886738294
993,106.887,5000,0,4165,5000,4047.0,29.128953921739527,-3.4336029133683064
994,84.326,5000,313,4174,5000,4047.0,29.129952805676282,-3.4336029133683064
995,6.781,5000,343,4197,5000,4047.0,29.130951689613045,-3.4336029133683064
996,196.412,5000,157,4323,5000,4047.0,29.12797026896593,-3.4344122383255478
997,138.61,5000,157,4323,5000,4047.0,29.12896915342501,-3.4344122383255486
998,75.51,5000,224,4254,5000,4047.0,29.129968037884087,-3.4344122383255486
999,45.539,5000,532,4426,5000,4047.0,29.130966922343166,-3.434412238325549
1000,6.073,5000,532,4426,5000,4047.0,29.131965806802246,-3.4344122383255486
1001,146.481,5000,157,4323,5000,4047.0,29.12798550374101,-3.4352215635456185
1002,171.023,5000,157,4323,5000,4047.0,29.128984388722532,-3.4352215635456185
1003,164.161,5000,175,4421,5000,4047.0,29.129983273704056,-3.435221563545618
1004,99.612,5000,518,4412,5000,4047.0,29.13098215868558,-3.4352215635456185
1005,3.713,5000,532,4426,5000,4047.0,29.131981043667107,-3.435221563545619
1006,161.537,5000,86,4456,5000,4047.0,29.128999627632133,-3.436030889028578
1007,142.566,5000,75,4436,5000,4047.0,29.129998513136233,-3.4360308890285776
1008,119.72,5000,184,4430,5000,4047.0,29.130997398640318,-3.436030889028578
1009,192.537,5000,0,4512,5000,4047.0,29.129014870153814,-3.4368402147744925
1010,151.688,5000,129,4508,5000,4047.0,29.1300137561806,-3.4368402147744916
1011,150.599,5000,259,4505,5000,4047.0,29.131012642207384,-3.436840214774492
