,POP_2015,active_living,community_space,food_choices,health_wellbeing,ID_HDC_G0,lng,lat
379,33.192,5000,1222,1367,1063,5803.0,49.63117158342967,27.011001473936147
380,23.899,4937,1330,1249,945,5803.0,49.63224328793694,27.011001473936147
381,6.062,4937,1330,1249,945,5803.0,49.63331499244419,27.011001473936144
382,24.425,3979,736,652,768,5803.0,49.64724715103857,27.011001473936144
383,34.675,3859,724,640,703,5803.0,49.648318855545824,27.011001473936144
384,35.412,3859,724,640,649,5803.0,49.64939056005307,27.011001473936144
385,13.439,4117,912,222,131,5803.0,49.650462264560346,27.011001473936147
386,37.769,4148,944,246,99,5803.0,49.651533969067586,27.011001473936144
387,35.97,4269,928,236,157,5803.0,49.65260567357485,27.011001473936144
388,32.918,4298,775,303,253,5803.0,49.653677378082115,27.011001473936144
389,49.061,4372,742,215,307,5803.0,49.654749082589376,27.011001473936147
390,52.629,4420,406,257,300,5803.0,49.65582078709664,27.011001473936144
391,59.017,4521,290,142,380,5803.0,49.65689249160389,27.011001473936147
392,52.934,4499,268,164,368,5803.0,49.657964196111145,27.011001473936147
393,49.493,4572,89,210,275,5803.0,49.65903590061842,27.011001473936144
394,42.589,4637,93,60,93,5803.0,49.66010760512567,27.011001473936144
395,25.467,4632,186,0,0,5803.0,49.66117930963293,27.011001473936147
396,45.704,4857,782,144,579,5803.0,49.66225101414019,27.011001473936147
397,58.701,4911,852,183,524,5803.0,49.66332271864744,27.011001473936144
398,40.021,5000,925,175,525,5803.0,49.664394423154704,27.011001473936147
399,42.863,5000,0,1312,739,5803.0,49.62343801337118,27.010156305018892
400,36.643,5000,26,1286,713,5803.0,49.624509712875835,27.0101563050189
401,33.718,5000,52,1259,686,5803.0,49.62558141238047,27.010156305018892
402,17.427,5000,1363,1508,1204,5803.0,49.630939909903695,27.010156305018892
403,10.282,5000,1473,1391,1087,5803.0,49.633083308912994,27.0101563050189
404,1.0,3365,1290,510,783,5803.0,49.642728604454796,27.010156305018892
405,14.344,3360,1297,523,796,5803.0,49.64380030395945,27.010156305018896
406,39.359,3816,790,706,707,5803.0,49.6470154024734,27.0101563050189
407,47.209,3733,873,789,624,5803.0,49.648087101978035,27.010156305018892
408,10.997,3718,865,736,508,5803.0,49.649158801482685,27.010156305018896
409,39.211,4046,947,347,64,5803.0,49.65130220049197,27.0101563050189
410,41.2,4046,884,402,65,5803.0,49.65237389999662,27.0101563050189
411,42.873,4162,696,387,251,5803.0,49.653445599501275,27.010156305018896
412,38.79,4241,476,274,381,5803.0,49.65451729900591,27.010156305018896
413,48.167,4315,377,322,352,5803.0,49.65558899851055,27.0101563050189
414,43.905,4337,339,318,384,5803.0,49.65666069801519,27.010156305018892
415,41.453,4434,230,210,261,5803.0,49.65773239751984,27.010156305018892
416,46.746,4544,119,220,253,5803.0,49.65880409702448,27.0101563050189
417,34.065,4581,69,141,141,5803.0,49.65987579652914,27.0101563050189
418,17.448,4601,708,131,368,5803.0,49.66094749603378,27.010156305018892
419,43.021,4678,912,325,400,5803.0,49.662019195538434,27.010156305018892
420,51.282,4792,903,248,513,5803.0,49.66309089504307,27.010156305018892
421,47.925,4888,1106,0,604,5803.0,49.66416259454772,27.010156305018892
422,43.158,4888,1106,0,604,5803.0,49.665234294052354,27.010156305018896
423,52.04,5000,252,1458,885,5803.0,49.62427807964577,27.009311138511613
424,39.211,5000,189,1383,810,5803.0,49.625349774148034,27.00931113851161
425,39.969,5000,640,1588,1248,5803.0,49.628564857654794,27.009311138511617
426,14.638,5000,640,1588,1248,5803.0,49.62963655215706,27.009311138511606
427,0.021,5000,1363,1508,1204,5803.0,49.6307082466593,27.00931113851161
428,0.379,5000,1473,1391,1087,5803.0,49.63285163566382,27.00931113851161
429,16.585,3199,1403,684,957,5803.0,49.64356858068636,27.00931113851161
430,41.221,3569,1033,835,607,5803.0,49.64678366419313,27.00931113851161
431,47.514,3677,925,797,568,5803.0,49.647855358695374,27.009311138511606
432,23.215,3669,906,680,451,5803.0,49.64892705319763,27.009311138511606
433,25.036,3776,1012,564,335,5803.0,49.64999874769988,27.00931113851161
434,36.222,3915,880,425,196,5803.0,49.65107044220215,27.009311138511606
435,40.495,4027,736,427,340,5803.0,49.652142136704406,27.00931113851161
436,43.589,4021,736,421,346,5803.0,49.65321383120665,27.00931113851161
437,41.684,4168,541,230,408,5803.0,49.65428552570891,27.00931113851161
438,39.337,4121,573,154,410,5803.0,49.65535722021116,27.009311138511617
439,46.399,4240,433,278,338,5803.0,49.65642891471341,27.009311138511606
440,39.569,4349,315,294,177,5803.0,49.657500609215674,27.009311138511613
441,47.651,4480,202,282,265,5803.0,49.65857230371792,27.009311138511613
442,50.629,4516,127,206,206,5803.0,49.65964399822018,27.009311138511606
443,26.972,4497,252,158,158,5803.0,49.66071569272245,27.009311138511613
444,50.608,4548,934,341,314,5803.0,49.66178738722469,27.00931113851161
445,53.797,4636,979,278,358,5803.0,49.66285908172694,27.009311138511606
446,52.566,4735,1058,170,452,5803.0,49.66393077622919,27.009311138511613
447,40.285,4794,1144,94,510,5803.0,49.66500247073146,27.009311138511613
448,52.555,5000,194,1401,827,5803.0,49.62404645669561,27.00846597441419
449,39.348,5000,208,1389,816,5803.0,49.625118146195696,27.008465974414193
450,31.203,5000,640,1588,1248,5803.0,49.62940490419606,27.008465974414193
451,6.051,3172,1427,712,974,5803.0,49.64333686769716,27.008465974414193
452,11.566,3123,1473,760,1012,5803.0,49.64440855719724,27.008465974414186
453,10.029,3569,1033,835,607,5803.0,49.64655193619741,27.00846597441419
454,2.905,3569,1033,835,607,5803.0,49.647623625697484,27.00846597441419
455,13.523,3649,926,694,465,5803.0,49.64869531519757,27.008465974414193
456,37.98,3667,1114,675,458,5803.0,49.649767004697665,27.008465974414193
457,36.896,3723,1058,620,514,5803.0,49.650838694197745,27.00846597441419
458,39.432,3888,893,454,523,5803.0,49.65191038369783,27.00846597441419
459,41.674,3946,790,351,449,5803.0,49.65298207319792,27.00846597441419
460,42.0,4016,679,240,398,5803.0,49.654053762698,27.008465974414193
461,44.462,4092,623,86,297,5803.0,49.65512545219808,27.008465974414193
462,58.101,4130,541,168,232,5803.0,49.65619714169818,27.008465974414186
463,48.935,4270,391,313,98,5803.0,49.657268831198266,27.00846597441419
464,46.062,4355,327,338,135,5803.0,49.65834052069834,27.008465974414193
465,22.857,4379,275,292,194,5803.0,49.65941221019844,27.00846597441419
466,22.668,4384,650,289,253,5803.0,49.66048389969851,27.008465974414193
467,45.525,4419,985,406,211,5803.0,49.661555589198606,27.008465974414193
468,51.334,4549,1073,359,264,5803.0,49.66262727869868,27.008465974414193
469,48.556,4644,1149,254,360,5803.0,49.663698968198766,27.00846597441419
470,23.783,4710,1224,177,426,5803.0,49.66477065769886,27.008465974414193
471,38.011,5000,432,1639,1066,5803.0,49.623814844024956,27.007620812726536
472,27.835,5000,427,1608,1035,5803.0,49.6248865285231,27.007620812726536
473,23.173,4772,835,1357,1443,5803.0,49.62917326651565,27.00762081272654
474,0.042,3107,1528,663,1035,5803.0,49.643105164991454,27.007620812726536
475,0.053,3123,1473,760,1012,5803.0,49.644176849489575,27.007620812726536
476,46.893,3667,1114,675,458,5803.0,49.64953527198028,27.007620812726543
477,18.858,3723,1058,620,514,5803.0,49.65060695647843,27.007620812726543
478,17.196,3888,893,454,523,5803.0,49.65167864097655,27.007620812726536
479,35.654,3792,902,463,574,5803.0,49.65275032547469,27.007620812726536
480,44.989,3854,840,402,559,5803.0,49.65382200997282,27.007620812726543
481,43.21,4000,711,6,274,5803.0,49.65489369447095,27.007620812726536
482,44.578,4041,620,121,184,5803.0,49.65596537896909,27.007620812726536
483,51.419,4160,525,251,89,5803.0,49.657037063467236,27.00762081272654
484,38.906,4244,446,289,69,5803.0,49.65810874796537,27.007620812726536
485,37.717,4305,369,257,208,5803.0,49.659180432463515,27.007620812726543
486,28.824,4381,963,386,217,5803.0,49.66025211696166,27.00762081272654
487,27.782,4317,1071,506,118,5803.0,49.66132380145978,27.007620812726536
488,49.966,4420,1141,481,136,5803.0,49.66239548595792,27.007620812726543
489,36.833,4531,1203,363,247,5803.0,49.66346717045605,27.007620812726536
490,38.895,4587,1228,301,302,5803.0,49.6645388549542,27.00762081272654
491,37.906,5000,515,1722,1149,5803.0,49.62358324163345,27.006775653448546
492,31.087,5000,452,1658,1085,5803.0,49.62465492112984,27.006775653448546
493,29.319,5000,427,1608,1035,5803.0,49.62572660062626,27.006775653448546
494,29.75,4772,835,1357,1443,5803.0,49.62894163911551,27.00677565344855
495,30.35,3441,895,826,677,5803.0,49.64930354954734,27.00677565344855
496,35.002,3527,981,767,598,5803.0,49.650375229043746,27.006775653448546
497,49.251,3761,933,494,605,5803.0,49.65251858803658,27.00677565344854
498,52.608,3699,996,557,668,5803.0,49.653590267533,27.00677565344855
499,49.714,3885,836,130,399,5803.0,49.65466194702942,27.006775653448546
500,47.851,4011,696,196,259,5803.0,49.655733626525816,27.00677565344855
501,26.456,4125,585,311,149,5803.0,49.656805306022235,27.006775653448546
502,24.183,4090,619,337,185,5803.0,49.65787698551864,27.00677565344855
503,51.355,4185,523,232,216,5803.0,49.65894866501507,27.006775653448546
504,38.464,4198,525,60,417,5803.0,49.66002034451147,27.006775653448546
505,24.489,4188,554,60,388,5803.0,49.66109202400788,27.006775653448546
506,41.358,4284,1038,541,38,5803.0,49.662163703504305,27.00677565344855
507,42.779,4380,1134,508,95,5803.0,49.6632353830007,27.006775653448546
508,26.52,4544,1298,375,260,5803.0,49.664307062497116,27.00677565344855
509,17.964,4545,1299,375,260,5803.0,49.665378741993536,27.00677565344855
510,41.905,5000,603,1641,1237,5803.0,49.623351649520686,27.005930496580113
511,35.054,4996,572,1610,1206,5803.0,49.624423324015595,27.00593049658012
512,5.925,4993,541,1579,1174,5803.0,49.625494998510504,27.005930496580117
513,15.828,3299,753,723,811,5803.0,49.649071837398495,27.00593049658012
514,50.177,3390,844,813,736,5803.0,49.65014351189341,27.00593049658012
515,41.716,3486,940,770,841,5803.0,49.65121518638833,27.00593049658012
516,49.324,3561,1015,695,806,5803.0,49.65228686088323,27.005930496580124
517,38.453,3691,1044,606,716,5803.0,49.653358535378146,27.005930496580124
518,44.147,3734,986,310,549,5803.0,49.65443020987305,27.00593049658012
519,20.805,3796,865,219,439,5803.0,49.65550188436795,27.00593049658012
520,32.152,3915,787,289,356,5803.0,49.656573558862874,27.00593049658012
521,43.631,4010,685,283,265,5803.0,49.65764523335778,27.00593049658012
522,41.263,4088,653,251,393,5803.0,49.65871690785269,27.005930496580124
523,21.016,4159,505,91,377,5803.0,49.6597885823476,27.00593049658012
524,10.987,4105,618,162,324,5803.0,49.660860256842504,27.005930496580124
525,10.66,4245,1000,503,38,5803.0,49.66193193133743,27.00593049658012
526,33.844,4255,1009,512,170,5803.0,49.66300360583233,27.00593049658012
527,13.87,4458,1212,430,174,5803.0,49.66407528032723,27.005930496580124
528,10.092,4415,1169,516,410,5803.0,49.665146954822156,27.00593049658012
529,5.809,4494,1294,389,537,5803.0,49.66621862931706,27.005930496580124
530,41.884,4989,727,1575,1361,5803.0,49.62419173717995,27.00508534212115
531,20.226,4912,634,1498,1242,5803.0,49.62526340667357,27.00508534212115
532,32.066,4557,1016,1142,1624,5803.0,49.62847841515446,27.005085342121152
533,7.756,4557,1016,1142,1624,5803.0,49.6295500846481,27.00508534212115
534,3.578,3256,710,680,822,5803.0,49.648840135533405,27.00508534212115
535,35.065,3205,659,629,771,5803.0,49.64991180502701,27.00508534212115
536,37.854,3707,1012,316,575,5803.0,49.6531268135079,27.00508534212115
537,37.696,3707,1012,316,575,5803.0,49.65419848300154,27.005085342121156
538,33.444,3672,990,274,553,5803.0,49.65527015249517,27.005085342121152
539,45.557,3752,941,323,572,5803.0,49.656341821988775,27.00508534212115
540,44.557,3871,853,421,593,5803.0,49.65741349148243,27.00508534212115
541,34.781,3992,674,272,448,5803.0,49.65848516097605,27.00508534212115
542,32.581,4004,656,240,347,5803.0,49.65955683046966,27.005085342121156
543,12.702,4025,771,275,203,5803.0,49.66062849996331,27.00508534212115
544,5.241,4069,873,326,236,5803.0,49.66170016945693,27.00508534212115
545,16.259,4167,971,276,292,5803.0,49.662771838950555,27.00508534212115
546,3.052,4159,1019,54,402,5803.0,49.66384350844419,27.005085342121152
547,2.841,4415,1169,516,410,5803.0,49.664915177937814,27.00508534212115
548,10.955,4486,1302,381,545,5803.0,49.66598684743144,27.00508534212115
549,5.335,4478,1310,373,553,5803.0,49.66705851692506,27.00508534212115
550,42.253,4889,828,1475,1461,5803.0,49.62396016062255,27.00424019007154
551,36.001,4789,756,1375,1383,5803.0,49.62503182511511,27.00424019007154
552,32.129,4900,867,1486,1475,5803.0,49.626103489607694,27.004240190071542
553,29.14,4963,930,1549,1538,5803.0,49.627175154100264,27.004240190071542
554,8.903,3748,2235,324,1712,5803.0,49.635748470040824,27.004240190071542
555,5.083,3748,2235,324,1712,5803.0,49.63682013453337,27.004240190071542
556,0.0,2666,1153,874,630,5803.0,49.64325012148878,27.00424019007154
557,0.0,2666,1153,874,630,5803.0,49.644321785981354,27.00424019007154
558,0.768,3086,614,558,701,5803.0,49.64860844395163,27.004240190071542
559,22.121,3124,590,547,690,5803.0,49.6496801084442,27.004240190071542
560,7.409,3143,597,567,709,5803.0,49.65075177293677,27.004240190071542
561,12.839,3177,518,602,817,5803.0,49.651823437429336,27.00424019007154
562,16.059,3333,666,480,900,5803.0,49.6528951019219,27.004240190071542
563,29.982,3456,791,355,774,5803.0,49.653966766414484,27.004240190071542
564,14.807,3616,957,231,609,5803.0,49.65503843090704,27.00424019007154
565,23.731,3653,969,255,616,5803.0,49.656110095399605,27.004240190071542
566,23.089,3794,870,396,557,5803.0,49.65718175989218,27.004240190071542
567,19.953,3840,816,414,488,5803.0,49.658253424384746,27.00424019007154
568,21.742,3963,912,424,386,5803.0,49.65932508887732,27.004240190071542
569,17.238,3927,804,308,268,5803.0,49.66039675336988,27.004240190071542
570,10.345,3969,849,271,230,5803.0,49.66146841786245,27.00424019007154
571,23.068,4060,995,77,339,5803.0,49.662540082355015,27.00424019007154
572,20.521,4120,1072,0,399,5803.0,49.663611746847586,27.004240190071542
573,39.99,4804,859,1389,1493,5803.0,49.62372859434302,27.003395040431197
574,30.876,4712,821,1298,1448,5803.0,49.624800253834756,27.0033950404312
575,6.272,3629,2116,204,1592,5803.0,49.634445189260326,27.003395040431194
576,41.232,3715,2202,290,1678,5803.0,49.63551684875207,27.003395040431197
577,37.18,3751,2238,327,1715,5803.0,49.6365885082438,27.0033950404312
578,19.195,2947,1434,487,911,5803.0,49.639803486718996,27.003395040431197
579,31.55,2913,1400,547,877,5803.0,49.640875146210725,27.003395040431194
580,0.042,2647,1134,787,611,5803.0,49.64301846519419,27.003395040431197
581,0.495,2652,1113,852,609,5803.0,49.64409012468592,27.003395040431197
582,0.053,2620,998,814,568,5803.0,49.64516178417765,27.003395040431197
583,3.599,3038,580,525,667,5803.0,49.64837676265284,27.003395040431197
584,15.901,3063,530,488,634,5803.0,49.64944842214456,27.003395040431197
585,36.654,3085,518,510,817,5803.0,49.6505200816363,27.003395040431194
586,34.097,3160,489,546,950,5803.0,49.651591741128044,27.003395040431194
587,37.706,3310,636,457,931,5803.0,49.65266340061976,27.003395040431197
588,43.105,3388,729,302,842,5803.0,49.65373506011149,27.003395040431194
589,33.876,3506,847,189,803,5803.0,49.654806719603236,27.0033950404312
590,38.727,3530,873,131,729,5803.0,49.65587837909496,27.003395040431194
591,58.606,3603,963,226,723,5803.0,49.65695003858669,27.003395040431194
592,44.336,3710,946,334,621,5803.0,49.65802169807843,27.003395040431197
593,29.877,3889,998,501,463,5803.0,49.65909335757016,27.003395040431197
594,15.87,3845,952,456,417,5803.0,49.66016501706187,27.003395040431194
595,15.954,3920,1070,199,199,5803.0,49.66123667655361,27.003395040431197
596,33.644,3972,1091,147,251,5803.0,49.662308336045335,27.003395040431194
597,29.992,5000,1399,2261,2032,5803.0,49.61492380241207,27.002549893200026
598,26.383,5000,1431,2240,2065,5803.0,49.6159954569032,27.002549893200026
599,53.755,4715,1209,1301,1829,5803.0,49.62349703834101,27.002549893200026
600,52.229,4569,964,1155,1584,5803.0,49.62456869283212,27.002549893200026
601,44.052,4569,964,1155,1584,5803.0,49.62564034732324,27.002549893200026
602,19.074,4393,1141,979,1761,5803.0,49.626712001814354,27.002549893200023
603,3.904,3548,1986,134,1511,5803.0,49.63421358325216,27.00254989320002
604,23.836,3466,1952,30,1429,5803.0,49.63528523774327,27.002549893200026
605,21.132,3786,2273,362,1750,5803.0,49.63635689223439,27.00254989320002
606,3.62,2993,1480,449,956,5803.0,49.639571855707736,27.00254989320002
607,2.673,2923,1410,527,886,5803.0,49.640643510198856,27.002549893200026
608,1.337,2674,1288,1010,764,5803.0,49.64171516468996,27.002549893200026
609,12.239,2643,1216,938,692,5803.0,49.642786819181076,27.002549893200026
610,8.566,2519,1058,780,534,5803.0,49.643858473672196,27.002549893200026
611,40.021,2585,955,687,294,5803.0,49.64493012816331,27.002549893200026
612,27.54,2739,778,467,219,5803.0,49.646001782654444,27.002549893200026
613,13.439,2833,685,560,314,5803.0,49.64707343714553,27.00254989320002
614,27.825,2985,535,479,466,5803.0,49.64814509163665,27.002549893200026
615,36.591,2947,461,404,477,5803.0,49.64921674612776,27.002549893200023
616,55.681,2938,392,363,805,5803.0,49.65028840061889,27.002549893200023
617,47.072,3083,409,508,927,5803.0,49.651360055110004,27.00254989320002
618,39.106,3178,503,458,1018,5803.0,49.652431709601125,27.002549893200026
619,51.745,3252,577,467,991,5803.0,49.65350336409224,27.00254989320002
620,46.02,3499,840,237,863,5803.0,49.65457501858335,27.002549893200023
621,43.179,3371,713,35,862,5803.0,49.65564667307446,27.002549893200023
622,46.693,3524,883,148,807,5803.0,49.656718327565585,27.002549893200026
623,47.746,3613,973,239,721,5803.0,49.65778998205671,27.002549893200026
624,48.546,3739,1068,476,663,5803.0,49.65886163654781,27.002549893200023
625,26.625,3751,1047,541,512,5803.0,49.65993329103893,27.002549893200023
626,10.134,3746,1072,257,85,5803.0,49.66100494553004,27.002549893200026
627,33.655,3824,1182,110,110,5803.0,49.66207660002115,27.00254989320002
628,23.91,3949,1306,106,333,5803.0,49.66314825451227,27.002549893200026
629,10.482,4066,1422,11,450,5803.0,49.66421990900338,27.002549893200026
630,7.472,4088,1444,21,471,5803.0,49.665291563494506,27.002549893200026
631,0.095,2648,1296,1018,773,5803.0,49.64148353395838,27.00170474837791
632,23.783,2624,1332,1054,808,5803.0,49.6425551834491,27.00170474837791
633,24.425,2425,1235,957,712,5803.0,49.64362683293983,27.00170474837791
634,35.433,2519,853,541,0,5803.0,49.64469848243055,27.00170474837791
635,47.146,2675,713,402,155,5803.0,49.64577013192128,27.00170474837791
636,15.617,2675,670,402,183,5803.0,49.64684178141198,27.001704748377907
637,40.706,2709,557,432,296,5803.0,49.64791343090272,27.001704748377907
638,41.0,2843,387,331,465,5803.0,49.648985080393416,27.00170474837791
639,40.527,2986,389,411,855,5803.0,49.65005672988415,27.001704748377918
640,44.042,3023,348,451,894,5803.0,49.651128379374875,27.001704748377907
641,53.102,3045,370,473,917,5803.0,49.6522000288656,27.00170474837791
642,45.736,3147,471,375,1010,5803.0,49.653271678356326,27.001704748377907
643,45.589,3169,510,159,1057,5803.0,49.65434332784704,27.001704748377907
644,37.769,3297,642,49,938,5803.0,49.65541497733775,27.001704748377907
645,44.641,3421,781,63,894,5803.0,49.65648662682849,27.00170474837791
646,58.733,3468,831,161,826,5803.0,49.6575582763192,27.00170474837791
647,45.978,3575,955,285,702,5803.0,49.65862992580993,27.001704748377907
648,25.488,3646,1157,566,622,5803.0,49.65970157530066,27.001704748377907
649,5.693,3654,1105,478,534,5803.0,49.66077322479137,27.00170474837791
650,27.098,3836,1227,0,220,5803.0,49.661844874282096,27.001704748377907
651,2.189,3958,1314,108,341,5803.0,49.662916523772815,27.00170474837791
652,42.0,4121,1477,16,504,5803.0,49.66398817326353,27.00170474837791
653,38.938,4141,1497,0,525,5803.0,49.665059822754266,27.00170474837791
654,14.733,2601,1368,1090,844,5803.0,49.64232355799786,27.00085960596476
655,9.871,2448,783,472,71,5803.0,49.64446684697897,27.00085960596476
656,44.936,2369,707,395,149,5803.0,49.64553849146953,27.000859605964756
657,41.084,2560,594,282,259,5803.0,49.64661013596008,27.00085960596476
658,37.243,2691,539,414,313,5803.0,49.64768178045062,27.00085960596476
659,35.054,2658,369,40,501,5803.0,49.64875342494117,27.00085960596476
660,33.097,2759,226,183,627,5803.0,49.64982506943173,27.00085960596476
661,51.524,2870,195,298,742,5803.0,49.65089671392228,27.00085960596476
662,48.24,2937,261,409,885,5803.0,49.65196835841282,27.000859605964756
663,40.148,3015,340,331,963,5803.0,49.65304000290337,27.00085960596476
664,50.387,3066,467,263,1070,5803.0,49.654111647393925,27.00085960596476
665,49.851,3185,651,139,1042,5803.0,49.65518329188447,27.00085960596476
666,48.093,3409,784,114,976,5803.0,49.65625493637502,27.00085960596476
667,53.902,3363,878,207,889,5803.0,49.657326580865586,27.00085960596476
668,48.304,3413,1023,353,816,5803.0,49.65839822535613,27.000859605964756
669,41.937,3529,1156,501,710,5803.0,49.65946986984668,27.00085960596476
670,9.008,3536,1198,512,630,5803.0,49.660541514337226,27.00085960596476
671,2.61,3742,1468,313,534,5803.0,49.66268480331832,27.00085960596476
672,28.751,3751,1476,313,540,5803.0,49.66375644780888,27.00085960596476
673,3.852,2309,767,455,209,5803.0,49.64423522180823,27.000014465960465
674,3.557,2369,707,395,149,5803.0,49.64530686129882,27.00001446596047
675,0.431,2522,555,243,298,5803.0,49.646378500789424,27.000014465960465
676,0.621,2651,442,32,574,5803.0,49.64745014028003,27.000014465960465
677,14.333,2618,442,32,574,5803.0,49.648521779770626,27.00001446596047
678,25.162,2660,345,173,658,5803.0,49.64959341926123,27.00001446596047
679,49.093,2687,77,333,777,5803.0,49.650665058751834,27.00001446596047
680,47.304,2782,106,439,882,5803.0,49.65173669824244,27.000014465960465
681,33.476,2894,219,451,1072,5803.0,49.652808337733035,27.00001446596047
682,44.926,2949,437,385,1059,5803.0,49.65387997722363,27.000014465960465
683,58.922,3015,513,309,988,5803.0,49.654951616714236,27.00001446596047
684,36.875,3170,823,171,823,5803.0,49.65602325620484,27.00001446596047
685,51.955,3267,897,279,888,5803.0,49.65709489569544,27.00001446596047
686,48.935,3338,991,380,784,5803.0,49.658166535186034,27.000014465960465
687,36.654,3402,1054,480,684,5803.0,49.65923817467663,27.000014465960465
688,16.543,3412,1138,405,542,5803.0,49.660309814167235,27.000014465960465
689,26.446,3431,1157,364,379,5803.0,49.66138145365783,27.000014465960465
690,9.84,3551,1276,299,519,5803.0,49.66245309314844,27.000014465960472
691,6.746,3656,1381,400,620,5803.0,49.66352473263905,27.000014465960465
692,6.114,3780,1512,548,768,5803.0,49.664596372129644,27.00001446596047
693,3.62,4060,1791,811,1031,5803.0,49.66673965111084,27.000014465960465
694,2.947,4060,1791,811,1031,5803.0,49.66781129060144,27.00001446596047
695,29.866,2337,1575,1297,1051,5803.0,49.64293197242708,26.99916932836495
696,23.636,2223,1483,1206,960,5803.0,49.64400360691795,26.999169328364946
697,9.419,2563,463,55,597,5803.0,49.648290144881436,26.99916932836495
698,17.248,2621,75,334,778,5803.0,49.649361779372306,26.999169328364935
699,39.306,2615,59,356,800,5803.0,49.65043341386319,26.99916932836495
700,47.693,2633,111,521,948,5803.0,49.65150504835405,26.999169328364943
701,40.4,2743,220,602,1058,5803.0,49.65257668284493,26.999169328364943
702,42.842,2845,328,495,1014,5803.0,49.653648317335794,26.999169328364943
703,36.77,2858,510,452,831,5803.0,49.654719951826664,26.99916932836495
704,23.973,3070,723,265,723,5803.0,49.65579158631754,26.999169328364946
705,52.292,3076,729,316,729,5803.0,49.656863220808425,26.999169328364946
706,39.39,3200,871,453,737,5803.0,49.65793485529929,26.999169328364943
707,41.2,3286,977,368,559,5803.0,49.659006489790166,26.999169328364943
708,23.51,3327,1056,321,502,5803.0,49.66007812428103,26.999169328364943
709,12.597,3408,1133,341,403,5803.0,49.66114975877191,26.99916932836495
710,2.042,3551,1276,299,519,5803.0,49.662221393262776,26.999169328364946
711,1.589,3648,1379,416,636,5803.0,49.66329302775365,26.99916932836495
712,16.101,3780,1512,548,768,5803.0,49.66436466224452,26.999169328364946
713,13.933,5000,5000,5000,5000,5803.0,49.6654362967354,26.999169328364943
714,25.478,2458,1696,1418,1172,5803.0,49.642700372816385,26.998324193178085
715,46.809,2069,1591,1313,1067,5803.0,49.64377200230775,26.99832419317808
716,0.221,2069,1591,1313,1067,5803.0,49.64484363179911,26.998324193178085
717,0.032,2102,654,556,640,5803.0,49.64591526129048,26.998324193178085
718,41.674,2325,431,332,698,5803.0,49.6480585202732,26.99832419317808
719,10.166,2356,361,262,637,5803.0,49.64913014976458,26.998324193178085
720,20.405,2464,214,412,779,5803.0,49.650201779255944,26.998324193178085
721,42.042,2513,168,461,828,5803.0,49.65127340874731,26.998324193178085
722,42.41,2667,301,615,982,5803.0,49.652345038238664,26.998324193178085
723,50.756,2789,442,521,900,5803.0,49.653416667730035,26.998324193178085
724,36.222,2858,510,452,831,5803.0,49.65448829722142,26.998324193178085
725,31.855,3006,659,304,684,5803.0,49.655559926712776,26.99832419317808
726,38.422,3127,779,424,780,5803.0,49.65663155620415,26.99832419317808
727,61.711,3105,862,468,753,5803.0,49.65770318569551,26.99832419317808
728,41.442,3125,1050,321,662,5803.0,49.65877481518688,26.998324193178085
729,36.538,3210,1099,251,563,5803.0,49.65984644467825,26.998324193178085
730,8.714,3310,1198,175,471,5803.0,49.660918074169615,26.998324193178085
731,17.564,5000,5000,5000,5000,5803.0,49.66198970366098,26.99832419317808
732,31.276,5000,5000,5000,5000,5803.0,49.66306133315234,26.998324193178085
733,30.171,5000,5000,5000,5000,5803.0,49.66413296264371,26.99832419317808
734,7.809,5000,5000,5000,5000,5803.0,49.66520459213508,26.998324193178085
735,24.099,2445,1682,1404,1158,5803.0,49.64246878348518,26.997479060399783
736,14.628,1978,1154,1044,850,5803.0,49.64461203246934,26.997479060399787
737,32.234,2102,654,556,640,5803.0,49.64568365696142,26.997479060399787
738,37.475,2100,662,563,796,5803.0,49.64675528145351,26.997479060399787
739,43.21,2303,453,355,720,5803.0,49.647826905945585,26.997479060399787
740,37.464,2262,498,399,631,5803.0,49.64889853043767,26.997479060399787
741,31.697,2438,236,387,754,5803.0,49.64997015492975,26.997479060399783
742,59.49,2442,239,548,759,5803.0,49.65104177942183,26.997479060399787
743,44.073,2551,346,656,868,5803.0,49.652113403913916,26.997479060399787
744,38.843,2640,457,670,886,5803.0,49.65318502840601,26.997479060399787
745,45.368,2706,523,603,820,5803.0,49.65425665289808,26.997479060399787
746,39.927,2689,684,626,657,5803.0,49.65532827739017,26.997479060399783
747,39.643,2866,829,474,514,5803.0,49.65639990188225,26.997479060399787
748,51.85,3009,898,384,657,5803.0,49.65747152637433,26.997479060399787
749,44.473,3024,996,340,635,5803.0,49.6585431508664,26.997479060399787
750,36.801,3113,1114,154,512,5803.0,49.659614775358484,26.997479060399787
751,23.52,3248,1248,109,419,5803.0,49.660686399850576,26.997479060399783
752,15.501,5000,5000,5000,5000,5803.0,49.661758024342674,26.997479060399787
753,37.296,5000,5000,5000,5000,5803.0,49.66282964883474,26.997479060399787
754,25.625,5000,5000,5000,5000,5803.0,49.663901273326815,26.997479060399787
755,17.238,5000,5000,5000,5000,5803.0,49.664972897818906,26.997479060399787
756,28.003,1923,834,735,595,5803.0,49.644380443419124,26.996633930029944
757,51.113,2009,747,648,680,5803.0,49.64545206291215,26.996633930029944
758,46.809,1998,760,661,733,5803.0,49.64652368240517,26.996633930029944
