,POP_2015,food_choices,health_wellbeing,mobility,ID_HDC_G0,lng,lat
50,15.405,450,450,725,6634.0,71.82315785422526,21.528183384996524
51,77.557,154,250,429,6634.0,71.82420124193169,21.528183384996524
52,172.826,228,241,503,6634.0,71.82524462963812,21.528183384996527
53,58.783,315,268,588,6634.0,71.82628801734457,21.528183384996524
54,116.195,589,584,864,6634.0,71.8208164653402,21.527351970299026
55,59.282,450,450,725,6634.0,71.8218598493477,21.527351970299023
56,52.702,414,414,689,6634.0,71.82290323335522,21.527351970299026
57,19.958,285,284,560,6634.0,71.82394661736274,21.527351970299026
58,8.888,172,269,448,6634.0,71.82499000137027,21.527351970299023
59,95.082,589,584,864,6634.0,71.82056186422861,21.526520557413132
60,106.34,558,553,833,6634.0,71.82160524453738,21.526520557413136
61,103.534,294,275,569,6634.0,71.82369200515494,21.526520557413136
62,121.995,842,401,1117,6634.0,71.82005269908574,21.52485773707589
63,125.737,818,376,1093,6634.0,71.82109607199757,21.524857737075894
64,122.12,535,34,810,6634.0,71.8231828178212,21.52485773707589
65,115.103,552,17,827,6634.0,71.82422619073306,21.52485773707589
66,119.781,1002,561,1278,6634.0,71.81875476584014,21.524026329624377
67,137.681,1002,561,1278,6634.0,71.81979813505376,21.524026329624373
68,109.926,874,432,1149,6634.0,71.82084150426739,21.524026329624373
69,148.533,569,0,845,6634.0,71.82292824269463,21.524026329624373
70,150.591,569,0,845,6634.0,71.82397161190825,21.524026329624377
71,153.648,1466,664,1741,6634.0,71.81641348683414,21.523194923984143
72,139.365,1466,664,1741,6634.0,71.81745685234975,21.52319492398414
73,118.502,1083,520,1358,6634.0,71.81850021786535,21.52319492398414
74,113.856,1083,495,1358,6634.0,71.81954358338093,21.52319492398414
75,111.486,1013,399,1288,6634.0,71.82058694889653,21.523194923984143
76,114.448,956,386,1231,6634.0,71.82163031441213,21.52319492398414
77,132.878,771,202,1047,6634.0,71.82267367992773,21.523194923984146
78,167.961,723,153,998,6634.0,71.82371704544332,21.523194923984143
79,118.658,723,153,998,6634.0,71.82476041095893,21.523194923984143
80,91.683,1466,664,1741,6634.0,71.81615895861366,21.522363520155118
81,99.854,1466,664,1741,6634.0,71.81720232043142,21.522363520155118
82,123.211,1333,531,1608,6634.0,71.81824568224918,21.522363520155118
83,142.951,1204,402,1479,6634.0,71.81928904406692,21.52236352015511
84,113.357,1122,320,1398,6634.0,71.82033240588467,21.522363520155114
85,114.261,1075,229,1350,6634.0,71.82137576770243,21.522363520155114
86,130.29,846,276,1121,6634.0,71.82241912952017,21.52236352015511
87,88.877,1748,824,2024,6634.0,71.81486108463102,21.521532118137202
88,134.188,1693,787,1968,6634.0,71.81590444275108,21.521532118137205
89,140.456,1588,683,1863,6634.0,71.81694780087119,21.521532118137202
90,128.201,1489,584,1764,6634.0,71.81799115899128,21.521532118137202
91,143.575,1365,452,1640,6634.0,71.81903451711133,21.521532118137202
92,121.745,1274,364,1549,6634.0,71.82007787523143,21.521532118137202
93,121.59,1082,215,1357,6634.0,71.82112123335152,21.5215321181372
94,147.754,936,330,1211,6634.0,71.8221645914716,21.521532118137205
95,115.914,1881,868,2156,6634.0,71.81460658482348,21.520700717930332
96,132.691,1747,735,2022,6634.0,71.81564993924606,21.520700717930335
97,120.186,1664,621,1951,6634.0,71.81669329366866,21.520700717930332
98,125.987,1542,608,1818,6634.0,71.81773664809128,21.520700717930335
99,134.531,1430,416,1706,6634.0,71.81878000251386,21.520700717930335
100,91.683,1352,331,1627,6634.0,71.81982335693645,21.520700717930335
101,122.993,1269,0,1544,6634.0,71.82086671135907,21.520700717930332
102,49.428,1848,836,2123,6634.0,71.81435209737296,21.51986931953441
103,141.829,1848,836,2123,6634.0,71.81539544809824,21.519869319534415
104,116.413,1623,568,1964,6634.0,71.81643879882355,21.519869319534415
105,123.773,1583,509,1927,6634.0,71.81748214954882,21.51986931953441
106,118.035,1498,366,1853,6634.0,71.81852550027412,21.519869319534415
107,148.44,1429,202,1704,6634.0,71.81956885099943,21.519869319534415
108,75.28,1269,0,1544,6634.0,71.82061220172471,21.519869319534415
109,129.885,1156,112,1431,6634.0,71.82165555245001,21.519869319534415
110,101.85,1156,112,1431,6634.0,71.8226989031753,21.519869319534415
111,74.22,1793,780,2324,6634.0,71.81409762227909,21.519037922949362
112,104.407,1538,510,2054,6634.0,71.81618431633545,21.519037922949366
113,146.07,1472,458,2003,6634.0,71.81722766336361,21.519037922949366
114,137.026,1342,328,1873,6634.0,71.81827101039177,21.519037922949366
115,155.3,1316,328,1873,6634.0,71.81931435741994,21.51903792294936
116,140.799,1403,134,1678,6634.0,71.82035770444811,21.519037922949366
117,28.784,1646,757,2302,6634.0,71.81384315954156,21.518206528175096
118,103.253,1637,748,2292,6634.0,71.81488650287278,21.518206528175096
119,91.559,1488,601,2145,6634.0,71.815929846204,21.518206528175092
120,82.577,1405,573,2118,6634.0,71.81697318953522,21.518206528175092
121,121.683,1267,446,1991,6634.0,71.81801653286644,21.518206528175096
122,73.534,1239,406,1950,6634.0,71.81905987619766,21.518206528175092
123,51.299,1328,248,1792,6634.0,71.82010321952889,21.518206528175096
124,102.068,1158,346,1664,6634.0,71.82114656286008,21.518206528175092
125,121.434,1166,338,1657,6634.0,71.82218990619134,21.518206528175096
126,31.434,1699,811,2355,6634.0,71.81358870915996,21.51737513521153
127,139.147,1688,828,2372,6634.0,71.81463204879442,21.517375135211527
128,100.353,1558,727,2271,6634.0,71.81567538842886,21.51737513521153
129,19.303,1358,534,2078,6634.0,71.81671872806332,21.517375135211527
130,6.798,1267,446,1991,6634.0,71.81776206769779,21.51737513521153
131,101.6,1232,413,1957,6634.0,71.8188054073322,21.51737513521153
132,3.586,1320,255,1799,6634.0,71.81984874696668,21.51737513521153
133,37.453,1067,330,1756,6634.0,71.82089208660113,21.51737513521153
134,86.039,1067,330,1756,6634.0,71.8219354262356,21.51737513521153
135,23.077,1067,330,1756,6634.0,71.820637622699,21.516543744058577
136,101.569,1067,330,1756,6634.0,71.82168095863685,21.516543744058573
137,77.775,916,370,2274,6634.0,71.81725317442901,21.515712354716158
138,118.409,977,280,2252,6634.0,71.81829650667048,21.515712354716154
139,58.596,982,246,2287,6634.0,71.81933983891193,21.515712354716154
140,94.178,851,438,2525,6634.0,71.81595541778299,21.514880967184183
141,90.966,795,289,2375,6634.0,71.81699874632822,21.51488096718418
142,155.082,884,147,2234,6634.0,71.81804207487343,21.514880967184183
143,104.313,884,147,2234,6634.0,71.81908540341867,21.514880967184187
144,93.866,736,0,2086,6634.0,71.8201287319639,21.514880967184183
145,61.995,735,455,2641,6634.0,71.81465768088434,21.514049581462572
146,70.384,735,455,2641,6634.0,71.8157010057335,21.514049581462576
147,73.035,610,474,2561,6634.0,71.81674433058267,21.514049581462576
148,191.475,808,275,2362,6634.0,71.81778765543184,21.514049581462576
149,138.679,884,147,2234,6634.0,71.818830980281,21.514049581462572
150,127.328,736,0,2086,6634.0,71.8198743051302,21.514049581462576
151,70.384,621,336,2761,6634.0,71.8144032848854,21.513218197551247
152,129.355,621,336,2761,6634.0,71.8154466060387,21.513218197551243
153,93.96,610,474,2561,6634.0,71.81648992719201,21.513218197551243
154,116.818,467,269,2356,6634.0,71.81857656949863,21.513218197551243
155,149.188,621,336,2761,6634.0,71.81414890124064,21.51238681545011
156,145.82,621,336,2761,6634.0,71.81519221869829,21.51238681545011
157,91.683,495,412,2676,6634.0,71.81623553615589,21.51238681545011
158,122.556,467,269,2356,6634.0,71.8183221710711,21.512386815450107
159,160.134,495,171,2968,6634.0,71.81389452994974,21.511555435159092
160,167.774,491,150,2947,6634.0,71.81493784371185,21.511555435159096
161,110.082,317,235,2761,6634.0,71.81598115747396,21.511555435159096
162,147.036,249,422,2574,6634.0,71.81702447123605,21.51155543515909
163,138.305,427,95,2910,6634.0,71.81364017101228,21.5107240566781
164,130.29,318,230,2766,6634.0,71.81468348107904,21.5107240566781
165,104.313,292,260,2736,6634.0,71.81572679114582,21.5107240566781
166,123.305,251,383,2612,6634.0,71.81677010121258,21.5107240566781
167,122.962,249,422,2574,6634.0,71.81781341127937,21.5107240566781
168,166.215,341,0,2996,6634.0,71.81338582442794,21.50989268000706
169,141.61,287,54,2963,6634.0,71.81442913079955,21.509892680007056
170,141.548,173,168,2849,6634.0,71.81547243717117,21.50989268000706
171,122.057,102,271,2747,6634.0,71.8165157435428,21.50989268000706
172,115.446,254,86,3078,6634.0,71.81313149019634,21.50906130514587
173,126.205,202,139,3025,6634.0,71.81417479287298,21.509061305145863
174,115.602,86,254,2910,6634.0,71.81521809554962,21.509061305145867
175,138.679,0,341,2823,6634.0,71.81626139822629,21.509061305145867
176,41.289,497,692,2713,6634.0,71.82043460893286,21.509061305145867
177,104.985,497,692,2713,6634.0,71.82018026119012,21.508229932094455
