,POP_2015,active_living,community_space,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
337,138.839,1381,727,1298,565,1484,812,8879.0,81.73754658434709,16.51183990532063
338,128.65,1423,724,1323,479,1510,838,8879.0,81.73857065263601,16.511839905320628
339,0.0,1404,1489,2128,779,1263,2080,8879.0,81.71787443699623,16.5110180072958
340,43.535,820,1062,1072,415,995,940,8879.0,81.73016322415428,16.511018007295796
341,67.361,992,858,1239,541,1168,839,8879.0,81.73323542094377,16.511018007295792
342,159.681,992,858,1239,541,1168,839,8879.0,81.73425948654028,16.5110180072958
343,172.134,1138,675,1246,686,1313,761,8879.0,81.73528355213679,16.511018007295796
344,89.489,1305,677,1248,686,1435,763,8879.0,81.7363076177333,16.511018007295796
345,85.887,1418,791,1361,611,1548,876,8879.0,81.73733168332981,16.511018007295796
346,137.861,1470,828,1413,561,1600,928,8879.0,81.7383557489263,16.511018007295796
347,111.565,820,1062,1072,415,995,940,8879.0,81.7299483542605,16.510196110604937
348,56.143,1161,745,1315,710,1336,830,8879.0,81.7350686687816,16.510196110604937
