,POP_2015,active_living,community_space,food_choices,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
322,43.014,2227,1224,776,352,1513,3388,5394.0,40.123593762913174,-3.232089017507012
323,50.221,2259,1257,509,84,1546,3420,5394.0,40.124592520645585,-3.2320890175070134
324,9.82,2175,1173,424,0,1462,3336,5394.0,40.12559127837798,-3.232089017507012
325,35.89,2093,1266,130,555,1555,3308,5394.0,40.1265900361104,-3.232089017507013
326,23.212,2522,1489,1665,1679,1948,3461,5394.0,40.11262716762193,-3.2328982789565477
327,61.429,2522,1489,1665,1679,1948,3461,5394.0,40.11362592584584,-3.2328982789565477
328,51.895,2629,1596,1343,919,2055,3568,5394.0,40.11662220051756,-3.2328982789565477
329,19.211,2711,1678,1261,837,2019,3650,5394.0,40.11762095874147,-3.232898278956549
330,25.478,2711,1678,1261,837,2019,3650,5394.0,40.11861971696538,-3.232898278956547
331,6.798,2619,1617,1056,631,1906,3658,5394.0,40.11961847518928,-3.232898278956548
332,38.237,2368,1366,634,210,1655,3530,5394.0,40.12361350808491,-3.232898278956549
333,17.128,2259,1257,509,84,1546,3420,5394.0,40.1246122663088,-3.2328982789565464
334,42.259,2175,1173,424,0,1462,3336,5394.0,40.12561102453271,-3.232898278956548
335,25.478,2588,1555,1843,1699,2013,3526,5394.0,40.11364567107175,-3.2337075406534233
336,82.007,2588,1555,1843,1699,2013,3526,5394.0,40.11464442978728,-3.233707540653423
337,61.898,2588,1555,1843,1699,2013,3526,5394.0,40.113665421266845,-3.2345168025976974
338,71.35,2588,1555,1843,1699,2013,3526,5394.0,40.11466418047413,-3.2345168025976982
