,POP_2015,active_living,community_space,education,health_wellbeing,ID_HDC_G0,lng,lat
367,64.88,1716,1714,1221,1655,12908.0,120.18612407621684,-3.007123701566731
368,90.772,1465,1618,1247,1404,12908.0,120.18812132800144,-3.00712370156673
369,93.652,1544,1697,1326,1483,12908.0,120.18911995389375,-3.00712370156673
370,105.972,1478,1631,1364,1417,12908.0,120.19011857978602,-3.007123701566728
371,78.477,1596,1497,1190,1532,12908.0,120.19111720567831,-3.007123701566731
372,94.653,1464,1366,1058,1401,12908.0,120.1921158315706,-3.007123701566729
373,36.334,1490,1245,937,1359,12908.0,120.19311445746291,-3.00712370156673
374,8.313,1486,1090,783,1204,12908.0,120.19411308335519,-3.00712370156673
375,68.286,1370,958,650,1072,12908.0,120.1951117092475,-3.0071237015667323
376,97.183,1513,741,434,855,12908.0,120.1961103351398,-3.00712370156673
377,109.277,1577,643,332,753,12908.0,120.19710896103207,-3.007123701566728
378,106.598,1537,592,281,702,12908.0,120.19810758692438,-3.007123701566731
379,102.792,1602,332,204,701,12908.0,120.19910621281669,-3.00712370156673
380,62.752,1708,169,369,643,12908.0,120.20010483870897,-3.00712370156673
381,72.267,1624,147,440,499,12908.0,120.20110346460125,-3.00712370156673
382,88.919,1764,165,579,348,12908.0,120.20210209049354,-3.00712370156673
383,113.584,1769,256,660,267,12908.0,120.20310071638583,-3.00712370156673
384,73.795,1803,1829,1336,1742,12908.0,120.18518046531355,-3.007932896666736
385,62.501,1782,1865,1383,1721,12908.0,120.18617909166296,-3.0079328966667354
386,57.268,1570,1723,1352,1509,12908.0,120.18717771801239,-3.0079328966667345
387,70.79,1635,1721,1413,1574,12908.0,120.1891749707112,-3.0079328966667345
388,78.277,1676,1679,1372,1616,12908.0,120.19017359706064,-3.0079328966667362
389,118.317,1794,1695,1388,1731,12908.0,120.19117222341005,-3.007932896666735
390,81.908,1802,1704,1397,1739,12908.0,120.19217084975948,-3.007932896666734
391,77.2,1558,1164,856,1278,12908.0,120.19316947610888,-3.007932896666735
392,95.805,1545,1039,732,1153,12908.0,120.19416810245829,-3.0079328966667345
393,119.419,1487,893,585,1006,12908.0,120.1951667288077,-3.007932896666735
394,82.934,1446,808,516,937,12908.0,120.19616535515716,-3.007932896666736
395,97.558,1622,632,484,951,12908.0,120.19716398150652,-3.007932896666736
396,91.311,1745,430,350,861,12908.0,120.19816260785596,-3.007932896666735
397,85.464,1659,324,262,781,12908.0,120.19916123420538,-3.007932896666735
398,132.139,1793,101,443,583,12908.0,120.20015986055479,-3.0079328966667345
399,78.803,1745,18,534,482,12908.0,120.20115848690422,-3.007932896666735
400,93.577,1717,82,528,425,12908.0,120.2021571132536,-3.0079328966667336
401,74.571,1822,267,712,320,12908.0,120.20315573960302,-3.0079328966667345
402,80.38,1795,1890,1397,1734,12908.0,120.18523549517505,-3.0087420919968033
403,89.595,1713,1867,1425,1653,12908.0,120.18623412198171,-3.0087420919968006
404,51.884,1653,1806,1435,1592,12908.0,120.1872327487884,-3.008742091996801
405,80.255,1765,1604,1297,1704,12908.0,120.19022862920833,-3.0087420919968
406,106.197,1785,1582,1275,1657,12908.0,120.19122725601501,-3.008742091996801
407,90.922,1587,1142,835,1256,12908.0,120.19322450962837,-3.0087420919968015
408,29.949,1568,1005,697,1118,12908.0,120.19422313643501,-3.008742091996802
409,55.565,1581,959,652,1073,12908.0,120.19522176324168,-3.0087420919968
410,72.493,1682,706,578,1011,12908.0,120.19622039004834,-3.008742091996801
411,107.399,1699,574,447,1005,12908.0,120.19721901685499,-3.008742091996802
412,88.919,1754,375,357,858,12908.0,120.19821764366165,-3.0087420919968024
413,91.548,1810,223,413,706,12908.0,120.19921627046834,-3.0087420919967998
414,47.777,1772,161,375,644,12908.0,120.20021489727498,-3.008742091996804
415,71.065,1821,76,460,558,12908.0,120.20121352408164,-3.0087420919967998
416,87.542,1802,172,617,504,12908.0,120.20221215088831,-3.008742091996804
417,77.25,1862,1463,1155,1576,12908.0,120.19128230349331,-3.0095512875569894
418,128.508,1847,1402,1095,1516,12908.0,120.19228093075736,-3.00955128755699
419,52.235,1857,270,460,753,12908.0,120.19827269434157,-3.009551287556988
420,89.42,1857,270,460,753,12908.0,120.19927132160556,-3.009551287556991
421,57.393,1847,1402,1095,1516,12908.0,120.19133736584497,-3.0103604833473643
422,40.766,1847,1402,1095,1516,12908.0,120.1923359935665,-3.010360483347365
423,66.933,2442,808,1253,997,12908.0,120.20548344946735,-3.0127880721002223
424,68.286,2441,811,1256,994,12908.0,120.2064820785621,-3.0127880721002196
425,78.678,2442,804,1250,1001,12908.0,120.20553857772495,-3.013597268811956
