,POP_2015,community_space,education,food_choices,nightlife,ID_HDC_G0,lng,lat
578,85.57,2668,2029,2156,5000,4733.0,36.10231484278832,-0.2624455375721829
579,47.7,2627,1988,2115,5000,4733.0,36.1033126266574,-0.26244553757218336
580,33.057,2349,1711,1838,5000,4733.0,36.104310410526466,-0.26244553757218336
581,11.435,2242,1603,1730,5000,4733.0,36.10530819439554,-0.26244553757218336
582,44.795,2383,1745,1871,5000,4733.0,36.10630597826462,-0.26244553757218336
583,77.953,2434,1796,1922,5000,4733.0,36.107303762133704,-0.26244553757218336
584,50.094,2732,2093,2220,5000,4733.0,36.10830154600278,-0.26244553757218336
585,60.599,2668,2029,2156,5000,4733.0,36.109299329871845,-0.26244553757218336
586,50.202,2964,2326,2453,5000,4733.0,36.11029711374092,-0.2624455375721829
587,48.126,2957,2408,2535,5000,4733.0,36.111294897609994,-0.26244553757218336
588,17.602,2957,2408,2535,5000,4733.0,36.11229268147907,-0.2624455375721829
589,50.326,2858,2505,2858,5000,4733.0,36.11329046534814,-0.26244553757218386
590,11.001,2763,2410,2763,5000,4733.0,36.11428824921721,-0.2624455375721829
591,43.695,2785,2498,2929,5000,4733.0,36.1152860330863,-0.2624455375721829
592,18.888,2695,2423,3168,5000,4733.0,36.11628381695537,-0.26244553757218336
593,18.361,2599,2327,3164,5000,4733.0,36.11728160082445,-0.2624455375721829
594,56.895,2503,2230,3198,5000,4733.0,36.118279384693516,-0.26244553757218336
595,42.825,2435,2300,3202,5000,4733.0,36.11927716856259,-0.26244553757218336
596,16.284,2548,1862,1992,5000,4733.0,36.10032071710698,-0.2632543087404298
597,28.69,2564,1926,2053,5000,4733.0,36.10231628492484,-0.2632543087404298
598,32.719,2564,1926,2053,5000,4733.0,36.103314068833775,-0.2632543087404303
599,27.875,2349,1711,1838,5000,4733.0,36.10431185274271,-0.2632543087404294
600,36.149,2349,1711,1838,5000,4733.0,36.10530963665163,-0.2632543087404298
601,116.737,2348,1710,1837,5000,4733.0,36.10630742056057,-0.26325430874043027
602,72.71,2402,1763,1890,5000,4733.0,36.107305204469505,-0.2632543087404293
603,83.882,2573,1935,2062,5000,4733.0,36.10830298837844,-0.2632543087404298
604,85.367,2602,1963,2090,5000,4733.0,36.10930077228737,-0.2632543087404298
605,32.384,2673,2181,2308,5000,4733.0,36.110298556196305,-0.26325430874043027
606,87.181,2817,2464,2640,5000,4733.0,36.11229412401416,-0.2632543087404298
607,48.599,2768,2415,2622,5000,4733.0,36.1132919079231,-0.2632543087404298
608,74.619,2813,2460,2675,5000,4733.0,36.11428969183203,-0.2632543087404294
609,66.983,2685,2332,2803,5000,4733.0,36.115287475740956,-0.2632543087404303
610,48.033,2559,2272,3009,5000,4733.0,36.11628525964989,-0.2632543087404298
611,57.155,2534,2247,2984,5000,4733.0,36.11728304355883,-0.2632543087404298
612,39.619,2435,2163,3130,5000,4733.0,36.11828082746776,-0.26325430874043027
613,72.05,2286,2169,3137,5000,4733.0,36.11927861137668,-0.2632543087404293
614,26.047,2515,1828,1959,5000,4733.0,36.10032216360106,-0.2640630799287742
615,54.114,2081,1443,1569,5000,4733.0,36.10531108334561,-0.2640630799287743
616,79.616,2239,1601,1727,5000,4733.0,36.10630886729453,-0.2640630799287743
617,52.747,2239,1601,1727,5000,4733.0,36.10730665124344,-0.2640630799287742
618,122.558,2481,1843,1970,5000,4733.0,36.10830443519235,-0.2640630799287742
619,93.121,2573,1935,2062,5000,4733.0,36.10930221914126,-0.2640630799287752
620,77.377,2642,2150,2277,5000,4733.0,36.110300003090174,-0.26406307992877376
621,87.983,2612,2120,2246,5000,4733.0,36.11129778703909,-0.2640630799287742
622,48.552,2784,2431,2638,5000,4733.0,36.112295570987996,-0.2640630799287752
623,37.616,2710,2356,2563,5000,4733.0,36.113293354936914,-0.26406307992877376
624,91.872,2768,2415,2622,5000,4733.0,36.11429113888582,-0.2640630799287747
625,31.299,2560,2273,3010,5000,4733.0,36.11628670678365,-0.26406307992877526
626,104.882,2462,2175,2912,5000,4733.0,36.11728449073256,-0.2640630799287742
627,43.06,2320,2048,3015,5000,4733.0,36.11828227468147,-0.26406307992877376
628,104.434,2319,2202,3170,5000,4733.0,36.11928005863038,-0.26406307992877476
629,43.006,2298,1612,1742,5000,4733.0,36.10032361453241,-0.2648718511372789
630,14.729,2246,1560,1691,5000,4733.0,36.10132139852142,-0.2648718511372789
631,22.337,2246,1560,1691,5000,4733.0,36.102319182510435,-0.26487185113727846
632,63.057,2015,1377,1504,5000,4733.0,36.10431475048846,-0.26487185113727885
633,27.199,2081,1443,1569,5000,4733.0,36.10531253447748,-0.2648718511372784
634,28.636,2239,1601,1727,5000,4733.0,36.10631031846649,-0.2648718511372784
635,61.986,2178,1539,1666,5000,4733.0,36.107308102455505,-0.2648718511372789
636,125.033,2416,1777,1904,5000,4733.0,36.10830588644451,-0.2648718511372789
637,97.575,2388,1749,1876,5000,4733.0,36.10930367043354,-0.26487185113727796
638,81.831,2343,1795,1921,5000,4733.0,36.110301454422554,-0.26487185113727935
639,76.08,2462,1970,2097,5000,4733.0,36.11129923841156,-0.2648718511372789
640,20.717,2462,1970,2097,5000,4733.0,36.11229702240058,-0.26487185113727796
641,89.868,2545,2192,2365,5000,4733.0,36.11329480638959,-0.2648718511372789
642,68.986,2531,2178,2385,5000,4733.0,36.114292590378604,-0.26487185113727935
643,59.205,2424,2071,2491,5000,4733.0,36.115290374367625,-0.2648718511372789
644,12.586,2404,2051,2628,5000,4733.0,36.11628815835664,-0.26487185113727746
645,62.623,2358,2005,2712,5000,4733.0,36.117285942345646,-0.2648718511372789
646,75.939,2295,2008,2808,5000,4733.0,36.11828372633467,-0.26487185113727935
647,39.69,2166,1894,2861,5000,4733.0,36.119281510323674,-0.2648718511372784
648,102.897,2240,1554,1685,5000,4733.0,36.100325069901025,-0.26568062236600465
649,102.878,2168,1481,1612,5000,4733.0,36.10132285393026,-0.26568062236600465
650,34.686,2246,1560,1691,5000,4733.0,36.1023206379595,-0.2656806223660041
651,45.892,2015,1377,1504,5000,4733.0,36.104316206017984,-0.26568062236600465
652,45.93,1926,1288,1414,5000,4733.0,36.10531399004723,-0.26568062236600465
653,75.939,2133,1494,1621,5000,4733.0,36.107309558105705,-0.26568062236600465
654,95.053,2238,1600,1727,5000,4733.0,36.10830734213494,-0.26568062236600465
655,105.565,2335,1727,1854,5000,4733.0,36.10930512616419,-0.2656806223660041
656,125.41,2287,1834,1961,5000,4733.0,36.110302910193425,-0.26568062236600465
657,97.457,2351,1955,2082,5000,4733.0,36.11130069422266,-0.2656806223660041
658,105.164,2495,2099,2225,5000,4733.0,36.1122984782519,-0.2656806223660051
659,124.067,2380,2027,2344,5000,4733.0,36.113296262281146,-0.2656806223660041
660,110.09,2309,1956,2415,5000,4733.0,36.11429404631038,-0.26568062236600465
661,84.754,2327,1974,2574,5000,4733.0,36.11529183033963,-0.2656806223660041
662,83.787,2275,1922,2686,5000,4733.0,36.11628961436886,-0.2656806223660056
663,88.973,2291,1938,2701,5000,4733.0,36.1172873983981,-0.2656806223660041
664,41.764,2247,1894,2789,5000,4733.0,36.118285182427336,-0.26568062236600465
665,37.451,2188,1916,2883,5000,4733.0,36.11928296645658,-0.2656806223660041
666,42.875,2036,1350,1480,5000,4733.0,36.100326529706926,-0.26648939361501345
667,61.109,2059,1373,1503,5000,4733.0,36.10132431377651,-0.26648939361501345
668,78.855,1829,1191,1318,5000,4733.0,36.10331988191568,-0.26648939361501345
669,95.326,1925,1287,1414,5000,4733.0,36.10431766598528,-0.26648939361501345
670,77.018,1845,1206,1333,5000,4733.0,36.10531545005486,-0.26648939361501345
671,77.749,1927,1288,1415,5000,4733.0,36.10631323412444,-0.26648939361501345
672,102.36,2254,1615,1742,5000,4733.0,36.10731101819404,-0.26648939361501345
673,119.801,2240,1664,1791,5000,4733.0,36.10830880226362,-0.26648939361501345
674,133.777,2233,1825,1952,5000,4733.0,36.10930658633321,-0.2664893936150139
675,95.525,2191,1864,2021,5000,4733.0,36.1103043704028,-0.26648939361501295
676,114.875,2314,1987,2152,5000,4733.0,36.111302154472384,-0.2664893936150139
677,96.892,2452,2099,2291,5000,4733.0,36.112299938541966,-0.26648939361501345
678,68.326,2435,2081,2399,5000,4733.0,36.11329772261156,-0.2664893936150139
679,96.303,2222,1869,2532,5000,4733.0,36.11429550668115,-0.26648939361501295
680,90.835,2234,1881,2619,5000,4733.0,36.115293290750735,-0.2664893936150139
681,126.282,2211,1858,2703,5000,4733.0,36.11629107482032,-0.26648939361501295
682,107.804,2151,1798,2693,5000,4733.0,36.117288858889914,-0.2664893936150139
683,20.858,2184,1831,2726,5000,4733.0,36.118286642959504,-0.26648939361501295
684,40.326,1859,1744,2736,5000,4733.0,36.119284427029086,-0.2664893936150139
685,7.739,2147,1461,1592,5000,4733.0,36.09733464161993,-0.2672981648843673
686,49.34,2147,1461,1592,5000,4733.0,36.09833242572999,-0.26729816488436786
687,23.78,2005,1318,1449,5000,4733.0,36.09933020984005,-0.26729816488436736
688,52.432,1933,1247,1378,5000,4733.0,36.1003279939501,-0.26729816488436786
689,47.017,1964,1278,1408,5000,4733.0,36.10132577806016,-0.26729816488436736
690,58.766,2042,1356,1487,5000,4733.0,36.10232356217022,-0.26729816488436786
691,69.878,1798,1160,1286,5000,4733.0,36.10332134628028,-0.2672981648843673
692,85.469,1749,1111,1237,5000,4733.0,36.10431913039034,-0.26729816488436736
693,59.141,1890,1252,1379,5000,4733.0,36.10531691450039,-0.26729816488436736
694,86.706,1890,1252,1379,5000,4733.0,36.10631469861045,-0.26729816488436786
695,113.653,2256,1695,1822,5000,4733.0,36.1073124827205,-0.26729816488436736
696,89.63,2168,1737,1864,5000,4733.0,36.108310266830564,-0.26729816488436786
697,110.02,2131,1804,2020,5000,4733.0,36.109308050940626,-0.26729816488436736
698,120.72,2101,1774,2036,5000,4733.0,36.11030583505068,-0.26729816488436786
699,115.346,2211,1884,2164,5000,4733.0,36.111303619160736,-0.26729816488436736
700,132.599,2248,1921,2200,5000,4733.0,36.11230140327079,-0.2672981648843669
701,85.909,2155,1802,2549,5000,4733.0,36.11329918738086,-0.26729816488436786
702,102.855,2150,1797,2545,5000,4733.0,36.114296971490916,-0.26729816488436736
703,106.909,2065,1712,2459,5000,4733.0,36.11529475560097,-0.26729816488436786
704,107.026,1991,1638,2533,5000,4733.0,36.11629253971103,-0.26729816488436736
705,92.249,2054,1701,2596,5000,4733.0,36.117290323821095,-0.26729816488436786
706,11.195,1920,1631,2547,5000,4733.0,36.11828810793114,-0.26729816488436736
707,15.956,1859,1744,2736,5000,4733.0,36.1192858920412,-0.26729816488436736
708,36.86,3600,1808,5000,2074,4733.0,36.160195040553575,-0.26729816488436736
709,52.859,3413,1589,5000,1854,4733.0,36.16119282466364,-0.26729816488436786
710,42.811,3494,1670,5000,1936,4733.0,36.16219060877369,-0.26729816488436736
711,27.512,3504,1680,5000,1946,4733.0,36.163188392883754,-0.26729816488436786
712,58.655,3467,1642,5000,1908,4733.0,36.16418617699381,-0.26729816488436736
713,38.753,3442,1617,5000,1883,4733.0,36.16518396110387,-0.26729816488436736
714,36.847,3502,1677,5000,1869,4733.0,36.166181745213926,-0.26729816488436786
715,16.051,3470,1645,5000,1832,4733.0,36.167179529323974,-0.26729816488436736
716,5.627,3521,1697,5000,1878,4733.0,36.168177313434036,-0.26729816488436786
717,0.656,2005,1318,1449,5000,4733.0,36.09833389432926,-0.26810693617412795
718,42.669,2005,1318,1449,5000,4733.0,36.09933167847992,-0.268106936174128
719,74.301,1852,1165,1296,5000,4733.0,36.10032946263056,-0.268106936174128
720,54.306,1864,1178,1308,5000,4733.0,36.10132724678121,-0.26810693617412845
721,82.49,2042,1356,1487,5000,4733.0,36.10232503093186,-0.26810693617412795
722,103.215,1706,1068,1195,5000,4733.0,36.103322815082514,-0.26810693617412845
723,41.582,1640,1002,1128,5000,4733.0,36.10432059923317,-0.26810693617412845
724,10.644,1709,1071,1197,5000,4733.0,36.10531838338382,-0.26810693617412845
725,40.72,2195,1757,1884,5000,4733.0,36.10631616753447,-0.268106936174128
726,78.78,2195,1757,1884,5000,4733.0,36.107313951685114,-0.2681069361741289
727,84.664,2097,1770,1954,5000,4733.0,36.10831173583577,-0.268106936174128
728,62.795,2050,1723,1971,5000,4733.0,36.109309519986425,-0.26810693617412845
729,133.471,1974,1647,1927,5000,4733.0,36.11030730413708,-0.268106936174128
730,100.498,2069,1740,2022,5000,4733.0,36.11130508828773,-0.26810693617412845
731,136.747,2205,1878,2157,5000,4733.0,36.11230287243838,-0.26810693617412845
732,100.121,2352,2025,2305,5000,4733.0,36.113300656589026,-0.26810693617412795
733,55.575,2087,1734,2481,5000,4733.0,36.114298440739674,-0.26810693617412845
734,95.643,1974,1621,2392,5000,4733.0,36.11529622489033,-0.26810693617412795
735,87.252,1930,1577,2472,5000,4733.0,36.116294009040985,-0.26810693617412845
736,30.262,1899,1577,2483,5000,4733.0,36.11729179319163,-0.268106936174128
737,36.532,1753,1480,2448,5000,4733.0,36.11828957734229,-0.26810693617412845
738,14.566,1587,1513,2672,5000,4733.0,36.11928736149293,-0.26810693617412845
739,17.801,3306,1586,5000,1897,4733.0,36.160196511669625,-0.268106936174128
740,30.339,3395,1570,5000,1836,4733.0,36.16119429582027,-0.268106936174128
741,43.485,3330,1506,5000,1771,4733.0,36.16219207997092,-0.2681069361741289
742,50.629,3415,1591,5000,1856,4733.0,36.16418764827223,-0.26810693617412845
743,50.357,3375,1551,5000,1817,4733.0,36.16518543242288,-0.26810693617412845
744,43.965,3320,1496,5000,1761,4733.0,36.166183216573536,-0.268106936174128
745,30.144,3438,1614,5000,1795,4733.0,36.167181000724185,-0.26810693617412845
746,46.338,3366,1541,5000,1716,4733.0,36.16817878487483,-0.26810693617412795
747,24.932,3297,1473,5000,1544,4733.0,36.16917656902548,-0.26810693617412845
748,44.037,1869,1183,1314,5000,4733.0,36.099333151556934,-0.2689157074843581
749,82.565,1789,1103,1234,5000,4733.0,36.1003309357483,-0.2689157074843576
750,80.185,1692,1006,1137,5000,4733.0,36.101328719939666,-0.2689157074843576
751,51.327,1664,1017,1148,5000,4733.0,36.102326504131035,-0.26891570748435717
752,95.795,1635,997,1123,5000,4733.0,36.103324288322405,-0.2689157074843581
753,24.848,1484,845,972,5000,4733.0,36.10432207251377,-0.26891570748435717
754,6.54,1672,1034,1161,5000,4733.0,36.10531985670514,-0.2689157074843576
755,56.873,1672,1034,1161,5000,4733.0,36.1063176408965,-0.26891570748435767
756,50.371,1978,1657,1931,5000,4733.0,36.10731542508787,-0.2689157074843572
757,68.361,1978,1657,1931,5000,4733.0,36.10831320927924,-0.2689157074843576
758,104.846,1851,1524,1804,5000,4733.0,36.1093109934706,-0.26891570748435767
759,94.708,1872,1545,1825,5000,4733.0,36.11030877766198,-0.2689157074843576
760,91.653,1821,1494,1773,5000,4733.0,36.11130656185334,-0.2689157074843576
761,105.966,1802,1470,1755,5000,4733.0,36.11230434604471,-0.2689157074843576
762,86.569,1775,1380,1728,5000,4733.0,36.11330213023607,-0.26891570748435717
763,92.178,1869,1516,2263,5000,4733.0,36.114299914427434,-0.26891570748435817
764,126.329,1891,1538,2360,5000,4733.0,36.115297698618804,-0.2689157074843572
765,122.629,1833,1480,2375,5000,4733.0,36.116295482810166,-0.2689157074843576
766,54.586,1631,1341,2309,5000,4733.0,36.11729326700154,-0.2689157074843576
767,36.673,1731,1442,2409,5000,4733.0,36.118291051192905,-0.26891570748435767
768,47.326,1634,1518,2510,5000,4733.0,36.11928883538427,-0.2689157074843576
769,25.762,3280,1560,5000,1871,4733.0,36.16019798723031,-0.2689157074843586
770,42.409,3255,1534,5000,1845,4733.0,36.161195771421674,-0.26891570748435717
771,40.685,3219,1395,5000,1661,4733.0,36.162193555613044,-0.2689157074843572
772,50.746,3171,1346,5000,1612,4733.0,36.16319133980441,-0.26891570748435767
773,54.687,3154,1329,5000,1595,4733.0,36.16418912399578,-0.2689157074843576
774,43.395,3241,1417,5000,1683,4733.0,36.16518690818715,-0.2689157074843576
775,34.915,3176,1352,5000,1610,4733.0,36.16618469237852,-0.2689157074843576
776,17.36,3252,1427,5000,1602,4733.0,36.167182476569884,-0.2689157074843576
777,29.314,3297,1473,5000,1544,4733.0,36.16818026076124,-0.26891570748435717
778,10.683,3219,1394,5000,1466,4733.0,36.169178044952616,-0.2689157074843581
779,71.584,1773,1086,1217,5000,4733.0,36.099334629071116,-0.2697244788151169
780,71.097,1694,1008,1138,5000,4733.0,36.10033241330333,-0.2697244788151169
781,32.644,1664,1017,1148,5000,4733.0,36.10232798176773,-0.26972447881511735
782,37.891,1549,911,1038,5000,4733.0,36.103325765999934,-0.2697244788151164
783,15.16,1523,885,1011,5000,4733.0,36.104323550232145,-0.26972447881511735
784,29.477,1672,1034,1161,5000,4733.0,36.10532133446434,-0.26972447881511685
785,41.376,1672,1034,1161,5000,4733.0,36.10631911869656,-0.2697244788151169
786,58.654,1362,1162,1315,5000,4733.0,36.10831468716096,-0.2697244788151169
787,87.25,1822,1502,1775,5000,4733.0,36.109312471393174,-0.2697244788151169
788,92.272,1725,1398,1678,5000,4733.0,36.11031025562538,-0.26972447881511685
789,74.076,1719,1393,1672,5000,4733.0,36.11130803985759,-0.2697244788151169
790,85.17,1670,1316,1622,5000,4733.0,36.11230582408979,-0.26972447881511685
791,51.545,1775,1380,1728,5000,4733.0,36.11330360832199,-0.26972447881511735
792,79.356,1869,1516,2263,5000,4733.0,36.1143013925542,-0.2697244788151164
793,115.134,1734,1381,2128,5000,4733.0,36.1152991767864,-0.2697244788151174
794,73.629,1728,1375,2270,5000,4733.0,36.11629696101861,-0.2697244788151169
795,75.043,1629,1308,2275,5000,4733.0,36.1172947452508,-0.26972447881511685
796,38.936,1496,1381,2373,5000,4733.0,36.118292529483014,-0.2697244788151169
797,5.892,1481,1365,2524,5000,4733.0,36.119290313715226,-0.26972447881511685
798,40.361,3103,1286,4978,1559,4733.0,36.160199467235635,-0.2697244788151164
799,58.719,3139,1315,5000,1588,4733.0,36.161197251467854,-0.26972447881511735
800,37.275,3159,1335,5000,1601,4733.0,36.162195035700044,-0.2697244788151169
801,42.707,3090,1266,4987,1531,4733.0,36.163192819932256,-0.2697244788151169
802,32.543,3154,1329,5000,1595,4733.0,36.16419060416447,-0.2697244788151169
803,35.175,3121,1296,4992,1558,4733.0,36.165188388396665,-0.26972447881511685
804,31.868,3099,1275,4996,1533,4733.0,36.166186172628876,-0.2697244788151169
805,42.072,3190,1366,5000,1524,4733.0,36.167183956861074,-0.26972447881511685
806,41.19,3190,1366,5000,1524,4733.0,36.16818174109328,-0.26972447881511735
807,33.774,3189,1365,5000,1383,4733.0,36.16917952532549,-0.2697244788151164
808,54.419,1647,960,1091,5000,4733.0,36.0983383267493,-0.2705332501664687
809,69.091,1647,960,1091,5000,4733.0,36.09933611102247,-0.2705332501664682
810,83.895,1499,813,943,5000,4733.0,36.100333895295634,-0.2705332501664687
811,67.667,1433,747,878,5000,4733.0,36.1013316795688,-0.2705332501664682
812,18.758,1785,1146,1273,5000,4733.0,36.10532281666146,-0.2705332501664687
813,43.213,1688,1049,1176,5000,4733.0,36.10632060093463,-0.27053325016646823
814,55.599,1253,1053,1206,5000,4733.0,36.109313953754125,-0.2705332501664686
815,67.761,1658,1331,1610,5000,4733.0,36.1103117380273,-0.2705332501664682
816,96.076,1530,1203,1482,5000,4733.0,36.11130952230046,-0.2705332501664682
817,86.912,1564,1168,1517,5000,4733.0,36.112307306573626,-0.2705332501664682
818,82.209,1609,1256,1872,5000,4733.0,36.114302875119954,-0.2705332501664682
819,137.925,1639,1286,2033,5000,4733.0,36.11530065939313,-0.2705332501664687
820,40.303,1627,1274,2241,5000,4733.0,36.11729622793946,-0.2705332501664687
821,20.057,1411,1295,2287,4985,4733.0,36.11829401221263,-0.27053325016646823
822,37.027,1344,1229,2388,4920,4733.0,36.11929179648579,-0.2705332501664687
823,31.972,3039,1319,4914,1630,4733.0,36.16020095168562,-0.2705332501664687
824,34.812,3103,1286,4978,1559,4733.0,36.16119873595878,-0.2705332501664677
825,37.042,2996,1172,4893,1445,4733.0,36.162196520231944,-0.2705332501664687
826,24.906,2939,1114,4836,1380,4733.0,36.16319430450511,-0.2705332501664682
827,39.064,2970,1145,4867,1411,4733.0,36.16419208877828,-0.2705332501664687
828,33.269,2995,1170,4892,1429,4733.0,36.165189873051446,-0.2705332501664682
829,41.709,2994,1170,4891,1378,4733.0,36.16618765732461,-0.2705332501664687
830,34.63,2975,1150,4872,1309,4733.0,36.16718544159778,-0.27053325016646823
831,39.012,3009,1185,4906,1229,4733.0,36.16818322587093,-0.2705332501664682
832,45.274,3084,1260,4981,1268,4733.0,36.16918101014411,-0.2705332501664686
833,74.245,1688,1001,1132,5000,4733.0,36.09833981309672,-0.2713420215384732
834,97.088,1569,882,1013,5000,4733.0,36.099337597410965,-0.2713420215384737
835,91.316,1433,747,878,5000,4733.0,36.100335381725216,-0.2713420215384732
836,71.659,1331,645,776,5000,4733.0,36.101333166039474,-0.27134202153847414
837,25.691,1256,569,700,5000,4733.0,36.10233095035372,-0.2713420215384732
838,13.661,1202,564,691,5000,4733.0,36.103328734667976,-0.27134202153847364
839,35.099,1825,1186,1313,5000,4733.0,36.10532430329648,-0.2713420215384732
840,29.008,1798,1159,1286,5000,4733.0,36.10632208761072,-0.2713420215384737
841,53.313,1068,868,1020,5000,4733.0,36.108317656239215,-0.27134202153847414
842,68.717,1166,965,1118,5000,4733.0,36.10931544055347,-0.2713420215384732
843,63.601,1356,1155,1308,5000,4733.0,36.110313224867724,-0.2713420215384737
844,69.972,1448,1132,1400,5000,4733.0,36.111311009181975,-0.2713420215384737
845,78.911,1607,1125,1560,5000,4733.0,36.112308793496226,-0.2713420215384737
846,88.655,1566,1202,1661,5000,4733.0,36.11330657781047,-0.2713420215384732
847,64.369,1543,1190,1937,5000,4733.0,36.11430436212472,-0.27134202153847414
848,78.255,1543,1190,1937,5000,4733.0,36.11530214643898,-0.27134202153847276
849,57.304,1374,1021,1989,4950,4733.0,36.11629993075323,-0.2713420215384737
850,12.374,1475,1224,2192,5000,4733.0,36.117297715067465,-0.2713420215384732
851,3.229,1475,1224,2192,5000,4733.0,36.11829549938172,-0.2713420215384737
852,66.205,1286,1171,2349,4861,4733.0,36.11929328369597,-0.2713420215384732
853,53.481,2969,1249,4844,1560,4733.0,36.16020244058023,-0.2713420215384732
854,52.755,2937,1165,4823,1454,4733.0,36.16120022489448,-0.27134202153847414
855,41.942,2896,1071,4793,1345,4733.0,36.16219800920872,-0.2713420215384732
856,44.497,2861,1036,4758,1302,4733.0,36.16319579352298,-0.27134202153847364
857,46.117,2827,1002,4724,1261,4733.0,36.164193577837224,-0.2713420215384732
858,56.269,2867,1043,4764,1301,4733.0,36.165191362151475,-0.2713420215384737
859,46.778,3028,1204,4925,1362,4733.0,36.166189146465726,-0.2713420215384732
860,49.06,2900,1076,4797,1235,4733.0,36.16718693077998,-0.2713420215384737
861,36.393,2942,1118,4839,1229,4733.0,36.16818471509422,-0.2713420215384737
862,27.797,2941,1117,4838,1143,4733.0,36.16918249940847,-0.2713420215384732
863,101.566,1112,426,619,5000,4733.0,36.09933908823664,-0.2721507929311942
864,60.359,1168,481,675,5000,4733.0,36.100336872592095,-0.27215079293119415
865,110.861,1126,440,571,5000,4733.0,36.10133465694756,-0.2721507929311937
866,49.753,1194,508,634,5000,4733.0,36.102332441303005,-0.27215079293119415
867,3.073,1202,564,691,5000,4733.0,36.103330225658475,-0.2721507929311946
868,38.022,1934,1296,1422,5000,4733.0,36.10532579436938,-0.27215079293119415
869,51.102,2033,1394,1521,5000,4733.0,36.10632357872483,-0.2721507929311942
870,23.63,2033,1394,1521,5000,4733.0,36.10732136308029,-0.27215079293119415
871,32.831,1068,868,1020,5000,4733.0,36.10831914743575,-0.2721507929311937
872,80.728,1084,883,1036,5000,4733.0,36.109316931791206,-0.27215079293119415
873,86.837,1183,983,1136,5000,4733.0,36.11031471614666,-0.2721507929311942
874,61.146,1533,1047,1485,5000,4733.0,36.111312500502116,-0.2721507929311942
875,55.637,1500,956,1577,5000,4733.0,36.11231028485757,-0.27215079293119415
876,79.154,1448,999,1704,4993,4733.0,36.113308069213026,-0.2721507929311942
877,74.114,1416,1063,1811,4991,4733.0,36.11430585356848,-0.2721507929311937
878,71.19,1343,990,1885,4918,4733.0,36.11530363792395,-0.2721507929311942
879,62.964,1374,1021,1989,4950,4733.0,36.1163014222794,-0.27215079293119465
880,38.347,1464,1111,2079,5000,4733.0,36.117299206634854,-0.27215079293119415
881,34.552,1153,1038,2234,4728,4733.0,36.11829699099031,-0.2721507929311937
882,87.794,1224,1109,2306,4799,4733.0,36.119294775345764,-0.27215079293119465
883,66.278,2747,1027,4622,1583,4733.0,36.16020393391949,-0.27215079293119465
884,40.049,2788,1068,4663,1634,4733.0,36.16120171827494,-0.27215079293119415
885,36.121,2779,959,4672,1232,4733.0,36.1621995026304,-0.2721507929311937
886,22.611,2733,908,4630,1178,4733.0,36.16319728698585,-0.27215079293119415
887,37.534,2711,886,4608,1152,4733.0,36.16419507134131,-0.27215079293119465
888,53.417,2682,857,4579,1108,4733.0,36.165192855696766,-0.2721507929311937
889,36.51,2729,905,4626,1064,4733.0,36.16619064005222,-0.27215079293119415
890,85.02,1083,397,590,5000,4733.0,36.09934058349948,-0.27295956434469226
891,80.447,1045,358,552,5000,4733.0,36.100338367896256,-0.2729595643446913
892,93.509,1073,386,513,5000,4733.0,36.10133615229305,-0.27295956434469226
893,60.621,1073,386,513,5000,4733.0,36.10233393668984,-0.2729595643446918
894,3.485,829,629,781,5000,4733.0,36.10432950548341,-0.2729595643446923
895,52.807,889,688,841,5000,4733.0,36.105327289880194,-0.2729595643446918
896,46.248,760,560,713,5000,4733.0,36.10632507427698,-0.2729595643446918
897,78.33,760,560,713,5000,4733.0,36.10732285867376,-0.2729595643446918
898,46.398,902,702,854,5000,4733.0,36.10832064307055,-0.27295956434469226
899,47.204,1076,876,1029,5000,4733.0,36.109318427467336,-0.27295956434469176
900,60.115,1280,956,1232,5000,4733.0,36.110316211864124,-0.2729595643446918
901,83.258,1366,884,1318,5000,4733.0,36.11131399626091,-0.2729595643446918
902,60.228,1456,794,1409,4952,4733.0,36.11231178065769,-0.2729595643446918
903,46.042,1412,868,1664,4987,4733.0,36.11330956505447,-0.2729595643446918
904,77.412,1319,783,1636,4894,4733.0,36.11430734945126,-0.2729595643446918
905,78.648,1242,800,1768,4817,4733.0,36.11530513384804,-0.27295956434469276
906,68.511,1214,861,1828,4789,4733.0,36.11630291824483,-0.2729595643446913
907,42.257,1353,1000,1968,4929,4733.0,36.11730070264162,-0.2729595643446918
908,60.959,1080,965,2162,4655,4733.0,36.1182984870384,-0.2729595643446923
909,65.05,1153,1038,2234,4728,4733.0,36.11929627143519,-0.27295956434469176
910,46.247,2682,961,4557,1527,4733.0,36.160205431703396,-0.2729595643446913
911,51.848,2655,934,4541,1374,4733.0,36.161203216100176,-0.2729595643446918
912,64.191,2759,994,4634,1267,4733.0,36.162201000496964,-0.2729595643446923
913,32.439,2631,807,4529,1080,4733.0,36.16319878489375,-0.2729595643446923
914,49.397,2559,734,4456,993,4733.0,36.16419656929053,-0.2729595643446908
915,39.129,2627,803,4524,1054,4733.0,36.16519435368732,-0.27295956434469276
916,45.625,2678,854,4575,966,4733.0,36.16619213808411,-0.2729595643446918
917,45.56,2618,794,4515,904,4733.0,36.167189922480894,-0.2729595643446913
918,42.65,926,240,433,5000,4733.0,36.09934208319949,-0.2737683357790285
919,73.326,931,244,411,5000,4733.0,36.10033986763773,-0.273768335779029
920,64.388,947,261,385,5000,4733.0,36.10133765207596,-0.2737683357790285
