,POP_2015,community_space,health_wellbeing,mobility,ID_HDC_G0,lng,lat
402,168.111,320,13,1367,8185.0,80.19261238297669,21.459182122345634
403,146.046,247,111,1468,8185.0,80.19365546428318,21.45918212234563
404,126.083,156,203,1829,8185.0,80.19469854558966,21.45918212234563
405,81.576,743,551,972,8185.0,80.19574162689615,21.45918212234563
406,124.012,550,140,1723,8185.0,80.19678470820263,21.45918212234563
407,148.086,456,0,1846,8185.0,80.1978277895091,21.459182122345634
408,131.984,633,121,2023,8185.0,80.19887087081557,21.45918212234563
409,150.314,673,0,2062,8185.0,80.19991395212207,21.45918212234563
410,103.579,759,85,2148,8185.0,80.20095703342855,21.45918212234563
411,115.882,834,77,2178,8185.0,80.202000114735,21.45918212234563
412,112.017,858,100,2201,8185.0,80.20304319604152,21.459182122345634
413,71.344,1972,200,2174,8185.0,80.21034476518689,21.459182122345634
414,102.731,1972,172,2174,8185.0,80.21138784649337,21.45918212234563
415,0.22,2064,126,2184,8185.0,80.21243092779983,21.459182122345627
416,61.551,2035,0,2244,8185.0,80.17876914338102,21.458350857727265
417,110.264,1908,135,2116,8185.0,80.17981222100346,21.458350857727265
418,54.614,1762,273,2042,8185.0,80.18085529862591,21.458350857727265
419,107.91,984,771,1359,8185.0,80.18607068673813,21.458350857727268
420,143.66,895,683,1270,8185.0,80.18711376436057,21.458350857727265
421,164.721,791,578,1166,8185.0,80.18815684198302,21.458350857727265
422,140.019,707,497,1263,8185.0,80.18919991960547,21.458350857727265
423,134.244,579,377,1391,8185.0,80.19024299722791,21.45835085772726
424,123.039,487,284,1414,8185.0,80.19128607485037,21.458350857727265
425,145.073,323,120,1415,8185.0,80.19232915247282,21.458350857727265
426,141.965,146,98,1526,8185.0,80.19337223009526,21.458350857727265
427,161.583,23,23,1649,8185.0,80.1944153077177,21.458350857727268
428,86.033,0,47,1673,8185.0,80.19545838534015,21.458350857727265
429,77.025,152,199,1584,8185.0,80.19650146296259,21.458350857727265
430,75.706,302,153,1692,8185.0,80.19754454058504,21.45835085772726
431,118.582,401,197,1791,8185.0,80.19858761820748,21.458350857727268
432,149.341,536,107,1926,8185.0,80.19963069582994,21.458350857727265
433,108.412,587,57,1976,8185.0,80.20067377345238,21.458350857727268
434,164.596,781,24,2125,8185.0,80.20171685107482,21.458350857727265
435,115.537,893,171,2237,8185.0,80.20275992869729,21.458350857727265
436,123.321,913,206,2257,8185.0,80.20380300631973,21.458350857727265
437,130.635,1823,224,2369,8185.0,80.2100614720544,21.458350857727265
438,112.147,1892,119,2255,8185.0,80.21110454967683,21.458350857727265
439,26.334,2005,20,2290,8185.0,80.21214762729929,21.458350857727265
440,137.477,2376,560,2585,8185.0,80.17639982666257,21.457519594913567
441,124.169,1978,161,2186,8185.0,80.17952904847836,21.45751959491357
442,108.224,1628,406,2004,8185.0,80.18057212241692,21.457519594913567
443,141.965,1538,584,1913,8185.0,80.18161519635552,21.457519594913567
444,51.758,1430,605,1805,8185.0,80.1826582702941,21.457519594913567
445,71.406,1292,742,1668,8185.0,80.18370134423272,21.457519594913567
446,116.73,1210,825,1585,8185.0,80.18474441817129,21.457519594913567
447,144.131,1168,924,1543,8185.0,80.18578749210988,21.45751959491357
448,177.276,1034,821,1409,8185.0,80.18683056604849,21.45751959491357
449,179.944,996,784,1371,8185.0,80.18787363998707,21.45751959491357
450,135.437,858,647,1346,8185.0,80.18891671392565,21.457519594913567
451,131.827,557,355,1413,8185.0,80.18995978786424,21.45751959491357
452,145.104,464,261,1390,8185.0,80.19100286180284,21.457519594913567
453,194.979,329,227,1497,8185.0,80.19204593574143,21.457519594913567
454,129.191,264,166,1575,8185.0,80.19308900968002,21.45751959491357
455,120.779,219,117,1624,8185.0,80.1941320836186,21.457519594913567
456,147.395,141,0,1610,8185.0,80.1951751575572,21.457519594913567
457,95.073,549,357,1475,8185.0,80.19621823149579,21.457519594913567
458,71.94,302,153,1692,8185.0,80.19726130543438,21.457519594913574
459,107.094,475,139,1680,8185.0,80.19830437937296,21.457519594913567
460,158.004,536,0,1919,8185.0,80.19934745331156,21.457519594913563
461,98.525,583,3,1879,8185.0,80.20039052725014,21.457519594913563
462,176.554,733,74,2026,8185.0,80.20143360118873,21.457519594913567
463,131.827,813,152,2105,8185.0,80.20247667512733,21.45751959491357
464,128.406,925,120,2245,8185.0,80.2035197490659,21.457519594913567
465,99.467,951,109,2295,8185.0,80.20456282300451,21.45751959491357
466,147.646,1745,213,2507,8185.0,80.20977819269746,21.45751959491357
467,145.544,1809,233,2444,8185.0,80.21082126663606,21.457519594913567
468,83.553,2011,0,2311,8185.0,80.21186434057462,21.457519594913567
469,87.163,2044,228,2253,8185.0,80.1792458897232,21.456688333904445
470,117.64,1690,533,2065,8185.0,80.1802889599781,21.456688333904445
471,130.446,1551,597,1926,8185.0,80.18133203023302,21.456688333904445
472,120.81,1448,771,1823,8185.0,80.18237510048793,21.45668833390444
473,112.147,1448,771,1823,8185.0,80.18341817074284,21.456688333904445
474,75.706,1266,907,1641,8185.0,80.18446124099776,21.45668833390444
475,166.542,1201,989,1620,8185.0,80.18550431125269,21.456688333904445
476,127.715,1092,901,1525,8185.0,80.18654738150758,21.456688333904445
477,135.656,1009,799,1398,8185.0,80.1875904517625,21.45668833390444
478,117.138,898,691,1411,8185.0,80.18863352201741,21.456688333904445
479,147.333,738,558,1478,8185.0,80.18967659227232,21.45668833390444
480,134.244,566,389,1518,8185.0,80.19071966252723,21.456688333904445
481,146.422,491,318,1551,8185.0,80.19176273278215,21.456688333904445
482,120.653,380,278,1655,8185.0,80.19280580303706,21.45668833390444
483,108.036,325,223,1611,8185.0,80.19384887329196,21.456688333904445
484,123.007,315,174,1468,8185.0,80.19489194354689,21.45668833390444
485,107.753,394,202,1321,8185.0,80.1959350138018,21.456688333904445
486,68.048,388,173,1356,8185.0,80.1969780840567,21.45668833390444
487,95.638,576,100,1631,8185.0,80.19802115431162,21.456688333904445
488,148.4,569,96,1698,8185.0,80.19906422456653,21.456688333904445
489,143.221,644,30,1837,8185.0,80.20010729482144,21.45668833390444
490,148.996,757,141,1911,8185.0,80.20115036507634,21.456688333904445
491,148.651,852,173,2028,8185.0,80.20219343533128,21.45668833390444
492,149.028,995,48,2201,8185.0,80.20323650558619,21.456688333904445
493,162.712,1061,0,2344,8185.0,80.20427957584108,21.45668833390444
494,120.371,1105,26,2339,8185.0,80.205322646096,21.45668833390444
495,121.595,1256,176,2440,8185.0,80.2063657163509,21.456688333904445
496,108.852,1295,216,2578,8185.0,80.20740878660582,21.45668833390444
497,152.041,1691,159,2545,8185.0,80.20949492711566,21.45668833390444
498,155.368,1749,137,2832,8185.0,80.21053799737058,21.456688333904445
499,120.465,1749,137,2832,8185.0,80.21158106762547,21.45668833390444
500,104.614,2286,469,2494,8185.0,80.17791967816619,21.45585707469981
501,83.239,2237,420,2445,8185.0,80.17896274473758,21.455857074699807
502,126.554,1778,612,2153,8185.0,80.180005811309,21.455857074699807
503,146.579,1697,646,2072,8185.0,80.18104887788043,21.455857074699807
504,169.9,1575,807,1950,8185.0,80.18209194445183,21.455857074699807
505,146.046,1454,784,1829,8185.0,80.18313501102324,21.45585707469981
506,159.417,1356,871,1731,8185.0,80.18417807759467,21.455857074699807
507,167.169,1260,1024,1679,8185.0,80.18522114416608,21.45585707469981
508,128.029,1108,924,1582,8185.0,80.18626421073748,21.455857074699807
509,144.853,1061,878,1650,8185.0,80.18730727730892,21.455857074699807
510,96.454,940,756,1564,8185.0,80.18835034388032,21.455857074699807
511,95.073,843,659,1467,8185.0,80.18939341045173,21.455857074699807
512,131.294,641,465,1594,8185.0,80.19043647702316,21.455857074699807
513,138.576,606,433,1641,8185.0,80.19147954359454,21.455857074699807
514,97.897,516,414,1760,8185.0,80.19252261016598,21.455857074699807
515,89.266,480,365,1746,8185.0,80.19356567673739,21.455857074699807
516,142.436,307,165,1460,8185.0,80.1946087433088,21.455857074699807
517,121.972,373,182,1350,8185.0,80.19565180988022,21.455857074699807
518,75.55,388,173,1356,8185.0,80.19669487645164,21.45585707469981
519,115.349,562,56,1530,8185.0,80.19773794302303,21.455857074699807
520,167.483,622,59,1590,8185.0,80.19878100959444,21.455857074699807
521,141.495,741,155,1729,8185.0,80.19982407616587,21.455857074699807
522,162.869,806,200,1836,8185.0,80.20086714273728,21.455857074699807
523,38.826,1132,53,2316,8185.0,80.20399634245153,21.45585707469981
524,62.084,1132,53,2316,8185.0,80.20503940902294,21.45585707469981
525,103.61,1256,176,2440,8185.0,80.20608247559436,21.45585707469981
526,97.615,1370,291,2555,8185.0,80.20712554216577,21.455857074699807
527,93.66,1541,9,2625,8185.0,80.20921167530861,21.45585707469981
528,163.466,1617,21,2701,8185.0,80.21025474188001,21.455857074699807
529,80.226,1820,180,2645,8185.0,80.21129780845142,21.455857074699807
530,133.208,2286,469,2494,8185.0,80.17763655063305,21.455025817299585
531,129.661,2315,499,2523,8185.0,80.17867961352114,21.455025817299582
532,157.942,1842,544,2217,8185.0,80.17972267640924,21.455025817299582
533,147.835,1818,562,2198,8185.0,80.18076573929733,21.455025817299585
534,149.184,1688,694,2065,8185.0,80.18180880218543,21.455025817299582
535,145.512,1535,665,1916,8185.0,80.18285186507353,21.455025817299582
536,147.019,1488,727,1868,8185.0,80.18389492796159,21.45502581729958
537,147.96,1381,832,1865,8185.0,80.18493799084973,21.455025817299585
538,117.766,1242,955,1787,8185.0,80.1859810537378,21.455025817299582
539,172.976,1113,929,1671,8185.0,80.18702411662588,21.455025817299582
540,101.256,965,781,1589,8185.0,80.188067179514,21.455025817299582
541,94.051,882,674,1678,8185.0,80.1891102424021,21.455025817299582
542,112.192,882,674,1678,8185.0,80.19015330529018,21.455025817299585
543,110.076,718,510,1780,8185.0,80.19119636817828,21.455025817299582
544,121.187,596,363,1862,8185.0,80.19223943106638,21.455025817299582
545,138.889,593,361,1860,8185.0,80.19328249395447,21.455025817299582
546,138.638,546,221,1663,8185.0,80.19432555684257,21.455025817299582
547,93.66,507,121,1589,8185.0,80.19536861973066,21.455025817299585
548,94.256,509,46,1477,8185.0,80.19641168261876,21.455025817299582
549,85.374,613,150,1581,8185.0,80.19745474550685,21.455025817299582
550,154.771,678,116,1646,8185.0,80.19849780839495,21.455025817299582
551,125.55,791,173,1759,8185.0,80.19954087128305,21.455025817299585
552,153.202,960,0,1929,8185.0,80.20058393417114,21.455025817299582
553,104.018,1389,310,2574,8185.0,80.2068423114997,21.455025817299582
554,178.5,1595,44,2678,8185.0,80.20892843727589,21.455025817299585
555,123.07,1639,0,2723,8185.0,80.20997150016397,21.455025817299585
556,145.481,1820,180,2645,8185.0,80.21101456305206,21.45502581729958
557,85.342,1820,180,2645,8185.0,80.21205762594018,21.455025817299582
558,137.665,2315,499,2523,8185.0,80.17839649607346,21.45419456170368
559,157.596,1977,430,2352,8185.0,80.17943955527842,21.454194561703684
560,148.714,1922,463,2298,8185.0,80.18048261448337,21.45419456170368
561,149.687,1753,626,2134,8185.0,80.18152567368833,21.45419456170368
562,143.786,1654,585,2035,8185.0,80.18256873289327,21.45419456170368
563,145.449,1499,781,1960,8185.0,80.18361179209822,21.454194561703684
564,146.391,1456,772,2011,8185.0,80.18465485130316,21.45419456170368
565,103.202,1303,862,1861,8185.0,80.18569791050814,21.45419456170368
566,54.52,1233,979,1815,8185.0,80.18674096971309,21.45419456170368
567,94.539,1170,945,1794,8185.0,80.18778402891805,21.454194561703684
568,51.855,1085,766,1921,8185.0,80.18882708812302,21.454194561703684
569,65.784,961,670,1797,8185.0,80.18987014732795,21.45419456170368
570,132.361,848,557,1874,8185.0,80.19091320653291,21.454194561703677
571,133.522,633,400,1899,8185.0,80.19195626573786,21.45419456170368
572,157.063,673,382,1886,8185.0,80.19299932494282,21.454194561703677
573,136.19,644,220,1725,8185.0,80.19404238414779,21.454194561703684
574,133.491,615,191,1696,8185.0,80.19508544335274,21.45419456170368
575,134.401,556,0,1524,8185.0,80.19612850255767,21.454194561703677
576,82.235,646,183,1614,8185.0,80.19717156176263,21.45419456170368
577,106.121,795,181,1763,8185.0,80.19821462096759,21.454194561703677
578,134.213,883,77,1851,8185.0,80.19925768017254,21.45419456170368
579,153.485,960,0,1929,8185.0,80.2003007393775,21.454194561703684
580,165.161,1195,141,2163,8185.0,80.20134379858246,21.45419456170368
581,147.992,1142,53,2130,8185.0,80.2023868577874,21.45419456170368
582,132.069,1123,0,2130,8185.0,80.20342991699238,21.454194561703677
583,156.874,2110,364,2491,8185.0,80.17915644791613,21.453363307912017
584,130.007,2007,348,2387,8185.0,80.1801995034381,21.453363307912017
585,134.652,1889,478,2270,8185.0,80.1812425589601,21.45336330791202
586,151.695,1740,514,2121,8185.0,80.18228561448211,21.453363307912017
587,170.245,1603,605,2130,8185.0,80.18332867000412,21.453363307912017
588,124.765,1466,736,2024,8185.0,80.18437172552609,21.453363307912014
589,136.127,1376,826,1934,8185.0,80.18541478104807,21.45336330791202
590,16.981,1235,879,1859,8185.0,80.18645783657009,21.453363307912017
591,93.064,1227,893,1851,8185.0,80.18750089209207,21.453363307912017
592,130.164,1085,766,1921,8185.0,80.18854394761408,21.45336330791201
593,79.567,1085,747,1921,8185.0,80.18958700313607,21.453363307912017
594,101.444,973,533,1972,8185.0,80.19063005865806,21.453363307912014
595,93.817,921,480,2024,8185.0,80.19167311418006,21.453363307912017
596,106.78,808,368,2021,8185.0,80.19271616970204,21.453363307912017
597,150.471,750,157,1811,8185.0,80.19480228074605,21.453363307912017
598,132.675,765,67,1733,8185.0,80.19584533626804,21.453363307912017
599,153.108,697,69,1665,8185.0,80.19688839179003,21.453363307912014
600,163.874,893,190,1861,8185.0,80.19793144731202,21.453363307912014
601,149.906,869,294,1837,8185.0,80.198974502834,21.453363307912017
602,85.656,1281,227,2249,8185.0,80.200017558356,21.453363307912017
603,144.602,1281,227,2249,8185.0,80.201060613878,21.453363307912017
604,139.141,1161,106,2129,8185.0,80.20210366939999,21.453363307912017
605,132.203,1253,130,2260,8185.0,80.20314672492198,21.453363307912017
606,76.083,1327,204,2335,8185.0,80.20418978044398,21.453363307912014
607,83.648,1418,295,2426,8185.0,80.20523283596597,21.453363307912014
608,138.544,1578,455,2585,8185.0,80.20627589148796,21.453363307912014
609,144.665,1616,493,2624,8185.0,80.20731894700997,21.453363307912017
610,152.355,1654,531,2662,8185.0,80.20836200253196,21.453363307912017
611,58.349,2006,883,3014,8185.0,80.21044811357594,21.453363307912017
612,102.857,2006,883,3014,8185.0,80.21149116909793,21.453363307912017
613,78.626,2115,0,2581,8185.0,80.17887335432198,21.452532055924515
614,113.654,2045,248,2437,8185.0,80.17991640616118,21.45253205592451
615,125.236,1930,209,2372,8185.0,80.1809594580004,21.452532055924515
616,128.563,1775,403,2196,8185.0,80.1820025098396,21.452532055924515
617,112.21,1668,534,2194,8185.0,80.18304556167882,21.452532055924515
618,50.879,1598,516,2179,8185.0,80.18408861351804,21.452532055924515
619,99.027,1402,712,1996,8185.0,80.18513166535726,21.452532055924515
620,60.264,1396,719,2003,8185.0,80.18617471719647,21.45253205592451
621,110.013,1307,872,1931,8185.0,80.18721776903568,21.45253205592451
622,125.675,1328,893,1952,8185.0,80.1882608208749,21.45253205592451
623,94.539,1151,650,1986,8185.0,80.18930387271412,21.452532055924518
624,58.412,1176,555,2012,8185.0,80.19034692455332,21.452532055924515
625,131.074,935,424,2139,8185.0,80.19138997639251,21.45253205592451
626,90.741,845,367,2058,8185.0,80.19243302823175,21.45253205592451
627,121.532,786,122,1868,8185.0,80.19451913191017,21.45253205592451
628,134.119,838,58,1859,8185.0,80.19556218374939,21.45253205592451
629,123.447,840,0,1808,8185.0,80.19660523558859,21.45253205592451
630,187.226,929,124,1897,8185.0,80.19764828742778,21.45253205592451
631,149.938,955,111,1923,8185.0,80.19869133926701,21.452532055924518
632,155.462,1334,280,2302,8185.0,80.20182049478466,21.45253205592451
633,141.024,1426,303,2434,8185.0,80.20390659846306,21.452532055924515
634,139.705,1426,303,2434,8185.0,80.20494965030228,21.452532055924515
635,146.987,1578,455,2585,8185.0,80.20599270214151,21.45253205592451
636,128.343,1654,531,2662,8185.0,80.20703575398073,21.452532055924515
637,133.02,1654,531,2662,8185.0,80.20807880581994,21.45253205592451
638,70.936,2006,883,3014,8185.0,80.21016490949833,21.45253205592451
639,132.926,2006,883,3014,8185.0,80.21120796133756,21.452532055924518
640,37.602,2130,274,2606,8185.0,80.1785902744956,21.451700805741087
641,131.482,2130,274,2606,8185.0,80.17963332265222,21.45170080574109
642,129.222,2020,164,2497,8185.0,80.18067637080884,21.45170080574109
643,104.112,1843,291,2352,8185.0,80.18171941896544,21.45170080574109
644,152.417,1747,407,2260,8185.0,80.18276246712203,21.45170080574109
645,88.889,1665,530,2246,8185.0,80.18380551527865,21.45170080574109
646,96.359,1418,936,2042,8185.0,80.18693465974847,21.45170080574109
647,151.287,1399,887,2023,8185.0,80.1879777079051,21.45170080574109
648,102.637,1176,555,2012,8185.0,80.1890207560617,21.45170080574109
649,71.971,1146,510,2095,8185.0,80.1900638042183,21.451700805741087
650,113.56,1059,423,2160,8185.0,80.19110685237493,21.45170080574109
651,80.007,970,335,2183,8185.0,80.19214990053153,21.45170080574109
652,131.859,962,71,2043,8185.0,80.19423599684475,21.451700805741094
653,153.861,916,0,1997,8185.0,80.19527904500136,21.45170080574109
654,58.224,886,0,1854,8185.0,80.19632209315797,21.451700805741087
655,135.845,936,88,1904,8185.0,80.19736514131458,21.45170080574109
656,123.353,1050,107,2018,8185.0,80.19840818947118,21.45170080574109
657,99.247,1101,194,2069,8185.0,80.19945123762777,21.45170080574109
658,115.223,1101,229,2069,8185.0,80.2004942857844,21.45170080574109
659,147.521,1334,280,2302,8185.0,80.20153733394102,21.45170080574109
660,168.613,1449,326,2457,8185.0,80.20362343025423,21.45170080574109
661,144.068,1471,348,2479,8185.0,80.20466647841084,21.45170080574109
662,87.006,2262,406,2738,8185.0,80.1783072084366,21.450869557361642
663,106.623,2220,368,2701,8185.0,80.17935025291078,21.450869557361646
664,130.038,2145,293,2625,8185.0,80.18039329738495,21.450869557361642
665,103.767,1988,386,2497,8185.0,80.18143634185915,21.450869557361642
666,129.913,1837,525,2377,8185.0,80.18247938633334,21.450869557361642
667,101.068,1798,564,2358,8185.0,80.1835224308075,21.45086955736164
668,5.461,1660,862,2284,8185.0,80.18560851975589,21.450869557361642
669,61.896,1495,914,2119,8185.0,80.18769460870426,21.450869557361642
670,69.523,1295,674,2130,8185.0,80.18873765317844,21.45086955736164
671,65.568,1295,674,2130,8185.0,80.18978069765264,21.450869557361642
672,50.157,998,363,2211,8185.0,80.19186678660101,21.450869557361642
673,97.74,1113,238,2194,8185.0,80.1939528755494,21.450869557361642
674,148.714,968,52,2049,8185.0,80.19499592002356,21.450869557361642
675,170.057,1029,129,2008,8185.0,80.19603896449775,21.450869557361642
676,175.707,1015,115,1984,8185.0,80.19708200897193,21.450869557361642
677,92.687,1111,19,2079,8185.0,80.1981250534461,21.450869557361642
678,126.115,1151,86,2119,8185.0,80.1991680979203,21.45086955736164
679,154.897,1101,229,2069,8185.0,80.20021114239448,21.450869557361642
680,120.057,1367,0,2335,8185.0,80.20125418686868,21.450869557361642
681,171.626,1590,230,2566,8185.0,80.20334027581706,21.450869557361646
682,162.304,1590,230,2566,8185.0,80.20438332029123,21.450869557361642
683,102.668,2419,563,2896,8185.0,80.17802415614455,21.450038310786105
684,173.416,2359,505,2838,8185.0,80.17906719693649,21.450038310786105
685,88.293,2298,446,2779,8185.0,80.18011023772841,21.450038310786105
686,76.303,2004,458,2513,8185.0,80.18115327852037,21.450038310786105
687,79.002,1968,493,2478,8185.0,80.18219631931233,21.450038310786105
688,58.13,1893,619,2472,8185.0,80.18323936010424,21.450038310786105
689,79.347,1825,740,2449,8185.0,80.18428240089618,21.450038310786105
690,53.829,1660,862,2284,8185.0,80.18532544168815,21.45003831078611
691,37.949,1529,908,2365,8185.0,80.18741152327202,21.450038310786105
692,70.757,1469,840,2305,8185.0,80.18845456406396,21.450038310786105
693,52.229,1469,840,2305,8185.0,80.1894976048559,21.450038310786102
694,123.855,1133,258,2215,8185.0,80.19366976802367,21.450038310786105
695,135.343,1153,237,2235,8185.0,80.19471280881561,21.450038310786105
696,124.451,1154,132,2179,8185.0,80.19575584960755,21.450038310786102
697,171.501,1104,0,2072,8185.0,80.19679889039948,21.450038310786105
698,147.113,1173,89,2142,8185.0,80.1978419311914,21.450038310786105
699,101.601,1231,147,2199,8185.0,80.19888497198338,21.450038310786105
700,97.74,1288,79,2256,8185.0,80.1999280127753,21.450038310786102
701,120.057,1327,39,2295,8185.0,80.20097105356724,21.45003831078611
702,114.47,1367,0,2335,8185.0,80.2020140943592,21.450038310786105
703,96.234,1590,230,2566,8185.0,80.20305713515113,21.450038310786105
704,154.928,1590,230,2566,8185.0,80.20410017594307,21.450038310786105
705,78.593,2454,598,2931,8185.0,80.17774111761905,21.449207066014388
706,135.719,2433,577,2910,8185.0,80.17878415472892,21.449207066014388
707,87.853,2316,554,2834,8185.0,80.17982719183881,21.449207066014388
708,107.471,2149,547,2658,8185.0,80.1808702289487,21.44920706601439
709,93.535,2120,590,2643,8185.0,80.18191326605859,21.44920706601439
710,83.208,1968,690,2587,8185.0,80.18295630316845,21.449207066014388
711,140.616,1844,747,2468,8185.0,80.1839993402783,21.44920706601439
712,95.889,1794,834,2418,8185.0,80.1850423773882,21.44920706601439
713,27.474,1469,840,2305,8185.0,80.18817148871783,21.44920706601439
714,30.666,1469,840,2305,8185.0,80.18921452582767,21.449207066014388
715,89.705,1242,606,2455,8185.0,80.19130060004744,21.44920706601439
716,99.718,1218,342,2299,8185.0,80.1933866742672,21.449207066014388
717,130.321,1267,351,2348,8185.0,80.19442971137707,21.44920706601439
718,117.232,1145,229,2226,8185.0,80.19547274848696,21.44920706601439
719,58.318,1180,53,2148,8185.0,80.19651578559682,21.449207066014388
720,152.198,1259,177,2227,8185.0,80.1975588227067,21.449207066014388
721,125.738,1321,108,2289,8185.0,80.19860185981656,21.44920706601439
722,86.943,1400,0,2368,8185.0,80.19964489692646,21.44920706601439
723,112.65,1454,215,2422,8185.0,80.20068793403632,21.449207066014388
724,106.09,1454,215,2422,8185.0,80.2017309711462,21.44920706601439
725,145.952,2353,582,2885,8185.0,80.17954415971573,21.44837582304641
726,102.103,2371,632,2903,8185.0,80.18058719314374,21.44837582304641
727,143.378,2169,713,2701,8185.0,80.18163022657173,21.448375823046412
728,83.616,2070,750,2694,8185.0,80.1826732599997,21.448375823046412
729,103.704,2001,785,2625,8185.0,80.1837162934277,21.44837582304641
730,55.964,1862,925,2486,8185.0,80.18475932685567,21.44837582304641
731,8.161,1334,699,2547,8185.0,80.19101752742361,21.44837582304641
732,61.174,1267,351,2348,8185.0,80.19414662770757,21.44837582304641
733,126.146,1278,359,2359,8185.0,80.19518966113557,21.448375823046412
734,74.796,1272,191,2240,8185.0,80.19623269456356,21.44837582304641
735,135.908,1291,204,2259,8185.0,80.19727572799154,21.44837582304641
736,126.711,1383,130,2351,8185.0,80.19831876141954,21.44837582304641
737,155.462,1406,6,2374,8185.0,80.19936179484755,21.448375823046412
738,153.955,1454,215,2422,8185.0,80.20040482827552,21.448375823046412
739,125.016,1477,239,2445,8185.0,80.20144786170351,21.44837582304641
740,77.339,2601,766,3099,8185.0,80.1782181116125,21.447544581882084
741,134.15,2554,762,3073,8185.0,80.1792611413588,21.447544581882088
742,132.235,2521,750,3052,8185.0,80.18030417110506,21.447544581882084
743,118.582,2529,821,3061,8185.0,80.18134720085135,21.447544581882084
744,12.837,1496,860,2709,8185.0,80.19073446856788,21.447544581882084
745,73.541,1323,402,2404,8185.0,80.19490658755302,21.447544581882084
746,18.613,1361,267,2329,8185.0,80.19699264704559,21.447544581882084
747,128.971,1418,323,2386,8185.0,80.19803567679187,21.447544581882088
748,72.128,1574,173,2542,8185.0,80.19907870653816,21.447544581882088
749,143.66,1612,373,2580,8185.0,80.20116476603071,21.447544581882084
750,143.692,1612,373,2580,8185.0,80.20220779577697,21.447544581882084
751,29.033,2725,902,3234,8185.0,80.17793511070283,21.446713342521335
752,125.393,2678,885,3196,8185.0,80.17897813676758,21.446713342521335
753,133.24,2586,815,3118,8185.0,80.18002116283235,21.446713342521335
754,113.403,2537,828,3068,8185.0,80.1810641888971,21.446713342521335
755,146.517,2227,1012,2851,8185.0,80.18315024102661,21.44671334252134
756,83.02,2227,1012,2851,8185.0,80.18419326709136,21.446713342521335
757,61.017,1683,1047,2896,8185.0,80.18940839741514,21.446713342521335
758,37.916,1496,860,2709,8185.0,80.19045142347987,21.446713342521335
759,19.24,1498,412,2580,8185.0,80.19462352773888,21.44671334252133
760,20.151,1498,412,2580,8185.0,80.19566655380365,21.44671334252134
761,55.932,1582,392,2550,8185.0,80.19670957986843,21.446713342521335
762,188.419,1585,313,2553,8185.0,80.19775260593316,21.446713342521335
763,83.742,1618,280,2586,8185.0,80.19879563199791,21.446713342521335
764,107.219,1612,373,2580,8185.0,80.20088168412742,21.446713342521335
765,61.77,1692,434,2660,8185.0,80.20192471019219,21.446713342521335
766,83.051,1721,428,2689,8185.0,80.20296773625692,21.446713342521335
767,0.596,2725,902,3234,8185.0,80.1776521235583,21.445882104964067
768,131.639,2639,846,3157,8185.0,80.17869514594173,21.44588210496407
769,93.221,2632,861,3164,8185.0,80.17973816832514,21.445882104964067
770,107.722,2670,962,3202,8185.0,80.18078119070853,21.445882104964067
771,22.097,2715,1007,3246,8185.0,80.18182421309193,21.445882104964063
772,44.696,2227,1012,2851,8185.0,80.18286723547536,21.44588210496407
773,8.224,2368,1153,2992,8185.0,80.18391025785876,21.44588210496407
774,11.268,2108,1472,3321,8185.0,80.18599630262555,21.445882104964067
775,3.578,2108,1472,3321,8185.0,80.18703932500897,21.445882104964067
776,29.441,1683,1047,2896,8185.0,80.18912536977577,21.44588210496407
777,18.487,1603,967,2816,8185.0,80.19016839215918,21.445882104964067
778,0.0,1603,967,2816,8185.0,80.1912114145426,21.445882104964067
779,50.345,1498,412,2580,8185.0,80.1943404816928,21.44588210496407
780,33.428,1498,412,2580,8185.0,80.1953835040762,21.44588210496407
781,2.919,1582,392,2550,8185.0,80.1964265264596,21.445882104964067
782,142.938,1582,364,2550,8185.0,80.19746954884302,21.445882104964067
783,93.974,1602,297,2570,8185.0,80.19851257122642,21.445882104964067
784,46.642,1721,428,2689,8185.0,80.20164163837663,21.44588210496407
785,123.133,1786,363,2754,8185.0,80.20268466076004,21.44588210496407
786,103.296,2798,1027,3330,8185.0,80.17945518758307,21.445050869210203
787,152.7,2721,1012,3252,8185.0,80.1804982062853,21.445050869210203
788,54.175,2715,1007,3246,8185.0,80.18154122498754,21.445050869210203
789,0.0,2368,1153,2992,8185.0,80.183627262392,21.4450508692102
790,50.816,2108,1472,3321,8185.0,80.18571329979648,21.445050869210203
791,35.844,2108,1472,3321,8185.0,80.1867563184987,21.445050869210203
792,22.819,1770,1134,2983,8185.0,80.1898853746054,21.4450508692102
793,112.524,1748,426,2716,8185.0,80.19822952422328,21.4450508692102
794,124.859,1868,446,2836,8185.0,80.20240159903224,21.4450508692102
795,2.668,2854,1083,3385,8185.0,80.17917222060574,21.444219635259653
796,133.962,2828,1079,3359,8185.0,80.18021523562699,21.44421963525966
797,59.668,2837,1129,3369,8185.0,80.18125825064821,21.444219635259657
798,0.659,1770,1134,2983,8185.0,80.18960237081816,21.44421963525966
799,0.0,1902,9,2983,8185.0,80.19453443749923,21.443388403112348
800,104.175,2149,0,3118,8185.0,80.2007925055418,21.443388403112348
801,36.755,1906,4,2987,8185.0,80.19425144284068,21.442557172768186
802,1.35,1902,9,2983,8185.0,80.19529445050047,21.44255717276819
