,POP_2015,active_living,community_space,health_wellbeing,ID_HDC_G0,lng,lat
400,91.451,468,1164,332,6772.0,74.84753844009647,26.580275937541455
401,108.164,378,1254,422,6772.0,74.84860762191249,26.58027593754146
402,109.194,403,1361,529,6772.0,74.84967680372853,26.580275937541458
403,133.209,447,1489,657,6772.0,74.85074598554458,26.580275937541455
404,139.74,610,1638,806,6772.0,74.85181516736058,26.580275937541455
405,119.422,654,1762,771,6772.0,74.85288434917663,26.58027593754146
406,106.689,734,1880,803,6772.0,74.85395353099265,26.58027593754146
407,115.069,764,2037,831,6772.0,74.85502271280868,26.58027593754146
408,82.252,772,2163,745,6772.0,74.85609189462471,26.58027593754146
409,105.519,720,2224,684,6772.0,74.85716107644073,26.58027593754146
410,117.895,751,2408,500,6772.0,74.85823025825675,26.58027593754146
411,98.111,793,2450,460,6772.0,74.85929944007279,26.58027593754146
412,58.662,810,2516,460,6772.0,74.86036862188882,26.58027593754146
413,79.729,857,2609,258,6772.0,74.86143780370482,26.58027593754146
414,51.347,857,2609,258,6772.0,74.86250698552087,26.580275937541458
415,97.874,1103,2832,504,6772.0,74.86357616733689,26.58027593754146
416,90.464,1062,2791,507,6772.0,74.86464534915291,26.580275937541455
417,34.366,1062,2791,507,6772.0,74.86571453096896,26.58027593754146
418,62.614,1202,520,1243,6772.0,74.83329678899916,26.57943198479009
419,120.71,1202,520,1243,6772.0,74.83436596592479,26.57943198479009
420,108.632,1155,473,1196,6772.0,74.83543514285041,26.579431984790094
421,117.433,1058,378,1101,6772.0,74.836504319776,26.57943198479009
422,87.683,943,297,993,6772.0,74.83757349670162,26.57943198479009
423,120.382,840,223,892,6772.0,74.83864267362723,26.579431984790094
424,133.045,724,295,776,6772.0,74.83971185055285,26.57943198479009
425,75.979,517,375,569,6772.0,74.84078102747846,26.579431984790094
426,76.049,390,388,462,6772.0,74.84185020440408,26.57943198479009
427,68.395,479,479,352,6772.0,74.8429193813297,26.57943198479009
428,97.022,673,673,351,6772.0,74.8439885582553,26.579431984790094
429,105.308,789,789,350,6772.0,74.84505773518092,26.57943198479009
430,59.266,633,999,167,6772.0,74.84612691210653,26.579431984790094
431,85.553,399,1323,491,6772.0,74.84826526595775,26.57943198479009
432,111.066,438,1430,598,6772.0,74.84933444288336,26.57943198479009
433,118.416,473,1492,660,6772.0,74.85040361980896,26.57943198479009
434,116.38,571,1590,758,6772.0,74.85147279673458,26.579431984790094
435,105.402,608,1627,795,6772.0,74.85254197366021,26.57943198479009
436,88.408,780,1926,868,6772.0,74.8536111505858,26.57943198479009
437,99.924,917,2063,1005,6772.0,74.85468032751143,26.57943198479009
438,119.118,751,2408,500,6772.0,74.85788785828825,26.57943198479009
439,107.706,797,2503,447,6772.0,74.85895703521388,26.579431984790094
440,113.976,887,2593,436,6772.0,74.86002621213949,26.579431984790094
441,101.935,965,2671,367,6772.0,74.86109538906508,26.57943198479009
442,32.157,952,2704,353,6772.0,74.8621645659907,26.579431984790094
443,74.692,1131,449,1172,6772.0,74.8340236888034,26.578588034398056
444,106.97,1002,321,1043,6772.0,74.83509286083881,26.57858803439806
445,104.161,977,296,1019,6772.0,74.83616203287423,26.578588034398063
446,94.541,934,252,975,6772.0,74.83723120490966,26.578588034398056
447,101.493,852,190,893,6772.0,74.83830037694506,26.57858803439806
448,110.458,720,124,770,6772.0,74.83936954898047,26.578588034398056
449,71.508,548,270,598,6772.0,74.8404387210159,26.57858803439806
450,72.351,438,354,487,6772.0,74.84150789305129,26.578588034398056
451,90.023,561,561,474,6772.0,74.84257706508673,26.578588034398063
452,100.182,594,594,427,6772.0,74.84364623712214,26.57858803439806
453,78.905,789,789,377,6772.0,74.84471540915756,26.57858803439806
454,24.905,889,841,423,6772.0,74.84578458119299,26.57858803439806
455,106.783,525,1518,686,6772.0,74.84899209729922,26.578588034398056
456,103.225,550,1542,710,6772.0,74.85006126933462,26.578588034398056
457,126.351,646,1652,833,6772.0,74.85113044137006,26.578588034398063
458,73.404,682,1701,869,6772.0,74.85219961340547,26.578588034398063
459,8.099,917,2063,1005,6772.0,74.85433795747629,26.578588034398056
460,119.866,904,2543,585,6772.0,74.85968381765338,26.57858803439806
461,125.495,999,2637,484,6772.0,74.86075298968879,26.57858803439806
462,66.595,1067,2739,468,6772.0,74.86182216172419,26.578588034398063
463,108.371,1039,2791,439,6772.0,74.8628913337596,26.57858803439806
464,58.611,619,619,261,6772.0,74.83368142693945,26.577744086365275
465,21.207,1057,375,1098,6772.0,74.83475059408487,26.57774408636528
466,101.118,979,297,1020,6772.0,74.83581976123031,26.577744086365275
467,119.797,877,195,918,6772.0,74.83688892837574,26.577744086365275
468,115.467,756,74,797,6772.0,74.83795809552119,26.577744086365275
469,78.367,666,81,729,6772.0,74.83902726266662,26.57774408636528
470,70.759,614,199,662,6772.0,74.84009642981208,26.577744086365275
471,110.083,652,371,703,6772.0,74.8411655969575,26.577744086365275
472,92.949,559,472,601,6772.0,74.84223476410294,26.577744086365275
473,109.755,678,662,519,6772.0,74.84330393124837,26.57774408636528
474,113.828,792,720,524,6772.0,74.8443730983938,26.577744086365282
475,64.884,944,891,487,6772.0,74.84544226553925,26.57774408636528
476,24.437,956,906,506,6772.0,74.84651143268468,26.57774408636528
477,121.084,667,1497,776,6772.0,74.849718934121,26.577744086365275
478,132.132,769,1573,956,6772.0,74.85078810126643,26.577744086365275
479,86.442,747,1646,934,6772.0,74.85185726841185,26.57774408636527
480,120.382,391,2029,941,6772.0,74.85613393699361,26.577744086365275
481,114.882,483,2121,859,6772.0,74.85720310413903,26.577744086365275
482,83.6,558,2197,773,6772.0,74.85827227128449,26.57774408636528
483,121.291,772,2410,708,6772.0,74.85934143842992,26.57774408636528
484,89.157,916,2554,567,6772.0,74.86041060557534,26.57774408636528
485,97.541,1065,2703,558,6772.0,74.86147977272078,26.577744086365275
486,90.606,1122,2766,557,6772.0,74.86254893986623,26.577744086365275
487,103.384,1220,2858,693,6772.0,74.86361810701165,26.57774408636528
488,9.785,1220,2858,693,6772.0,74.86468727415708,26.57774408636528
489,89.719,613,613,178,6772.0,74.8322700180767,26.57690014069163
490,97.42,565,565,170,6772.0,74.83333918033236,26.57690014069164
491,70.315,498,498,209,6772.0,74.83440834258805,26.576900140691635
492,37.802,964,282,1005,6772.0,74.83547750484371,26.576900140691645
493,104.77,625,169,579,6772.0,74.8365466670994,26.57690014069164
494,82.229,513,169,589,6772.0,74.83761582935507,26.576900140691635
495,93.207,554,80,686,6772.0,74.83868499161073,26.57690014069164
496,74.066,601,138,800,6772.0,74.83975415386641,26.576900140691638
497,97.982,641,320,754,6772.0,74.84082331612208,26.576900140691635
498,115.209,583,432,741,6772.0,74.84189247837777,26.57690014069164
499,85.412,643,543,649,6772.0,74.84296164063345,26.576900140691638
500,112.915,713,655,673,6772.0,74.84403080288911,26.57690014069164
501,70.502,840,815,622,6772.0,74.8450999651448,26.576900140691635
502,11.914,858,840,604,6772.0,74.84616912740046,26.576900140691645
503,129.675,681,1413,859,6772.0,74.84937661416751,26.57690014069164
504,119.586,745,1477,890,6772.0,74.85044577642317,26.576900140691635
505,67.225,700,1432,962,6772.0,74.85151493867883,26.576900140691635
506,27.456,275,1914,1218,6772.0,74.85472242544586,26.57690014069164
507,80.216,296,1935,1072,6772.0,74.85579158770153,26.57690014069163
508,83.001,408,2047,942,6772.0,74.85686074995722,26.57690014069164
509,113.243,589,2227,836,6772.0,74.8579299122129,26.576900140691635
510,106.091,679,2317,765,6772.0,74.85899907446857,26.576900140691645
511,85.595,866,2504,798,6772.0,74.86006823672423,26.576900140691638
512,83.79,970,2609,615,6772.0,74.86113739897989,26.57690014069164
513,96.924,926,2565,659,6772.0,74.8622065612356,26.576900140691645
514,76.736,1088,2726,634,6772.0,74.86327572349127,26.576900140691635
515,43.391,1220,2858,693,6772.0,74.86434488574695,26.576900140691645
516,110.879,507,506,92,6772.0,74.83299694898166,26.576056197377046
517,81.948,421,421,136,6772.0,74.83406610634778,26.57605619737705
518,38.387,428,270,382,6772.0,74.83513526371391,26.576056197377046
519,16.408,428,270,382,6772.0,74.83620442108004,26.576056197377046
520,73.826,565,154,535,6772.0,74.83727357844619,26.576056197377046
521,97.186,461,99,644,6772.0,74.83834273581232,26.576056197377042
522,84.148,483,18,775,6772.0,74.83941189317842,26.576056197377046
523,105.238,475,247,950,6772.0,74.84048105054457,26.57605619737705
524,121.225,500,366,826,6772.0,74.8415502079107,26.576056197377046
525,103.67,530,427,922,6772.0,74.84261936527685,26.57605619737705
526,105.495,615,597,786,6772.0,74.84368852264298,26.57605619737705
527,117.924,708,689,824,6772.0,74.8447576800091,26.576056197377046
528,35.766,829,820,899,6772.0,74.84582683737524,26.576056197377046
529,7.163,762,886,954,6772.0,74.84689599474137,26.576056197377046
530,6.437,652,985,1053,6772.0,74.84796515210749,26.576056197377046
531,115.841,600,1332,941,6772.0,74.84903430947362,26.57605619737705
532,98.965,655,1387,968,6772.0,74.85010346683976,26.576056197377042
533,36.913,700,1432,962,6772.0,74.85117262420589,26.57605619737705
534,14.606,275,1914,1218,6772.0,74.85438009630428,26.576056197377046
535,75.792,214,1852,1118,6772.0,74.85544925367041,26.576056197377042
536,120.476,374,2013,975,6772.0,74.85651841103655,26.576056197377046
537,54.117,458,2097,904,6772.0,74.85758756840268,26.576056197377046
538,33.179,596,2234,860,6772.0,74.85865672576882,26.576056197377046
539,68.827,892,2530,836,6772.0,74.85972588313493,26.576056197377046
540,82.602,825,2464,771,6772.0,74.86079504050107,26.576056197377046
541,108.561,919,2557,738,6772.0,74.8618641978672,26.576056197377046
542,76.689,991,2629,703,6772.0,74.86293335523334,26.576056197377046
543,35.245,1013,2651,650,6772.0,74.86400251259947,26.57605619737705
544,111.183,437,437,23,6772.0,74.83265473288674,26.57521225642141
545,98.543,337,337,42,6772.0,74.83372388536354,26.57521225642141
546,117.761,311,188,222,6772.0,74.83479303784034,26.575212256421416
547,97.607,368,210,322,6772.0,74.83586219031716,26.575212256421405
548,113.43,424,0,576,6772.0,74.83693134279397,26.575212256421413
549,103.342,424,0,576,6772.0,74.83800049527076,26.575212256421405
550,49.904,346,171,769,6772.0,74.83906964774756,26.575212256421405
551,95.828,323,148,875,6772.0,74.84013880022438,26.57521225642141
552,142.01,371,330,964,6772.0,74.84120795270121,26.57521225642141
553,130.728,473,486,912,6772.0,74.84227710517801,26.575212256421416
554,86.067,520,522,888,6772.0,74.84334625765482,26.57521225642141
555,124.221,679,673,898,6772.0,74.84441541013162,26.575212256421413
556,94.049,777,787,943,6772.0,74.8454845626084,26.575212256421405
557,76.213,798,882,995,6772.0,74.84655371508521,26.575212256421405
558,76.517,675,1007,1074,6772.0,74.84762286756202,26.57521225642141
559,63.737,537,1100,1161,6772.0,74.84869202003885,26.575212256421413
560,39.839,482,1214,1059,6772.0,74.84976117251564,26.575212256421416
561,3.417,290,1347,1251,6772.0,74.85083032499244,26.57521225642141
562,32.559,290,1347,1251,6772.0,74.85189947746925,26.575212256421416
563,22.073,0,1638,1332,6772.0,74.85403778242288,26.575212256421416
564,62.439,789,2427,797,6772.0,74.8604526972837,26.575212256421405
565,77.876,913,2552,749,6772.0,74.86152184976052,26.57521225642141
566,92.53,1013,2651,650,6772.0,74.86259100223732,26.575212256421413
567,35.411,1013,2651,650,6772.0,74.86366015471413,26.57521225642141
568,44.146,210,263,169,6772.0,74.83338167963477,26.574368317824618
569,96.999,247,226,162,6772.0,74.8344508272225,26.574368317824618
570,100.346,228,70,339,6772.0,74.83551997481018,26.574368317824618
571,108.421,158,0,410,6772.0,74.83658912239788,26.57436831782462
572,49.997,145,48,617,6772.0,74.83765826998558,26.574368317824618
573,42.273,193,174,806,6772.0,74.83872741757327,26.574368317824618
574,108.585,247,192,879,6772.0,74.83979656516098,26.574368317824618
575,101.633,313,375,1011,6772.0,74.84086571274868,26.574368317824618
576,137.61,340,451,1030,6772.0,74.84193486033638,26.57436831782462
577,82.791,401,544,1083,6772.0,74.8430040079241,26.574368317824625
578,116.005,578,730,1036,6772.0,74.8440731555118,26.57436831782462
579,99.62,678,802,1039,6772.0,74.84514230309946,26.574368317824618
580,102.218,768,870,1072,6772.0,74.84621145068719,26.574368317824618
581,118.322,716,1045,1207,6772.0,74.84728059827486,26.574368317824618
582,124.432,602,1169,1233,6772.0,74.84834974586256,26.574368317824618
583,77.243,497,1221,1155,6772.0,74.84941889345028,26.57436831782462
584,75.066,290,1347,1251,6772.0,74.85048804103798,26.574368317824618
585,61.865,333,1391,1294,6772.0,74.85155718862568,26.57436831782462
586,91.615,0,1638,1332,6772.0,74.85369548380108,26.574368317824618
587,64.042,124,529,435,6772.0,74.83197034646216,26.573524381586584
588,46.884,99,428,334,6772.0,74.83303948916095,26.573524381586587
589,87.425,371,206,298,6772.0,74.83410863185976,26.573524381586584
590,109.006,267,76,337,6772.0,74.8351777745586,26.573524381586587
591,78.601,98,82,492,6772.0,74.8362469172574,26.573524381586587
592,80.965,100,12,657,6772.0,74.8373160599562,26.573524381586584
593,53.602,119,12,687,6772.0,74.83838520265502,26.573524381586587
594,80.309,62,190,851,6772.0,74.83945434535383,26.573524381586584
595,96.015,171,367,1032,6772.0,74.84052348805264,26.573524381586587
596,99.246,300,481,1102,6772.0,74.84159263075145,26.573524381586587
597,96.882,409,606,1145,6772.0,74.84266177345027,26.573524381586584
598,86.77,576,727,1153,6772.0,74.84373091614906,26.573524381586587
599,97.326,664,816,1134,6772.0,74.84480005884788,26.573524381586584
600,111.745,814,965,1233,6772.0,74.84586920154668,26.573524381586587
601,110.645,746,1065,1297,6772.0,74.84693834424549,26.573524381586584
602,90.679,683,1132,1329,6772.0,74.84800748694431,26.573524381586584
603,93.628,541,1273,1237,6772.0,74.84907662964311,26.573524381586587
604,97.865,550,1323,1275,6772.0,74.85014577234193,26.573524381586587
605,92.645,371,1446,1362,6772.0,74.85121491504073,26.573524381586584
606,92.224,219,1654,1551,6772.0,74.85228405773955,26.573524381586584
607,101.727,165,1650,1497,6772.0,74.85335320043836,26.573524381586587
608,30.008,124,529,435,6772.0,74.8316281761314,26.5726804477072
609,77.079,16,458,363,6772.0,74.83269731394154,26.5726804477072
610,58.471,520,377,425,6772.0,74.83376645175169,26.5726804477072
611,92.902,297,106,389,6772.0,74.83483558956183,26.5726804477072
612,76.471,96,93,473,6772.0,74.83590472737195,26.5726804477072
613,119.891,174,95,599,6772.0,74.8369738651821,26.572680447707196
614,120.195,157,93,722,6772.0,74.83804300299224,26.5726804477072
615,105.846,79,261,882,6772.0,74.83911214080237,26.572680447707203
616,59.501,77,298,946,6772.0,74.84018127861253,26.5726804477072
617,79.233,218,431,1087,6772.0,74.84125041642267,26.5726804477072
618,124.947,346,559,1215,6772.0,74.84231955423279,26.572680447707196
619,119.633,465,678,1254,6772.0,74.84338869204292,26.572680447707196
620,120.031,597,792,1235,6772.0,74.84445782985307,26.572680447707203
621,91.919,804,982,1388,6772.0,74.8455269676632,26.572680447707203
622,36.281,856,1029,1299,6772.0,74.84659610547332,26.572680447707196
623,75.043,550,1323,1275,6772.0,74.84873438109362,26.5726804477072
624,108.749,575,1348,1300,6772.0,74.84980351890377,26.5726804477072
625,111.3,426,1496,1442,6772.0,74.85087265671392,26.5726804477072
626,78.413,249,1685,1582,6772.0,74.85194179452404,26.572680447707196
627,114.928,223,1663,1556,6772.0,74.85301093233419,26.572680447707192
628,15.509,1593,3231,102,6772.0,74.8647714482457,26.572680447707196
629,26.671,1456,3094,207,6772.0,74.86584058605584,26.572680447707196
630,32.371,1500,3139,162,6772.0,74.86690972386597,26.5726804477072
631,65.399,154,598,504,6772.0,74.83235515397595,26.57183651618637
632,71.719,154,523,429,6772.0,74.83342428689765,26.57183651618637
633,107.508,224,173,552,6772.0,74.83449341981935,26.57183651618637
634,104.699,45,99,555,6772.0,74.83556255274104,26.57183651618637
635,68.325,109,123,598,6772.0,74.83663168566272,26.57183651618637
636,62.263,191,0,629,6772.0,74.8377008185844,26.57183651618637
637,91.451,129,310,922,6772.0,74.83876995150608,26.57183651618637
638,52.619,171,352,964,6772.0,74.83983908442778,26.571836516186362
639,38.481,323,536,1174,6772.0,74.84090821734948,26.57183651618637
640,90.702,384,597,1253,6772.0,74.84197735027115,26.571836516186366
641,94.073,458,671,1310,6772.0,74.84304648319282,26.57183651618637
642,87.8,702,915,1348,6772.0,74.84411561611451,26.57183651618637
643,123.519,792,970,1376,6772.0,74.8451847490362,26.57183651618637
644,56.902,859,1037,1443,6772.0,74.84625388195788,26.57183651618637
645,72.374,628,1441,1394,6772.0,74.84946128072295,26.57183651618637
646,74.504,474,1583,1524,6772.0,74.85053041364462,26.57183651618637
647,78.928,400,1677,1617,6772.0,74.85159954656632,26.57183651618637
648,47.235,337,1740,1670,6772.0,74.85266867948799,26.571836516186377
649,35.292,1744,3382,253,6772.0,74.86336000870484,26.57183651618637
650,53.912,1615,3253,80,6772.0,74.86442914162653,26.57183651618637
651,81.7,1642,3280,21,6772.0,74.86549827454822,26.57183651618637
652,115.496,1500,3139,162,6772.0,74.8665674074699,26.57183651618637
653,73.287,404,531,663,6772.0,74.83201300926375,26.570992587024005
654,16.455,269,379,765,6772.0,74.83308213729718,26.570992587024
655,74.785,277,303,706,6772.0,74.83415126533065,26.570992587024005
656,113.266,103,36,673,6772.0,74.83522039336408,26.570992587024
657,83.493,97,138,667,6772.0,74.83628952139752,26.570992587024005
658,30.921,97,181,667,6772.0,74.83735864943098,26.570992587023998
659,80.59,254,436,1047,6772.0,74.83842777746443,26.570992587023998
660,101.235,268,450,1061,6772.0,74.83949690549788,26.570992587024
661,111.37,369,550,1161,6772.0,74.84056603353133,26.570992587024005
662,92.621,403,617,1245,6772.0,74.84163516156478,26.570992587024
663,89.766,750,964,1460,6772.0,74.84270428959822,26.570992587024005
664,82.135,770,983,1447,6772.0,74.84377341763168,26.570992587024
665,73.334,786,999,1450,6772.0,74.84484254566512,26.570992587024
666,18.796,637,1503,1455,6772.0,74.84911905779892,26.570992587024
667,72.211,530,1663,1616,6772.0,74.85018818583235,26.570992587024005
668,24.554,462,1678,1619,6772.0,74.85125731386583,26.570992587024
669,63.46,1744,3382,253,6772.0,74.86301772223376,26.570992587023998
670,94.311,1721,3359,96,6772.0,74.86408685026723,26.570992587024005
671,121.671,1690,3328,65,6772.0,74.86515597830068,26.570992587024
672,29.352,404,531,663,6772.0,74.83167087980426,26.57014866021999
673,72.655,324,457,742,6772.0,74.83274000294969,26.570148660219992
674,81.831,197,352,825,6772.0,74.83380912609513,26.570148660219996
675,106.549,140,184,792,6772.0,74.83487824924055,26.570148660219992
676,76.822,190,194,810,6772.0,74.83594737238599,26.570148660219996
677,74.528,389,571,1182,6772.0,74.83808561867686,26.570148660219992
678,105.425,354,535,1146,6772.0,74.83915474182227,26.570148660219992
679,101.329,400,581,1192,6772.0,74.84022386496773,26.570148660219996
680,57.885,555,768,1380,6772.0,74.84129298811315,26.570148660219992
681,65.867,624,837,1448,6772.0,74.84236211125855,26.570148660219992
682,86.723,850,1063,1531,6772.0,74.843431234404,26.570148660219996
683,17.977,819,1032,1483,6772.0,74.84450035754942,26.570148660219996
684,26.122,586,1775,1728,6772.0,74.84984597327659,26.570148660219992
685,4.447,572,1762,1714,6772.0,74.85091509642203,26.570148660219992
686,90.369,1838,3476,213,6772.0,74.86374457416721,26.570148660219992
687,111.577,1838,3476,213,6772.0,74.86481369731266,26.570148660219992
688,117.752,1814,3453,189,6772.0,74.86588282045808,26.57014866021999
689,17.906,349,581,764,6772.0,74.831328765597,26.569304735774228
690,93.113,256,488,857,6772.0,74.83239788385463,26.569304735774235
691,66.733,244,437,860,6772.0,74.83346700211227,26.569304735774228
692,89.017,64,261,899,6772.0,74.8345361203699,26.56930473577423
693,88.9,183,281,918,6772.0,74.83560523862754,26.56930473577423
694,8.169,227,269,907,6772.0,74.83667435688515,26.569304735774235
695,44.871,426,607,1218,6772.0,74.8377434751428,26.56930473577423
696,66.827,470,651,1263,6772.0,74.83881259340045,26.56930473577423
697,64.51,542,724,1335,6772.0,74.83988171165807,26.569304735774228
698,61.841,522,703,1314,6772.0,74.8409508299157,26.56930473577423
699,7.326,597,778,1390,6772.0,74.8420199481733,26.569304735774228
700,69.611,1814,3453,189,6772.0,74.86447143158361,26.56930473577423
701,121.03,1814,3453,189,6772.0,74.86554054984124,26.569304735774228
702,125.227,209,442,903,6772.0,74.83205578001152,26.568460813686645
703,99.246,184,416,929,6772.0,74.83312489338154,26.568460813686638
704,69.004,39,332,970,6772.0,74.8341940067516,26.56846081368664
705,59.501,102,395,1033,6772.0,74.83526312012165,26.56846081368664
706,80.871,550,731,1342,6772.0,74.83847046023179,26.56846081368664
707,54.187,581,763,1374,6772.0,74.83953957360184,26.56846081368664
708,10.744,561,742,1354,6772.0,74.84060868697189,26.568460813686645
709,40.213,558,739,1350,6772.0,74.84167780034196,26.56846081368664
710,103.389,811,993,1604,6772.0,74.83671713605646,26.56677297658555
711,61.935,811,993,1604,6772.0,74.83637505353116,26.565929061571843
