,POP_2015,active_living,community_space,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
711,146.876,808,277,464,2668,1528,9494.0,87.06926156162217,23.235679002416735
712,110.728,1058,526,696,2918,1778,9494.0,87.07031291324365,23.235679002416727
713,155.748,1058,526,690,2918,1778,9494.0,87.07136426486515,23.23567900241673
714,209.465,1246,715,605,3107,1967,9494.0,87.07241561648664,23.235679002416738
715,171.736,1480,913,760,3325,2186,9494.0,87.07346696810814,23.23567900241673
716,79.455,1530,999,629,3391,2251,9494.0,87.07451831972963,23.235679002416727
717,81.783,1530,999,629,3391,2251,9494.0,87.07556967135115,23.23567900241673
718,118.634,1754,1223,852,3615,2475,9494.0,87.07662102297263,23.235679002416727
719,134.753,1767,1236,865,3628,2488,9494.0,87.07767237459414,23.23567900241673
720,125.925,1809,1278,907,3670,2530,9494.0,87.07872372621563,23.235679002416727
721,81.08,2082,1551,959,3943,2803,9494.0,87.07977507783711,23.235679002416735
722,105.194,2116,1585,980,3977,2837,9494.0,87.08082642945861,23.23567900241673
723,48.534,2432,1940,753,4333,3202,9494.0,87.08292913270161,23.235679002416735
724,31.888,2544,2051,642,4444,3313,9494.0,87.08398048432309,23.23567900241673
725,0.0,2696,2204,756,4597,3466,9494.0,87.0850318359446,23.23567900241673
726,5.051,675,481,371,935,3539,9494.0,87.03317800006074,23.234843696381674
727,133.304,541,449,183,938,3407,9494.0,87.03422934760401,23.234843696381674
728,161.326,536,444,183,933,3402,9494.0,87.03528069514725,23.234843696381667
729,165.719,266,396,233,885,3132,9494.0,87.03633204269055,23.23484369638167
730,130.932,205,457,172,945,3071,9494.0,87.0373833902338,23.23484369638167
731,2.679,311,554,344,1112,2960,9494.0,87.03843473777704,23.234843696381674
732,87.845,211,435,499,1173,2785,9494.0,87.03948608532032,23.234843696381674
733,187.065,246,459,478,1207,2717,9494.0,87.04053743286357,23.234843696381663
734,97.463,275,357,692,1251,2478,9494.0,87.04158878040684,23.23484369638167
735,126.057,367,253,608,1311,2374,9494.0,87.0426401279501,23.234843696381674
736,219.04,439,147,568,1394,2253,9494.0,87.04369147549335,23.234843696381663
737,175.513,364,154,605,1508,2139,9494.0,87.04474282303663,23.234843696381674
738,112.573,404,159,615,1614,2015,9494.0,87.04579417057988,23.234843696381674
739,120.698,292,37,847,1583,1694,9494.0,87.04684551812315,23.23484369638167
740,142.045,247,23,816,1569,1649,9494.0,87.0478968656664,23.23484369638167
741,189.173,393,25,999,1533,1597,9494.0,87.04894821320968,23.234843696381674
742,141.474,348,26,964,1630,1524,9494.0,87.04999956075295,23.23484369638167
743,117.975,417,245,822,1773,1382,9494.0,87.05105090829618,23.234843696381667
744,87.537,268,458,378,1613,702,9494.0,87.05315360338274,23.234843696381674
745,169.716,236,427,469,1705,711,9494.0,87.05420495092598,23.23484369638167
746,163.698,55,224,505,1741,508,9494.0,87.05525629846925,23.234843696381663
747,103.613,175,155,547,1798,439,9494.0,87.05630764601251,23.23484369638167
748,5.359,282,252,451,1905,536,9494.0,87.05735899355577,23.23484369638167
749,104.403,282,252,451,1905,536,9494.0,87.05841034109902,23.234843696381674
750,189.481,278,488,499,2141,772,9494.0,87.0594616886423,23.234843696381667
751,77.303,0,504,257,2350,980,9494.0,87.06156438372881,23.234843696381674
752,86.439,48,455,208,2392,1029,9494.0,87.06261573127206,23.234843696381674
753,92.72,204,333,112,2236,1096,9494.0,87.06366707881534,23.234843696381674
754,168.793,316,290,0,2349,1209,9494.0,87.06471842635861,23.23484369638167
755,211.354,477,190,161,2347,1207,9494.0,87.06576977390183,23.234843696381667
756,254.749,543,234,226,2404,1264,9494.0,87.06682112144513,23.234843696381674
757,237.927,672,323,355,2533,1392,9494.0,87.06787246898837,23.234843696381667
758,251.104,757,300,441,2618,1478,9494.0,87.06892381653164,23.234843696381667
759,178.237,913,390,597,2774,1634,9494.0,87.0699751640749,23.23484369638167
760,192.599,968,458,610,2829,1689,9494.0,87.07102651161819,23.234843696381663
761,200.813,1184,653,535,3044,1904,9494.0,87.07207785916142,23.234843696381674
762,186.011,1215,684,456,3076,1936,9494.0,87.07312920670469,23.234843696381674
763,129.483,1530,999,629,3391,2251,9494.0,87.07418055424796,23.234843696381674
764,138.355,1541,1010,640,3401,2261,9494.0,87.07523190179121,23.234843696381667
765,152.498,1618,1087,716,3478,2338,9494.0,87.07628324933448,23.234843696381667
766,121.138,1684,1153,782,3545,2405,9494.0,87.07733459687772,23.234843696381667
767,101.9,1829,1298,927,3690,2550,9494.0,87.078385944421,23.234843696381674
768,73.218,1984,1453,855,3845,2705,9494.0,87.07943729196427,23.23484369638167
769,147.886,2087,1556,745,3948,2808,9494.0,87.08048863950751,23.234843696381674
770,15.373,2117,1586,715,3978,2837,9494.0,87.08153998705077,23.234843696381674
771,92.149,2217,1685,615,4077,2937,9494.0,87.08259133459406,23.23484369638167
772,81.08,2563,2070,623,4463,3332,9494.0,87.08364268213731,23.234843696381674
773,1.098,2696,2204,756,4597,3466,9494.0,87.08469402968056,23.234843696381674
774,7.862,2696,2204,756,4597,3466,9494.0,87.08574537722383,23.234843696381674
775,92.237,643,550,280,1039,3508,9494.0,87.03389175290062,23.234008392334655
776,144.768,381,660,41,1149,3246,9494.0,87.03494309636581,23.234008392334662
777,156.144,373,618,0,1107,3238,9494.0,87.03599443983107,23.234008392334662
778,164.972,241,486,131,975,3107,9494.0,87.03704578329626,23.23400839233465
779,72.823,101,575,285,1064,2966,9494.0,87.03809712676149,23.234008392334662
780,78.006,161,599,351,1313,2833,9494.0,87.0391484702267,23.23400839233465
781,214.56,244,546,388,1284,2825,9494.0,87.04019981369193,23.23400839233466
782,39.662,423,209,544,1392,2330,9494.0,87.04230250062236,23.234008392334655
783,109.981,487,188,480,1423,2309,9494.0,87.04335384408759,23.234008392334662
784,143.23,504,38,456,1525,2175,9494.0,87.0444051875528,23.23400839233465
785,85.517,488,210,654,1699,2026,9494.0,87.04545653101802,23.234008392334655
786,89.25,502,239,695,1727,2016,9494.0,87.04650787448323,23.234008392334655
787,93.554,323,115,709,1662,1725,9494.0,87.04755921794845,23.23400839233466
788,82.486,278,42,922,1623,1482,9494.0,87.04861056141367,23.234008392334662
789,92.061,166,21,909,1685,1469,9494.0,87.04966190487889,23.23400839233465
790,66.103,301,356,706,1888,1266,9494.0,87.05071324834412,23.234008392334655
791,144.9,331,386,676,1918,1237,9494.0,87.05176459180932,23.234008392334655
792,137.96,300,490,545,1789,774,9494.0,87.05386727873976,23.234008392334655
793,163.962,151,341,498,1820,625,9494.0,87.05491862220495,23.234008392334655
794,66.498,39,229,491,1830,513,9494.0,87.0559699656702,23.234008392334655
795,30.57,282,252,451,1905,536,9494.0,87.05702130913544,23.23400839233465
796,77.698,212,359,370,2013,643,9494.0,87.05807265260063,23.234008392334655
797,105.15,226,373,384,2026,657,9494.0,87.05912399606585,23.234008392334662
798,181.575,158,596,415,2259,890,9494.0,87.06017533953109,23.234008392334662
799,116.921,86,590,343,2274,904,9494.0,87.06122668299629,23.234008392334662
800,103.173,48,455,208,2392,1029,9494.0,87.06227802646151,23.234008392334655
801,156.407,254,266,143,2318,1178,9494.0,87.06332936992675,23.234008392334662
802,171.912,361,176,114,2394,1254,9494.0,87.06438071339196,23.23400839233465
803,181.619,518,192,201,2415,1275,9494.0,87.06543205685715,23.234008392334655
804,82.662,585,259,268,2470,1330,9494.0,87.0664834003224,23.234008392334662
805,230.328,700,392,384,2561,1421,9494.0,87.06753474378759,23.234008392334662
806,194.4,732,354,416,2593,1453,9494.0,87.06858608725283,23.234008392334662
807,223.872,855,485,538,2716,1576,9494.0,87.06963743071805,23.23400839233465
808,197.782,952,524,557,2813,1672,9494.0,87.07068877418327,23.234008392334662
809,176.26,1120,631,442,2980,1840,9494.0,87.07174011764846,23.234008392334655
810,168.837,1200,681,374,3061,1921,9494.0,87.0727914611137,23.234008392334662
811,124.959,1285,754,362,3146,2005,9494.0,87.07384280457892,23.234008392334655
812,193.214,1387,856,485,3247,2107,9494.0,87.07489414804412,23.234008392334655
813,186.011,1571,1040,661,3431,2291,9494.0,87.07594549150936,23.234008392334655
814,189.261,1654,1123,658,3515,2375,9494.0,87.07699683497458,23.23400839233465
815,122.148,1904,1373,981,3765,2624,9494.0,87.0780481784398,23.234008392334655
816,116.526,2100,1569,895,3961,2820,9494.0,87.07909952190501,23.234008392334662
817,95.136,2119,1588,798,3979,2839,9494.0,87.08015086537021,23.234008392334662
818,149.028,2161,1630,721,4022,2882,9494.0,87.08120220883544,23.234008392334662
819,168.31,2217,1685,615,4077,2937,9494.0,87.08225355230066,23.23400839233465
820,74.931,2407,1876,501,4268,3128,9494.0,87.08330489576589,23.234008392334662
821,0.703,2413,1882,419,4274,3134,9494.0,87.08435623923108,23.23400839233465
822,144.943,575,703,236,1192,3441,9494.0,87.03355417400213,23.233173090275596
823,119.205,496,775,156,1264,3361,9494.0,87.03460551338948,23.233173090275596
824,76.556,373,644,25,1133,3238,9494.0,87.03565685277685,23.233173090275596
825,181.926,249,738,141,1226,3115,9494.0,87.03670819216423,23.2331730902756
826,43.527,0,663,373,1151,2865,9494.0,87.03775953155159,23.2331730902756
827,73.833,96,664,333,1248,2815,9494.0,87.03881087093896,23.233173090275596
828,108.224,234,626,250,1371,2732,9494.0,87.0398622103263,23.233173090275596
829,106.204,406,458,140,1558,2564,9494.0,87.04091354971368,23.233173090275596
830,87.054,406,458,140,1558,2564,9494.0,87.04196488910105,23.2331730902756
831,113.803,593,235,305,1599,2345,9494.0,87.0430162284884,23.233173090275596
832,80.158,605,101,354,1549,2207,9494.0,87.04406756787577,23.2331730902756
833,42.209,472,248,586,1703,2048,9494.0,87.04511890726316,23.233173090275596
834,90.48,454,303,662,1790,2030,9494.0,87.04617024665052,23.233173090275603
835,50.994,277,296,529,1842,1853,9494.0,87.04722158603789,23.233173090275596
836,14.363,54,0,896,1747,1456,9494.0,87.04827292542525,23.233173090275596
837,39.179,0,54,841,1802,1402,9494.0,87.04932426481263,23.2331730902756
838,35.665,99,154,742,1803,1302,9494.0,87.0503756042,23.2331730902756
839,129.79,192,247,727,1896,1287,9494.0,87.05142694358734,23.233173090275596
840,91.446,190,380,438,1892,664,9494.0,87.05458096174944,23.2331730902756
841,104.535,171,361,359,1959,645,9494.0,87.05563230113681,23.233173090275596
842,57.538,0,545,158,2198,829,9494.0,87.05773497991153,23.233173090275596
843,53.98,228,732,351,2404,1035,9494.0,87.05983765868628,23.233173090275596
844,75.81,310,657,335,2487,1117,9494.0,87.06088899807364,23.233173090275596
845,99.396,193,310,63,2406,1174,9494.0,87.06299167684838,23.2331730902756
846,182.98,361,176,114,2394,1254,9494.0,87.06404301623574,23.2331730902756
847,154.65,491,29,261,2541,1401,9494.0,87.0650943556231,23.2331730902756
848,77.171,504,0,290,2570,1430,9494.0,87.06614569501046,23.233173090275596
849,23.542,733,384,417,2619,1479,9494.0,87.06719703439785,23.233173090275596
850,143.758,811,462,495,2697,1557,9494.0,87.06824837378521,23.2331730902756
851,142.396,916,608,541,2777,1637,9494.0,87.06929971317255,23.233173090275596
852,159.789,1012,634,418,2872,1732,9494.0,87.07035105255994,23.233173090275596
853,194.663,1038,707,345,2899,1759,9494.0,87.0714023919473,23.2331730902756
854,196.508,1177,745,309,3038,1897,9494.0,87.07245373133468,23.2331730902756
855,215.878,1233,842,246,3094,1954,9494.0,87.07350507072204,23.233173090275596
856,183.375,1450,919,459,3310,2170,9494.0,87.07455641010941,23.233173090275596
857,181.706,1584,1100,482,3444,2304,9494.0,87.07560774949677,23.233173090275603
858,178.061,1680,1149,611,3540,2400,9494.0,87.07665908888413,23.233173090275596
859,84.023,2001,1470,884,3861,2721,9494.0,87.07771042827147,23.2331730902756
860,47.524,2004,1554,799,3865,2724,9494.0,87.07876176765885,23.233173090275596
861,180.301,2267,1771,721,4127,2987,9494.0,87.08086444643361,23.233173090275596
862,168.398,2404,1892,618,4265,3125,9494.0,87.08191578582095,23.233173090275596
863,65.664,2352,1821,533,4213,3073,9494.0,87.08296712520833,23.233173090275596
864,92.588,2434,1903,398,4295,3155,9494.0,87.08401846459569,23.2331730902756
865,29.34,2665,2134,263,4526,3386,9494.0,87.08506980398306,23.2331730902756
866,38.959,607,812,342,1301,3472,9494.0,87.03321661090804,23.23233779020441
867,87.845,498,921,390,1410,3364,9494.0,87.03426794621775,23.232337790204408
868,142.132,452,940,344,1429,3318,9494.0,87.03531928152745,23.232337790204415
869,50.335,336,825,228,1314,3202,9494.0,87.03637061683717,23.232337790204415
870,143.933,238,566,191,1390,2673,9494.0,87.03952462276628,23.232337790204415
871,76.556,363,448,124,1515,2554,9494.0,87.04057595807598,23.23233779020441
872,140.419,439,365,122,1591,2472,9494.0,87.04162729338567,23.232337790204415
873,136.642,512,322,195,1664,2428,9494.0,87.0426786286954,23.232337790204415
874,74.536,748,244,219,1692,2350,9494.0,87.04372996400511,23.23233779020441
875,52.619,439,209,540,1663,2015,9494.0,87.0447812993148,23.23233779020442
876,131.064,348,319,456,1774,1924,9494.0,87.04583263462452,23.23233779020441
877,204.326,254,319,526,1848,1830,9494.0,87.04688396993419,23.232337790204415
878,84.99,0,229,772,1976,1576,9494.0,87.0479353052439,23.23233779020441
879,74.053,0,229,772,1976,1576,9494.0,87.04898664055361,23.23233779020441
880,21.785,144,198,697,1847,1257,9494.0,87.05003797586332,23.23233779020441
881,84.946,167,222,674,1871,1234,9494.0,87.05108931117302,23.23233779020441
882,131.371,166,300,596,1948,1156,9494.0,87.05214064648273,23.232337790204408
883,7.335,189,516,240,2114,800,9494.0,87.05424331710213,23.232337790204408
884,50.115,184,374,346,1972,658,9494.0,87.05529465241185,23.232337790204415
885,137.828,0,545,158,2198,829,9494.0,87.05739732303124,23.232337790204415
886,89.777,137,683,126,2336,967,9494.0,87.05844865834095,23.23233779020442
887,137.652,342,689,367,2519,1149,9494.0,87.06055132896036,23.23233779020441
888,74.975,451,516,194,2627,1258,9494.0,87.06160266427007,23.23233779020441
889,165.455,299,390,42,2512,1279,9494.0,87.06265399957977,23.23233779020441
890,191.238,472,137,213,2568,1428,9494.0,87.06370533488948,23.23233779020441
891,77.567,446,110,240,2541,1401,9494.0,87.0647566701992,23.23233779020441
892,86.746,569,107,315,2620,1479,9494.0,87.06580800550887,23.23233779020441
893,118.019,811,462,495,2697,1557,9494.0,87.06791067612829,23.232337790204415
894,212.496,941,588,609,2827,1686,9494.0,87.068962011438,23.232337790204415
895,181.399,1022,680,647,2883,1743,9494.0,87.07001334674769,23.23233779020441
896,230.284,1117,809,385,2978,1838,9494.0,87.07106468205741,23.232337790204415
897,230.109,1171,848,218,3031,1891,9494.0,87.07211601736711,23.232337790204415
898,146.217,1272,952,100,3133,1992,9494.0,87.0731673526768,23.232337790204408
899,129.966,1363,909,365,3224,2084,9494.0,87.07421868798652,23.232337790204415
900,182.585,1460,1024,263,3321,2181,9494.0,87.07527002329621,23.23233779020441
901,177.929,1551,1115,346,3411,2271,9494.0,87.07632135860591,23.232337790204415
902,155.485,1741,1282,536,3602,2462,9494.0,87.0773726939156,23.23233779020441
903,134.402,1780,1321,576,3641,2501,9494.0,87.07842402922533,23.23233779020441
904,253.915,2182,1746,629,4042,2902,9494.0,87.08052669984474,23.232337790204415
905,203.624,2207,1771,513,4067,2927,9494.0,87.08157803515445,23.23233779020442
906,138.399,2404,1892,618,4265,3125,9494.0,87.08262937046416,23.232337790204415
907,130.932,2515,1989,317,4375,3235,9494.0,87.08368070577386,23.23233779020442
908,119.688,2621,2090,218,4481,3341,9494.0,87.08473204108357,23.23233779020442
909,77.83,806,1009,538,1498,3672,9494.0,87.03182773238568,23.23150249212101
910,160.228,654,857,386,1345,3519,9494.0,87.0328790636179,23.23150249212101
911,126.408,552,911,412,1400,3418,9494.0,87.03393039485013,23.23150249212101
912,163.786,469,958,361,1447,3335,9494.0,87.03498172608236,23.23150249212101
913,65.576,437,926,329,1415,3303,9494.0,87.03603305731461,23.23150249212101
914,47.743,437,926,329,1415,3303,9494.0,87.03708438854682,23.23150249212101
915,62.809,272,800,312,1424,2750,9494.0,87.03813571977906,23.23150249212101
916,196.201,265,792,304,1416,2743,9494.0,87.0391870510113,23.23150249212101
917,147.623,335,596,108,1487,2624,9494.0,87.04023838224353,23.231502492121006
918,166.729,440,514,81,1592,2524,9494.0,87.04128971347579,23.23150249212101
919,130.361,550,360,233,1702,2466,9494.0,87.04234104470801,23.23150249212101
920,177.27,698,319,140,1767,2414,9494.0,87.04339237594023,23.23150249212101
921,7.071,748,244,219,1692,2350,9494.0,87.04444370717248,23.23150249212101
922,66.367,455,426,317,1881,2031,9494.0,87.04549503840471,23.23150249212101
923,207.752,346,387,492,1841,1859,9494.0,87.04654636963694,23.23150249212101
924,190.183,110,339,702,2045,1672,9494.0,87.04759770086918,23.23150249212101
925,108.883,146,376,779,2110,1647,9494.0,87.04864903210141,23.23150249212101
926,56.66,182,412,881,2159,1441,9494.0,87.04970036333366,23.23150249212101
927,126.408,329,462,759,2111,1319,9494.0,87.05075169456588,23.23150249212101
928,111.958,329,462,759,2111,1319,9494.0,87.05180302579812,23.23150249212101
929,70.056,0,466,430,2115,990,9494.0,87.05285435703034,23.23150249212101
930,149.775,125,555,305,2172,865,9494.0,87.05390568826257,23.23150249212101
931,43.0,198,507,231,2105,791,9494.0,87.05495701949482,23.23150249212101
932,111.87,102,647,56,2300,931,9494.0,87.05705968195929,23.23150249212101
933,133.392,204,750,158,2403,1034,9494.0,87.0581110131915,23.231502492121006
934,126.847,270,804,197,2469,1100,9494.0,87.05916234442374,23.23150249212101
935,217.854,369,727,105,2568,1199,9494.0,87.06021367565599,23.23150249212101
936,184.298,489,555,196,2666,1296,9494.0,87.06126500688822,23.231502492121006
937,118.898,412,477,125,2625,1347,9494.0,87.06231633812045,23.23150249212101
938,174.064,395,263,87,2608,1376,9494.0,87.06336766935267,23.231502492121006
939,45.064,438,305,45,2651,1419,9494.0,87.06441900058492,23.23150249212101
940,66.894,565,63,305,2634,1494,9494.0,87.06547033181714,23.231502492121006
941,54.376,749,249,478,2782,1642,9494.0,87.06652166304937,23.23150249212101
942,123.114,798,298,428,2831,1691,9494.0,87.06757299428162,23.23150249212101
943,37.29,930,547,613,2815,1675,9494.0,87.06862432551385,23.23150249212101
944,149.599,1033,672,544,2919,1779,9494.0,87.06967565674609,23.23150249212101
945,114.988,1147,786,430,3020,1880,9494.0,87.07072698797832,23.23150249212101
946,189.437,1265,957,206,3126,1986,9494.0,87.07177831921054,23.23150249212101
947,183.595,1320,1012,151,3181,2041,9494.0,87.07282965044278,23.23150249212101
948,80.422,1388,1069,15,3249,2109,9494.0,87.07388098167502,23.231502492121006
949,119.029,1480,1161,107,3341,2201,9494.0,87.07493231290725,23.23150249212101
950,157.637,1551,1115,346,3411,2271,9494.0,87.07598364413947,23.23150249212101
951,149.731,1648,1212,443,3509,2369,9494.0,87.07703497537172,23.23150249212101
952,157.725,1817,1381,612,3677,2537,9494.0,87.07808630660395,23.23150249212101
953,157.198,1924,1488,719,3784,2644,9494.0,87.07913763783617,23.23150249212101
954,200.505,2038,1602,665,3899,2759,9494.0,87.08018896906843,23.23150249212101
955,149.731,2225,1789,495,4086,2946,9494.0,87.08124030030065,23.23150249212101
956,6.808,2225,1789,495,4086,2946,9494.0,87.0822916315329,23.23150249212101
957,55.386,2392,1956,296,4252,3112,9494.0,87.08334296276513,23.23150249212101
958,177.314,2685,2177,124,4546,3406,9494.0,87.08439429399735,23.23150249212101
959,132.601,2601,2166,5,4462,3322,9494.0,87.08544562522958,23.23150249212101
960,18.974,806,1009,538,1498,3672,9494.0,87.03149020497624,23.230667196025298
961,67.333,743,946,475,1435,3609,9494.0,87.03254153213119,23.2306671960253
962,9.399,689,892,421,1380,3554,9494.0,87.03359285928614,23.230667196025294
963,0.0,457,946,349,1434,3323,9494.0,87.03569551359605,23.230667196025298
964,81.08,457,946,349,1434,3323,9494.0,87.03674684075101,23.230667196025298
965,71.33,272,800,312,1424,2750,9494.0,87.0388494950609,23.230667196025298
966,166.948,314,660,172,1465,2551,9494.0,87.03990082221588,23.2306671960253
967,165.367,387,614,149,1539,2512,9494.0,87.0409521493708,23.230667196025294
968,54.595,510,462,144,1662,2449,9494.0,87.04200347652576,23.230667196025294
969,149.336,650,440,34,1802,2309,9494.0,87.04305480368075,23.2306671960253
970,47.085,685,456,0,1837,2274,9494.0,87.04410613083567,23.230667196025298
971,62.15,444,432,430,1887,1986,9494.0,87.04515745799064,23.2306671960253
972,175.162,294,474,579,1929,1807,9494.0,87.0462087851456,23.230667196025298
973,161.854,250,459,621,1971,1763,9494.0,87.04726011230056,23.230667196025298
974,197.606,198,428,773,2123,1601,9494.0,87.0483114394555,23.2306671960253
975,146.7,182,412,881,2159,1441,9494.0,87.04936276661047,23.230667196025298
976,122.807,258,487,805,2235,1365,9494.0,87.0504140937654,23.2306671960253
977,105.809,329,462,759,2111,1319,9494.0,87.05146542092035,23.230667196025298
978,136.95,181,647,496,2296,1057,9494.0,87.05251674807532,23.2306671960253
979,91.754,126,592,442,2241,1002,9494.0,87.05356807523026,23.230667196025294
980,31.273,351,818,667,2467,1228,9494.0,87.05461940238524,23.230667196025294
981,42.034,253,798,207,2452,1082,9494.0,87.05777338385009,23.2306671960253
982,164.445,313,858,267,2512,1142,9494.0,87.05882471100503,23.2306671960253
983,213.945,402,694,72,2601,1231,9494.0,87.05987603816,23.230667196025298
984,175.821,475,622,0,2673,1304,9494.0,87.06092736531497,23.2306671960253
985,212.891,469,535,128,2683,1404,9494.0,87.0619786924699,23.230667196025294
986,189.173,523,390,87,2736,1503,9494.0,87.06303001962486,23.2306671960253
987,82.881,483,350,0,2696,1464,9494.0,87.06408134677979,23.230667196025294
988,29.56,749,249,478,2782,1642,9494.0,87.06618400108972,23.2306671960253
989,158.208,859,359,424,2891,1751,9494.0,87.06723532824468,23.230667196025298
990,130.186,960,460,575,2992,1852,9494.0,87.06828665539963,23.230667196025298
991,233.974,1051,551,665,3040,1900,9494.0,87.06933798255459,23.230667196025298
992,130.229,1211,750,554,3106,1965,9494.0,87.07038930970954,23.230667196025298
993,119.82,1302,994,243,3163,2023,9494.0,87.0714406368645,23.230667196025298
994,143.758,1320,1012,151,3181,2041,9494.0,87.07249196401945,23.230667196025298
995,165.763,1429,1110,57,3290,2150,9494.0,87.07354329117439,23.2306671960253
996,172.219,1480,1161,107,3341,2201,9494.0,87.07459461832936,23.2306671960253
997,154.431,1668,1232,453,3529,2389,9494.0,87.0756459454843,23.230667196025298
998,189.481,1785,1349,573,3645,2505,9494.0,87.07669727263927,23.230667196025298
999,14.67,1826,1390,621,3687,2547,9494.0,87.0777485997942,23.230667196025298
1000,185.572,1826,1390,621,3687,2547,9494.0,87.07879992694916,23.230667196025294
1001,212.759,1947,1511,648,3808,2668,9494.0,87.07985125410413,23.230667196025298
1002,205.512,2146,1710,509,4007,2867,9494.0,87.08090258125907,23.230667196025298
1003,29.033,2136,1700,459,3996,2856,9494.0,87.08195390841401,23.230667196025298
1004,40.057,2404,1968,206,4264,3124,9494.0,87.08300523556899,23.2306671960253
1005,164.357,2685,2212,89,4546,3406,9494.0,87.08405656272392,23.2306671960253
1006,152.059,2596,2160,5,4456,3316,9494.0,87.08510788987888,23.230667196025294
1007,120.083,877,1080,609,1568,3742,9494.0,87.03220401644742,23.229831901917198
1008,14.011,956,1159,689,1648,3822,9494.0,87.0332553395253,23.2298319019172
1009,0.0,562,1051,454,1539,3428,9494.0,87.03535798568103,23.2298319019172
1010,17.042,562,1051,454,1539,3428,9494.0,87.0364093087589,23.2298319019172
1011,25.255,532,878,429,1684,2671,9494.0,87.03851195491461,23.229831901917198
1012,150.478,478,817,368,1630,2609,9494.0,87.03956327799247,23.229831901917198
1013,214.736,458,681,253,1610,2430,9494.0,87.04061460107035,23.229831901917194
1014,174.898,521,665,271,1673,2390,9494.0,87.04166592414822,23.2298319019172
1015,100.187,617,531,138,1768,2294,9494.0,87.04271724722608,23.229831901917194
1016,33.996,585,556,204,2011,2070,9494.0,87.04481989338181,23.2298319019172
1017,182.541,685,656,304,2111,1984,9494.0,87.04587121645969,23.229831901917198
1018,120.171,310,539,680,2030,1786,9494.0,87.04692253953753,23.229831901917198
1019,136.466,423,652,691,2144,1672,9494.0,87.04797386261538,23.22983190191719
1020,150.302,392,621,841,2298,1402,9494.0,87.04902518569327,23.229831901917198
1021,184.825,351,581,806,2297,1367,9494.0,87.05007650877113,23.229831901917198
1022,49.808,345,613,661,2297,1221,9494.0,87.05112783184902,23.2298319019172
1023,52.97,251,665,567,2314,1127,9494.0,87.05217915492686,23.229831901917194
1024,189.656,221,688,537,2337,1097,9494.0,87.05323047800472,23.229831901917198
1025,151.049,351,818,667,2467,1228,9494.0,87.0542818010826,23.229831901917198
1026,124.432,649,716,174,2848,1478,9494.0,87.06058973954978,23.229831901917194
1027,209.026,590,633,139,2803,1443,9494.0,87.06164106262766,23.2298319019172
1028,144.987,603,471,161,2816,1558,9494.0,87.06269238570552,23.22983190191719
1029,145.383,609,477,126,2823,1590,9494.0,87.06374370878338,23.229831901917198
1030,9.487,872,569,166,3085,1853,9494.0,87.06479503186125,23.22983190191719
1031,110.377,958,501,226,3034,1893,9494.0,87.0658463549391,23.229831901917194
1032,119.029,905,405,414,2938,1798,9494.0,87.06689767801699,23.2298319019172
1033,179.949,982,482,545,3015,1875,9494.0,87.06794900109483,23.22983190191719
1034,194.707,1046,546,661,3078,1938,9494.0,87.06900032417269,23.229831901917194
1035,169.276,1150,650,619,3160,2020,9494.0,87.07005164725057,23.229831901917194
1036,201.867,1378,948,286,3238,2098,9494.0,87.07110297032843,23.229831901917198
1037,175.03,1385,885,348,3301,2161,9494.0,87.07215429340629,23.229831901917198
1038,161.37,1507,1076,169,3368,2228,9494.0,87.07320561648416,23.229831901917194
1039,196.86,1612,1248,239,3473,2333,9494.0,87.07425693956203,23.229831901917198
1040,168.222,1759,1355,426,3620,2480,9494.0,87.0753082626399,23.2298319019172
1041,196.552,1872,1436,570,3732,2592,9494.0,87.07635958571777,23.229831901917198
1042,95.882,1872,1436,570,3732,2592,9494.0,87.07741090879561,23.22983190191719
1043,215.527,2002,1613,629,3863,2723,9494.0,87.07846223187349,23.229831901917194
1044,189.92,2020,1584,809,3881,2741,9494.0,87.07951355495138,23.2298319019172
1045,175.469,2042,1606,825,3903,2763,9494.0,87.08056487802922,23.2298319019172
1046,173.713,2136,1700,459,3996,2856,9494.0,87.08161620110708,23.229831901917198
1047,90.172,2319,1883,276,4180,3040,9494.0,87.08266752418494,23.2298319019172
1048,175.821,2319,1883,276,4180,3040,9494.0,87.08371884726282,23.2298319019172
1049,179.73,2464,2028,141,4325,3184,9494.0,87.08477017034068,23.229831901917198
1050,166.114,2545,2109,232,4406,3265,9494.0,87.08582149341855,23.2298319019172
1051,137.608,982,1185,714,1674,3848,9494.0,87.03186651656611,23.22899660979661
1052,83.057,961,1164,693,1652,3826,9494.0,87.03291783556706,23.228996609796603
1053,0.132,1059,1262,791,1750,3924,9494.0,87.03396915456804,23.22899660979661
1054,73.526,681,1027,578,1833,2765,9494.0,87.03817443057189,23.228996609796614
1055,205.205,560,906,457,1711,2665,9494.0,87.03922574957288,23.22899660979661
1056,218.909,558,808,380,1710,2517,9494.0,87.04027706857383,23.228996609796614
1057,139.98,547,756,362,1699,2318,9494.0,87.04132838757482,23.228996609796614
1058,187.899,623,833,439,1775,2241,9494.0,87.04237970657579,23.228996609796607
1059,99.879,727,679,285,1879,2147,9494.0,87.04343102557675,23.22899660979661
1060,52.751,722,693,341,2007,2019,9494.0,87.04448234457772,23.22899660979661
1061,104.096,686,801,449,2240,1846,9494.0,87.04553366357868,23.228996609796614
