,POP_2015,active_living,community_space,education,health_wellbeing,mobility,nightlife,ID_HDC_G0,lng,lat
326,249.963,2190,2258,1200,252,1490,1296,9095.0,83.01160953983685,17.688555354540348
327,228.602,2213,2282,1223,275,1513,1320,9095.0,83.0126376174092,17.688555354540345
328,69.171,2411,2480,1103,473,1694,1518,9095.0,83.01366569498155,17.68855535454035
329,55.401,2804,2768,802,803,1865,1911,9095.0,83.0157218501262,17.68855535454035
330,155.022,2855,2856,700,891,1953,1999,9095.0,83.01674992769856,17.688555354540348
331,58.809,2832,2871,671,905,1968,2014,9095.0,83.01777800527088,17.68855535454035
332,2.818,3297,3261,0,1295,2357,2404,9095.0,83.02086223798791,17.688555354540348
333,10.953,3297,3261,0,1295,2357,2404,9095.0,83.02189031556026,17.688555354540345
334,0.5,3498,342,3595,1330,2693,2452,9095.0,82.9846441462522,17.687731472508244
335,121.573,2722,334,2819,629,1906,1676,9095.0,82.9887564448775,17.687731472508244
336,194.925,2686,298,2783,593,1870,1640,9095.0,82.98978451953381,17.687731472508244
337,148.341,2576,188,2673,483,1760,1530,9095.0,82.99081259419012,17.687731472508244
338,207.651,2653,264,2750,560,1836,1607,9095.0,82.99184066884645,17.687731472508244
339,176.019,2653,264,2750,560,1836,1607,9095.0,82.99286874350277,17.687731472508244
340,57.446,1751,1255,1848,246,339,705,9095.0,82.99903719144069,17.68773147250824
341,194.562,1672,1176,1769,276,418,626,9095.0,83.00006526609702,17.687731472508244
342,173.429,1454,1317,1551,0,254,547,9095.0,83.00212141540965,17.687731472508244
343,179.791,1643,1515,1740,0,741,745,9095.0,83.00314949006597,17.68773147250824
344,114.892,1670,1545,1767,126,771,772,9095.0,83.0041775647223,17.68773147250824
345,199.061,1730,1605,1827,67,831,832,9095.0,83.00520563937863,17.68773147250824
346,193.653,1797,1672,1805,0,898,899,9095.0,83.00623371403495,17.68773147250824
347,158.476,1817,1724,1540,270,950,924,9095.0,83.00726178869127,17.687731472508244
348,142.433,1946,1853,1407,155,1041,1053,9095.0,83.00828986334758,17.687731472508244
349,140.524,2012,2000,1288,37,1150,1119,9095.0,83.0093179380039,17.687731472508244
350,142.206,2073,2024,1236,98,1174,1179,9095.0,83.01034601266021,17.687731472508244
351,167.975,2240,2205,1057,238,1355,1346,9095.0,83.01137408731654,17.687731472508244
352,126.345,2363,2320,940,361,1417,1470,9095.0,83.01240216197287,17.687731472508244
353,154.295,2402,2366,894,401,1463,1509,9095.0,83.01343023662918,17.687731472508244
354,143.342,2469,2432,828,467,1529,1575,9095.0,83.0144583112855,17.687731472508244
355,86.123,2605,2569,692,603,1665,1712,9095.0,83.01548638594183,17.687731472508244
356,181.882,2832,2871,671,905,1968,2014,9095.0,83.01651446059815,17.68773147250824
357,40.176,2832,2871,671,905,1968,2014,9095.0,83.01754253525446,17.687731472508244
358,53.583,3057,3021,240,1055,2117,2164,9095.0,83.01857060991078,17.687731472508244
359,93.077,3057,3021,240,1055,2117,2164,9095.0,83.0195986845671,17.687731472508244
360,20.997,3297,3261,0,1295,2357,2404,9095.0,83.02062675922343,17.687731472508244
361,103.075,3297,3261,0,1295,2357,2404,9095.0,83.02165483387977,17.687731472508244
362,1.545,3498,342,3595,1330,2693,2452,9095.0,82.98440878237949,17.6869075919174
363,21.133,2936,548,3033,638,2120,1890,9095.0,82.98749299760085,17.6869075919174
364,139.615,2864,476,2961,668,2048,1818,9095.0,82.9885210693413,17.6869075919174
365,109.438,2768,380,2865,676,1952,1722,9095.0,82.98954914108178,17.6869075919174
366,84.76,2651,263,2748,558,1835,1605,9095.0,82.99057721282225,17.6869075919174
367,103.439,2756,368,2853,663,1940,1710,9095.0,82.99160528456271,17.686907591917404
368,132.753,2801,413,2898,708,1985,1755,9095.0,82.99263335630316,17.6869075919174
369,136.661,2911,523,3008,818,2095,1865,9095.0,82.99366142804364,17.6869075919174
370,6.817,1751,1255,1848,246,339,705,9095.0,82.99880178674593,17.686907591917404
371,119.982,1751,1255,1848,246,339,705,9095.0,82.9998298584864,17.6869075919174
372,145.933,1648,1511,1746,0,66,741,9095.0,83.0018860019673,17.6869075919174
373,215.104,1694,1566,1791,25,792,796,9095.0,83.00291407370779,17.6869075919174
374,195.425,1768,1639,1865,99,866,869,9095.0,83.00394214544824,17.6869075919174
375,179.7,1749,1624,1846,154,813,851,9095.0,83.00497021718868,17.686907591917397
376,167.566,1870,1745,1761,72,971,972,9095.0,83.00599828892916,17.686907591917404
377,168.657,1921,1808,1662,150,951,1025,9095.0,83.00702636066961,17.6869075919174
378,181.746,2042,1945,1459,206,951,1149,9095.0,83.00805443241006,17.6869075919174
379,156.567,2061,2012,1328,87,1102,1168,9095.0,83.00908250415053,17.6869075919174
380,192.835,2107,2058,1374,132,1123,1214,9095.0,83.01011057589099,17.686907591917404
381,192.289,2258,2209,1097,283,1350,1365,9095.0,83.01113864763146,17.6869075919174
382,208.742,2429,2386,1006,339,1351,1535,9095.0,83.01216671937195,17.6869075919174
383,181.791,2414,2377,883,412,1474,1520,9095.0,83.01319479111238,17.686907591917404
384,170.02,2527,2490,886,469,1482,1634,9095.0,83.01422286285285,17.6869075919174
385,166.521,2654,2618,698,629,1667,1761,9095.0,83.0152509345933,17.6869075919174
386,173.656,2766,2730,530,765,1827,1873,9095.0,83.01627900633375,17.6869075919174
387,166.93,2927,2891,483,878,1890,2034,9095.0,83.0173070780742,17.686907591917397
388,153.159,2973,2936,381,947,1984,2079,9095.0,83.01833514981467,17.6869075919174
389,28.132,3691,535,3788,1523,2886,2645,9095.0,82.98417343133755,17.686083712767743
390,80.533,2998,610,3095,574,2181,1952,9095.0,82.98725763781184,17.686083712767747
391,90.123,2880,492,2978,585,2064,1834,9095.0,82.98828570663659,17.686083712767743
392,4.863,2791,403,2889,699,1975,1745,9095.0,82.98931377546134,17.686083712767743
393,13.044,2801,413,2898,708,1985,1755,9095.0,82.99136991311086,17.686083712767743
394,56.81,2801,413,2898,708,1985,1755,9095.0,82.99239798193561,17.686083712767747
395,86.487,2946,558,3043,853,2130,1900,9095.0,82.99342605076038,17.686083712767747
396,190.517,1727,1590,1824,0,18,820,9095.0,83.00165060135846,17.686083712767747
397,170.475,1728,1596,1825,0,25,826,9095.0,83.0026786701832,17.686083712767747
398,137.616,2061,1936,1710,183,805,1163,9095.0,83.00679094548227,17.686083712767743
399,165.93,2081,1956,1542,182,868,1183,9095.0,83.007819014307,17.686083712767747
400,153.613,2175,2050,1459,87,898,1277,9095.0,83.00884708313177,17.686083712767747
401,173.747,2234,2166,1344,27,1013,1341,9095.0,83.00987515195652,17.686083712767743
402,164.657,2390,2339,1170,174,1187,1497,9095.0,83.01090322078129,17.686083712767747
403,184.291,2438,2391,1117,228,1240,1545,9095.0,83.01193128960605,17.686083712767747
404,203.151,2533,2490,1047,328,1341,1640,9095.0,83.0129593584308,17.686083712767743
405,204.288,2583,2547,942,433,1446,1690,9095.0,83.01398742725556,17.686083712767743
406,201.424,2706,2670,704,657,1669,1813,9095.0,83.01501549608032,17.686083712767747
407,181.882,2706,2670,704,657,1669,1813,9095.0,83.01604356490508,17.686083712767743
408,161.567,2927,2891,483,878,1890,2034,9095.0,83.01707163372983,17.686083712767743
409,157.522,2998,2962,412,949,1961,2105,9095.0,83.01809970255462,17.686083712767747
410,130.571,3731,575,3828,1563,2926,2685,9095.0,82.9839380931261,17.685259835059206
411,88.032,2982,594,3079,483,2166,1936,9095.0,82.98702229085376,17.685259835059206
412,53.81,2985,597,3082,478,2169,1939,9095.0,82.98805035676298,17.685259835059206
413,161.021,1848,1711,1945,0,139,941,9095.0,83.00141521358277,17.685259835059206
414,145.705,1849,1718,1946,0,147,948,9095.0,83.00244327949198,17.685259835059206
415,80.397,1971,1839,2068,0,268,1069,9095.0,83.00347134540122,17.685259835059206
416,94.622,2010,1885,1805,253,552,1112,9095.0,83.00552747721966,17.685259835059203
417,28.587,2152,2028,1644,91,713,1254,9095.0,83.00655554312887,17.685259835059206
418,137.207,2161,2036,1619,122,751,1263,9095.0,83.00758360903808,17.685259835059206
419,130.208,2175,2050,1459,87,898,1277,9095.0,83.0086116749473,17.685259835059206
420,144.024,2350,2244,1477,106,1005,1457,9095.0,83.00963974085651,17.685259835059203
421,188.154,2390,2339,1170,174,1187,1497,9095.0,83.01066780676574,17.685259835059206
422,242.873,2459,2408,1238,143,1256,1566,9095.0,83.01169587267495,17.685259835059206
423,216.059,2512,2461,1219,196,1309,1619,9095.0,83.01272393858417,17.685259835059203
424,227.148,2662,2616,1048,351,1464,1769,9095.0,83.0137520044934,17.685259835059206
425,128.208,2818,2777,870,512,1625,1925,9095.0,83.01478007040261,17.685259835059206
426,230.466,2856,2814,861,553,1665,1963,9095.0,83.0158081363118,17.685259835059206
427,207.469,3058,3022,614,769,1882,2165,9095.0,83.01683620222103,17.685259835059206
428,220.24,3136,3088,602,823,1936,2243,9095.0,83.01786426813025,17.685259835059203
429,155.159,3250,3205,664,940,2053,2357,9095.0,83.01889233403948,17.685259835059203
430,26.178,3364,976,3461,1271,2547,2318,9095.0,82.98370276774484,17.684435958791703
431,142.979,3476,1088,3573,440,2659,2430,9095.0,82.98473083073867,17.684435958791706
432,49.129,3211,823,3308,260,2394,2165,9095.0,82.98575889373251,17.684435958791703
433,135.434,3211,823,3308,253,2394,2165,9095.0,82.98678695672633,17.684435958791703
434,49.947,3169,781,3266,662,2352,2123,9095.0,82.98884308271403,17.684435958791703
435,0.954,3245,857,3342,738,2429,2199,9095.0,82.98987114570782,17.684435958791706
436,0.318,3407,1018,3504,900,2590,2361,9095.0,82.99089920870166,17.684435958791703
437,124.527,1848,1711,1945,0,139,941,9095.0,83.00117983864,17.684435958791703
438,139.297,1849,1718,1946,0,147,948,9095.0,83.00220790163385,17.684435958791706
439,26.814,1971,1839,2068,0,268,1069,9095.0,83.00323596462768,17.684435958791703
440,52.447,2010,1885,1805,253,552,1112,9095.0,83.00529209061536,17.684435958791706
441,231.147,2244,2119,1678,0,805,1346,9095.0,83.007348216603,17.684435958791706
442,87.214,2350,2244,1477,106,1005,1457,9095.0,83.00837627959682,17.684435958791703
443,198.107,2381,2275,1508,120,1036,1488,9095.0,83.00940434259067,17.684435958791703
444,167.657,2547,2441,1442,0,1202,1653,9095.0,83.01043240558452,17.684435958791706
445,226.648,2484,2433,1323,21,1279,1591,9095.0,83.01146046857835,17.684435958791706
446,258.234,2564,2513,1207,248,1361,1671,9095.0,83.01248853157217,17.684435958791703
447,227.148,2680,2629,1121,364,1477,1787,9095.0,83.01351659456603,17.684435958791706
448,129.344,2772,2721,989,456,1569,1879,9095.0,83.01454465755985,17.684435958791706
449,193.153,2879,2828,921,563,1676,1986,9095.0,83.01557272055368,17.684435958791706
450,195.016,2966,2915,925,650,1763,2073,9095.0,83.0166007835475,17.684435958791703
451,215.331,3102,3051,699,786,1899,2208,9095.0,83.01762884654134,17.684435958791706
452,180.246,3250,3205,664,940,2053,2357,9095.0,83.01865690953517,17.684435958791706
453,110.438,3555,1167,3653,519,2739,2509,9095.0,82.98346745519346,17.683612083965162
454,141.752,3400,1012,3497,361,2584,2354,9095.0,82.98449551527206,17.683612083965162
455,45.766,3263,875,3360,206,2446,2217,9095.0,82.98552357535065,17.683612083965162
456,93.259,3267,879,3364,245,2451,2221,9095.0,82.98655163542927,17.683612083965162
457,141.57,3169,781,3266,662,2352,2123,9095.0,82.98860775558649,17.683612083965166
458,50.22,3285,897,3383,779,2469,2239,9095.0,82.9896358156651,17.683612083965162
459,74.943,3407,1018,3504,900,2590,2361,9095.0,82.99066387574372,17.683612083965166
460,138.025,3407,1018,3504,900,2590,2361,9095.0,82.99169193582233,17.683612083965162
461,49.765,2170,2039,2267,199,468,1269,9095.0,83.00300059668702,17.683612083965162
462,174.928,2488,2382,1577,134,1143,1595,9095.0,83.00916895715866,17.683612083965162
463,205.06,2547,2441,1442,0,1202,1653,9095.0,83.01019701723729,17.683612083965166
464,250.735,2506,2455,1345,0,1299,1612,9095.0,83.01122507731588,17.683612083965162
465,171.02,2612,2561,1289,193,1409,1719,9095.0,83.0122531373945,17.68361208396517
466,252.008,2731,2680,1172,415,1527,1837,9095.0,83.0132811974731,17.683612083965162
467,223.967,2731,2680,1172,415,1527,1837,9095.0,83.01430925755172,17.683612083965162
468,196.38,2972,2921,1064,553,1768,2078,9095.0,83.01533731763033,17.683612083965162
469,176.292,3072,3021,964,653,1868,2178,9095.0,83.01636537770892,17.683612083965166
470,202.152,3220,3169,816,801,2017,2327,9095.0,83.01739343778753,17.683612083965162
471,166.475,3264,3213,772,845,2061,2371,9095.0,83.01842149786614,17.683612083965162
472,76.216,3547,1159,3644,462,2730,2501,9095.0,82.98323215547163,17.682788210579517
473,114.21,3464,1076,3561,0,2648,2418,9095.0,82.98426021263516,17.68278821057951
474,147.16,3715,1327,3812,607,2899,2669,9095.0,82.98528826979872,17.682788210579513
475,134.434,3715,1327,3812,607,2899,2669,9095.0,82.98631632696227,17.682788210579513
476,95.94,3483,1094,3580,419,2666,2437,9095.0,82.98734438412579,17.68278821057951
477,41.721,3483,1094,3580,419,2666,2437,9095.0,82.98837244128933,17.68278821057951
478,119.937,3482,1093,3579,975,2665,2436,9095.0,82.99042855561642,17.68278821057951
479,136.889,3499,1111,3596,992,2683,2453,9095.0,82.99145661277997,17.682788210579513
480,88.123,3358,970,3455,1103,2542,2312,9095.0,82.99248466994351,17.68278821057951
481,0.045,3382,993,3479,1126,2565,2336,9095.0,82.99351272710706,17.68278821057951
482,95.258,2244,2107,2342,256,535,1337,9095.0,83.00070912725187,17.682788210579513
483,191.244,2064,1933,2161,0,362,1163,9095.0,83.00173718441539,17.68278821057951
484,54.583,2170,2039,2267,199,468,1269,9095.0,83.00276524157894,17.682788210579513
485,0.0,2237,2112,2032,406,736,1339,9095.0,83.00482135590603,17.68278821057951
486,0.0,2237,2112,2032,406,736,1339,9095.0,83.00584941306957,17.682788210579513
487,99.667,2432,2307,1850,188,954,1534,9095.0,83.00687747023312,17.68278821057951
488,125.754,2432,2307,1850,188,954,1534,9095.0,83.00790552739666,17.68278821057951
489,129.844,2582,2476,1671,228,1133,1689,9095.0,83.0089335845602,17.68278821057951
490,175.837,2714,2608,1803,360,1265,1821,9095.0,83.00996164172378,17.68278821057951
491,169.338,2714,2608,1803,360,1265,1821,9095.0,83.01098969888731,17.682788210579513
492,205.197,2728,2677,1283,309,1525,1835,9095.0,83.01304581321436,17.682788210579513
493,206.242,2823,2772,1213,404,1620,1930,9095.0,83.0140738703779,17.68278821057951
494,202.242,2934,2883,1127,515,1731,2041,9095.0,83.01510192754147,17.682788210579513
495,200.152,3105,3054,983,686,1901,2211,9095.0,83.01612998470499,17.68278821057951
496,224.421,3220,3169,816,801,2017,2327,9095.0,83.01715804186857,17.68278821057951
497,172.156,3261,3210,844,842,2058,2368,9095.0,83.01818609903208,17.68278821057951
498,104.484,3699,1311,3796,234,2883,2653,9095.0,82.98196881433043,17.681964338634668
499,70.535,3677,1289,3774,212,2861,2631,9095.0,82.98299686857905,17.681964338634668
500,204.697,3619,1231,3716,154,2803,2573,9095.0,82.98402492282769,17.681964338634668
501,172.792,3619,1231,3716,154,2803,2573,9095.0,82.98505297707634,17.68196433863467
502,117.619,3654,1266,3751,356,2838,2608,9095.0,82.98608103132499,17.681964338634668
503,94.486,3584,1195,3681,427,2767,2538,9095.0,82.98710908557362,17.681964338634668
504,89.623,3479,1091,3576,564,2408,2433,9095.0,82.98813713982224,17.681964338634668
505,63.263,3479,1091,3576,564,2408,2433,9095.0,82.98916519407089,17.68196433863467
506,127.026,3588,1200,3685,1081,2772,2542,9095.0,82.99019324831951,17.681964338634668
507,106.848,3547,1159,3644,1180,2731,2501,9095.0,82.99122130256816,17.681964338634668
508,42.903,3478,1090,3575,1223,2662,2432,9095.0,82.9922493568168,17.681964338634668
509,0.0,3382,993,3479,1126,2565,2336,9095.0,82.99327741106543,17.681964338634668
510,52.492,2244,2107,2342,256,535,1337,9095.0,83.0004737908059,17.681964338634668
511,146.569,2135,1998,2232,147,426,1228,9095.0,83.00150184505453,17.681964338634668
512,11.635,2341,2216,2136,510,840,1443,9095.0,83.00561406204906,17.681964338634668
513,63.172,2634,2528,1723,280,1185,1741,9095.0,83.008698224795,17.68196433863467
514,80.261,2634,2528,1723,280,1185,1741,9095.0,83.00972627904362,17.68196433863467
515,192.653,2781,2730,1356,362,1578,1888,9095.0,83.01281044178953,17.681964338634668
516,246.69,2781,2730,1356,362,1578,1888,9095.0,83.01383849603816,17.681964338634668
517,222.376,2962,2911,1193,543,1759,2069,9095.0,83.01486655028681,17.681964338634668
518,130.026,3261,3210,970,842,2058,2368,9095.0,83.01795071303273,17.681964338634668
519,124.527,3699,1311,3796,234,2883,2653,9095.0,82.98173354318156,17.681140468130558
520,119.709,3699,1311,3796,234,2883,2653,9095.0,82.98276159451545,17.68114046813056
521,202.106,3679,1291,3776,214,2863,2633,9095.0,82.98378964584937,17.681140468130558
522,143.297,3679,1291,3776,214,2863,2633,9095.0,82.98481769718325,17.681140468130558
523,134.298,3757,1369,3854,413,2941,2711,9095.0,82.98584574851714,17.68114046813056
524,168.248,3675,1287,3773,377,2859,2629,9095.0,82.98687379985101,17.681140468130554
525,127.39,3748,1360,3845,582,2895,2702,9095.0,82.98790185118492,17.68114046813056
526,169.838,3712,1323,3809,604,2895,2666,9095.0,82.98892990251882,17.68114046813056
527,47.947,3809,1421,3906,745,2648,2763,9095.0,82.9899579538527,17.681140468130558
528,74.989,3555,1167,3652,1172,2739,2509,9095.0,82.9909860051866,17.681140468130558
529,22.815,3478,1090,3575,1223,2662,2432,9095.0,82.99201405652049,17.681140468130558
530,114.801,2282,2145,2380,0,573,1375,9095.0,83.00126651852547,17.681140468130558
531,49.402,2396,2264,2443,424,693,1494,9095.0,83.00229456985936,17.68114046813056
532,0.0,2396,2264,2443,424,693,1494,9095.0,83.00332262119326,17.68114046813056
533,114.119,2755,2649,1844,401,1307,1862,9095.0,83.00949092919657,17.681140468130554
534,179.837,2987,2936,1561,568,1641,2093,9095.0,83.01257508319824,17.681140468130554
535,230.784,2946,2895,1509,527,1707,2053,9095.0,83.01360313453215,17.681140468130558
536,160.294,3261,3210,970,842,2058,2368,9095.0,83.01771533986769,17.68114046813056
537,79.17,3814,1425,3911,356,2997,2768,9095.0,82.98561047853843,17.68031659906711
538,115.165,3802,1414,3899,504,2986,2756,9095.0,82.98663852695773,17.680316599067112
539,101.167,3809,1421,3907,534,2951,2763,9095.0,82.98766657537702,17.68031659906711
540,76.807,3762,1374,3859,568,2903,2716,9095.0,82.98869462379633,17.68031659906711
541,57.401,3860,1472,3957,773,2698,2814,9095.0,82.98972267221565,17.680316599067112
542,23.269,3960,1572,4057,896,2496,2914,9095.0,82.99075072063494,17.68031659906711
543,0.909,3861,1509,3958,907,2275,2851,9095.0,82.99177876905424,17.68031659906711
544,95.031,2401,2264,2499,119,693,1494,9095.0,83.00103120482791,17.68031659906711
545,57.128,2401,2264,2499,119,693,1494,9095.0,83.00205925324724,17.68031659906711
546,0.136,2396,2264,2443,424,693,1494,9095.0,83.00308730166654,17.68031659906711
547,198.788,2986,2880,1683,632,1537,2093,9095.0,83.01131168902091,17.68031659906711
548,175.201,3006,2955,1581,587,1661,2113,9095.0,83.01233973744026,17.68031659906711
549,180.473,2958,2907,1510,539,1719,2065,9095.0,83.01336778585953,17.680316599067105
550,220.785,3245,3194,1223,826,2006,2352,9095.0,83.01542388269813,17.68031659906711
551,205.06,3245,3194,1223,826,2006,2352,9095.0,83.01645193111743,17.680316599067112
552,69.808,3952,1564,4049,654,3136,2906,9095.0,82.98743131239829,17.67949273144424
553,46.675,3960,1572,4057,896,2496,2914,9095.0,82.9905154489129,17.67949273144424
554,0.045,3960,1572,4057,896,2496,2914,9095.0,82.99154349441778,17.679492731444235
555,0.0,3586,1621,3684,1094,1878,2679,9095.0,82.99257153992266,17.67949273144424
556,81.579,2457,2320,2554,174,748,1549,9095.0,83.00079590396159,17.67949273144424
557,12.316,2401,2264,2499,119,693,1494,9095.0,83.00182394946648,17.67949273144424
558,59.037,3066,3016,1618,647,1827,2173,9095.0,83.01313245002004,17.67949273144424
559,113.938,3163,3112,1623,744,1924,2270,9095.0,83.01416049552492,17.679492731444235
560,123.527,3394,3343,1372,975,2155,2501,9095.0,83.01518854102979,17.67949273144424
561,153.75,3302,3251,1280,883,2063,2409,9095.0,83.01621658653465,17.67949273144424
562,29.723,3952,1564,4049,654,3136,2906,9095.0,82.9871960622484,17.678668865261873
563,43.903,4124,1735,4221,868,2962,3078,9095.0,82.98925214742961,17.678668865261866
564,0.0,4016,1751,4113,1086,2307,3093,9095.0,82.9923362752014,17.678668865261873
565,112.074,2599,2462,2696,316,890,1691,9095.0,82.99953257333559,17.67866886526187
566,94.759,2588,2451,2685,305,879,1680,9095.0,83.00056061592619,17.678668865261873
567,25.451,3163,3112,1623,744,1924,2270,9095.0,83.0128971270134,17.678668865261873
568,157.567,3268,3217,1518,849,2029,2375,9095.0,83.01392516960398,17.678668865261873
569,219.694,3361,3310,1415,942,2122,2468,9095.0,83.01495321219458,17.678668865261873
570,60.9,3394,3343,1372,975,2155,2501,9095.0,83.01598125478517,17.678668865261873
571,120.618,3524,3473,1501,1105,2285,2630,9095.0,83.01803733996638,17.678668865261873
572,10.498,4278,1890,4375,1022,3116,3232,9095.0,82.98798886460352,17.677845000519934
573,27.223,4140,1752,4237,885,2979,3094,9095.0,82.98901690428005,17.677845000519934
574,28.723,2599,2462,2696,316,890,1691,9095.0,83.00032534072137,17.677845000519934
575,44.902,2627,2493,2724,4,921,1723,9095.0,83.00135338039787,17.677845000519934
576,74.625,3330,3279,1497,911,2091,2437,9095.0,83.0147178961922,17.677845000519937
577,45.039,4278,1890,4375,1022,3116,3232,9095.0,82.98775363719643,17.677021137218357
578,0.0,4278,1890,4375,1022,3116,3232,9095.0,82.988781673959,17.677021137218357
579,94.213,2928,2280,3025,645,1219,2021,9095.0,82.99700596805928,17.677021137218357
580,75.352,2898,2309,2995,615,1189,1991,9095.0,82.99803400482179,17.677021137218357
581,60.446,3622,3300,3033,803,1920,2721,9095.0,83.00420222539701,17.677021137218354
582,78.352,3622,3300,3033,803,1920,2721,9095.0,83.00523026215954,17.677021137218357
583,21.906,3785,3734,1762,1366,2546,2892,9095.0,83.01756670330995,17.677021137218354
584,6.726,3845,2509,3942,1015,2136,2938,9095.0,82.99471465955864,17.67619727535705
585,45.993,3556,2221,3654,726,1847,2649,9095.0,82.99574269340738,17.676197275357055
586,78.852,3098,2109,3195,667,1389,2191,9095.0,82.99677072725612,17.676197275357055
587,25.542,2984,2623,3081,153,1275,2077,9095.0,82.99882679495359,17.676197275357055
588,28.041,2984,2623,3081,153,1275,2077,9095.0,82.99985482880234,17.676197275357055
589,80.533,2830,2693,2927,0,1121,1923,9095.0,83.00088286265107,17.67619727535705
590,0.0,3622,3300,3033,803,1920,2721,9095.0,83.0039669641973,17.676197275357055
591,62.809,3622,3300,3033,803,1920,2721,9095.0,83.00499499804604,17.67619727535705
592,88.759,3502,3451,1961,1083,2263,2608,9095.0,83.01321926883597,17.676197275357055
593,23.633,3607,3556,2067,1188,2368,2713,9095.0,83.01424730268471,17.676197275357055
594,41.63,3611,3560,2071,1192,2372,2718,9095.0,83.01527533653345,17.676197275357055
595,70.535,3785,3734,1762,1366,2546,2892,9095.0,83.01733140423093,17.676197275357055
596,43.948,3845,2509,3942,1015,2136,2938,9095.0,82.994479437412,17.675373414935958
597,104.621,3845,2509,3942,1015,2136,2938,9095.0,82.99550746834709,17.675373414935958
598,94.35,3148,2459,3245,317,1439,2240,9095.0,82.9985915611524,17.675373414935958
599,26.451,3148,2459,3245,317,1439,2240,9095.0,82.99961959208751,17.675373414935958
600,117.482,2830,2693,2927,0,1121,1923,9095.0,83.0006476230226,17.675373414935958
601,4.681,3435,3113,2846,616,1733,2533,9095.0,83.00475974676301,17.675373414935958
602,22.406,3435,3113,2846,616,1733,2533,9095.0,83.00578777769813,17.675373414935958
603,0.0,3507,3457,1967,1088,2268,2614,9095.0,83.01298399424385,17.675373414935958
604,14.316,3507,3457,1967,1088,2268,2614,9095.0,83.01401202517897,17.675373414935954
605,13.044,3611,3560,2071,1192,2372,2718,9095.0,83.01504005611409,17.675373414935958
606,240.691,3849,2513,3946,1018,2140,2941,9095.0,82.99424422809392,17.674549555954982
607,159.203,3748,2413,3845,918,2039,2841,9095.0,82.99527225611553,17.67454955595498
608,49.538,3148,2459,3245,317,1439,2240,9095.0,82.99835634018044,17.674549555954986
609,30.405,3148,2459,3245,317,1439,2240,9095.0,82.99938436820204,17.67454955595498
610,36.131,2982,2659,3079,162,1278,2079,9095.0,83.00041239622367,17.67454955595498
611,106.12,2981,2659,3078,162,1278,2079,9095.0,83.0014404242453,17.67454955595498
612,25.133,3435,3113,2846,616,1733,2533,9095.0,83.0045245083102,17.674549555954982
613,4.772,3435,3113,2846,616,1733,2533,9095.0,83.00555253633182,17.674549555954982
